5888,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.985575,3.549556,0.999667,45.839511,63.776711,99.985575,3.549556,0.027138,0.000000,0.009711,0.000000,0.000000,0.000000,38.036561,94.812500,63.776711,45.839511,0.000000,"<OVERFLOW>",100.000000,100.000000,44.673451,0.000000,45.839511,0.000000,0.000000,"<OVERFLOW>",0.000000,3.645787,75895.000000,58.756594,0.000000,0.000000,1.000000,1.000001,2.000000,2.000000,0,0,12758024192,797377464,1594753024,2166784,0,0,0,2646578036,6442421,3190019373,4333579,0.000000,0.000000,1466.864343,91.679131,45.846888,63.776872,0.000000,0.000000,"<OVERFLOW>",1205816729,1205815296,16094466885,14353860608,408256774144,0,0,204128387072,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","High (7)","Low (1)","Idle (0)","Low (2)","Idle (0)","High (7)","High (7)","Low (1)","Idle (0)",82224035840,84455414692,54444342967,0.000000,0,0.000000,0.000000,0.000000,0.000000,204128387072,0,"<OVERFLOW>",0,12827361280,"<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,3189506048,4333568,0,63.776711,0,883918106,12.703652,"<OVERFLOW>","<OVERFLOW>",4.588845,0.000000,"<OVERFLOW>","<OVERFLOW>",8.428712,0.000000
6144,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.989832,3.549580,0.999701,45.859140,61.145520,99.989832,3.549580,0.027138,0.000000,0.009711,0.000000,0.000000,0.000000,38.468634,90.928322,61.145520,45.859140,0.000000,"<OVERFLOW>",100.000000,100.000000,44.050638,0.000000,45.859140,0.000000,0.000000,"<OVERFLOW>",0.000000,3.646005,79191.000000,58.759532,0.000000,0.000000,1.000000,1.000001,2.000000,2.000000,0,0,14495514624,905970758,1811939328,2359296,0,4,0,3039866449,7016927,3624451839,4718601,0.000000,0.000000,1467.492489,91.718391,45.866394,61.145637,0.000000,54.000000,"<OVERFLOW>",1369572742,1369571328,18286392172,16308633600,463856467968,0,0,231928233984,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","High (7)","Low (1)","Idle (0)",93417504768,95952653701,61855461880,0.000000,0,0.000000,0.000000,0.000000,0.000000,231928233984,0,"<OVERFLOW>",0,14571012096,"<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,3623878656,4718592,0,61.145520,0,1014244757,12.834975,"<OVERFLOW>","<OVERFLOW>",4.589528,0.000000,"<OVERFLOW>","<OVERFLOW>",8.424395,0.000000
6400,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.988274,3.548260,0.999706,45.830185,58.662637,99.988274,3.548260,0.027145,0.000000,0.009711,0.000000,0.000000,0.000000,38.861957,87.586399,58.662637,45.830185,0.000000,"<OVERFLOW>",100.000000,100.000000,43.366596,0.000000,45.830185,0.000000,0.000000,"<OVERFLOW>",0.000000,3.644481,82487.000000,58.734440,0.000000,0.000000,1.000000,1.000001,2.000000,2.000000,0,0,16384000000,1024001251,2048000000,2560000,0,13,0,3473225662,7644429,4096663490,5120017,0.000000,0.000000,1466.565928,91.660483,45.837609,58.662831,0.000000,156.000000,"<OVERFLOW>",1547521557,1547520000,20669040937,18433280000,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","High (7)","Low (1)","Idle (0)",105583360000,108449287697,69910731137,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,16465920000,"<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,4096000000,5120000,0,58.662637,0,1156092842,12.935534,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",8.413415,0.000000
6656,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.985693,3.549029,"<OVERFLOW>",45.845321,56.425010,99.985693,3.549029,0.027139,0.000000,0.009711,0.000000,0.000000,0.000000,38.654367,83.360548,56.425010,45.845321,0.000000,"<OVERFLOW>",100.000000,100.000000,43.767033,0.000000,45.845321,0.000000,0.000000,"<OVERFLOW>",0.000000,3.645674,85783.000000,58.753253,0.000000,0.000000,1.000000,1.000001,2.000000,2.000000,0,0,18429771776,1151862244,2303721472,2768896,0,9,0,3884753953,8181361,4608180639,5537802,0.000000,0.000000,1467.050262,91.690761,45.852661,56.425112,0.000000,96.000000,"<OVERFLOW>",1740252759,1740251136,23249625400,20734877696,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","High (7)","Low (1)","Idle (0)",118762102784,121985183252,78635960479,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,18518376448,"<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,4607442944,5537792,0,56.425010,0,1295965199,12.895209,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",8.427281,0.000000
6912,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.989875,3.547354,"<OVERFLOW>",45.832809,54.320366,99.989875,3.547354,0.027147,0.000000,0.009710,0.000000,0.000000,0.000000,39.009338,80.521224,54.320366,45.832809,0.000000,"<OVERFLOW>",100.000000,100.000000,43.270380,0.000000,45.832809,0.000000,0.000000,"<OVERFLOW>",0.000000,3.643743,89079.000000,58.721569,0.000000,0.000000,1.000000,1.000001,2.000000,2.000000,0,0,20639121408,1289946667,2579890176,2985984,0,2,0,4391605451,8852484,5160607062,5971975,0.000000,0.000000,1466.649901,91.665731,45.840153,54.320430,0.000000,19.000000,"<OVERFLOW>",1948356159,1948354560,26037324322,23220504576,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","High (7)","Low (1)","Idle (0)",132994234368,136604403625,88059174895,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,20734672896,"<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,5159780352,5971968,0,54.320366,0,1464704044,13.010535,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",8.402757,0.000000
7168,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.993027,3.550125,"<OVERFLOW>",45.035680,51.469348,99.993027,3.550125,0.027139,0.000000,0.009710,0.000000,0.000000,0.000000,39.081455,76.704204,51.469348,45.035680,0.000000,"<OVERFLOW>",100.000000,100.000000,42.161483,0.000000,45.035680,0.000000,0.000000,"<OVERFLOW>",0.000000,3.645841,92375.000000,58.755035,0.000000,0.000000,1.000000,1.000001,2.000000,2.000000,0,0,23018340352,1438648172,2877292544,3211264,0,12,0,4993764053,9571423,5755551330,6422543,0.000000,0.000000,1441.141744,90.071478,45.043241,51.469468,0.000000,100.000000,"<OVERFLOW>",2172421959,2172420096,29038504042,25897238528,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","High (7)","Low (1)","Idle (0)",148320256000,152345123775,98205534031,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,23121100800,"<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,5754585088,6422528,0,51.469348,0,1663714833,13.020318,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",8.428521,0.000000
7424,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.992705,3.546403,"<OVERFLOW>",45.803141,50.541397,99.992705,3.546403,0.027156,0.000000,0.009710,0.000000,0.000000,0.000000,40.196308,75.473948,50.541397,45.803141,0.000000,"<OVERFLOW>",100.000000,100.000000,41.516735,0.000000,45.803141,0.000000,0.000000,"<OVERFLOW>",0.000000,3.642201,95671.000000,58.695974,0.000000,0.000000,1.000000,1.000001,2.000000,2.000000,0,0,25573720064,1598359479,3196715008,3444736,0,5,0,5610800421,10288114,6394468592,6889495,0.000000,0.000000,1465.700519,91.606396,45.810582,50.541566,0.000000,38.000000,"<OVERFLOW>",2413039360,2413037568,32264134534,28772157440,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","High (7)","Low (1)","Idle (0)",164780668928,169255476034,109105614611,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,25683951616,"<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,6393430016,6889472,0,50.541397,0,1872859235,13.417342,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",8.373219,0.000000
7680,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.992335,3.548125,"<OVERFLOW>",45.009015,48.009616,99.992335,3.548125,0.027143,0.000000,0.009710,0.000000,0.000000,0.000000,39.412231,71.514734,48.009616,45.009015,0.000000,"<OVERFLOW>",100.000000,100.000000,41.613528,0.000000,45.009015,0.000000,0.000000,"<OVERFLOW>",0.000000,3.644431,98967.000000,58.731544,0.000000,0.000000,1.000000,1.000001,2.000000,2.000000,0,0,28311552000,1769473980,3538944000,3686400,0,6,0,6197766186,10982463,7079052397,7372812,0.000000,0.000000,1440.288494,90.018132,45.016420,48.009694,0.000000,40.000000,"<OVERFLOW>",2670798644,2670796800,35716361097,31852339200,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","High (7)","Low (1)","Idle (0)",182415974400,187367381243,120780176171,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,28429516800,"<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,7077888000,7372800,0,48.009616,0,2062777474,13.117413,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",8.418339,0.000000
7936,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.990941,3.547551,"<OVERFLOW>",45.814224,47.292101,99.990941,3.547551,0.027138,0.000000,0.009710,0.000000,0.000000,0.000000,38.901965,69.511750,47.292101,45.814224,0.000000,"<OVERFLOW>",100.000000,100.000000,42.857731,0.000000,45.814224,0.000000,0.000000,"<OVERFLOW>",0.000000,3.643702,102263.000000,58.719495,0.000000,0.000000,1.000000,1.000001,2.000000,2.000000,0,0,31238127616,1952385815,3904765952,3936256,0,1,0,6631262414,11571321,7810808019,7872526,0.000000,0.000000,1466.055155,91.628580,45.821710,47.292186,0.000000,6.000000,"<OVERFLOW>",2946289863,2946287616,39407550957,35144861696,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","High (7)","Low (1)","Idle (0)",201266673664,206729224532,133260476361,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,31364087808,"<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,7809531904,7872512,0,47.292101,0,2193752764,12.869540,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",8.403534,0.000000
8192,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.995373,3.549338,"<OVERFLOW>",45.024437,45.024437,99.995373,3.549338,0.027126,0.000000,0.009710,0.000000,0.000000,0.000000,39.884423,66.461402,45.024437,45.024437,0.000000,"<OVERFLOW>",100.000000,100.000000,40.926885,0.000000,45.024437,0.000000,0.000000,"<OVERFLOW>",0.000000,3.645134,105559.000000,58.742248,0.000000,0.000000,1.000000,1.000002,2.000000,2.000000,0,0,34359738368,2147486941,4294967296,4194304,0,4,0,7609303082,12382579,8591325403,8388643,0.000000,0.000000,1440.781987,90.049012,45.031727,45.024625,0.000000,22.000000,"<OVERFLOW>",3240102266,3240099840,43344028459,38656802816,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","High (7)","Low (1)","Idle (0)",221373267968,227378234931,146570296986,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,34493956096,"<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,8589934592,8388608,0,45.024437,0,2537360864,13.299664,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",8.427777,0.000000
