5632,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",21.271194,6.875537,"<OVERFLOW>","<OVERFLOW>",1.462831,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,6.766291,24.091496,27.502150,160.715689,0.000000,0.000000,13.235294,25.000000,97.892838,0.000000,160.715689,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",64797.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",16.000000,0,0,0,0,"<OVERFLOW>",15859712,0,1,0,3995574817,13892885,94908839914,18578716,0.000000,0.000000,0.000000,0.000000,160.723010,32.217144,0.000000,1.000000,"<OVERFLOW>",2876349917,2795274240,101071630219,11166228480,357287591936,0,0,178643795968,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",64228859904,158184856989,144139299382,0.000000,0,0.000000,0.000000,0.000000,0.000000,178643795968,0,"<OVERFLOW>",0,89353617408,"<OVERFLOW>",89765969920,0,0.000000,0,0.000000,94904516608,15859712,0,27.502150,0,2019020672,3.419103,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5888,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",20.929288,6.470890,"<OVERFLOW>","<OVERFLOW>",1.460387,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,6.798408,22.503633,25.883563,158.132395,0.000000,0.000000,13.235294,25.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",67741.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",16.000000,0,0,0,0,"<OVERFLOW>",17334272,0,5,0,4662176692,15070727,"<OVERFLOW>",20105726,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",30.021902,0.000000,7.000000,"<OVERFLOW>",3278298635,3193839616,115344670380,12759107584,408256774144,0,0,204128387072,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",73390057472,180592064594,164551486077,0.000000,0,0.000000,0.000000,0.000000,0.000000,204128387072,0,"<OVERFLOW>",0,102098862080,"<OVERFLOW>",102549553152,0,0.000000,0,0.000000,"<OVERFLOW>",17334272,0,25.883563,0,2330469234,3.398301,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6144,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",20.911853,6.196104,"<OVERFLOW>","<OVERFLOW>",1.462355,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,7.984260,24.522010,24.784418,158.000670,0.000000,0.000000,13.235294,25.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",70685.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",16.000000,0,0,0,0,"<OVERFLOW>",18874368,0,9,0,6226274961,18674533,"<OVERFLOW>",24216889,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",31.799820,0.000000,12.000000,"<OVERFLOW>",3726257311,3628597248,131189069367,14496694272,463856467968,0,0,231928233984,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",83383418880,205315009038,187090123895,0.000000,0,0.000000,0.000000,0.000000,0.000000,231928233984,0,"<OVERFLOW>",0,116001865728,"<OVERFLOW>",116492599296,0,0.000000,0,0.000000,"<OVERFLOW>",18874368,0,24.784418,0,3092410532,3.965551,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6400,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",21.247829,6.043826,"<OVERFLOW>","<OVERFLOW>",1.465620,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,7.769998,23.404302,24.175307,160.539153,0.000000,0.000000,13.235294,25.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",73629.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",16.000000,0,0,0,0,"<OVERFLOW>",20480000,0,5,0,6740293525,19826846,"<OVERFLOW>",25494073,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",30.094094,0.000000,6.000000,"<OVERFLOW>",4224564410,4101120000,148551214764,16385280000,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",94245120000,232372679628,211761729855,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,131112960000,"<OVERFLOW>",131645440000,0,0.000000,0,0.000000,"<OVERFLOW>",20480000,0,24.175307,0,3421663395,3.944386,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6656,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",20.907556,5.718306,"<OVERFLOW>","<OVERFLOW>",1.463366,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,7.696768,22.740076,22.873223,157.968204,0.000000,0.000000,13.235294,25.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",76573.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",16.000000,0,0,0,0,"<OVERFLOW>",22151168,0,2,0,7632689303,22022224,"<OVERFLOW>",27688448,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",28.591001,0.000000,2.000000,"<OVERFLOW>",4747101232,4612980736,166907655125,18431156224,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",106011336704,261144669449,237964232822,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,147482476544,"<OVERFLOW>",148058406912,0,0.000000,0,0.000000,"<OVERFLOW>",22151168,0,22.873223,0,3832883170,3.865061,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6912,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",20.899516,5.504399,"<OVERFLOW>","<OVERFLOW>",1.463800,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,8.185811,22.357921,22.017597,157.907456,0.000000,0.000000,13.235294,25.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",79517.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",16.000000,0,0,0,0,"<OVERFLOW>",23887872,0,4,0,9094298658,24257104,"<OVERFLOW>",31347320,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",28.893016,0.000000,3.000000,"<OVERFLOW>",5299275443,5165752320,186992356559,20640614400,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",118718244864,292498006563,266554944635,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,165160747008,"<OVERFLOW>",165781831680,0,0.000000,0,0.000000,"<OVERFLOW>",23887872,0,22.017597,0,4514122661,4.063178,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7168,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",21.236707,5.393449,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,8.054876,20.950600,21.573796,160.455116,0.000000,0.000000,13.235294,25.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",82461.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",16.000000,0,0,0,0,"<OVERFLOW>",25690112,0,3,0,9821961416,24948008,"<OVERFLOW>",31957664,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",26.837102,0.000000,2.000000,"<OVERFLOW>",5909027070,5761007616,208906927198,23019945984,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",132402020352,"<OVERFLOW>","<OVERFLOW>",0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,184198103040,"<OVERFLOW>",184866045952,0,0.000000,0,0.000000,"<OVERFLOW>",25690112,0,21.573796,0,4915633072,4.031253,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7424,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",21.232895,5.206533,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,8.543370,21.413392,20.826134,160.426315,0.000000,0.000000,13.235294,25.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",85405.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",16.000000,0,0,0,0,"<OVERFLOW>",27557888,0,3,0,11576211263,28334969,"<OVERFLOW>",35766799,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",27.029798,0.000000,2.000000,"<OVERFLOW>",6576325383,6400319488,232138057820,25575442432,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",147098839040,"<OVERFLOW>","<OVERFLOW>",0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,204644876288,"<OVERFLOW>",205361381376,0,0.000000,0,0.000000,"<OVERFLOW>",27557888,0,20.826134,0,5820084495,4.295286,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7680,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",5.030139,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,9.137246,21.131224,20.120557,160.335692,0.000000,0.000000,"<OVERFLOW>",25.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",88349.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",16.000000,0,0,0,0,"<OVERFLOW>",29491200,0,6,0,13714112912,30972560,"<OVERFLOW>",39848699,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",27.187026,0.000000,4.000000,"<OVERFLOW>",7266172517,7085260800,"<OVERFLOW>",28313395200,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",162844876800,"<OVERFLOW>","<OVERFLOW>",0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,226551398400,"<OVERFLOW>",227318169600,0,0.000000,0,0.000000,"<OVERFLOW>",29491200,0,20.120557,0,6855812297,4.567794,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7936,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4.792150,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,8.473872,20.171169,19.168601,"<OVERFLOW>",0.000000,0.000000,"<OVERFLOW>",25.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",91293.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",16.000000,0,0,0,0,"<OVERFLOW>",31490048,0,1,0,14254919128,33137059,"<OVERFLOW>",41266623,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",25.119792,0.000000,0.000000,"<OVERFLOW>",8023824542,7817404416,"<OVERFLOW>",31240095744,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Idle (0)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",179676309504,"<OVERFLOW>","<OVERFLOW>",0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,"<OVERFLOW>",31490048,0,19.168601,0,7092731242,4.216292,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
8192,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4.643057,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,8.701588,19.559557,18.572228,"<OVERFLOW>",0.000000,0.000000,"<OVERFLOW>",25.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",94237.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",16.000000,0,0,0,0,"<OVERFLOW>",33554432,0,8,0,16098460660,35338237,"<OVERFLOW>",44385218,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",24.567020,0.000000,4.000000,"<OVERFLOW>",8811457868,8598323200,"<OVERFLOW>",34361835520,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",197629313024,"<OVERFLOW>","<OVERFLOW>",0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,"<OVERFLOW>",33554432,0,18.572228,0,8124371054,4.391409,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
