"","GPUs","CUDAKernels","TestDuration","predictions","acc","mape"
"15583","Tesla-K40","GAU-K2",0.001689814,0.00185690849110525,1.09888336296495,11.0727931988872
"13028","Tesla-K40","GAU-K2",0.001379416,0.00149553836737503,1.08418226798517,11.0727931988872
"29899","Tesla-K40","GAU-K2",0.002844627,0.00296885335098774,1.04367052375856,11.0727931988872
"23461","Tesla-K40","GAU-K2",0.004560618,0.00356560972249752,0.781825998690863,11.0727931988872
"25013","Tesla-K40","GAU-K2",0.002943634,0.00311964453391357,1.05979362037318,11.0727931988872
"19965","Tesla-K40","GAU-K2",0.003962892,0.00306456836569112,0.773316145302754,11.0727931988872
"5757","Tesla-K40","GAU-K2",0.000934267,0.000863039487435175,0.923761074120327,11.0727931988872
"27531","Tesla-K40","GAU-K2",0.006117764,0.0039644115050584,0.648016416628428,11.0727931988872
"28278","Tesla-K40","GAU-K2",0.0043427,0.00379180957460327,0.873145640869336,11.0727931988872
"4353","Tesla-K40","GAU-K2",0.000621469,0.00060994778464571,0.981461319302668,11.0727931988872
"25176","Tesla-K40","GAU-K2",0.002813523,0.00301379797381432,1.07118298795294,11.0727931988872
"5495","Tesla-K40","GAU-K2",0.001047642,0.000880744914210164,0.840692635661957,11.0727931988872
"29278","Tesla-K40","GAU-K2",0.003090834,0.0033521623765628,1.08454947000156,11.0727931988872
"31210","Tesla-K40","GAU-K2",0.005127913,0.0045030238873261,0.878139681255533,11.0727931988872
"30006","Tesla-K40","GAU-K2",0.002816243,0.00293702565050625,1.04288786532492,11.0727931988872
"20473","Tesla-K40","GAU-K2",0.003403247,0.00295646512422086,0.868718939360221,11.0727931988872
"27426","Tesla-K40","GAU-K2",0.007001631,0.00404636046489245,0.577916840360831,11.0727931988872
"2660","Tesla-K40","GAU-K2",0.000543645,0.000455746643976371,0.83831662937463,11.0727931988872
"15894","Tesla-K40","GAU-K2",0.001634359,0.00178164184465946,1.09011658066524,11.0727931988872
"91111","Tesla-K40","GAU-K2",0.000783452,0.000716368216388089,0.914374098717074,11.0727931988872
"22364","Tesla-K40","GAU-K2",0.002197365,0.00237403731230125,1.08040189604424,11.0727931988872
"17710","Tesla-K40","GAU-K2",0.002862065,0.00246066607432461,0.859751988275811,11.0727931988872
"31962","Tesla-K40","GAU-K2",0.004299693,0.00427103195120297,0.993334163904951,11.0727931988872
"32990","Tesla-K40","GAU-K2",0.003593232,0.00387887665220319,1.07949518767594,11.0727931988872
"17840","Tesla-K40","GAU-K2",0.002782737,0.00246655228251586,0.886376356269335,11.0727931988872
"34548","Tesla-K40","GAU-K2",0.003129747,0.00288580355732251,0.922056497641027,11.0727931988872
"27868","Tesla-K40","GAU-K2",0.005432999,0.00393001796242177,0.723360700493736,11.0727931988872
"17799","Tesla-K40","GAU-K2",0.002837393,0.00247424345541961,0.872012955350073,11.0727931988872
"8218","Tesla-K40","GAU-K2",0.000923066,0.000995117797591191,1.07805703773207,11.0727931988872
"19617","Tesla-K40","GAU-K2",0.001762231,0.0017459971552324,0.990787901944978,11.0727931988872
"4742","Tesla-K40","GAU-K2",5.9168e-05,6.8187026932345e-05,1.15243082295067,11.0727931988872
"8440","Tesla-K40","GAU-K2",0.000861979,0.000963355769861049,1.11760932674816,11.0727931988872
"1249","Tesla-K40","GAU-K2",0.000115968,0.000138431954047848,1.19370821302297,11.0727931988872
"33648","Tesla-K40","GAU-K2",0.003309585,0.00360995872677291,1.09075872859374,11.0727931988872
"6322","Tesla-K40","GAU-K2",0.000709308,0.000768763843450741,1.08382232182739,11.0727931988872
"22698","Tesla-K40","GAU-K2",0.002102997,0.00220466895333905,1.04834621891474,11.0727931988872
"6521","Tesla-K40","GAU-K2",0.000651164,0.000734639389826331,1.12819411058709,11.0727931988872
"7048","Tesla-K40","GAU-K2",0.000600124,0.00056752277760884,0.945675856337757,11.0727931988872
"2517","Tesla-K40","GAU-K2",0.000196863,0.000182357617710559,0.926317376604843,11.0727931988872
"1995","Tesla-K40","GAU-K2",0.000227327,0.00026300461394776,1.15694402313742,11.0727931988872
"16017","Tesla-K40","GAU-K2",0.001594263,0.00174572307147294,1.09500319048547,11.0727931988872
"24138","Tesla-K40","GAU-K2",0.00371355,0.00340173450054705,0.916033041307388,11.0727931988872
"31900","Tesla-K40","GAU-K2",0.004428013,0.00435634443426068,0.983814734568458,11.0727931988872
"25711","Tesla-K40","GAU-K2",0.000587773,0.000464046628817255,0.789499736832509,11.0727931988872
"14363","Tesla-K40","GAU-K2",0.002496882,0.00214853796666476,0.860488387783147,11.0727931988872
"4348","Tesla-K40","GAU-K2",0.000605245,0.000600545547256647,0.992235453835467,11.0727931988872
"10435","Tesla-K40","GAU-K2",0.001177913,0.00127160502989591,1.07954070453074,11.0727931988872
"2543","Tesla-K40","GAU-K2",0.000196799,0.000199877824723812,1.0156445140667,11.0727931988872
"7386","Tesla-K40","GAU-K2",0.001261433,0.00113557671420638,0.900227530282128,11.0727931988872
"11753","Tesla-K40","GAU-K2",0.002234387,0.00180822466153435,0.80927102669965,11.0727931988872
"19809","Tesla-K40","GAU-K2",0.001761047,0.00155992042934342,0.885791480490535,11.0727931988872
"33263","Tesla-K40","GAU-K2",0.003462385,0.00381084386244121,1.10064128120969,11.0727931988872
"33574","Tesla-K40","GAU-K2",0.003314001,0.00358985251568542,1.08323821136005,11.0727931988872
"10265","Tesla-K40","GAU-K2",0.001227193,0.00129154335623601,1.05243703006455,11.0727931988872
"3836","Tesla-K40","GAU-K2",0.000875643,0.000658302014489745,0.75179269918191,11.0727931988872
"29792","Tesla-K40","GAU-K2",0.002890739,0.00308139930249174,1.06595555755526,11.0727931988872
"22011","Tesla-K40","GAU-K2",0.000200927,0.000238420738830304,1.18660378560524,11.0727931988872
"11600","Tesla-K40","GAU-K2",0.002320947,0.00180675413413334,0.778455576164962,11.0727931988872
"25547","Tesla-K40","GAU-K2",0.002625108,0.0029071555828872,1.10744227776046,11.0727931988872
"29270","Tesla-K40","GAU-K2",0.003094898,0.00335621995277648,1.08443637004402,11.0727931988872
"12366","Tesla-K40","GAU-K2",0.001715095,0.00169377042684557,0.987566535291379,11.0727931988872
"5086","Tesla-K40","GAU-K2",0.000441406,0.000483823616512729,1.09609660157027,11.0727931988872
"189431","Tesla-K40","GAU-K2",0.001920949,0.00209720205977263,1.09175311774161,11.0727931988872
"22956","Tesla-K40","GAU-K2",0.002066741,0.00201177170632561,0.973402911310903,11.0727931988872
"24371","Tesla-K40","GAU-K2",0.003438159,0.00333379093132941,0.969644199506017,11.0727931988872
"27305","Tesla-K40","GAU-K2",0.007517597,0.00407944502836893,0.542652795616595,11.0727931988872
"33198","Tesla-K40","GAU-K2",0.003478481,0.00378435377297698,1.08793285718018,11.0727931988872
"32330","Tesla-K20","GAU-K2",0.004573258,0.00409997356843113,0.896510445820272,14.711069083977
"25531","Tesla-K20","GAU-K2",0.002773951,0.00290457078227797,1.04708799192126,14.711069083977
"19565","Tesla-K20","GAU-K2",0.001719558,0.0018045819837808,1.04944525499041,14.711069083977
"25593","Tesla-K20","GAU-K2",0.002722078,0.00288335573069802,1.05924801960047,14.711069083977
"17314","Tesla-K20","GAU-K2",0.003722035,0.00247769535480079,0.665682981165087,14.711069083977
"16169","Tesla-K20","GAU-K2",0.001553378,0.00168813084031751,1.08674826109132,14.711069083977
"24278","Tesla-K20","GAU-K2",0.004131198,0.0032955882448258,0.797731855221126,14.711069083977
"7273","Tesla-K20","GAU-K2",0.001710694,0.00112993606161302,0.660513254628253,14.711069083977
"7250","Tesla-K20","GAU-K2",0.001695973,0.00111945948403684,0.660069166217172,14.711069083977
"34331","Tesla-K20","GAU-K2",0.003041735,0.00316659379272893,1.0410485439162,14.711069083977
"34794","Tesla-K20","GAU-K2",0.002974148,0.00228478893844178,0.768216288645279,14.711069083977
"34402","Tesla-K20","GAU-K2",0.003024774,0.00305062393422093,1.00854607128365,14.711069083977
"10277","Tesla-K20","GAU-K2",0.001332381,0.00127294430727518,0.955390618205435,14.711069083977
"9941","Tesla-K20","GAU-K2",0.001610723,0.00132937683650246,0.825329269217895,14.711069083977
"26476","Tesla-K20","GAU-K2",0.002324149,0.00237238437242012,1.02075399314765,14.711069083977
"26842","Tesla-K20","GAU-K2",0.002277459,0.00205951924048943,0.904305737442223,14.711069083977
"34221","Tesla-K20","GAU-K2",0.003077127,0.00325088732721449,1.05646836390389,14.711069083977
"29360","Tesla-K20","GAU-K2",0.003110439,0.00330370960059677,1.06213611666931,14.711069083977
"26431","Tesla-K20","GAU-K2",0.002335317,0.00243672025219571,1.04342162207345,14.711069083977
"7663","Tesla-K20","GAU-K2",0.001392351,0.00108440223357519,0.778828207524675,14.711069083977
"34498","Tesla-K20","GAU-K2",0.003005669,0.00294222857767194,0.978893077604998,14.711069083977
"19284","Tesla-K20","GAU-K2",0.001804488,0.00196213177493543,1.08736205224719,14.711069083977
"11236","Tesla-K20","GAU-K2",0.000963253,0.00100852782969322,1.04700201265215,14.711069083977
"26945","Tesla-K20","GAU-K2",0.00743457,0.00401163044750705,0.539591455525612,14.711069083977
"13599","Tesla-K20","GAU-K2",0.001223707,0.00132075749880856,1.07930860803162,14.711069083977
"21739","Tesla-K20","GAU-K2",0.002617051,0.00261271700970871,0.998343941218079,14.711069083977
"6291","Tesla-K20","GAU-K2",0.000764369,0.000753987867975633,0.986418690417368,14.711069083977
"12846","Tesla-K20","GAU-K2",0.001559938,0.00155929341305323,0.999586786816674,14.711069083977
"13912","Tesla-K20","GAU-K2",0.001165881,0.00112829551962465,0.967762164084196,14.711069083977
"32405","Tesla-K20","GAU-K2",0.004527176,0.00412415315353666,0.910976987317626,14.711069083977
"3106","Tesla-K20","GAU-K2",0.000438986,0.000403517349391001,0.919203230606445,14.711069083977
"13442","Tesla-K20","GAU-K2",0.001274652,0.00138832341282082,1.08917838972584,14.711069083977
"7800","Tesla-K20","GAU-K2",0.0012711,0.00106873216909698,0.840793146956952,14.711069083977
"26804","Tesla-K20","GAU-K2",0.002277491,0.00191396150381053,0.840381588252391,14.711069083977
"16557","Tesla-K20","GAU-K2",0.001436608,0.00151362315761567,1.0536090273865,14.711069083977
"2610","Tesla-K20","GAU-K2",2.5313e-05,1.77664618448223e-05,0.701871048268568,14.711069083977
"18665","Tesla-K20","GAU-K2",0.002127632,0.00218611654057673,1.02748809031671,14.711069083977
"19244","Tesla-K20","GAU-K2",0.001820841,0.00197939250433862,1.08707597441985,14.711069083977
"11859","Tesla-K20","GAU-K2",0.002491159,0.0017388724787902,0.698017460463262,14.711069083977
"1102","Tesla-K20","GAU-K2",0.000145636,0.000145105366515387,0.996356440134216,14.711069083977
"18267","Tesla-K20","GAU-K2",0.002478744,0.00229892498599541,0.927455592830647,14.711069083977
"1893","Tesla-K20","GAU-K2",0.000304167,0.000264321544272138,0.869001385002771,14.711069083977
"7260","Tesla-K20","GAU-K2",0.001726438,0.00113313631061313,0.656343471710613,14.711069083977
"1647","Tesla-K20","GAU-K2",0.000398057,0.000280157602253135,0.703812776193197,14.711069083977
"16185","Tesla-K20","GAU-K2",0.001547458,0.00168173282802908,1.08677122611992,14.711069083977
"7557","Tesla-K20","GAU-K2",0.001484961,0.00109577051708269,0.73791198360273,14.711069083977
"20995","Tesla-K20","GAU-K2",0.003424621,0.00281800603718078,0.822866541197051,14.711069083977
"241941","Tesla-K20","GAU-K2",0.004260704,0.00331840684323342,0.778840032828712,14.711069083977
"3318","Tesla-K20","GAU-K2",0.000362665,0.000379354825139798,1.04601994992568,14.711069083977
"29243","Tesla-K20","GAU-K2",0.003180905,0.00330841026854853,1.04008458867792,14.711069083977
"29931","Tesla-K20","GAU-K2",0.002782592,0.00297531843684284,1.06926147880927,14.711069083977
"25965","Tesla-K20","GAU-K2",0.002498041,0.00271818999003343,1.08812865362635,14.711069083977
"29445","Tesla-K20","GAU-K2",0.003047014,0.00327234987095484,1.0739530146415,14.711069083977
"27381","Tesla-K20","GAU-K2",0.006137644,0.00392470679872329,0.639448426582462,14.711069083977
"9435","Tesla-K20","GAU-K2",0.002116431,0.00142045509870545,0.671155874538528,14.711069083977
"3082","Tesla-K20","GAU-K2",0.000449514,0.000405712729257535,0.902558606089099,14.711069083977
"18581","Tesla-K20","GAU-K2",0.002192369,0.00221141409215879,1.00868699208883,14.711069083977
"3991","Tesla-K20","GAU-K2",7.8562e-05,6.75510356887622e-05,0.859843635456865,14.711069083977
"32311","Tesla-K20","GAU-K2",0.004684684,0.00415701376254688,0.887362682850515,14.711069083977
"1712","Tesla-K20","GAU-K2",1.4401e-05,1.56006682904781e-05,1.08330451291425,14.711069083977
"34407","Tesla-K20","GAU-K2",0.003024518,0.00309469078889827,1.02320131303509,14.711069083977
"15162","Tesla-K20","GAU-K2",0.002207569,0.00196730392006625,0.891163048614222,14.711069083977
"776","Tesla-K20","GAU-K2",0.000253574,0.000160702675976193,0.633750605252086,14.711069083977
"13520","Tesla-K20","GAU-K2",0.001247068,0.00133614805599939,1.07143159474815,14.711069083977
"9260","Tesla-K20","GAU-K2",0.002327571,0.00143891572404109,0.618204868526499,14.711069083977
"24613","Tesla-K20","GAU-K2",0.003673939,0.00320783607903048,0.873132645651024,14.711069083977
"234611","Tesla-K20","GAU-K2",0.005634207,0.00346834834275369,0.615587667040578,14.711069083977
"24013","Tesla-K20","GAU-K2",0.004578728,0.00335989635061352,0.733805622568871,14.711069083977
"12074","Tesla-K20","GAU-K2",0.002262322,0.00171017221529084,0.755936694816581,14.711069083977
"33087","Tesla-K20","GAU-K2",0.003771863,0.00387403508900042,1.0270879639585,14.711069083977
"17527","Tesla-K20","GAU-K2",0.003525263,0.00246922673989237,0.700437595689279,14.711069083977
"22438","Tesla-K20","GAU-K2",0.002168337,0.00234802607148045,1.0828695315721,14.711069083977
"14297","Tesla-K20","GAU-K2",0.003210599,0.00212822222675506,0.662873883270711,14.711069083977
"20538","Tesla-K20","GAU-K2",0.004123228,0.00291554818805251,0.707103315182307,14.711069083977
"4077","Tesla-K20","GAU-K2",0.000860659,0.000623623573688511,0.724588453369466,14.711069083977
"21032","Tesla-K20","GAU-K2",0.003372268,0.00280538076201984,0.831897334974515,14.711069083977
"15801","Tesla-K20","GAU-K2",0.00170823,0.00181097005132942,1.06014415583933,14.711069083977
"3813","Tesla-K20","GAU-K2",0.000291719,0.000258339532862189,0.885576643489758,14.711069083977
"9894","Tesla-K20","GAU-K2",0.001682981,0.00135410111959504,0.804584911888514,14.711069083977
"8246","Tesla-K20","GAU-K2",0.000965686,0.000977101626010265,1.0118212607517,14.711069083977
"1301","Tesla-K20","GAU-K2",1.632e-05,1.61164887114033e-05,0.987529945551675,14.711069083977
"10703","Tesla-K20","GAU-K2",0.001126136,0.00119274012528675,1.05914394468053,14.711069083977
"14701","Tesla-K20","GAU-K2",0.002724668,0.00206633314648497,0.758379790302882,14.711069083977
"309051","Tesla-K20","GAU-K2",0.007346058,0.00452817546348898,0.61640889079408,14.711069083977
"26184","Tesla-K20","GAU-K2",0.002412406,0.00256900974189819,1.06491599751376,14.711069083977
"11588","Tesla-K20","GAU-K2",0.00278131,0.00175420667305093,0.630712388425213,14.711069083977
"32828","Tesla-K20","GAU-K2",0.00400166,0.00398552864099588,0.995968833183199,14.711069083977
"32607","Tesla-K20","GAU-K2",0.004272259,0.00406008006135073,0.95033565646435,14.711069083977
"30762","Tesla-K20","GAU-K2",0.007493805,0.00450559275688786,0.60124232708055,14.711069083977
"19258","Tesla-K20","GAU-K2",0.001809896,0.00193980871934267,1.07177910738665,14.711069083977
"26748","Tesla-K20","GAU-K2",0.002277971,0.0020477374285005,0.898930420317246,14.711069083977
"3882","Tesla-K20","GAU-K2",7.805e-05,6.69970948639439e-05,0.858386865649506,14.711069083977
"20663","Tesla-K20","GAU-K2",0.003940345,0.00289122958701872,0.733750366279784,14.711069083977
"13606","Tesla-K20","GAU-K2",0.001222075,0.00132788834031241,1.08658498071919,14.711069083977
"29632","Tesla-K20","GAU-K2",0.002919427,0.00317735139269949,1.08834760817773,14.711069083977
"31751","Tesla-K20","GAU-K2",0.005590338,0.00432805147094156,0.774202109235893,14.711069083977
"33436","Tesla-K20","GAU-K2",0.003483889,0.00372768782630245,1.0699789305292,14.711069083977
"3807","Tesla-K20","GAU-K2",0.00029175,0.000297623034672037,1.02013036734203,14.711069083977
"31801","Tesla-K20","GAU-K2",0.005451166,0.00431171652022872,0.790971421569022,14.711069083977
"7343","Tesla-K20","GAU-K2",0.001638597,0.00112353570161342,0.685669326633346,14.711069083977
"25881","Titan","GAU-K2",0.002070849,0.00293020297896667,1.41497664917465,27.9000558606336
"16347","Titan","GAU-K2",0.001216467,0.00168347870520393,1.38390824017744,27.9000558606336
"33789","Titan","GAU-K2",0.002652651,0.00374517347636568,1.41186061655517,27.9000558606336
"16711","Titan","GAU-K2",0.001169043,0.00141994670692353,1.21462316349657,27.9000558606336
"20973","Titan","GAU-K2",0.00260353,0.00302627489539604,1.16237373696329,27.9000558606336
"8283","Titan","GAU-K2",0.00078126,0.00105767533368669,1.35380709838811,27.9000558606336
"4518","Titan","GAU-K2",0.000502152,0.000626750882448539,1.24812981417686,27.9000558606336
"5014","Titan","GAU-K2",0.000367622,0.000536983083015173,1.46069354667341,27.9000558606336
"4680","Titan","GAU-K2",0.000437639,0.000592046908709516,1.35282026672558,27.9000558606336
"18629","Titan","GAU-K2",0.001720444,0.00235733931812337,1.37019241435546,27.9000558606336
"9303","Titan","GAU-K2",0.00192211,0.00157412188053035,0.818955148524458,27.9000558606336
"21352","Titan","GAU-K2",0.002334694,0.00293279758247076,1.25618071681803,27.9000558606336
"2193","Titan","GAU-K2",0.000171843,0.00025398031218741,1.47797880732651,27.9000558606336
"22012","Titan","GAU-K2",0.001923903,0.00269322081522604,1.39987349425935,27.9000558606336
"29983","Titan","GAU-K2",0.002270405,0.00311974057544415,1.37408989825346,27.9000558606336
"4308","Titan","GAU-K2",0.000549768,0.000648646770897338,1.17985544974851,27.9000558606336
"15279","Titan","GAU-K2",0.00164345,0.00207852625527232,1.26473349068869,27.9000558606336
"28428","Titan","GAU-K2",0.003496184,0.00395599343812307,1.13151751684782,27.9000558606336
"20984","Titan","GAU-K2",0.00264001,0.0030497576383756,1.1552068508739,27.9000558606336
"27937","Titan","GAU-K2",0.004418854,0.0041327693696912,0.935258184518249,27.9000558606336
"27574","Titan","GAU-K2",0.005304084,0.00423629300346859,0.79868512705843,27.9000558606336
"2792","Titan","GAU-K2",0.000448135,0.000469653461746306,1.04801781103084,27.9000558606336
"4082","Titan","GAU-K2",6.0482e-05,7.28629768198616e-05,1.20470514896765,27.9000558606336
"2830","Titan","GAU-K2",0.000434695,0.000466505792995555,1.07317956957305,27.9000558606336
"5184","Titan","GAU-K2",0.000349638,0.000474015006499871,1.35573080300159,27.9000558606336
"25486","Titan","GAU-K2",0.002243972,0.00313515658163444,1.3971460346361,27.9000558606336
"6018","Titan","GAU-K2",0.000730027,0.00087269778952814,1.19543220939519,27.9000558606336
"17619","Titan","GAU-K2",0.002664714,0.00266535254172699,1.00023962861568,27.9000558606336
"30152","Titan","GAU-K2",0.00222538,0.00302076979650403,1.35741751813355,27.9000558606336
"6670","Titan","GAU-K2",0.000512425,0.000736442585801307,1.43717146080169,27.9000558606336
"25500","Titan","GAU-K2",0.002222371,0.00309263963982067,1.3915946706561,27.9000558606336
"25085","Titan","GAU-K2",0.002518632,0.00329332420079775,1.30758451444981,27.9000558606336
"33999","Titan","GAU-K2",0.002594505,0.0036078903492523,1.3905890908872,27.9000558606336
"18865","Titan","GAU-K2",0.001597242,0.00226696485915126,1.41929955457674,27.9000558606336
"11131","Titan","GAU-K2",0.000115106,0.000158153322699673,1.37397983336814,27.9000558606336
"10711","Titan","GAU-K2",0.00011949,0.000158086073248978,1.32300672231131,27.9000558606336
"19850","Titan","GAU-K2",0.001390391,0.00156432501016085,1.1250971922005,27.9000558606336
"29997","Titan","GAU-K2",0.002269412,0.00315362798607033,1.38962338529555,27.9000558606336
"12817","Titan","GAU-K2",0.00125314,0.00168405455398486,1.34386784715583,27.9000558606336
"11297","Titan","GAU-K2",0.000785197,0.00101034469796082,1.28674039503567,27.9000558606336
"19794","Titan","GAU-K2",0.001390615,0.00165240927561351,1.18825791150931,27.9000558606336
"19124","Titan","GAU-K2",0.001530136,0.00215920055078603,1.41111675745557,27.9000558606336
"13255","Titan","GAU-K2",0.001095377,0.00153957704065048,1.40552251932484,27.9000558606336
"11373","Titan","GAU-K2",0.000782636,0.000949849838993617,1.21365467342879,27.9000558606336
"22792","Titan","GAU-K2",0.001670682,0.00227356142236107,1.36085827366373,27.9000558606336
"22597","Titan","GAU-K2",0.001717148,0.00238030929409779,1.38619926418561,27.9000558606336
"14602","Titan","GAU-K2",0.002215395,0.00226151296327396,1.02081703862018,27.9000558606336
"16670","Titan","GAU-K2",0.001171443,0.00147769078798776,1.26142781850057,27.9000558606336
"8957","Titan","GAU-K2",0.000624458,0.000839317271738588,1.34407321507385,27.9000558606336
"26223","Titan","GAU-K2",0.001968448,0.00271995485527755,1.38177633103722,27.9000558606336
"16939","Titan","GAU-K2",0.003640698,0.0028043976991657,0.770291218652495,27.9000558606336
"7903","Titan","GAU-K2",0.000919503,0.00114002898252267,1.23983171618001,27.9000558606336
"31099","Titan","GAU-K2",0.005149651,0.00487898288000754,0.947439521631182,27.9000558606336
"939","Titan","GAU-K2",0.000148963,0.000166683030159284,1.11895591629656,27.9000558606336
"28384","Titan","GAU-K2",0.003580185,0.00397192347140579,1.10941849971602,27.9000558606336
"25594","Titan","GAU-K2",0.002184259,0.00308573271001595,1.41271374411915,27.9000558606336
"8595","Titan","GAU-K2",0.000686187,0.000978369596984874,1.42580608053617,27.9000558606336
"34510","Titan","GAU-K2",0.00248068,0.00304305203321898,1.22670075673564,27.9000558606336
"2138","Titan","GAU-K2",0.000177219,0.000258801426953333,1.46034808318145,27.9000558606336
"9082","Titan","GAU-K2",0.000618633,0.000754584503896351,1.21976115709371,27.9000558606336
"24868","Titan","GAU-K2",0.002601578,0.00334335753912102,1.28512677272064,27.9000558606336
"13924","Titan","GAU-K2",0.000966,0.00116274977367668,1.20367471395101,27.9000558606336
"4080","Titan","GAU-K2",0.000661035,0.00067427146922055,1.02002385534888,27.9000558606336
"29963","Titan","GAU-K2",0.002276965,0.00313387330858573,1.37633793606214,27.9000558606336
"12154","Titan","GAU-K2",0.001704475,0.00184077613330267,1.07996663682522,27.9000558606336
"12541","Titan","GAU-K2",0.001416055,0.00175471850675076,1.23915985378446,27.9000558606336
"3216","Titan","GAU-K2",0.000313638,0.000423001154054251,1.34869229511173,27.9000558606336
"16930","Titan","GAU-K2",0.003525784,0.0027819746319163,0.789037170716157,27.9000558606336
"132621","Titan","GAU-K2",0.001093137,0.0015445572465956,1.4129585281585,27.9000558606336
"26495","Titan","GAU-K2",0.001912095,0.00249470716158686,1.30469833433321,27.9000558606336
"13850","Titan","GAU-K2",0.000969232,0.00126561228440342,1.30578879401776,27.9000558606336
"14038","Titan","GAU-K2",0.000965903,0.00113557116454654,1.17565756038291,27.9000558606336
"60951","Titan","GAU-K2",0.000680331,0.000850786238992946,1.25054751142157,27.9000558606336
"26344","Titan","GAU-K2",0.001935744,0.0026055459996828,1.34601786170217,27.9000558606336
"30092","Titan","GAU-K2",0.002240548,0.00307031154968372,1.37033955518191,27.9000558606336
"18663","Titan","GAU-K2",0.001701052,0.00234720934453721,1.37985749085696,27.9000558606336
"7674","Titan","GAU-K2",0.001038033,0.00116713004775223,1.12436699772766,27.9000558606336
"21726","Titan","GAU-K2",0.00209389,0.00280846428358979,1.34126639106629,27.9000558606336
"24141","Titan","GAU-K2",0.003394134,0.00360494058282896,1.06210909257824,27.9000558606336
"33593","Titan","GAU-K2",0.002727819,0.00387235001851542,1.41957733211603,27.9000558606336
"33958","Titan","GAU-K2",0.002602825,0.00359896415082296,1.38271460848231,27.9000558606336
"4679","Titan","GAU-K2",0.000441319,0.000597670443066597,1.35428214753182,27.9000558606336
"33997","Titan","GAU-K2",0.002594793,0.00360107463341976,1.38780805768312,27.9000558606336
"1334","Titan","GAU-K2",9.4562e-05,0.00013705466174339,1.44936297607274,27.9000558606336
"29512","Titan","GAU-K2",0.002446407,0.00345267062359207,1.41132306422932,27.9000558606336
"12395","Titan","GAU-K2",0.001518135,0.00178493266677541,1.17574040963116,27.9000558606336
"18922","Titan","GAU-K2",0.001569465,0.00222215697051895,1.41586908310727,27.9000558606336
"15459","Titan","GAU-K2",0.001531448,0.00202794504417113,1.32420104644175,27.9000558606336
"22726","Titan","GAU-K2",0.001685531,0.00232673519841369,1.38041673420049,27.9000558606336
"11152","Titan","GAU-K2",0.000801101,0.00110328682720917,1.37721314442145,27.9000558606336
"17961","Titan","GAU-K2",0.002254276,0.00257187818891658,1.14088877711362,27.9000558606336
"27094","Titan","GAU-K2",0.006780844,0.00435427217085508,0.642143097652015,27.9000558606336
"7433","Titan","GAU-K2",0.001218804,0.00121125717630711,0.993808008758678,27.9000558606336
"21400","Titan","GAU-K2",0.002310085,0.00291611077674666,1.2623391679296,27.9000558606336
"10337","Titan","GAU-K2",0.001021232,0.00136419217151541,1.33582983251153,27.9000558606336
"17381","Titan","GAU-K2",0.002966511,0.00271717566548617,0.915949971359004,27.9000558606336
"32392","Titan","GAU-K2",0.003568122,0.00445865360086552,1.24957991931484,27.9000558606336
"3926","Titan","GAU-K2",0.000771372,0.000697365565965546,0.904058697963559,27.9000558606336
"24318","Titan","GAU-K2",0.003175987,0.00355915939617535,1.12064671428924,27.9000558606336
"13612","Titan","GAU-K2",0.000997744,0.0013776987767645,1.3808138929069,27.9000558606336
"4648","GTX-980","GAU-K2",0.000265,0.000273851261529405,1.03340098690342,12.9485864396347
"20081","GTX-980","GAU-K2",0.001491,0.00169450988366233,1.13649220902906,12.9485864396347
"22994","GTX-980","GAU-K2",0.001216,0.000880928825627114,0.724448047390718,12.9485864396347
"65181","GTX-980","GAU-K2",0.000353,0.000344555548424401,0.976078040862325,12.9485864396347
"20891","GTX-980","GAU-K2",0.001332,0.00149249197287099,1.12048946912236,12.9485864396347
"25498","GTX-980","GAU-K2",0.001411,0.0013813836522264,0.97901038428519,12.9485864396347
"15514","GTX-980","GAU-K2",0.000873,0.000937622624023468,1.07402362431096,12.9485864396347
"4692","GTX-980","GAU-K2",0.000265,0.000268139488321918,1.01184712574309,12.9485864396347
"18730","GTX-980","GAU-K2",0.001037,0.00104336522515911,1.00613811490753,12.9485864396347
"20290","GTX-980","GAU-K2",0.001557,0.0016689071027806,1.07187354064265,12.9485864396347
"25584","GTX-980","GAU-K2",0.001411,0.00138878801599212,0.984257984402639,12.9485864396347
"27367","GTX-980","GAU-K2",0.001917,0.00217502203525028,1.13459678416812,12.9485864396347
"20295","GTX-980","GAU-K2",0.001497,0.0016268538529281,1.08674272072685,12.9485864396347
"2899","GTX-980","GAU-K2",0.000288,0.000231417513612377,0.803533033376309,12.9485864396347
"2705","GTX-980","GAU-K2",0.000292,0.000247212015592137,0.846616491753895,12.9485864396347
"28648","GTX-980","GAU-K2",0.001685,0.00181865035932142,1.07931772066553,12.9485864396347
"25214","GTX-980","GAU-K2",0.00142,0.00146042861182956,1.0284708534011,12.9485864396347
"21514","GTX-980","GAU-K2",0.001246,0.00136274511831022,1.09369592159729,12.9485864396347
"6403","GTX-980","GAU-K2",0.000353,0.000362514938008474,1.02695449860757,12.9485864396347
"13611","GTX-980","GAU-K2",7.4e-05,5.79399057912008e-05,0.782971699881092,12.9485864396347
"6804","GTX-980","GAU-K2",0.000353,0.000301205672554819,0.853273859928666,12.9485864396347
"26964","GTX-980","GAU-K2",0.002497,0.00227993371845233,0.913069170385393,12.9485864396347
"20670","GTX-980","GAU-K2",0.001381,0.00158882654765074,1.15048989692306,12.9485864396347
