"","gpus","apps","measured","predicted","accuracy","mape"
"2009","Tesla-K40","MSA",0.075124,0.0751866371041631,1.00083378286783,1.8882685425321
"2010","Tesla-K40","MSA",0.078438,0.0774993833046207,0.988033648290634,1.8882685425321
"2011","Tesla-K40","MSA",0.081022,0.0798116346498669,0.985061275330983,1.8882685425321
"2012","Tesla-K40","MSA",0.083303,0.082123504921999,0.985840905153464,1.8882685425321
"2013","Tesla-K40","MSA",0.085895,0.0844431476522731,0.983097359011271,1.8882685425321
"2014","Tesla-K40","MSA",0.088203,0.0867449882464463,0.983469816745988,1.8882685425321
"2015","Tesla-K40","MSA",0.09045,0.0890530074254586,0.984555084858581,1.8882685425321
"2016","Tesla-K40","MSA",0.093081,0.0913769636592854,0.981692973424065,1.8882685425321
"2017","Tesla-K40","MSA",0.095553,0.0936896718331254,0.980499532543462,1.8882685425321
"2018","Tesla-K40","MSA",0.098071,0.095990322431454,0.978783967038716,1.8882685425321
"2019","Tesla-K40","MSA",0.099232,0.0983391148657103,0.991002044357771,1.8882685425321
"2020","Tesla-K40","MSA",0.102988,0.100616193821719,0.976970072452312,1.8882685425321
"2021","Tesla-K40","MSA",0.105297,0.102908649385071,0.977317961433578,1.8882685425321
"2022","Tesla-K40","MSA",0.107621,0.105215152792193,0.977645188134225,1.8882685425321
"2023","Tesla-K40","MSA",0.11005,0.107502439403623,0.976850880541784,1.8882685425321
"2024","Tesla-K40","MSA",0.112467,0.109797589824816,0.976264947271787,1.8882685425321
"2025","Tesla-K40","MSA",0.114799,0.112093076942283,0.976429036335531,1.8882685425321
"2026","Tesla-K40","MSA",0.117306,0.114395123343989,0.975185611511679,1.8882685425321
"2027","Tesla-K40","MSA",0.119809,0.116697457600529,0.974029143057109,1.8882685425321
"2028","Tesla-K40","MSA",0.122457,0.119001480835298,0.971781775115333,1.8882685425321
"2029","Tesla-K40","MSA",0.124535,0.121285940299782,0.973910469344214,1.8882685425321
"2030","Tesla-K40","MSA",0.127205,0.123583503081753,0.971530231372614,1.8882685425321
"2031","Tesla-K40","MSA",0.129305,0.125868810814515,0.973425705228063,1.8882685425321
"2032","Tesla-K40","MSA",0.132006,0.128182681960551,0.971036785907846,1.8882685425321
"2033","Tesla-K40","MSA",0.134214,0.130467457000878,0.97208530407318,1.8882685425321
"2034","Tesla-K40","MSA",0.136979,0.132763518652741,0.969225345875942,1.8882685425321
"2035","Tesla-K40","MSA",0.139128,0.135068962200777,0.970825155258301,1.8882685425321
"2036","Tesla-K40","MSA",0.141755,0.137351423120594,0.96893529766565,1.8882685425321
"2037","Tesla-K40","MSA",0.14392,0.139635626703642,0.97023086925821,1.8882685425321
"2038","Tesla-K40","MSA",0.146798,0.141930454468348,0.966841881145167,1.8882685425321
"2039","Tesla-K40","MSA",0.149094,0.144214266646512,0.967270759698662,1.8882685425321
"2040","Tesla-K40","MSA",0.150635,0.146522149673164,0.9726965822894,1.8882685425321
"2041","Tesla-K40","MSA",0.154571,0.148792169518596,0.962613747200936,1.8882685425321
"2042","Tesla-K20","MMGU",0.001117823,0.000879558630758051,0.786849645031504,21.9583981902077
"2043","Tesla-K20","MMGU",0.008605106,0.00785234997746565,0.912522167358037,21.9583981902077
"2044","Tesla-K20","MMGU",0.029572,0.0273173222415935,0.923756331718975,21.9583981902077
"2045","Tesla-K20","MMGU",0.069974,0.065974523910042,0.942843397691171,21.9583981902077
"2046","Tesla-K20","MMGU",0.13654,0.132222431453805,0.968378727506991,21.9583981902077
"2047","Tesla-K20","MMGU",0.236144,0.229661554849767,0.972548761983227,21.9583981902077
"2048","Tesla-K20","MMGU",0.37491,0.370108573586915,0.987193122581193,21.9583981902077
"2049","Tesla-K20","MMGU",0.559305,0.558380849571241,0.998347680730981,21.9583981902077
"2050","Tesla-K20","MMGU",0.797254,0.799182897446283,1.00241942648928,21.9583981902077
"2051","Tesla-K20","MMGU",1.092392,1.11015324282494,1.01625903780414,21.9583981902077
"2052","Tesla-K20","MMGU",1.455887,1.48167226974524,1.01771103783827,21.9583981902077
"2053","Tesla-K20","MMGU",1.891005,1.93756590180675,1.02462230496839,21.9583981902077
"2054","Tesla-K20","MMGU",2.403841,2.4783162219441,1.03098175875364,21.9583981902077
"2055","Tesla-K20","MMGU",3.002454,3.10836055917808,1.03527333280646,21.9583981902077
"2056","Tesla-K20","MMGU",3.690089,3.84093849541314,1.04087963607738,21.9583981902077
"2057","Tesla-K20","MMGU",4.486623,4.6817653156663,1.0434942529529,21.9583981902077
"2058","Tesla-K20","MMGU",5.383769,5.63855978894781,1.04732572830443,21.9583981902077
"2059","Tesla-K20","MMGU",6.398388,6.71907325641196,1.0501196952126,21.9583981902077
"2060","Tesla-K20","MMGU",7.523269,7.93108783652121,1.05420766378568,21.9583981902077
"2061","Tesla-K20","MMGU",8.773701,9.28241482392151,1.05798166861641,21.9583981902077
"2062","Tesla-K20","MMGU",10.179936,10.7808932519544,1.05903350000967,21.9583981902077
"2063","Tesla-K20","MMGU",11.697213,12.4343885946825,1.06302147312206,21.9583981902077
"2064","Tesla-K20","MMGU",13.377934,14.2507915888493,1.06524606780459,21.9583981902077
"2074","Tesla-K20","MMGU",0.002228855,0.00209130341819898,0.938285989083624,21.9583981902077
"2075","Tesla-K20","MMGU",0.016138,0.018832185048562,1.16694665067307,21.9583981902077
"2076","Tesla-K20","MMGU",0.054317,0.0657865515778318,1.21115951871112,21.9583981902077
"2077","Tesla-K20","MMGU",0.128666,0.160217395866686,1.24521937315753,21.9583981902077
"2078","Tesla-K20","MMGU",0.250348,0.319504816670789,1.27624273679354,21.9583981902077
"2079","Tesla-K20","MMGU",0.43209,0.559607059936544,1.29511689679591,21.9583981902077
"2080","Tesla-K20","MMGU",0.685807,0.89198778597128,1.30063966388689,21.9583981902077
"2081","Tesla-K20","MMGU",1.023633,1.33406301008051,1.30326299570306,21.9583981902077
"2082","Tesla-K20","MMGU",1.459649,1.91464908886303,1.31171883710607,21.9583981902077
"2083","Tesla-K20","MMGU",2.004343,2.64509202489986,1.31968032662067,21.9583981902077
"2084","Tesla-K20","MMGU",2.667329,3.54327001436794,1.32839631495325,21.9583981902077
"2085","Tesla-K20","MMGU",3.468106,4.62714180572454,1.33419849500694,21.9583981902077
"2086","Tesla-K20","MMGU",4.409031,5.9147766376406,1.34151396024219,21.9583981902077
"2087","Tesla-K20","MMGU",5.510979,7.42434558541138,1.34719177580088,21.9583981902077
"2088","Tesla-K20","MMGU",6.778387,9.1741142056235,1.35343617967276,21.9583981902077
"2089","Tesla-K20","MMGU",8.22109,11.1824362043353,1.36021332990336,21.9583981902077
"2090","Tesla-K20","MMGU",9.86428,13.4677479268592,1.36530470818541,21.9583981902077
"2091","Tesla-K20","MMGU",11.704801,16.0485635173505,1.3711094718612,21.9583981902077
"2092","Tesla-K20","MMGU",13.779831,18.9434706318261,1.37472445284896,21.9583981902077
"2093","Tesla-K20","MMGU",16.075728,22.171126613865,1.37916781211184,21.9583981902077
"2094","Tesla-K20","MMGU",18.592981,25.7502550611562,1.3849449456844,21.9583981902077
"2095","Tesla-K20","MMGU",21.370478,29.6996427252752,1.38975097914399,21.9583981902077
"2096","Tesla-K20","MMGU",24.442753,34.0381366979256,1.39256558776033,21.9583981902077
"2106","Tesla-K20","MMGU",0.004740989,0.00245135987255482,0.517056646314686,21.9583981902077
"2107","Tesla-K20","MMGU",0.031607,0.0207755520286941,0.657308571794035,21.9583981902077
"2108","Tesla-K20","MMGU",0.108507,0.0723519749741664,0.666795459962642,21.9583981902077
"2109","Tesla-K20","MMGU",0.252154,0.173727869060135,0.688975265354246,21.9583981902077
"2110","Tesla-K20","MMGU",0.488571,0.342308903904512,0.700632874043919,21.9583981902077
"2111","Tesla-K20","MMGU",0.84164,0.600040539519023,0.712942041156579,21.9583981902077
"2112","Tesla-K20","MMGU",1.335369,0.967899894831197,0.72481830477658,21.9583981902077
"2113","Tesla-K20","MMGU",1.991874,1.45783607483562,0.731891713449556,21.9583981902077
"2114","Tesla-K20","MMGU",2.834058,2.09222520189625,0.738243607539526,21.9583981902077
"2115","Tesla-K20","MMGU",3.882949,2.89041382466059,0.744386244748666,21.9583981902077
"2116","Tesla-K20","MMGU",5.169651,3.87189426213396,0.748966276859688,21.9583981902077
"2117","Tesla-K20","MMGU",6.709764,5.05629086550178,0.753572087707076,21.9583981902077
"2118","Tesla-K20","MMGU",8.534204,6.46334872369242,0.757346405557263,21.9583981902077
"2119","Tesla-K20","MMGU",10.651639,8.11292420720179,0.761659703938689,21.9583981902077
"2120","Tesla-K20","MMGU",13.098973,10.0249769305824,0.765325413723841,21.9583981902077
"2121","Tesla-K20","MMGU",15.894289,12.2195628333725,0.76880210454035,21.9583981902077
"2122","Tesla-K20","MMGU",19.064008,14.7168281588279,0.771969260547304,21.9583981902077
"2123","Tesla-K20","MMGU",22.636537,17.537004164581,0.774721158301778,21.9583981902077
"2124","Tesla-K20","MMGU",26.614206,20.7004024380602,0.777795228535475,21.9583981902077
"2125","Tesla-K20","MMGU",31.039838,24.2274107175007,0.780526326120024,21.9583981902077
"2126","Tesla-K20","MMGU",35.934269,28.1384891400538,0.783054446997483,21.9583981902077
"2127","Tesla-K20","MMGU",41.319855,32.4541668540302,0.785437578472388,21.9583981902077
"2128","Tesla-K20","MMGU",47.19628,37.195038944176,0.788092598488186,21.9583981902077
"2138","Tesla-K20","MMGC",0.000645745,0.000661015159453164,1.02364735221049,7.08033045784831
"2139","Tesla-K20","MMGC",0.004911206,0.00494109456629573,1.00608578957912,7.08033045784831
"2140","Tesla-K20","MMGC",0.016528,0.0163003127146351,0.986224147787699,7.08033045784831
"2141","Tesla-K20","MMGC",0.038964,0.0380178511308315,0.975717357838813,7.08033045784831
"2142","Tesla-K20","MMGC",0.076702,0.0736702096117147,0.960473124712715,7.08033045784831
"2143","Tesla-K20","MMGC",0.132755,0.126268497104546,0.951139294976056,7.08033045784831
"2144","Tesla-K20","MMGC",0.210703,0.199511981070023,0.94688723497066,7.08033045784831
"2145","Tesla-K20","MMGC",0.314374,0.296489331474287,0.943110217366216,7.08033045784831
"2146","Tesla-K20","MMGC",0.447701,0.42028831706342,0.93877011010344,7.08033045784831
"2147","Tesla-K20","MMGC",0.613481,0.574637440359507,0.936683353452685,7.08033045784831
"2148","Tesla-K20","MMGC",0.817184,0.762428171066558,0.932994492141987,7.08033045784831
"2149","Tesla-K20","MMGC",1.06075,0.986636737905863,0.930131263639748,7.08033045784831
"2150","Tesla-K20","MMGC",1.348134,1.25129600558688,0.9281688656965,7.08033045784831
"2151","Tesla-K20","MMGC",1.684256,1.55889108077662,0.925566588913215,7.08033045784831
"2152","Tesla-K20","MMGC",2.072434,1.91274166510058,0.922944549790527,7.08033045784831
"2153","Tesla-K20","MMGC",2.515396,2.31636784382648,0.920876014681776,7.08033045784831
"2154","Tesla-K20","MMGC",3.016742,2.77298546648735,0.919198747021571,7.08033045784831
"2155","Tesla-K20","MMGC",3.582319,3.285419966807,0.917120995312534,7.08033045784831
"2156","Tesla-K20","MMGC",4.209681,3.85701632405019,0.916225320647857,7.08033045784831
"2157","Tesla-K20","MMGC",4.917195,4.49094891497371,0.913315195954952,7.08033045784831
"2158","Tesla-K20","MMGC",5.693617,5.1903865468624,0.911614979873497,7.08033045784831
"2159","Tesla-K20","MMGC",6.540886,5.95849274554286,0.910961106116642,7.08033045784831
"2160","Tesla-K20","MMGC",7.483525,6.79842601546554,0.908452369099527,7.08033045784831
"2170","Tesla-K20","MMGC",0.000452586,0.000437603098359936,0.966894906956768,7.08033045784831
"2171","Tesla-K20","MMGC",0.003306346,0.00310216168311595,0.938244721851843,7.08033045784831
"2172","Tesla-K20","MMGC",0.011233,0.0102932144078264,0.916337078948309,7.08033045784831
"2173","Tesla-K20","MMGC",0.026355,0.0239745103832337,0.909675977356621,7.08033045784831
"2174","Tesla-K20","MMGC",0.051512,0.0463606039383247,0.899996193864045,7.08033045784831
"2175","Tesla-K20","MMGC",0.088514,0.0796073047509293,0.899375293749342,7.08033045784831
"2176","Tesla-K20","MMGC",0.140533,0.125507230512844,0.893080134294748,7.08033045784831
"2177","Tesla-K20","MMGC",0.209608,0.186577340893367,0.89012509490748,7.08033045784831
"2178","Tesla-K20","MMGC",0.299051,0.264219270204062,0.883525787253887,7.08033045784831
"2179","Tesla-K20","MMGC",0.409295,0.361534160053767,0.883309495727451,7.08033045784831
"2180","Tesla-K20","MMGC",0.544857,0.47924698835703,0.879583061898866,7.08033045784831
"2181","Tesla-K20","MMGC",0.7072,0.620554651522345,0.877481124890194,7.08033045784831
"2182","Tesla-K20","MMGC",0.899153,0.786822374651757,0.875070621631421,7.08033045784831
"2183","Tesla-K20","MMGC",1.123033,0.980057200051873,0.872687801740352,7.08033045784831
"2184","Tesla-K20","MMGC",1.381198,1.2028213062762,0.870853640300811,7.08033045784831
"2185","Tesla-K20","MMGC",1.676693,1.45664255303333,0.868759249924306,7.08033045784831
"2186","Tesla-K20","MMGC",2.010709,1.74366149901795,0.867187394604566,7.08033045784831
"2187","Tesla-K20","MMGC",2.387192,2.0658818351118,0.865402462437792,7.08033045784831
"2188","Tesla-K20","MMGC",2.808268,2.42530332259172,0.863629583284685,7.08033045784831
"2189","Tesla-K20","MMGC",3.27482,2.82392201899252,0.862313659679776,7.08033045784831
"2190","Tesla-K20","MMGC",3.791942,3.26373047974852,0.860701582394594,7.08033045784831
"2202","Tesla-K20","MMGC",0.00037089,0.000405834769517441,1.0942186888766,7.08033045784831
"2203","Tesla-K20","MMGC",0.002808904,0.00296735317213019,1.05640960749466,7.08033045784831
"2204","Tesla-K20","MMGC",0.009514482,0.00983511648755948,1.03369962627072,7.08033045784831
"2205","Tesla-K20","MMGC",0.022291,0.0229910751283542,1.03140617865301,7.08033045784831
"2206","Tesla-K20","MMGC",0.043186,0.0445801914190958,1.03228341173287,7.08033045784831
"2207","Tesla-K20","MMGC",0.07445,0.0764422637021951,1.02675975422693,7.08033045784831
"2208","Tesla-K20","MMGC",0.118021,0.120724572293562,1.02290755283858,7.08033045784831
"2209","Tesla-K20","MMGC",0.175747,0.179467216514782,1.02116802286686,7.08033045784831
"2210","Tesla-K20","MMGC",0.250853,0.25438553039638,1.01408207355057,7.08033045784831
"2211","Tesla-K20","MMGC",0.344337,0.347586699266247,1.00943755468116,7.08033045784831
"2212","Tesla-K20","MMGC",0.458966,0.461302864080765,1.00509158430203,7.08033045784831
"2213","Tesla-K20","MMGC",0.600438,0.597837383999027,0.995668801773084,7.08033045784831
"2214","Tesla-K20","MMGC",0.757738,0.756973448009653,0.998991007458585,7.08033045784831
"2215","Tesla-K20","MMGC",0.943961,0.9428558204509,0.998829210582746,7.08033045784831
"2216","Tesla-K20","MMGC",1.158786,1.1570656985763,0.998515427849749,7.08033045784831
"2217","Tesla-K20","MMGC",1.401389,1.40116107346711,0.999837356699038,7.08033045784831
"2218","Tesla-K20","MMGC",1.682268,1.67724786883419,0.997015855282387,7.08033045784831
"2219","Tesla-K20","MMGC",2.000411,1.98719528254611,0.99339349890903,7.08033045784831
"2220","Tesla-K20","MMGC",2.353858,2.33292690776683,0.991107750665857,7.08033045784831
"2221","Tesla-K20","MMGC",2.751771,2.71636277498865,0.987132568439978,7.08033045784831
"2222","Tesla-K20","MMGC",3.182333,3.13941954599344,0.986515096312499,7.08033045784831
"2234","Tesla-K20","MMSU",0.000428236,0.000369139388917653,0.861999899395785,12.0091990867355
"2235","Tesla-K20","MMSU",0.003307198,0.00287414473477838,0.869057351503715,12.0091990867355
"2236","Tesla-K20","MMSU",0.01089,0.0097035782523895,0.89105401766662,12.0091990867355
"2237","Tesla-K20","MMSU",0.025736,0.0230601882582687,0.896028452683741,12.0091990867355
"2238","Tesla-K20","MMSU",0.050177,0.045186284762765,0.900537791473484,12.0091990867355
"2239","Tesla-K20","MMSU",0.086531,0.0783157900321638,0.905060498921356,12.0091990867355
"2240","Tesla-K20","MMSU",0.137292,0.124682493325681,0.908155561326811,12.0091990867355
"2241","Tesla-K20","MMSU",0.204886,0.186526386313947,0.910391077545304,12.0091990867355
"2242","Tesla-K20","MMSU",0.291945,0.26611155202277,0.911512620605832,12.0091990867355
"2243","Tesla-K20","MMSU",0.400204,0.365758098978056,0.913929143581912,12.0091990867355
"2244","Tesla-K20","MMSU",0.532295,0.487657393438396,0.916141225144696,12.0091990867355
"2245","Tesla-K20","MMSU",0.693266,0.634093612511958,0.914646921256715,12.0091990867355
"2246","Tesla-K20","MMSU",0.879847,0.807341165726053,0.917592678870363,12.0091990867355
"2247","Tesla-K20","MMSU",1.098974,1.00969994361468,0.918765997753071,12.0091990867355
"2248","Tesla-K20","MMSU",1.35267,1.24348937738422,0.919285100862899,12.0091990867355
"2249","Tesla-K20","MMSU",1.640299,1.51092967131092,0.921130642224933,12.0091990867355
"2250","Tesla-K20","MMSU",1.969774,1.81431550655347,0.921078005168851,12.0091990867355
"2251","Tesla-K20","MMSU",2.341487,2.15585537950191,0.920720627320123,12.0091990867355
"2252","Tesla-K20","MMSU",2.752357,2.53809336170705,0.922152671948824,12.0091990867355
"2253","Tesla-K20","MMSU",3.215269,2.96315294293338,0.921587880495655,12.0091990867355
"2254","Tesla-K20","MMSU",3.725612,3.43335643507805,0.921555018364244,12.0091990867355
"2255","Tesla-K20","MMSU",4.280225,3.95100435856152,0.923083332899911,12.0091990867355
"2256","Tesla-K20","MMSU",4.884158,4.51839928836363,0.925113251529462,12.0091990867355
"2266","Tesla-K20","MMSU",0.000515629,0.000477177867045122,0.92542868427711,12.0091990867355
"2267","Tesla-K20","MMSU",0.004064326,0.00363466229626265,0.894284143610194,12.0091990867355
"2268","Tesla-K20","MMSU",0.013669,0.0123123111172603,0.900747027380222,12.0091990867355
"2269","Tesla-K20","MMSU",0.03232,0.0292735882494457,0.905742210688296,12.0091990867355
"2270","Tesla-K20","MMSU",0.063045,0.0573076511337187,0.908995973252735,12.0091990867355
"2271","Tesla-K20","MMSU",0.108913,0.099315365049505,0.911877967272089,12.0091990867355
"2272","Tesla-K20","MMSU",0.172612,0.158081902488651,0.915822205227047,12.0091990867355
"2273","Tesla-K20","MMSU",0.257375,0.236505883515021,0.918915526041851,12.0091990867355
"2274","Tesla-K20","MMSU",0.366481,0.337370227881154,0.920566763027697,12.0091990867355
"2275","Tesla-K20","MMSU",0.502725,0.463692505941537,0.922358159911555,12.0091990867355
"2276","Tesla-K20","MMSU",0.669798,0.618111805889187,0.922833161474336,12.0091990867355
"2277","Tesla-K20","MMSU",0.869264,0.803830967304752,0.924725937465203,12.0091990867355
"2278","Tesla-K20","MMSU",1.104777,1.02346067277137,0.926395709515466,12.0091990867355
"2279","Tesla-K20","MMSU",1.379485,1.27994054610649,0.927839408262131,12.0091990867355
"2280","Tesla-K20","MMSU",1.696333,1.5763068104071,0.929243733634316,12.0091990867355
"2281","Tesla-K20","MMSU",2.058512,1.9153664000002,0.930461614991898,12.0091990867355
"2282","Tesla-K20","MMSU",2.469269,2.30002201127883,0.931458667030131,12.0091990867355
"2283","Tesla-K20","MMSU",2.933817,2.73317688180221,0.931611236079896,12.0091990867355
"2284","Tesla-K20","MMSU",3.448943,3.21773955523591,0.932963970479044,12.0091990867355
"2285","Tesla-K20","MMSU",4.022641,3.75662078049057,0.933869261634477,12.0091990867355
"2286","Tesla-K20","MMSU",4.661414,4.35273363960762,0.933779672779037,12.0091990867355
"2298","Tesla-K20","MMSU",0.000647825,0.000537283641974094,0.829365402653639,12.0091990867355
"2299","Tesla-K20","MMSU",0.005101799,0.00418306429567902,0.819919462855949,12.0091990867355
"2300","Tesla-K20","MMSU",0.017202,0.0141631681197844,0.82334426925848,12.0091990867355
"2301","Tesla-K20","MMSU",0.040327,0.0337534082888555,0.836992791153706,12.0091990867355
"2302","Tesla-K20","MMSU",0.078814,0.0661086070856759,0.838792690203212,12.0091990867355
"2303","Tesla-K20","MMSU",0.13585,0.114560460597026,0.84328642323906,12.0091990867355
"2304","Tesla-K20","MMSU",0.215269,0.182339828608896,0.847032450603179,12.0091990867355
"2305","Tesla-K20","MMSU",0.32137,0.272820320889464,0.848929025389626,12.0091990867355
"2306","Tesla-K20","MMSU",0.45753,0.389289665338523,0.85085057884406,12.0091990867355
"2307","Tesla-K20","MMSU",0.627274,0.534945800494497,0.852810415375892,12.0091990867355
"2308","Tesla-K20","MMSU",0.834452,0.713195632787041,0.854687426942522,12.0091990867355
"2309","Tesla-K20","MMSU",1.082819,0.927425865731218,0.856492050593144,12.0091990867355
"2310","Tesla-K20","MMSU",1.376663,1.18092443114278,0.857816641503971,12.0091990867355
"2311","Tesla-K20","MMSU",1.719223,1.47699512690725,0.859106193267103,12.0091990867355
"2312","Tesla-K20","MMSU",2.11395,1.81898895814311,0.860469243900333,12.0091990867355
"2313","Tesla-K20","MMSU",2.565946,2.21024849172441,0.861377632937095,12.0091990867355
"2314","Tesla-K20","MMSU",3.076275,2.6541245267378,0.862772192582847,12.0091990867355
"2315","Tesla-K20","MMSU",3.654755,3.15396629172478,0.862976120622253,12.0091990867355
"2316","Tesla-K20","MMSU",4.295238,3.71313018290474,0.864476004101458,12.0091990867355
"2317","Tesla-K20","MMSU",5.009088,4.33497577516252,0.865422163707748,12.0091990867355
"2318","Tesla-K20","MMSU",5.806417,5.02286401207244,0.865053958761908,12.0091990867355
"2319","Tesla-K20","MMSU",6.669508,5.7801629530968,0.866655074571738,12.0091990867355
"2330","Tesla-K20","MMSC",0.000307561,0.000237933145657403,0.773612862675706,19.9858457027317
"2331","Tesla-K20","MMSC",0.002344514,0.00185955202160124,0.793150316697296,19.9858457027317
"2332","Tesla-K20","MMSC",0.00785782,0.00631081194587085,0.803125032880729,19.9858457027317
"2333","Tesla-K20","MMSC",0.018557,0.0150834894820843,0.812819393333205,19.9858457027317
"2334","Tesla-K20","MMSC",0.036222,0.0296499175224237,0.818561027067077,19.9858457027317
"2335","Tesla-K20","MMSC",0.062534,0.0515831889148127,0.824882286673053,19.9858457027317
"2336","Tesla-K20","MMSC",0.099157,0.0823678578554515,0.83068122124965,19.9858457027317
"2337","Tesla-K20","MMSC",0.147741,0.123593233022838,0.836553380732752,19.9858457027317
"2338","Tesla-K20","MMSC",0.210685,0.176782879545546,0.839086216605576,19.9858457027317
"2339","Tesla-K20","MMSC",0.288843,0.243490875477159,0.84298693573034,19.9858457027317
"2340","Tesla-K20","MMSC",0.384299,0.325254914734171,0.846358993216665,19.9858457027317
"2341","Tesla-K20","MMSC",0.499066,0.423682785624423,0.848951412487373,19.9858457027317
"2342","Tesla-K20","MMSC",0.634361,0.540412207555853,0.851900112957533,19.9858457027317
"2343","Tesla-K20","MMSC",0.792443,0.677006277259579,0.854328042849238,19.9858457027317
"2344","Tesla-K20","MMSC",0.974432,0.834954860268883,0.856863136954537,19.9858457027317
"2345","Tesla-K20","MMSC",1.179132,1.0159438014267,0.861603112651259,19.9858457027317
"2346","Tesla-K20","MMSC",1.416828,1.22153523967383,0.862161984146154,19.9858457027317
"2347","Tesla-K20","MMSC",1.682752,1.45332877198653,0.863661889563363,19.9858457027317
"2348","Tesla-K20","MMSC",1.977579,1.71285131842078,0.866135470906992,19.9858457027317
"2349","Tesla-K20","MMSC",2.30627,2.00197272781285,0.868056527558721,19.9858457027317
"2350","Tesla-K20","MMSC",2.672067,2.32206826944164,0.869015735549162,19.9858457027317
"2351","Tesla-K20","MMSC",3.068001,2.67486149421459,0.871858090728977,19.9858457027317
"2352","Tesla-K20","MMSC",3.506346,3.06193971166968,0.873256578691801,19.9858457027317
"2362","Tesla-K20","MMSC",0.000175204,0.000129454921874156,0.73888108647152,19.9858457027317
"2363","Tesla-K20","MMSC",0.001341409,0.000966792867366545,0.720729372895623,19.9858457027317
"2364","Tesla-K20","MMSC",0.004544337,0.0032636251903735,0.718174112169389,19.9858457027317
"2365","Tesla-K20","MMSC",0.010729,0.0077810670448586,0.725236932133339,19.9858457027317
"2366","Tesla-K20","MMSC",0.020908,0.01529086685432,0.731340484710157,19.9858457027317
"2367","Tesla-K20","MMSC",0.036137,0.0265903513513582,0.735820664453556,19.9858457027317
"2368","Tesla-K20","MMSC",0.05727,0.0424640063241609,0.741470339168167,19.9858457027317
"2369","Tesla-K20","MMSC",0.085391,0.0636980172994204,0.745957036449045,19.9858457027317
"2370","Tesla-K20","MMSC",0.121582,0.0910822644627456,0.749142672951141,19.9858457027317
"2371","Tesla-K20","MMSC",0.166761,0.125426196020089,0.752131469708678,19.9858457027317
"2372","Tesla-K20","MMSC",0.221944,0.167530110604248,0.754830545562161,19.9858457027317
"2373","Tesla-K20","MMSC",0.288065,0.218300610388854,0.757817195385951,19.9858457027317
"2374","Tesla-K20","MMSC",0.366095,0.278392863177057,0.760438856518273,19.9858457027317
"2375","Tesla-K20","MMSC",0.457084,0.348742486384181,0.762972421664685,19.9858457027317
"2376","Tesla-K20","MMSC",0.561818,0.430071155015931,0.76549906734197,19.9858457027317
"2377","Tesla-K20","MMSC",0.681462,0.523248468014499,0.76783220196357,19.9858457027317
"2378","Tesla-K20","MMSC",0.816876,0.629154239030314,0.770195524204792,19.9858457027317
"2379","Tesla-K20","MMSC",0.969434,0.748567533977325,0.772169672177089,19.9858457027317
"2380","Tesla-K20","MMSC",1.139427,0.88227063756355,0.774310804960344,19.9858457027317
"2381","Tesla-K20","MMSC",1.329286,1.03113441234807,0.775705463194582,19.9858457027317
"2382","Tesla-K20","MMSC",1.537543,1.19602213838059,0.777878822498356,19.9858457027317
"2394","Tesla-K20","MMSC",0.00013626,0.000117088129757073,0.859299352393021,19.9858457027317
"2395","Tesla-K20","MMSC",0.001030235,0.000875055943051728,0.849375087287587,19.9858457027317
"2396","Tesla-K20","MMSC",0.00347753,0.00304811655715089,0.876517688460169,19.9858457027317
"2397","Tesla-K20","MMSC",0.008217333,0.00730505294046212,0.888981003990238,19.9858457027317
"2398","Tesla-K20","MMSC",0.015958,0.0143685819725577,0.90039992308295,19.9858457027317
"2399","Tesla-K20","MMSC",0.027474,0.0250414436665551,0.911459695222943,19.9858457027317
"2400","Tesla-K20","MMSC",0.04357,0.0399816168965647,0.917640966182343,19.9858457027317
"2401","Tesla-K20","MMSC",0.064923,0.060016086356506,0.924419487030882,19.9858457027317
"2402","Tesla-K20","MMSC",0.092352,0.085838801293431,0.929474199729633,19.9858457027317
"2403","Tesla-K20","MMSC",0.126687,0.118195685995659,0.932974069917666,19.9858457027317
"2404","Tesla-K20","MMSC",0.168493,0.157924325620493,0.937275291083267,19.9858457027317
"2405","Tesla-K20","MMSC",0.218911,0.205823979034684,0.940217618277218,19.9858457027317
"2406","Tesla-K20","MMSC",0.278298,0.262508301020388,0.943263340090076,19.9858457027317
"2407","Tesla-K20","MMSC",0.34763,0.328168883728185,0.944017730714221,19.9858457027317
"2408","Tesla-K20","MMSC",0.427309,0.405252118019203,0.948381892305575,19.9858457027317
"2409","Tesla-K20","MMSC",0.518528,0.493198757922828,0.951151640649739,19.9858457027317
"2410","Tesla-K20","MMSC",0.622145,0.591793099966179,0.951214105982012,19.9858457027317
"2411","Tesla-K20","MMSC",0.738148,0.705333167101832,0.955544371998342,19.9858457027317
"2412","Tesla-K20","MMSC",0.8686,0.829253310289773,0.954701024970957,19.9858457027317
"2413","Tesla-K20","MMSC",1.012427,0.971517957762965,0.959593094379115,19.9858457027317
"2414","Tesla-K20","MMSC",1.17524,1.12501213313843,0.957261608810478,19.9858457027317
"2426","Tesla-K20","MAU",1.2544e-05,3.53222967474904e-05,2.81587187081397,52.147271749833
"2427","Tesla-K20","MAU",4.9538e-05,0.000149184441559217,3.01151523192735,52.147271749833
"2428","Tesla-K20","MAU",0.000131395,0.000346832386050957,2.63961631759927,52.147271749833
"2429","Tesla-K20","MAU",0.000214309,0.000632037105032898,2.94918601194022,52.147271749833
