"","GPUs","CUDAKernels","measured","predicted","accuracy","mape"
"11622","Tesla-K20","GAU-K2",0.004054302,0.00469861226846808,0.862872220210214,75.276413820607
"11623","Tesla-K20","GAU-K2",0.004046237,0.00469395441272608,0.862010289028369,75.276413820607
"11624","Tesla-K20","GAU-K2",0.004005373,0.00468929886685552,0.854151785528198,75.276413820607
"11625","Tesla-K20","GAU-K2",0.004049821,0.0046846456308564,0.864488227951546,75.276413820607
"11626","Tesla-K20","GAU-K2",0.004049534,0.0046799947047287,0.865286021778683,75.276413820607
"11627","Tesla-K20","GAU-K2",0.004040253,0.00467534608847243,0.864161267111685,75.276413820607
"11628","Tesla-K20","GAU-K2",0.004002333,0.0046706997820876,0.856902217382752,75.276413820607
"11629","Tesla-K20","GAU-K2",0.004048413,0.0046660557855742,0.867630646962316,75.276413820607
"11630","Tesla-K20","GAU-K2",0.00404579,0.00466141409893223,0.867931900949704,75.276413820607
"11631","Tesla-K20","GAU-K2",0.004036125,0.00465677472216169,0.866721119403091,75.276413820607
"11632","Tesla-K20","GAU-K2",0.003997116,0.00465213765526258,0.859199855248993,75.276413820607
"11633","Tesla-K20","GAU-K2",0.00404467,0.00464750289823491,0.870288860182559,75.276413820607
"11634","Tesla-K20","GAU-K2",0.004041661,0.00464287045107867,0.870509104784738,75.276413820607
"11635","Tesla-K20","GAU-K2",0.004031037,0.00463824031379385,0.869087569268874,75.276413820607
"11636","Tesla-K20","GAU-K2",0.003993117,0.00463361248638048,0.861771892176336,75.276413820607
"11637","Tesla-K20","GAU-K2",0.004038237,0.00462898696883853,0.872380291235351,75.276413820607
"11638","Tesla-K20","GAU-K2",0.004037437,0.00462436376116801,0.873079456660268,75.276413820607
"11639","Tesla-K20","GAU-K2",0.004027773,0.00461974286336893,0.871860863066038,75.276413820607
"11640","Tesla-K20","GAU-K2",0.003988924,0.00461512427544127,0.86431562010724,75.276413820607
"11641","Tesla-K20","GAU-K2",0.004032509,0.00461050799738505,0.874634422559754,75.276413820607
"11642","Tesla-K20","GAU-K2",0.004030461,0.00460589402920026,0.875065942561389,75.276413820607
"11643","Tesla-K20","GAU-K2",0.004021789,0.0046012823708869,0.874058289803413,75.276413820607
"11644","Tesla-K20","GAU-K2",0.003984412,0.00459667302244498,0.866803442521279,75.276413820607
"11645","Tesla-K20","GAU-K2",0.004028797,0.00459206598387448,0.877338656314509,75.276413820607
"11646","Tesla-K20","GAU-K2",0.004027133,0.00458746125517542,0.877856569460227,75.276413820607
"11647","Tesla-K20","GAU-K2",0.004019133,0.00458285883634779,0.87699253752336,75.276413820607
"11648","Tesla-K20","GAU-K2",0.00398038,0.00457825872739159,0.869409143739628,75.276413820607
"11649","Tesla-K20","GAU-K2",0.004023901,0.00457366092830682,0.87979871334486,75.276413820607
"11650","Tesla-K20","GAU-K2",0.004021469,0.00456906543909348,0.880151324949697,75.276413820607
"11651","Tesla-K20","GAU-K2",0.004013565,0.00456447225975158,0.879305376744351,75.276413820607
"11652","Tesla-K20","GAU-K2",0.003975611,0.00455988139028111,0.871867195597145,75.276413820607
"11653","Tesla-K20","GAU-K2",0.004018301,0.00455529283068207,0.882116946013839,75.276413820607
"11654","Tesla-K20","GAU-K2",0.004017213,0.00455070658095446,0.882766868954543,75.276413820607
"11655","Tesla-K20","GAU-K2",0.004009021,0.00454612264109828,0.881855004032948,75.276413820607
"11656","Tesla-K20","GAU-K2",0.00397238,0.00454154101111353,0.874676676986788,75.276413820607
"11657","Tesla-K20","GAU-K2",0.004014844,0.00453696169100022,0.884919087583234,75.276413820607
"11658","Tesla-K20","GAU-K2",0.004009917,0.00453238468075834,0.884725653809482,75.276413820607
"11659","Tesla-K20","GAU-K2",0.004003037,0.00452780998038788,0.884100043362922,75.276413820607
"11660","Tesla-K20","GAU-K2",0.003968443,0.00452323758988886,0.877345689041619,75.276413820607
"11661","Tesla-K20","GAU-K2",0.004009661,0.00451866750926128,0.88735473273525,75.276413820607
"11662","Tesla-K20","GAU-K2",0.004008252,0.00451409973850512,0.887940504683524,75.276413820607
"11663","Tesla-K20","GAU-K2",0.004000604,0.0045095342776204,0.887143495028726,75.276413820607
"11664","Tesla-K20","GAU-K2",0.00396294,0.0045049711266071,0.879681553693923,75.276413820607
"11665","Tesla-K20","GAU-K2",0.004003868,0.00450041028546524,0.889667329427963,75.276413820607
"11666","Tesla-K20","GAU-K2",0.00400166,0.00449585175419481,0.89007828077656,75.276413820607
"11667","Tesla-K20","GAU-K2",0.003994812,0.00449129553279582,0.889456498871996,75.276413820607
"11668","Tesla-K20","GAU-K2",0.003958651,0.00448674162126825,0.882299747601918,75.276413820607
"11669","Tesla-K20","GAU-K2",0.003999645,0.00448219001961212,0.892341686206808,75.276413820607
"11670","Tesla-K20","GAU-K2",0.003998492,0.00447764072782741,0.892990805436974,75.276413820607
"11671","Tesla-K20","GAU-K2",0.003991004,0.00447309374591414,0.892224537803506,75.276413820607
"11672","Tesla-K20","GAU-K2",0.00395318,0.0044685490738723,0.884667469160028,75.276413820607
"11673","Tesla-K20","GAU-K2",0.003994684,0.0044640067117019,0.894865142009841,75.276413820607
"11674","Tesla-K20","GAU-K2",0.003995196,0.00445946665940292,0.89589098991827,75.276413820607
"11675","Tesla-K20","GAU-K2",0.003987356,0.00445492891697538,0.895043686287854,75.276413820607
"11676","Tesla-K20","GAU-K2",0.003949307,0.00445039348441926,0.887406251565495,75.276413820607
"11677","Tesla-K20","GAU-K2",0.00399062,0.00444586036173458,0.897603540216237,75.276413820607
"11678","Tesla-K20","GAU-K2",0.0039887,0.00444132954892133,0.898086925562355,75.276413820607
"11679","Tesla-K20","GAU-K2",0.003983132,0.00443680104597952,0.897748616339104,75.276413820607
"11680","Tesla-K20","GAU-K2",0.003944315,0.00443227485290913,0.889907582651636,75.276413820607
"11681","Tesla-K20","GAU-K2",0.00398678,0.00442775096971018,0.900407459062893,75.276413820607
"11682","Tesla-K20","GAU-K2",0.00398406,0.00442322939638265,0.900712950419933,75.276413820607
"11683","Tesla-K20","GAU-K2",0.00397894,0.00441871013292656,0.900475451048585,75.276413820607
"11684","Tesla-K20","GAU-K2",0.003941947,0.0044141931793419,0.893016422219131,75.276413820607
"11685","Tesla-K20","GAU-K2",0.00398422,0.00440967853562868,0.903517108516841,75.276413820607
"11686","Tesla-K20","GAU-K2",0.00398102,0.00440516620178688,0.903716186323496,75.276413820607
"11687","Tesla-K20","GAU-K2",0.0039759,0.00440065617781652,0.903478899361034,75.276413820607
"11688","Tesla-K20","GAU-K2",0.003937531,0.00439614846371759,0.895677439580883,75.276413820607
"11689","Tesla-K20","GAU-K2",0.003977852,0.00439164305949009,0.905777620383809,75.276413820607
"11690","Tesla-K20","GAU-K2",0.003975867,0.00438713996513402,0.906254879396935,75.276413820607
"11691","Tesla-K20","GAU-K2",0.003971291,0.00438263918064938,0.906141444984657,75.276413820607
"11692","Tesla-K20","GAU-K2",0.003933595,0.00437814070603617,0.898462444246418,75.276413820607
"11693","Tesla-K20","GAU-K2",0.003975547,0.0043736445412944,0.908978075941997,75.276413820607
"11694","Tesla-K20","GAU-K2",0.003972187,0.00436915068642406,0.909143969866383,75.276413820607
"11695","Tesla-K20","GAU-K2",0.00396566,0.00436465914142515,0.908584123411098,75.276413820607
"11696","Tesla-K20","GAU-K2",0.003928411,0.00436016990629767,0.900976586789874,75.276413820607
"11697","Tesla-K20","GAU-K2",0.0039695,0.00435568298104162,0.911338133945352,75.276413820607
"11698","Tesla-K20","GAU-K2",0.003967291,0.00435119836565701,0.911769739415445,75.276413820607
"11699","Tesla-K20","GAU-K2",0.003961212,0.00434671606014382,0.911311423426386,75.276413820607
"11700","Tesla-K20","GAU-K2",0.003925179,0.00434223606450207,0.903953387538847,75.276413820607
"11701","Tesla-K20","GAU-K2",0.003966619,0.00433775837873175,0.914439822063058,75.276413820607
"11702","Tesla-K20","GAU-K2",0.0039655,0.00433328300283286,0.915126013557752,75.276413820607
"11703","Tesla-K20","GAU-K2",0.003957755,0.0043288099368054,0.914282460486302,75.276413820607
"11704","Tesla-K20","GAU-K2",0.003922427,0.00432433918064938,0.907058127528973,75.276413820607
"11705","Tesla-K20","GAU-K2",0.003963452,0.00431987073436479,0.917493194523286,75.276413820607
"11706","Tesla-K20","GAU-K2",0.003959771,0.00431540459795162,0.917589743932601,75.276413820607
"11707","Tesla-K20","GAU-K2",0.003952731,0.00431094077140989,0.916906821409949,75.276413820607
"11708","Tesla-K20","GAU-K2",0.003918202,0.0043064792547396,0.909838819190347,75.276413820607
"11709","Tesla-K20","GAU-K2",0.00395798,0.00430202004794073,0.920028255538834,75.276413820607
"11710","Tesla-K20","GAU-K2",0.003956251,0.00429756315101329,0.920580073167088,75.276413820607
"11711","Tesla-K20","GAU-K2",0.003950939,0.00429310856395729,0.920297947545523,75.276413820607
"11712","Tesla-K20","GAU-K2",0.003913147,0.00428865628677272,0.912441272589067,75.276413820607
"11713","Tesla-K20","GAU-K2",0.003953083,0.00428420631945958,0.922710697205324,75.276413820607
"11714","Tesla-K20","GAU-K2",0.003952155,0.00427975866201787,0.923452772016026,75.276413820607
"11715","Tesla-K20","GAU-K2",0.003946396,0.00427531331444759,0.923065915815788,75.276413820607
"11716","Tesla-K20","GAU-K2",0.003910298,0.00427087027674875,0.915574050864585,75.276413820607
"11717","Tesla-K20","GAU-K2",0.003949051,0.00426642954892133,0.925610268426541,75.276413820607
"11718","Tesla-K20","GAU-K2",0.003947515,0.00426199113096535,0.926213799770596,75.276413820607
"11719","Tesla-K20","GAU-K2",0.003940955,0.0042575550228808,0.92563806664169,75.276413820607
"11720","Tesla-K20","GAU-K2",0.003905723,0.00425312122466768,0.918319228087644,75.276413820607
"11721","Tesla-K20","GAU-K2",0.003944443,0.004248689736326,0.928390455597473,75.276413820607
"11722","Tesla-K20","GAU-K2",0.003941627,0.00424426055785574,0.928695810794275,75.276413820607
"11723","Tesla-K20","GAU-K2",0.003936155,0.00423983368925692,0.928374858186916,75.276413820607
"11724","Tesla-K20","GAU-K2",0.003901242,0.00423540913052953,0.921101570065382,75.276413820607
"11725","Tesla-K20","GAU-K2",0.003940571,0.00423098688167357,0.931359777329611,75.276413820607
"11726","Tesla-K20","GAU-K2",0.003940187,0.00422656694268904,0.932242894393425,75.276413820607
"11727","Tesla-K20","GAU-K2",0.003933115,0.00422214931357594,0.931543322580616,75.276413820607
"11728","Tesla-K20","GAU-K2",0.00389801,0.00421773399433428,0.924195315597483,75.276413820607
"11729","Tesla-K20","GAU-K2",0.003936027,0.00421332098496404,0.934186361316022,75.276413820607
"11730","Tesla-K20","GAU-K2",0.003934555,0.00420891028546524,0.934815601460387,75.276413820607
"11731","Tesla-K20","GAU-K2",0.003928251,0.00420450189583787,0.934296403549885,75.276413820607
"11732","Tesla-K20","GAU-K2",0.003895258,0.00420009581608193,0.92742122336478,75.276413820607
"11733","Tesla-K20","GAU-K2",0.003934555,0.00419569204619743,0.937760673728641,75.276413820607
"11734","Tesla-K20","GAU-K2",0.003931579,0.00419129058618435,0.938035413950912,75.276413820607
"11735","Tesla-K20","GAU-K2",0.00392521,0.00418689143604271,0.937499827726596,75.276413820607
"11736","Tesla-K20","GAU-K2",0.003891225,0.0041824945957725,0.930359839300951,75.276413820607
"11737","Tesla-K20","GAU-K2",0.003929051,0.00417810006537372,0.940391790173306,75.276413820607
"11738","Tesla-K20","GAU-K2",0.003926075,0.00417370784484637,0.940668380717605,75.276413820607
"11739","Tesla-K20","GAU-K2",0.003922139,0.00416931793419046,0.940714779229603,75.276413820607
"11740","Tesla-K20","GAU-K2",0.003886905,0.00416493033340597,0.933246102299481,75.276413820607
"11741","Tesla-K20","GAU-K2",0.003926586,0.00416054504249292,0.94376721316476,75.276413820607
"11742","Tesla-K20","GAU-K2",0.003923195,0.0041561620614513,0.94394658870209,75.276413820607
"11743","Tesla-K20","GAU-K2",0.003916442,0.00415178139028111,0.943316044811027,75.276413820607
"11744","Tesla-K20","GAU-K2",0.003884889,0.00414740302898235,0.936703998345981,75.276413820607
"11745","Tesla-K20","GAU-K2",0.003922331,0.00414302697755502,0.946730740892915,75.276413820607
"11746","Tesla-K20","GAU-K2",0.003919739,0.00413865323599913,0.947104958179402,75.276413820607
"11747","Tesla-K20","GAU-K2",0.003913274,0.00413428180431467,0.946542636720115,75.276413820607
"11748","Tesla-K20","GAU-K2",0.003880474,0.00412991268250163,0.939601947625067,75.276413820607
"11749","Tesla-K20","GAU-K2",0.003919866,0.00412554587056004,0.950144810647296,75.276413820607
"11750","Tesla-K20","GAU-K2",0.003919163,0.00412118136848987,0.950980471271059,75.276413820607
"11751","Tesla-K20","GAU-K2",0.003911226,0.00411681917629113,0.95006018785689,75.276413820607
"11752","Tesla-K20","GAU-K2",0.003878074,0.00411245929396383,0.943006051316337,75.276413820607
"11753","Tesla-K20","GAU-K2",0.003916666,0.00410810172150795,0.953400442714042,75.276413820607
"11754","Tesla-K20","GAU-K2",0.003914074,0.00410374645892351,0.953780658522148,75.276413820607
"11755","Tesla-K20","GAU-K2",0.003908058,0.0040993935062105,0.953325899082234,75.276413820607
"11756","Tesla-K20","GAU-K2",0.00387353,0.00409504286336893,0.945907070875763,75.276413820607
"11757","Tesla-K20","GAU-K2",0.00391177,0.00409069453039878,0.956260598519602,75.276413820607
"11758","Tesla-K20","GAU-K2",0.003910523,0.00408634850730007,0.956972464050494,75.276413820607
"11759","Tesla-K20","GAU-K2",0.003903322,0.00408200479407278,0.956226706462414,75.276413820607
"11760","Tesla-K20","GAU-K2",0.003869145,0.00407766339071693,0.948863265371135,75.276413820607
"11761","Tesla-K20","GAU-K2",0.003907067,0.00407332429723251,0.959183879038192,75.276413820607
"11762","Tesla-K20","GAU-K2",0.003904282,0.00406898751361952,0.95952174513482,75.276413820607
"11763","Tesla-K20","GAU-K2",0.00389849,0.00406465303987797,0.959119994191938,75.276413820607
"11764","Tesla-K20","GAU-K2",0.003865529,0.00406032087600784,0.952025497009644,75.276413820607
"11765","Tesla-K20","GAU-K2",0.003903035,0.00405599102200915,0.962288865734869,75.276413820607
"11766","Tesla-K20","GAU-K2",0.003901594,0.00405166347788189,0.962961021145728,75.276413820607
"11767","Tesla-K20","GAU-K2",0.003894746,0.00404733824362606,0.962298124238474,75.276413820607
"11768","Tesla-K20","GAU-K2",0.003861529,0.00404301531924166,0.955111147272203,75.276413820607
"11769","Tesla-K20","GAU-K2",0.003897434,0.0040386947047287,0.96502317826517,75.276413820607
"11770","Tesla-K20","GAU-K2",0.003896378,0.00403437640008716,0.965794366612847,75.276413820607
"11771","Tesla-K20","GAU-K2",0.003890265,0.00403006040531706,0.965311833754992,75.276413820607
"11772","Tesla-K20","GAU-K2",0.003858202,0.00402574672041839,0.95838170355611,75.276413820607
"11773","Tesla-K20","GAU-K2",0.003893754,0.00402143534539115,0.968249807736562,75.276413820607
"11774","Tesla-K20","GAU-K2",0.00389305,0.00401712628023535,0.969113174050362,75.276413820607
"11775","Tesla-K20","GAU-K2",0.003887065,0.00401281952495097,0.968661803958775,75.276413820607
"11776","Tesla-K20","GAU-K2",0.003854585,0.00400851507953803,0.961599226525608,75.276413820607
"11777","Tesla-K20","GAU-K2",0.003889433,0.00400421294399651,0.971335204795089,75.276413820607
"11778","Tesla-K20","GAU-K2",0.003888793,0.00399991311832643,0.97221936701142,75.276413820607
"11779","Tesla-K20","GAU-K2",0.003882938,0.00399561560252778,0.971799689025015,75.276413820607
"11780","Tesla-K20","GAU-K2",0.003848633,0.00399132039660057,0.964250578149002,75.276413820607
"11781","Tesla-K20","GAU-K2",0.003884825,0.00398702750054478,0.974366241383884,75.276413820607
"11782","Tesla-K20","GAU-K2",0.003886169,0.00398273691436043,0.975753378534185,75.276413820607
"11783","Tesla-K20","GAU-K2",0.003879546,0.00397844863804751,0.975140400933756,75.276413820607
"11784","Tesla-K20","GAU-K2",0.003845465,0.00397416267160601,0.967616405708424,75.276413820607
"11785","Tesla-K20","GAU-K2",0.003882842,0.00396987901503596,0.978075650490531,75.276413820607
"11786","Tesla-K20","GAU-K2",0.003879769,0.00396559766833733,0.978356687814648,75.276413820607
"11787","Tesla-K20","GAU-K2",0.00387353,0.00396131863151013,0.977838533156151,75.276413820607
"11788","Tesla-K20","GAU-K2",0.003841337,0.00395704190455437,0.970759747471666,75.276413820607
"11789","Tesla-K20","GAU-K2",0.003877305,0.00395276748747004,0.980908948550795,75.276413820607
"11790","Tesla-K20","GAU-K2",0.00387625,0.00394849538025714,0.981703060710576,75.276413820607
"11791","Tesla-K20","GAU-K2",0.003870169,0.00394422558291567,0.981224049852412,75.276413820607
"11792","Tesla-K20","GAU-K2",0.003837753,0.00393995809544563,0.974059344548925,75.276413820607
"11793","Tesla-K20","GAU-K2",0.003872825,0.00393569291784703,0.984026213640312,75.276413820607
"11794","Tesla-K20","GAU-K2",0.003871321,0.00393143005011985,0.98471063980446,75.276413820607
"11795","Tesla-K20","GAU-K2",0.003865977,0.00392716949226411,0.984418168763877,75.276413820607
"11796","Tesla-K20","GAU-K2",0.003835065,0.0039229112442798,0.977606874382414,75.276413820607
"11797","Tesla-K20","GAU-K2",0.003871353,0.00391865530616692,0.987928944377302,75.276413820607
"11798","Tesla-K20","GAU-K2",0.003868761,0.00391440167792547,0.988340318219549,75.276413820607
"11799","Tesla-K20","GAU-K2",0.003862937,0.00391015035955546,0.987925436309609,75.276413820607
"11800","Tesla-K20","GAU-K2",0.003830681,0.00390590135105688,0.980741871261925,75.276413820607
"11801","Tesla-K20","GAU-K2",0.003864921,0.00390165465242972,0.990585109215946,75.276413820607
"11802","Tesla-K20","GAU-K2",0.003863545,0.003897410263674,0.991310829144767,75.276413820607
"11803","Tesla-K20","GAU-K2",0.003858297,0.00389316818478971,0.991042980129666,75.276413820607
"11804","Tesla-K20","GAU-K2",0.003825272,0.00388892841577686,0.983631373743314,75.276413820607
"11805","Tesla-K20","GAU-K2",0.003862873,0.00388469095663543,0.994383605574038,75.276413820607
"11806","Tesla-K20","GAU-K2",0.003859705,0.00388045580736544,0.99465248197749,75.276413820607
"11807","Tesla-K20","GAU-K2",0.003854937,0.00387622296796688,0.994508580093874,75.276413820607
"11808","Tesla-K20","GAU-K2",0.003823768,0.00387199243843975,0.987545316989519,75.276413820607
"11809","Tesla-K20","GAU-K2",0.003857913,0.00386776421878405,0.997452993970986,75.276413820607
"11810","Tesla-K20","GAU-K2",0.003856249,0.00386353830899978,0.998113307435621,75.276413820607
"11811","Tesla-K20","GAU-K2",0.003851289,0.00385931470908695,0.997920431555361,75.276413820607
"11812","Tesla-K20","GAU-K2",0.00381964,0.00385509341904554,0.990803486403107,75.276413820607
"11813","Tesla-K20","GAU-K2",0.003855193,0.00385087443887557,1.00112144947673,75.276413820607
"11814","Tesla-K20","GAU-K2",0.00385148,0.00384665776857703,1.00125361592143,75.276413820607
"11815","Tesla-K20","GAU-K2",0.003847864,0.00384244340814992,1.00141071481719,75.276413820607
"11816","Tesla-K20","GAU-K2",0.003815033,0.00383823135759425,0.993955977263239,75.276413820607
"11817","Tesla-K20","GAU-K2",0.003849528,0.00383402161691,1.00404441723062,75.276413820607
"11818","Tesla-K20","GAU-K2",0.003848728,0.00382981418609719,1.0049385722084,75.276413820607
"11819","Tesla-K20","GAU-K2",0.003842456,0.00382560906515581,1.00440372619294,75.276413820607
"11820","Tesla-K20","GAU-K2",0.003812152,0.00382140625408586,0.997578311890822,75.276413820607
"11821","Tesla-K20","GAU-K2",0.003845017,0.00381720575288734,1.00728576055708,75.276413820607
"11822","Tesla-K20","GAU-K2",0.003842969,0.00381300756156025,1.00785769184981,75.276413820607
"11823","Tesla-K20","GAU-K2",0.003840345,0.0038088116801046,1.00827904410715,75.276413820607
"11824","Tesla-K20","GAU-K2",0.003808472,0.00380461810852037,1.00101295093744,75.276413820607
"11825","Tesla-K20","GAU-K2",0.003841368,0.00380042684680758,1.0107727775965,75.276413820607
"11826","Tesla-K20","GAU-K2",0.003840441,0.00379623789496622,1.01164392386799,75.276413820607
"11827","Tesla-K20","GAU-K2",0.003835801,0.0037920512529963,1.01153722460084,75.276413820607
"11828","Tesla-K20","GAU-K2",0.003803704,0.0037878669208978,1.00418100198157,75.276413820607
"11829","Tesla-K20","GAU-K2",0.003838168,0.00378368489867073,1.01439948166625,75.276413820607
"11830","Tesla-K20","GAU-K2",0.003834681,0.0037795051863151,1.01459868712039,75.276413820607
"11831","Tesla-K20","GAU-K2",0.003832376,0.0037753277838309,1.01511079817054,75.276413820607
"11832","Tesla-K20","GAU-K2",0.003799736,0.00377115269121813,1.00757946206963,75.276413820607
"11833","Tesla-K20","GAU-K2",0.003833401,0.00376697990847679,1.01763245176162,75.276413820607
"11834","Tesla-K20","GAU-K2",0.00383244,0.00376280943560689,1.01850494041346,75.276413820607
"11835","Tesla-K20","GAU-K2",0.003826713,0.00375864127260841,1.01811072737579,75.276413820607
"11836","Tesla-K20","GAU-K2",0.003795639,0.00375447541948137,1.01096387002697,75.276413820607
"11837","Tesla-K20","GAU-K2",0.003831257,0.00375031187622576,1.02158357129906,75.276413820607
"11838","Tesla-K20","GAU-K2",0.003829432,0.00374615064284158,1.02223118211158,75.276413820607
"11839","Tesla-K20","GAU-K2",0.003823705,0.00374199171932883,1.02183684166084,75.276413820607
"11840","Tesla-K20","GAU-K2",0.003792631,0.00373783510568751,1.01465979444334,75.276413820607
"11841","Tesla-K20","GAU-K2",0.003826873,0.00373368080191763,1.02495987285108,75.276413820607
"11842","Tesla-K20","GAU-K2",0.003826104,0.00372952880801918,1.02589474353253,75.276413820607
"11843","Tesla-K20","GAU-K2",0.0038206,0.00372537912399216,1.02556004982006,75.276413820607
"11844","Tesla-K20","GAU-K2",0.00379004,0.00372123174983657,1.01849071887728,75.276413820607
"11845","Tesla-K20","GAU-K2",0.003823288,0.00371708668555241,1.02857111588502,75.276413820607
"11846","Tesla-K20","GAU-K2",0.003822617,0.00371294393113968,1.02953803528799,75.276413820607
"11847","Tesla-K20","GAU-K2",0.003816632,0.00370880348659839,1.02907366588476,75.276413820607
"11848","Tesla-K20","GAU-K2",0.003786711,0.00370466535192852,1.02214657473144,75.276413820607
"11849","Tesla-K20","GAU-K2",0.003820057,0.00370052952713009,1.03230009975427,75.276413820607
"11850","Tesla-K20","GAU-K2",0.003816376,0.00369639601220309,1.03245864009181,75.276413820607
"11851","Tesla-K20","GAU-K2",0.003812184,0.00369226480714753,1.03247849195982,75.276413820607
"11852","Tesla-K20","GAU-K2",0.003781591,0.00368813591196339,1.02533938289353,75.276413820607
"11853","Tesla-K20","GAU-K2",0.003815544,0.00368400932665069,1.03570421833565,75.276413820607
"11854","Tesla-K20","GAU-K2",0.003813144,0.00367988505120941,1.03621280201315,75.276413820607
"11855","Tesla-K20","GAU-K2",0.003809047,0.00367576308563957,1.03626020264503,75.276413820607
"11856","Tesla-K20","GAU-K2",0.003778167,0.00367164342994116,1.02901250409835,75.276413820607
"11857","Tesla-K20","GAU-K2",0.00381164,0.00366752608411419,1.0392945851183,75.276413820607
"11858","Tesla-K20","GAU-K2",0.003806648,0.00366341104815864,1.0390993393748,75.276413820607
"11859","Tesla-K20","GAU-K2",0.00380444,0.00365929832207453,1.03966380031109,75.276413820607
"11860","Tesla-K20","GAU-K2",0.003773079,0.00365518790586184,1.03225308716663,75.276413820607
"11861","Tesla-K20","GAU-K2",0.003806872,0.00365107979952059,1.04267017130107,75.276413820607
"11862","Tesla-K20","GAU-K2",0.003803896,0.00364697400305077,1.0430279998755,75.276413820607
"11863","Tesla-K20","GAU-K2",0.003800856,0.00364287051645239,1.04336840489776,75.276413820607
"11864","Tesla-K20","GAU-K2",0.003771671,0.00363876933972543,1.03652379358693,75.276413820607
"11865","Tesla-K20","GAU-K2",0.003803928,0.00363467047286991,1.04656750271957,75.276413820607
"11866","Tesla-K20","GAU-K2",0.003802616,0.00363057391588581,1.04738702147377,75.276413820607
"11867","Tesla-K20","GAU-K2",0.003799671,0.00362647966877315,1.04775742511895,75.276413820607
"11868","Tesla-K20","GAU-K2",0.003768279,0.00362238773153192,1.04027489028801,75.276413820607
"11869","Tesla-K20","GAU-K2",0.003802712,0.00361829810416213,1.05096702663215,75.276413820607
"11870","Tesla-K20","GAU-K2",0.003800824,0.00361421078666376,1.05163318476743,75.276413820607
"11871","Tesla-K20","GAU-K2",0.003796824,0.00361012577903683,1.05171515686442,75.276413820607
"11872","Tesla-K20","GAU-K2",0.003766967,0.00360604308128132,1.04462617752794,75.276413820607
"11873","Tesla-K20","GAU-K2",0.003797976,0.00360196269339725,1.05441847217409,75.276413820607
"11874","Tesla-K20","GAU-K2",0.003795863,0.00359788461538462,1.055026329574,75.276413820607
"11875","Tesla-K20","GAU-K2",0.003794679,0.00359380884724341,1.05589338812794,75.276413820607
"11876","Tesla-K20","GAU-K2",0.003760887,0.00358973538897363,1.04767805770645,75.276413820607
"11877","Tesla-K20","GAU-K2",0.003796376,0.00358566424057529,1.05876505586895,75.276413820607
"11878","Tesla-K20","GAU-K2",0.003794456,0.00358159540204838,1.05943178222473,75.276413820607
"11879","Tesla-K20","GAU-K2",0.003791095,0.0035775288733929,1.05969654869747,75.276413820607
"11880","Tesla-K20","GAU-K2",0.003759767,0.00357346465460885,1.05213493441187,75.276413820607
"11881","Tesla-K20","GAU-K2",0.003793496,0.00356940274569623,1.06278172295742,75.276413820607
"11882","Tesla-K20","GAU-K2",0.003791863,0.00356534314665504,1.06353381540777,75.276413820607
"11883","Tesla-K20","GAU-K2",0.003789272,0.00356128585748529,1.0640179282535,75.276413820607
"11884","Tesla-K20","GAU-K2",0.003757367,0.00355723087818697,1.05626177458435,75.276413820607
"11885","Tesla-K20","GAU-K2",0.003790839,0.00355317820876008,1.06688681998949,75.276413820607
"11886","Tesla-K20","GAU-K2",0.003790456,0.00354912784920462,1.06799646590625,75.276413820607
"11887","Tesla-K20","GAU-K2",0.003786583,0.00354507979952059,1.0681234878019,75.276413820607
"11888","Tesla-K20","GAU-K2",0.003755671,0.003541034059708,1.06061419818981,75.276413820607
"11889","Tesla-K20","GAU-K2",0.003789176,0.00353699062976683,1.07129941711205,75.276413820607
"11890","Tesla-K20","GAU-K2",0.003786935,0.0035329495096971,1.0718904953512,75.276413820607
"11891","Tesla-K20","GAU-K2",0.003785464,0.0035289106994988,1.07270042297688,75.276413820607
"11892","Tesla-K20","GAU-K2",0.00375439,0.00352487419917193,1.06511318925424,75.276413820607
"11893","Tesla-K20","GAU-K2",0.003786136,0.0035208400087165,1.0753501978581,75.276413820607
"11894","Tesla-K20","GAU-K2",0.003787671,0.00351680812813249,1.07701951940476,75.276413820607
"11895","Tesla-K20","GAU-K2",0.003783096,0.00351277855741992,1.07695259981848,75.276413820607
"11896","Tesla-K20","GAU-K2",0.00375359,0.00350875129657878,1.06977944081131,75.276413820607
"11897","Tesla-K20","GAU-K2",0.003785912,0.00350472634560907,1.08023041648978,75.276413820607
"11898","Tesla-K20","GAU-K2",0.003783991,0.00350070370451079,1.08092295703981,75.276413820607
"11899","Tesla-K20","GAU-K2",0.003780792,0.00349668337328394,1.08125088730846,75.276413820607
"11900","Tesla-K20","GAU-K2",0.003751159,0.00349266535192852,1.07401042528416,75.276413820607
"11901","Tesla-K20","GAU-K2",0.003783383,0.00348864964044454,1.0844835079277,75.276413820607
"11902","Tesla-K20","GAU-K2",0.003783319,0.00348463623883199,1.08571418670321,75.276413820607
"11903","Tesla-K20","GAU-K2",0.003779128,0.00348062514709087,1.08576127571756,75.276413820607
"11904","Tesla-K20","GAU-K2",0.003748406,0.00347661636522118,1.07817648144837,75.276413820607
"11905","Tesla-K20","GAU-K2",0.003781591,0.00347260989322292,1.08897662457856,75.276413820607
"11906","Tesla-K20","GAU-K2",0.003779991,0.0034686057310961,1.08977245990005,75.276413820607
