2816,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.867564,0.161600,"<OVERFLOW>",43.929155,7.799920,99.867564,0.161600,2.945352,0.000000,2.816818,0.000000,0.000000,0.000000,746.660080,61.665669,62.399367,181.207762,0.000000,0.000000,24.242424,12.500000,99.585359,0.000000,181.207762,0.000000,0.000001,100.000000,0.000000,0.637566,31002.000000,14.581900,0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,23028301824,7929856,0,9,0,94887291,7836616,23028508135,7929860,0.000000,0.000000,0.000000,0.000000,181.209386,62.399398,0.000000,70.000000,99.990323,835922072,349904896,23051460026,1395902464,44660948992,0,0,22330474496,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (1)","Low (1)","Idle (0)",7682543616,30310338154,27729337308,0.000000,0,0.000000,0.000000,0.000000,0.000000,22330474496,0,167557857280,0,11173167104,44668878848,87228416,0,0.000000,0,0.000000,23028301824,7930016,0,62.400626,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",0.017451,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3072,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",43.913773,7.147423,"<OVERFLOW>","<OVERFLOW>",2.945538,0.000000,2.816932,0.000000,0.000000,0.000000,781.684416,56.479813,57.179391,181.144313,0.000000,0.000000,24.242424,12.500000,99.559580,0.000000,181.144313,0.000000,0.000001,100.000000,0.000000,"<OVERFLOW>",33818.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,29896998912,9437184,0,8,0,129013259,9321722,29897270559,9437192,0.000000,0.000000,0.000000,0.000000,181.145959,57.179440,0.000000,48.000000,99.991129,1085288011,454164480,29927788889,1812234240,57982058496,0,0,28991029248,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",9973334016,39350170258,35999521891,0.000000,0,0.000000,0.000000,0.000000,0.000000,28991029248,0,217527091200,0,14504951808,57991495680,103809024,0,0.000000,0,0.000000,29896998912,9437336,0,57.180312,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3328,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",43.947249,6.602651,"<OVERFLOW>","<OVERFLOW>",2.945644,0.000000,2.817028,0.000000,0.000000,0.000000,793.575797,52.257412,52.821213,181.282404,0.000000,0.000000,24.242424,12.500000,99.576069,0.000000,181.282404,0.000000,0.000000,100.000000,0.000000,"<OVERFLOW>",36634.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,38011404288,11075584,0,5,0,166397454,10957366,38011750581,11075589,0.000000,0.000000,0.000000,0.000000,181.284055,52.821237,0.000000,23.000000,99.991811,1379525215,577314816,38048112619,2304067584,73719087104,0,0,36859543552,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",12679467008,50028663333,45768764752,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,"<OVERFLOW>",0,18440847360,73730162688,121831424,0,0.000000,0,0.000000,38011404288,11075728,0,52.821900,0,4988196,23.789496,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3584,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",43.936474,6.129530,"<OVERFLOW>","<OVERFLOW>",2.945788,0.000000,2.817110,0.000000,0.000000,0.000000,835.308131,48.492064,49.036243,181.237957,0.000000,0.000000,24.242424,12.500000,99.550798,0.000000,181.237957,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",39450.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,47475326976,12845056,0,9,0,218809168,12702508,47475776578,12845248,0.000000,0.000000,0.000000,0.000000,181.239674,49.036976,0.000000,34.000000,"<OVERFLOW>",1723001110,720928768,47521126298,2877693952,92073361408,0,0,46036680704,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",15835545600,62483701930,57163341595,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,"<OVERFLOW>",0,23031185408,92086206464,141295616,0,0.000000,0,0.000000,47475326976,12845056,0,49.036243,0,5172721,19.746960,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3840,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",43.943842,5.721854,"<OVERFLOW>","<OVERFLOW>",2.946192,0.000000,2.817182,0.000000,0.000000,0.000000,925.835988,45.179193,45.774834,181.268346,0.000000,0.000000,24.242424,12.500000,99.511967,0.000000,181.268346,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",42266.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,58392576000,14745600,0,4,0,298242630,14553724,58393138267,14746009,0.000000,0.000000,0.000000,0.000000,181.270092,45.776104,0.000000,12.000000,"<OVERFLOW>",2118747988,886579200,58452770864,3539404800,113246208000,0,0,56623104000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",19476172800,76856726967,70313498994,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,"<OVERFLOW>",0,28326297600,113260953600,162201600,0,0.000000,0,0.000000,58392576000,14745600,0,45.774834,0,6081072,18.877500,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4096,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",43.945478,5.364438,"<OVERFLOW>","<OVERFLOW>",2.946333,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,885.657748,42.475515,42.915506,181.275098,0.000000,0.000000,24.242424,12.500000,99.515426,0.000000,181.275098,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",45082.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",16777216,0,2,0,346235492,16605208,70867610250,16777230,0.000000,0.000000,0.000000,0.000000,181.276760,42.915541,0.000000,5.000000,"<OVERFLOW>",2571429096,1075838976,70940463147,4295491584,137438953472,0,0,68719476736,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",23635951616,93275334432,85333662014,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,"<OVERFLOW>",0,34376515584,137455730688,184549376,0,0.000000,0,0.000000,70866960384,16777364,0,42.915884,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4352,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",43.946007,5.048943,"<OVERFLOW>","<OVERFLOW>",2.946464,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,959.037293,39.889153,40.391550,181.277281,0.000000,0.000000,24.242424,12.500000,99.466027,0.000000,181.277281,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",47898.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",18939904,0,6,0,449699847,18704326,85003071824,18939985,0.000000,0.000000,0.000000,0.000000,181.278950,40.391723,0.000000,12.000000,"<OVERFLOW>",3083449433,1290280960,85088731131,5152245760,164852924416,0,0,82426462208,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",28349485056,111880223885,102355361557,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,"<OVERFLOW>",0,41232171008,164871864320,208338944,0,0.000000,0,0.000000,85002289152,18940008,0,40.391772,0,5917684,12.620150,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4608,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",43.951853,4.769081,"<OVERFLOW>","<OVERFLOW>",2.947251,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,1.239192,37.402428,38.152650,181.301394,0.000000,0.000000,24.242424,12.500000,99.343739,0.000000,181.301394,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",50714.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",21233664,0,5,0,689665776,20816132,100903297795,21233733,0.000000,0.000000,0.000000,0.000000,181.303059,38.152774,0.000000,8.000000,"<OVERFLOW>",3658763736,1531478016,101030101425,6115958784,195689447424,0,0,97844723712,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",33651376128,132830426647,121526261996,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,"<OVERFLOW>",0,48943595520,195710681088,233570304,0,0.000000,0,0.000000,100902371328,21233868,0,38.153016,0,31192906,56.047417,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4864,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",43.954367,4.518335,"<OVERFLOW>","<OVERFLOW>",2.946741,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,1.038746,35.686278,36.146683,181.311764,0.000000,0.000000,24.242424,12.500000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",53530.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",23658496,0,3,0,679873387,23357155,"<OVERFLOW>",23658498,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",36.146686,0.000000,4.000000,"<OVERFLOW>",4304603406,1801003008,118805253943,7192922112,230149849088,0,0,115074924544,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",39576227840,156197130518,142900947002,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,"<OVERFLOW>",0,57561120768,"<OVERFLOW>",260243456,0,0.000000,0,0.000000,"<OVERFLOW>",23658548,0,36.146762,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5120,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4.292353,"<OVERFLOW>","<OVERFLOW>",2.946995,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,1.142539,33.833108,34.338824,181.308994,0.000000,0.000000,"<OVERFLOW>",12.500000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",56346.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",26214400,0,6,0,872218807,25828334,"<OVERFLOW>",26214451,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",34.338891,0.000000,7.000000,"<OVERFLOW>",5018883917,2100428800,138584764839,8389427200,268435456000,0,0,134217728000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",46158643200,182187956546,166681140055,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,"<OVERFLOW>",0,67135078400,"<OVERFLOW>",288358400,0,0.000000,0,0.000000,"<OVERFLOW>",26214400,0,34.338824,0,15732702,20.608615,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
