"","input.size.1","input.size.2","duration","grid.x","grid.y","block.x","block.y","registers.per.thread","static.smem","device","name","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operation.single_precision_mul.","floating_point_operations.single_precision_fma.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle","gpu_name"
"438",52224,0,0.000332548,1,3264,16,16,21,0,5,"bpnn_adjust_weights_cuda",2,2712616,5849168,1671200,26112,1383961,2927857,0,0,182789,52226,2654375,165035772,0.521746,0.97215,38.278409,18.559153,20.270789,21.22531,23.199031,54.517802,0,70.212679,79.999694,1.260415,53.000957,29.559122,0,0,1.446416,1.999962,0,0,264389,104450,228166,613924,261133,0,0,54.542411,23.199653,104397,78336,449722,235015,0,0,0,0,7520368,835600,3342368,0,1,3,1,3132271,0,5849168,15040592,1671152,7520368,6684688,0,17.327296,6.929609,"Quadro"
"448",53248,0,0.000339077,1,3328,16,16,21,0,5,"bpnn_adjust_weights_cuda",2,2778066,5963856,1703968,26624,1411097,2988549,0,0,186373,53250,2713605,168898240,0.519218,0.97252,50.200879,24.339723,26.597989,27.760833,30.424768,71.498308,0,70.212681,79.9997,1.257508,53.000939,29.493682,0,0,1.446417,1.999962,0,0,269573,106498,232758,625869,266247,0,0,71.52002,30.424882,106433,79872,461638,239623,0,0,0,0,7667824,851984,3407904,0,1,4,1,3202903,0,5963856,15335504,1703920,7667824,6815760,0,17.250814,6.868265,"Quadro"
"458",54272,0,0.000345444,1,3392,16,16,21,0,5,"bpnn_adjust_weights_cuda",2,2824734,6078544,1736736,27136,1438233,3040073,0,0,189957,54274,2762982,171577464,0.521858,0.972756,38.335557,18.586864,20.29048,21.253848,23.233666,54.599192,0,70.212683,79.999705,1.255808,53.000921,29.451187,0,0,1.446417,1.999963,0,0,274757,108546,236990,637846,271371,0,0,54.61075,23.234094,108480,81408,469083,244231,0,0,0,0,7815280,868368,3473440,0,1,3,1,3256382,0,6078544,15630416,1736688,7815280,6946832,0,17.292071,6.894205,"Quadro"
"468",55296,0,0.000352932,1,3456,16,16,21,0,5,"bpnn_adjust_weights_cuda",2,2880316,6193232,1769504,27648,1465369,3101268,0,0,193541,55298,2805730,174762514,0.521952,0.97264,38.369261,18.603207,20.335283,21.262634,23.254093,54.647193,0,70.212684,79.999711,1.261274,53.000904,29.5801,0,0,1.446417,1.999964,0,0,279941,110594,241782,650182,276500,0,0,54.684116,23.25527,110529,82944,479722,248839,0,0,0,0,7962736,884752,3538976,0,1,3,1,3318785,0,6193232,15925328,1769456,7962736,7077904,0,17.278347,6.906807,"Quadro"
"478",56320,0,0.00035994,1,3520,16,16,21,0,5,"bpnn_adjust_weights_cuda",2,2909363,6307920,1802272,28160,1492505,3157469,0,0,197125,56322,2861238,178460240,0.520674,0.972774,38.450952,18.642816,20.347848,21.306288,23.303603,54.76354,0,70.212686,79.999716,1.260302,53.000888,29.55684,0,0,1.446417,1.999964,0,0,285125,112642,245888,661977,281614,0,0,54.780256,23.304265,112566,84480,486417,253447,0,0,0,0,8110192,901136,3604512,0,1,3,1,3380158,0,6307920,16220240,1802224,8110192,7208976,0,17.422611,6.925485,"Quadro"
"488",57344,0,0.000364517,1,3584,16,16,21,0,5,"bpnn_adjust_weights_cuda",2,2967060,6422608,1835040,28672,1519641,3212595,0,0,200709,57346,2911194,181199570,0.522326,0.973146,38.363157,18.60025,20.331262,21.270843,23.250393,54.638497,0,70.212687,79.999721,1.260883,53.000872,29.570444,0,0,1.446417,1.999965,0,0,290309,114690,250727,674274,286732,0,0,54.676365,23.25088,114617,86016,493315,258055,0,0,0,0,8257648,917520,3670048,0,1,3,1,3441817,0,6422608,16515152,1834992,8257648,7340048,0,17.394424,6.89531,"Quadro"
"498",58368,0,0.000371301,1,3648,16,16,21,0,5,"bpnn_adjust_weights_cuda",2,3034462,6537296,1867808,29184,1546777,3270575,0,0,204293,58370,2995540,184682050,0.521704,0.973288,50.461994,24.466332,27.335737,27.946567,30.58302,71.870192,0,70.212688,79.999726,1.256793,53.000857,29.480121,0,0,1.446418,1.999966,0,0,295493,116738,260858,686010,291858,0,0,71.888111,30.584278,116666,87552,503067,262663,0,0,0,0,8405104,933904,3735584,0,1,4,1,3510948,0,6537296,16810064,1867760,8405104,7471120,0,17.311767,6.814659,"Quadro"
"508",59392,0,0.000377957,1,3712,16,16,21,0,5,"bpnn_adjust_weights_cuda",2,3094505,6651984,1900576,29696,1573913,3336980,0,0,207877,59394,3020869,188584598,0.52053,0.973157,50.317207,24.396134,26.676867,27.845781,30.495271,71.663979,0,70.21269,79.999731,1.258459,53.000842,29.518643,0,0,1.446418,1.999966,0,0,300677,118786,259782,698099,296971,0,0,71.687392,30.495784,118725,89088,513500,267271,0,0,0,0,8552560,950288,3801120,0,1,4,1,3572314,0,6651984,17104976,1900528,8552560,7602192,0,17.273684,6.766668,"Quadro"
"518",60416,0,0.000384357,1,3776,16,16,21,0,5,"bpnn_adjust_weights_cuda",2,3128556,6766672,1933344,30208,1601049,3386611,0,0,211461,60418,3066418,190929702,0.522505,0.973597,38.405947,18.621,20.355903,21.287615,23.276327,54.699438,0,70.212691,79.999735,1.259718,53.000828,29.544474,0,0,1.446418,1.999967,0,0,305861,120834,264184,710151,302089,0,0,54.718547,23.276558,120768,90624,520822,271879,0,0,0,0,8700016,966672,3866656,0,1,3,1,3625692,0,6766672,17399888,1933296,8700016,7733264,0,17.380255,6.848329,"Quadro"
"528",61440,0,0.000390469,1,3840,16,16,21,0,5,"bpnn_adjust_weights_cuda",2,3197638,6881360,1966112,30720,1628185,3450066,0,0,215045,61442,3123322,194586406,0.520204,0.973455,50.329497,24.402096,26.679231,27.837656,30.502719,71.68148,0,70.212692,79.99974,1.25963,53.000814,29.547475,0,0,1.446418,1.999967,0,0,311045,122882,268698,722158,307216,0,0,71.703622,30.503712,122821,92160,532470,276487,0,0,0,0,8847472,983056,3932192,0,1,4,1,3698786,0,6881360,17694800,1966064,8847472,7864336,0,17.292983,6.79613,"Quadro"
"538",62464,0,0.000395909,1,3904,16,16,21,0,5,"bpnn_adjust_weights_cuda",2,3225566,6996048,1998880,31232,1655321,3500193,0,0,218629,62466,3170073,197994332,0.520967,0.973646,50.359934,24.416855,26.738538,27.906024,30.521166,71.724829,0,70.212693,79.999744,1.257989,53.0008,29.501074,0,0,1.446418,1.999968,0,0,316229,124930,273618,734097,312332,0,0,71.737533,30.521753,124864,93696,538953,281095,0,0,0,0,8994928,999440,3997728,0,1,4,1,3745533,0,6996048,17989712,1998832,8994928,7995408,0,17.428972,6.868376,"Quadro"
"548",63488,0,0.000403109,1,3968,16,16,21,0,5,"bpnn_adjust_weights_cuda",2,3280513,7110736,2031648,31744,1682457,3557980,0,0,222213,63490,3096113,200589658,0.522793,0.973899,50.378204,24.425714,26.707125,27.879185,30.532239,71.750849,0,70.212695,79.999748,1.261723,53.000788,29.590777,0,0,1.446419,1.999968,0,0,321413,126978,277676,746192,317449,0,0,71.769412,30.532528,126913,95232,550494,285703,0,0,0,0,9142384,1015824,4063264,0,1,4,1,3817835,0,7110736,18284624,2031600,9142384,8126480,0,17.417977,6.865965,"Quadro"
"558",64512,0,0.000409925,1,4032,16,16,21,0,5,"bpnn_adjust_weights_cuda",2,3320358,7225424,2064416,32256,1709593,3619161,0,0,225797,64514,3275847,204256732,0.522217,0.974236,38.550626,18.691151,20.448272,21.335126,23.364011,54.905492,0,70.212696,79.999752,1.260664,53.000775,29.566864,0,0,1.446419,1.999969,0,0,326597,129026,282311,758254,322575,0,0,54.921644,23.364663,128968,96768,555782,290311,0,0,0,0,9289840,1032208,4128800,0,1,3,1,3871173,0,7225424,18579536,2064368,9289840,8257552,0,17.486518,6.889405,"Quadro"
"568",65536,0,0.000416261,1,4096,16,16,21,0,5,"bpnn_adjust_weights_cuda",2,3388982,7340112,2097184,32768,1736729,3673651,0,0,229381,65538,3322082,208345450,0.519398,0.973582,50.399665,24.436122,26.675705,27.903533,30.545246,71.781412,0,70.212697,79.999756,1.26008,53.000763,29.552275,0,0,1.446419,1.999969,0,0,331781,131074,286174,770362,327705,0,0,71.809283,30.547017,130998,98304,566840,294919,0,0,0,0,9437296,1048592,4194336,0,1,4,1,3937257,0,7340112,18874448,2097136,9437296,8388624,0,17.404371,6.910695,"Quadro"
