5888,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",38.118737,17.678254,"<OVERFLOW>","<OVERFLOW>",0.516919,0.000000,0.260802,0.000000,0.000000,0.000000,26.494990,27.441960,17.678254,127.062457,0.000000,0.000000,30.000000,100.000000,89.571572,0.000000,127.062457,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",67741.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,31895060480,4333568,0,4,0,6650739636,6726999,31897325826,4333582,0.000000,0.000000,0.000000,0.000000,127.071481,17.678311,0.000000,17.000000,"<OVERFLOW>",5163689092,3193839616,33967238409,12759107584,408256774144,0,0,204128387072,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",73390057472,111326748510,99780505655,0.000000,0,0.000000,0.000000,0.000000,0.000000,204128387072,0,"<OVERFLOW>",0,102098862080,"<OVERFLOW>",102549553152,0,0.000000,0,0.000000,31895060480,4333568,0,17.678254,0,3325198767,13.246814,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6144,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",38.133450,16.948199,"<OVERFLOW>","<OVERFLOW>",0.518680,0.000000,0.260805,0.000000,0.000000,0.000000,26.586024,24.125196,16.948199,127.111501,0.000000,0.000000,30.000000,100.000000,89.532246,0.000000,127.111501,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",70685.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,36238786560,4718592,0,9,0,7579528377,6716758,34429466830,4718613,0.000000,0.000000,0.000000,0.000000,120.765115,16.948276,0.000000,33.000000,"<OVERFLOW>",5919556144,3628597248,38591454708,14496694272,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",83383418880,126636242479,113467516636,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,116001865728,"<OVERFLOW>",116492599296,0,0.000000,0,0.000000,36238786560,4718592,0,16.948199,0,3785659901,13.278616,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6400,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",38.132313,16.269787,"<OVERFLOW>","<OVERFLOW>",0.516573,0.000000,0.260808,0.000000,0.000000,0.000000,26.489215,24.955292,16.269787,127.107712,0.000000,0.000000,30.000000,100.000000,89.571533,0.000000,127.107712,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",73629.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,40960000000,5120000,0,5,0,8536053520,7853274,40963027060,5120018,0.000000,0.000000,0.000000,0.000000,127.117105,16.269844,0.000000,16.000000,"<OVERFLOW>",6629707665,4101120000,43597518151,16385280000,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",94245120000,142929570548,128101860364,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,131112960000,"<OVERFLOW>",131645440000,0,0.000000,0,0.000000,40960000000,5120000,0,16.269787,0,4271075112,13.254067,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6656,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",38.088820,15.626182,"<OVERFLOW>","<OVERFLOW>",0.516883,0.000000,0.260810,0.000000,0.000000,0.000000,26.853686,24.868330,15.626182,126.962733,0.000000,0.000000,30.000000,100.000000,89.433135,0.000000,126.962733,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",76573.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,46074429440,5537792,0,7,0,9745129482,8813134,46077753870,5537803,0.000000,0.000000,0.000000,0.000000,126.971894,15.626213,0.000000,20.000000,"<OVERFLOW>",7441398589,4612980736,49106867753,18431156224,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",106011336704,160806757868,144143857521,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,147482476544,"<OVERFLOW>",148058406912,0,0.000000,0,0.000000,46074429440,5537792,0,15.626182,0,5113505328,14.090779,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6912,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",38.107569,15.054842,"<OVERFLOW>","<OVERFLOW>",0.518153,0.000000,0.260812,0.000000,0.000000,0.000000,26.794196,22.190162,15.054842,127.025231,0.000000,0.000000,30.000000,100.000000,89.421169,0.000000,127.025231,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",79517.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,51597803520,5971968,0,5,0,10883835111,8802413,51601541771,5971989,0.000000,0.000000,0.000000,0.000000,127.034434,15.054894,0.000000,13.000000,"<OVERFLOW>",8397257056,5165752320,54986740216,20640614400,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",118718244864,180232506398,161517402690,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,165160747008,"<OVERFLOW>",165781831680,0,0.000000,0,0.000000,51597803520,5971968,0,15.054842,0,5436568166,13.383929,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7168,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",38.090442,14.510644,"<OVERFLOW>","<OVERFLOW>",0.517094,0.000000,0.260814,0.000000,0.000000,0.000000,26.648031,22.195107,14.510644,126.968139,0.000000,0.000000,30.000000,100.000000,89.479932,0.000000,126.968139,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",82461.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",4.000000,0,0,0,0,"<OVERFLOW>",6422528,0,0,0,12077704148,9823733,57550086541,6422552,0.000000,0.000000,0.000000,0.000000,126.977485,14.510698,0.000000,0.000000,"<OVERFLOW>",9302780904,5761007616,61324541181,23019945984,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Idle (0)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",132402020352,200866085790,180040592435,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,184198103040,"<OVERFLOW>",184866045952,0,0.000000,0,0.000000,57545850880,6422528,0,14.510644,0,6023621591,13.290411,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7424,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",38.062119,13.999860,"<OVERFLOW>","<OVERFLOW>",0.517187,0.000000,0.260816,0.000000,0.000000,0.000000,27.200446,21.649179,13.999860,126.873730,0.000000,0.000000,30.000000,100.000000,89.285132,0.000000,126.873730,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",85405.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",4.000000,0,0,0,0,"<OVERFLOW>",6889472,0,9,0,13706868027,10653779,60742209857,6889483,0.000000,0.000000,0.000000,0.000000,120.539221,13.999882,0.000000,19.000000,"<OVERFLOW>",10323189891,6400319488,68193732078,25575442432,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",147098839040,223168302470,200051287470,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,204644876288,"<OVERFLOW>",205361381376,0,0.000000,0,0.000000,63934300160,6889472,0,13.999860,0,6851165612,13.595721,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7680,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",38.042873,13.526354,"<OVERFLOW>","<OVERFLOW>",0.518378,0.000000,0.260818,0.000000,0.000000,0.000000,26.880848,19.851488,13.526354,126.809576,0.000000,0.000000,30.000000,100.000000,89.372217,0.000000,126.809576,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",88349.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",4.000000,0,0,0,0,"<OVERFLOW>",7372800,0,0,0,15003569771,10820436,70784182506,7372814,0.000000,0.000000,0.000000,0.000000,126.819076,13.526380,0.000000,0.000000,"<OVERFLOW>",11476073016,7085260800,75512455447,28313395200,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Idle (0)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",162844876800,247262748718,221628996676,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,70778880000,7372800,0,13.526354,0,7489092925,13.417685,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7936,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",38.054730,13.094100,"<OVERFLOW>","<OVERFLOW>",0.517482,0.000000,0.260820,0.000000,0.000000,0.000000,27.019790,20.635193,13.094100,126.849100,0.000000,0.000000,30.000000,100.000000,89.338132,0.000000,126.849100,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",91293.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",4.000000,0,0,0,0,"<OVERFLOW>",7872512,0,1,0,16634876376,12406412,78100904643,7872520,0.000000,0.000000,0.000000,0.000000,126.858173,13.094113,0.000000,1.000000,"<OVERFLOW>",12616919167,7817404416,83337334348,31240095744,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",179676309504,272655652890,244413615365,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,78095319040,7872512,0,13.094100,0,8727303694,14.175633,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
8192,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",38.054744,12.684915,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,0.260821,0.000000,0.000000,0.000000,27.538950,19.137121,12.684915,126.849147,0.000000,0.000000,30.000000,100.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",94237.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",4.000000,0,0,0,0,"<OVERFLOW>",8388608,0,8,0,18648747924,12655490,"<OVERFLOW>",8388616,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.684926,0.000000,12.000000,"<OVERFLOW>",13831374078,8598323200,91728052917,34361835520,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",197629313024,"<OVERFLOW>","<OVERFLOW>",0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,"<OVERFLOW>",8388608,0,12.684915,0,9317618445,13.759499,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
