2816,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.987497,0.843954,0.499628,54.110889,78.706747,99.987497,0.843954,0.287403,0.058657,0.176221,0.000000,0.000000,0.000000,54.939345,101.962283,78.706747,54.110889,0.000000,64.285714,100.000000,100.000000,46.735219,0.000000,54.110889,0.000000,0.000017,100.000000,0.000000,1.086507,12002.000000,25.286943,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,1046740992,174456832,697827328,991232,0,9,0,708511308,1284112,697931673,991294,0.000000,0.000000,649.330664,108.221777,54.118980,78.711670,0.000000,749.000000,99.983336,262924288,262180864,2075987434,1221445632,44660948992,0,0,22330474496,0,0,0,0,0,2.044340,18.870803,16.774905,0.000000,12.903515,0.292514,"Mid (4)","Low (2)","Idle (0)","Low (3)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",2974191616,3828983253,3564571701,0.000000,0,0.000000,0.000000,0.000000,0.000000,22330474496,0,25248661504,0,2791309312,39086260224,5701566464,0,0.000000,0,0.000000,697827328,991352,0,78.716275,0,354221309,27.467009,19.117225,0.000103,3.299829,0.000000,10.633618,19.362977,6.508590,0.000000
3072,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.980294,0.843259,0.499724,54.076971,72.102628,99.980294,0.843259,0.287349,0.058671,0.176241,0.000000,0.000000,0.000000,55.013012,92.468958,72.102628,54.076971,0.000000,64.285714,100.000000,100.000000,46.404715,0.000000,54.076971,0.000000,0.000000,100.000000,0.000000,1.085646,13090.000000,25.267995,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,1358954496,226492416,905969664,1179648,0,8,0,921651474,1512855,906142516,1179734,0.000000,0.000000,648.923656,108.153943,54.087289,72.107884,0.000000,512.000000,99.984721,341213184,340328448,2694709608,1585741824,57982058496,0,0,28991029248,0,0,0,0,0,2.044203,18.851130,16.614791,0.000000,12.916680,0.291739,"Mid (4)","Low (2)","Idle (0)","Low (3)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",3860398080,4969678362,4626695290,0.000000,0,0.000000,0.000000,0.000000,0.000000,28991029248,0,32765902848,0,3623878656,50743738368,7389315072,0,0.000000,0,0.000000,905969664,1179648,0,72.102628,0,458531990,27.369593,19.180661,0.000123,3.297900,0.000000,10.628764,19.471908,6.539555,0.000000
3328,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.981432,0.843686,0.499732,54.119548,66.608674,99.981432,0.843686,0.287371,0.058682,0.176259,0.000000,0.000000,0.000000,55.595544,84.828142,66.608674,54.119548,0.000000,64.285714,100.000000,100.000000,48.535037,0.000000,54.119548,0.000000,0.000001,100.000000,0.000000,1.086209,14178.000000,25.282117,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,1727791104,287965184,1151860736,1384448,0,1,0,1183275282,1763136,1152077867,1384464,0.000000,0.000000,649.434579,108.239097,54.129750,66.609444,0.000000,50.000000,99.985894,433678336,432640000,3425951522,2016102400,73719087104,0,0,36859543552,0,0,0,0,0,2.044866,18.856041,16.723943,0.000000,12.894477,0.291871,"Mid (4)","Low (2)","Idle (0)","Low (3)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",4907175936,6317358181,5881602757,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,41644195840,0,4607442944,64515276800,9381019648,0,0.000000,0,0.000000,1151860736,1384464,0,66.609444,0,591333187,27.783467,19.157311,0.000106,3.300245,0.000000,10.628011,19.403375,6.522261,0.000000
3584,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.990097,0.843418,0.499715,54.116441,61.847361,99.990097,0.843418,0.287438,0.058693,0.176274,0.000000,0.000000,0.000000,55.315146,78.875113,61.847361,54.116441,0.000000,64.285714,100.000000,100.000000,48.847116,0.000000,54.116441,0.000000,0.000000,100.000000,0.000000,1.085877,15266.000000,25.275333,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,2157969408,359661568,1438646272,1605632,0,2,0,1470512984,2047693,1438904158,1605703,0.000000,0.000000,649.397286,108.232881,54.126141,61.850095,0.000000,80.000000,99.986899,541499392,540295168,4279027533,2518032384,92073361408,0,0,46036680704,0,0,0,0,0,2.044556,18.863693,16.739874,0.000000,12.889378,0.291224,"Mid (4)","Low (2)","Idle (0)","Low (3)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",6127894528,7889286131,7345377875,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,51996786688,0,5754585088,80577036288,11701846016,0,0.000000,0,0.000000,1438646272,1605632,0,61.847361,0,734958147,27.646350,19.129024,0.000050,3.299916,0.000000,10.636220,19.405982,6.519466,0.000000
3840,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.992828,0.843102,0.499753,54.101290,57.708043,99.992828,0.843102,0.287471,0.058701,0.176287,0.000000,0.000000,0.000000,55.671453,73.927691,57.708043,54.101290,0.000000,64.285714,100.000000,100.000000,48.514144,0.000000,54.101290,0.000000,0.000000,100.000000,0.000000,1.085408,16354.000000,25.265210,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,2654208000,442368000,1769472000,1843200,0,0,0,1820826754,2361257,1769787054,1843213,0.000000,0.000000,649.215486,108.202581,54.110923,57.708449,0.000000,0.000000,99.987771,665856000,664473600,5262946616,3097036800,113246208000,0,0,56623104000,0,0,0,0,0,2.041079,18.833489,17.074092,0.000000,12.887746,0.290630,"Mid (4)","Low (2)","Idle (0)","Low (3)","Idle (0)","Mid (6)","Low (2)","Low (1)","Idle (0)",7535923200,9702285041,9033663825,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,63936921600,0,7077888000,99105177600,14376960000,0,0.000000,0,0.000000,1769472000,1843200,0,57.708043,0,909812052,27.817341,18.991084,0.000064,3.298976,0.000000,10.619264,19.262552,6.485048,0.000000
4096,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.995119,0.845614,0.499768,54.271844,54.271844,99.995119,0.845614,0.287322,0.058709,0.176299,0.000000,0.000000,0.000000,54.953904,70.648253,54.271844,54.271844,0.000000,64.285714,100.000000,100.000000,45.906939,0.000000,54.271844,0.000000,0.000000,100.000000,0.000000,1.088524,17442.000000,25.338180,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,3221225472,536870912,2147483648,2097152,0,0,0,2174472062,2729963,2147857404,2097169,0.000000,0.000000,651.262134,108.543689,54.281290,54.272284,0.000000,0.000000,99.988533,807927808,806354944,6385538793,3758620672,137438953472,0,0,68719476736,0,0,0,0,0,2.051074,18.904781,16.320716,0.000000,13.087114,0.292643,"Mid (4)","Low (2)","Idle (0)","Low (3)","Idle (0)","Mid (6)","Low (2)","Low (1)","Idle (0)",9144631296,11772083252,10961009300,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,77577846784,0,8589934592,120275861504,17431527424,0,0.000000,0,0.000000,2147483648,2097152,0,54.271844,0,1065019345,26.915485,19.272170,0.000033,3.309340,0.000000,10.657949,19.413519,6.524731,0.000000
4352,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.997212,0.844159,0.499786,54.184680,50.997345,99.997212,0.844159,0.287345,0.058716,0.176309,0.000000,0.000000,0.000000,56.674206,65.917963,50.997345,54.184680,0.000000,64.285714,100.000000,100.000000,45.265647,0.000000,54.184680,0.000000,0.000000,100.000000,0.000000,1.086687,18530.000000,25.296015,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,3863740416,643956736,2575826944,2367488,0,9,0,2694173844,3060159,2576292635,2367499,0.000000,0.000000,650.216159,108.369360,54.194476,50.997582,0.000000,203.000000,99.989207,968894464,967118848,7659164478,4508289024,164852924416,0,0,82426462208,0,0,0,0,0,2.047759,18.868137,16.828770,0.000000,12.868989,0.291336,"Mid (4)","Low (2)","Idle (0)","Low (3)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",10967388160,14118868681,13146422569,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,93032808448,0,10303307776,144265248768,20890714112,0,0.000000,0,0.000000,2575826944,2367488,0,50.997345,0,1346299231,28.320533,19.114891,0.000028,3.304135,0.000000,10.636871,19.343219,6.504715,0.000000
4608,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.991516,0.843552,0.499806,54.153463,48.136412,99.991516,0.843552,0.287347,0.058722,0.176318,0.000000,0.000000,0.000000,57.100891,61.561736,48.136412,54.153463,0.000000,64.285714,100.000000,100.000000,44.861991,0.000000,54.153463,0.000000,0.000000,100.000000,0.000000,1.085968,19618.000000,25.279778,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,4586471424,764411904,3057647616,2654208,0,1,0,3224067173,3394471,3058203095,2654220,0.000000,0.000000,649.841559,108.306926,54.163301,48.136629,0.000000,19.000000,99.989805,1149935616,1147944960,9091444636,5351546880,195689447424,0,0,97844723712,0,0,0,0,0,2.045428,18.847864,16.989246,0.000000,12.866114,0.290849,"Mid (4)","Low (2)","Idle (0)","Low (3)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",13017563136,16758092717,15604175373,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,110415052800,0,12230590464,171249500160,24779685888,0,0.000000,0,0.000000,3057647616,2654208,0,48.136412,0,1610874837,28.529923,19.041561,0.000023,3.302112,0.000000,10.624354,19.294560,6.492384,0.000000
4864,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.991709,0.844137,0.499852,54.194929,45.637835,99.991709,0.844137,0.287329,0.058727,0.176326,0.000000,0.000000,0.000000,57.607916,58.569773,45.637835,54.194929,0.000000,64.285714,100.000000,100.000000,46.802070,0.000000,54.194929,0.000000,0.000000,"<OVERFLOW>",0.000000,1.086716,20706.000000,25.297611,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,5394137088,899022848,3596091392,2957312,0,1,0,3822559324,3795296,3596737248,2809463,0.000000,0.000000,650.339152,108.389859,54.204663,43.356199,0.000000,16.000000,"<OVERFLOW>",1352230912,1350012928,10691768903,6293899264,230149849088,0,0,115074924544,0,0,0,0,0,2.047677,18.851813,16.966674,0.000000,12.849115,0.291142,"Mid (4)","Low (2)","Idle (0)","Low (3)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",15308525568,19707107799,18350440503,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,129837826048,0,14384365568,201404776448,29123608576,0,0.000000,0,0.000000,3596091392,2957316,0,45.637897,0,1909747730,28.780871,19.091995,0.000020,3.304742,0.000000,10.625099,19.276465,6.490224,0.000000
5120,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.992617,0.843837,0.499840,54.184253,43.347402,99.992617,0.843837,0.287293,0.058732,0.176333,0.000000,0.000000,0.000000,57.765860,55.416639,43.347402,54.184253,0.000000,64.285714,100.000000,100.000000,46.688753,0.000000,54.184253,0.000000,0.000000,"<OVERFLOW>",0.000000,1.086315,21794.000000,25.288641,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,6291456000,1048576000,4194304000,3276800,0,6,0,4471549675,4189161,4195049549,3276815,0.000000,0.000000,650.211033,108.368505,54.193884,43.347600,0.000000,83.000000,"<OVERFLOW>",1576960000,1574502400,12469189044,7340851200,268435456000,0,0,134217728000,0,0,0,0,0,2.046845,18.844404,17.065413,0.000000,12.842317,0.290388,"Mid (4)","Low (2)","Idle (0)","Low (3)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",17853644800,22982888190,21401012574,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,151414374400,0,16777216000,"<OVERFLOW>",33947648000,0,0.000000,0,0.000000,4194304000,3276800,0,43.347402,0,2233882033,28.858478,19.024942,0.000017,3.303907,0.000000,10.627628,19.258046,6.484274,0.000000
5376,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.996349,0.843479,0.499849,54.162073,41.266341,99.996349,0.843479,0.287317,0.058736,0.176339,0.000000,0.000000,0.000000,57.883551,56.077882,41.266341,54.162073,0.000000,64.285714,100.000000,100.000000,46.527116,0.000000,54.162073,0.000000,0.000000,"<OVERFLOW>",0.000000,1.085743,22882.000000,25.275729,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,7283146752,1213857792,4855431168,3612672,0,0,0,5189047990,4909352,4613487508,3612681,0.000000,0.000000,649.944875,108.324146,51.463204,41.266443,0.000000,0.000000,"<OVERFLOW>",1825302528,1822593024,14434773527,8497907712,310747594752,0,0,155373797376,0,0,0,0,0,2.043361,18.824269,17.632035,0.000000,12.675037,0.290132,"Mid (4)","Low (2)","Idle (0)","Low (3)","Idle (0)","Mid (6)","Low (2)","Low (1)","Idle (0)",20666290176,26604066316,24773344364,0.000000,0,0.000000,0.000000,0.000000,0.000000,155373797376,0,175257944064,0,19421724672,"<OVERFLOW>",39276969984,0,0.000000,0,0.000000,4855431168,3612672,0,41.266341,0,2592693498,28.921356,18.862939,0.000028,3.302472,0.000000,10.612725,19.059475,6.430180,0.000000
5632,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.994560,0.844427,"<OVERFLOW>",54.225159,39.436479,99.994560,0.844427,0.287206,0.058740,0.176345,0.000000,0.000000,0.000000,58.770178,50.854855,39.436479,54.225159,0.000000,64.285714,100.000000,100.000000,45.769631,0.000000,54.225159,0.000000,0.000000,"<OVERFLOW>",0.000000,1.086893,23970.000000,25.302667,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,8373927936,1395654656,5582618624,3964928,0,5,0,6050539948,5112927,5583641499,3964948,0.000000,0.000000,650.701909,108.450318,54.235094,39.436678,0.000000,52.000000,"<OVERFLOW>",2098438144,2095464448,16593504436,9770573824,357287591936,0,0,178643795968,0,0,0,0,0,2.048135,18.849462,17.206987,0.000000,12.811816,0.290923,"Mid (4)","Low (2)","Idle (0)","Mid (4)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",23759831040,30583786016,28479400064,0.000000,0,0.000000,0.000000,0.000000,0.000000,178643795968,0,201481781248,0,22330474496,"<OVERFLOW>",45136740352,0,0.000000,0,0.000000,5582618624,3964928,0,39.436479,0,3022504504,29.358227,18.973155,0.000020,3.306428,0.000000,10.629790,19.189711,6.466273,0.000000
5888,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.997240,0.843870,"<OVERFLOW>",54.196938,37.702217,99.997240,0.843870,0.287172,0.058744,0.176351,0.000000,0.000000,0.000000,59.379455,48.877063,37.702217,54.196938,0.000000,64.285714,100.000000,100.000000,45.163431,0.000000,54.196938,0.000000,0.000000,"<OVERFLOW>",0.000000,1.086286,25058.000000,25.288797,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,9568518144,1594753024,6379012096,4333568,0,5,0,6988997480,5618027,6380148091,4333584,0.000000,0.000000,650.363258,108.393876,54.206590,37.702356,0.000000,45.000000,"<OVERFLOW>",2397546496,2394296320,18959422230,11164354560,408256774144,0,0,204128387072,0,0,0,0,0,2.046382,18.830689,17.297068,0.000000,12.801641,0.290502,"Mid (4)","Low (2)","Idle (0)","Mid (4)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",27147636736,34943705320,32539658056,0.000000,0,0.000000,0.000000,0.000000,0.000000,204128387072,0,"<OVERFLOW>",0,25516048384,"<OVERFLOW>",51552124928,0,0.000000,0,0.000000,6379012096,4333568,0,37.702217,0,3491076118,29.660649,18.941375,0.000012,3.304954,0.000000,10.617461,19.174871,6.463789,0.000000
