gpu_id,num_of_cores,max_clock_rate,l1_cache_used,threads_number,l1_global_load_hit,l1_global_load_miss,Global Load Transactions,Global Store Transactions,L1 Global Hit Rate,Shared Load Transactions,Shared Store Transactions,Duration
2,2688,876,0,65536,0,0.0,1048576.0,32768.0,0.0,1572864.0,262144.0,0.00041424699999999997
2,2688,876,0,262144,0,0.0,8388608.0,131072.0,0.0,12582912.0,2097152.0,0.0032209240000000004
2,2688,876,0,589824,0,0.0,28311552.0,294912.0,0.0,42467328.0,7077888.0,0.010848
2,2688,876,0,1048576,0,0.0,67108864.0,524288.0,0.0,100663296.0,16777216.0,0.025705000000000002
2,2688,876,0,1638400,0,0.0,131072000.0,819200.0,0.0,196608000.0,32768000.0,0.050145
2,2688,876,0,2359296,0,0.0,226492416.0,1179648.0,0.0,339738624.0,56623104.0,0.086526
2,2688,876,0,3211264,0,0.0,359661568.0,1605632.0,0.0,539492352.0,89915392.0,0.13738
2,2688,876,0,4194304,0,0.0,536870912.0,2097152.0,0.0,805306368.0,134217728.0,0.205065
2,2688,876,0,5308416,0,0.0,764411904.0,2654208.0,0.0,1146617856.0,191102976.0,0.29190900000000003
2,2688,876,0,6553600,0,0.0,1048576000.0,3276800.0,0.0,1572864000.0,262144000.0,0.400074
2,2688,876,0,7929856,0,0.0,1395654656.0,3964928.0,0.0,2093481984.0,348913664.0,0.532454
2,2688,876,0,9437184,0,0.0,1811939328.0,4718592.0,0.0,2717908992.0,452984837.0,0.6914899999999999
2,2688,876,0,11075584,0,0.0,2303721472.0,5537792.0,0.0,3455582208.0,575930368.0,0.8793190000000001
2,2688,876,0,12845056,0,0.0,2877292544.0,6422528.0,0.0,4315938816.0,719323143.0,1.097321
2,2688,876,0,14745600,0,0.0,3538944000.0,7372800.0,0.0,5308416000.0,884736001.0,1.3511600000000001
2,2688,876,0,16777216,0,0.0,4294967296.0,8388608.0,0.0,6442450944.0,1073741841.0,1.638177
2,2688,876,0,18939904,0,0.0,5151653888.0,9469952.0,0.0,7727480832.0,1287913478.0,1.9658220000000002
2,2688,876,0,21233664,0,0.0,6115295232.0,10616832.0,0.0,9172942848.0,1528823822.0,2.335511
2,2688,876,0,23658496,0,0.0,7192182784.0,11829248.0,0.0,10788274176.0,1798045698.0,2.745735
2,2688,876,0,26214400,0,0.0,8388608000.0,13107200.0,0.0,12582912000.0,2097152014.0,3.2017290000000003
2,2688,876,0,28901376,0,0.0,9710862336.0,14450688.0,0.0,14566293504.0,2427715588.0,3.7102410000000003
2,2688,876,0,31719424,0,0.0,11165237248.0,15859712.0,0.0,16747855872.0,2791309355.0,4.262087
2,2688,876,0,34668544,0,0.0,12758024192.0,17334272.0,0.0,19137036288.0,3189506093.0,4.870362
2,2688,876,0,37748736,0,0.0,14495514624.0,18874368.0,0.0,21743271936.0,3623878761.0,5.533078
2,2688,876,0,40960000,0,0.0,16384000000.0,20480000.0,0.0,24576000000.0,4096000045.0,6.257523
2,2688,876,0,44302336,0,0.0,18429771776.0,22151168.0,0.0,27644657664.0,4607443016.0,7.034606
2,2688,876,0,47775744,0,0.0,20639121408.0,23887872.0,0.0,30958682112.0,5159780474.0,7.884371000000001
2,2688,876,0,51380224,0,0.0,23018340352.0,25690112.0,0.0,34527510528.0,5754585233.0,8.78524
2,2688,876,0,55115776,0,0.0,25573720064.0,27557888.0,0.0,38360580096.0,6393430124.0,9.762602000000001
2,2688,876,0,58982400,0,0.0,28311552000.0,29491200.0,0.0,42467328000.0,7077888161.0,10.821549000000001
2,2688,876,0,62980096,0,0.0,31238127616.0,31490048.0,0.0,46857191424.0,7809532111.0,11.923796000000001
2,2688,876,0,67108864,0,0.0,34359738368.0,33554432.0,0.0,51539607552.0,8589934978.0,13.107188
2,2688,876,0,65536,0,0.0,8912896.0,32768.0,0.0,0.0,0.0,0.001727939
2,2688,876,0,262144,0,0.0,71303168.0,131072.0,0.0,0.0,0.0,0.012891
2,2688,876,0,589824,0,0.0,240648192.0,294912.0,0.0,0.0,0.0,0.042723000000000004
2,2688,876,0,1048576,0,0.0,570425344.0,524288.0,0.0,0.0,0.0,0.10119500000000001
2,2688,876,0,1638400,0,0.0,1114112000.0,819200.0,0.0,0.0,0.0,0.197947
2,2688,876,0,2359296,0,0.0,1925185536.0,1179648.0,0.0,0.0,0.0,0.340814
2,2688,876,0,3211264,0,0.0,3057123328.0,1605632.0,0.0,0.0,0.0,0.541259
2,2688,876,0,4194304,0,0.0,4563402752.0,2097152.0,0.0,0.0,0.0,0.808582
2,2688,876,0,5308416,0,0.0,6497501184.0,2654208.0,0.0,0.0,0.0,1.1370639999999999
2,2688,876,0,6553600,0,0.0,8912896000.0,3276800.0,0.0,0.0,0.0,1.5555139999999998
2,2688,876,0,7929856,0,0.0,11863064576.0,3964928.0,0.0,0.0,0.0,2.068768
2,2688,876,0,9437184,0,0.0,15401484288.0,4718592.0,0.0,0.0,0.0,2.689186
2,2688,876,0,11075584,0,0.0,19581632512.0,5537792.0,0.0,0.0,0.0,3.4200160000000004
2,2688,876,0,12845056,0,0.0,24456986624.0,6422528.0,0.0,0.0,0.0,4.2639879999999994
2,2688,876,0,14745600,0,0.0,30081024000.0,7372800.0,0.0,0.0,0.0,5.24324
2,2688,876,0,16777216,0,0.0,36507222016.0,8388608.0,0.0,0.0,0.0,6.364056
2,2688,876,0,18939904,0,0.0,43789058048.0,9469952.0,0.0,0.0,0.0,7.639562
2,2688,876,0,21233664,0,0.0,51980009472.0,10616832.0,0.0,0.0,0.0,9.075157
2,2688,876,0,65536,0,0.0,131072.0,4096.0,0.0,786432.0,65549.0,0.00013869
2,2688,876,0,262144,0,0.0,1048576.0,16384.0,0.0,6291456.0,524587.0,0.001026035
2,2688,876,0,589824,0,0.0,3538944.0,36864.0,0.0,21233664.0,1769567.0,0.003555585
2,2688,876,0,1048576,0,0.0,8388608.0,65536.0,0.0,50331648.0,4194436.0,0.008415993
2,2688,876,0,1638400,0,0.0,16384000.0,102400.0,0.0,98304000.0,8192280.0,0.016387
2,2688,876,0,2359296,0,0.0,28311552.0,147456.0,0.0,169869312.0,14156222.0,0.028319999999999998
2,2688,876,0,3211264,0,0.0,44957696.0,200704.0,0.0,269746176.0,22479382.0,0.044900999999999996
2,2688,876,0,4194304,0,0.0,67108864.0,262144.0,0.0,402653184.0,33555264.0,0.067052
2,2688,876,0,5308416,0,0.0,95551488.0,331776.0,0.0,573308928.0,47777029.0,0.095402
2,2688,876,0,6553600,0,0.0,131072000.0,409600.0,0.0,786432000.0,65537903.0,0.130779
2,2688,876,0,7929856,0,0.0,174456832.0,495616.0,0.0,1046740992.0,87231901.0,0.174075
2,2688,876,0,9437184,0,0.0,226492416.0,589824.0,0.0,1358954496.0,113250130.0,0.225923
2,2688,876,0,11075584,0,0.0,287965184.0,692224.0,0.0,1727791104.0,143987552.0,0.286943
2,2688,876,0,12845056,0,0.0,359661568.0,802816.0,0.0,2157969408.0,179838584.0,0.358344
2,2688,876,0,14745600,0,0.0,442368000.0,921600.0,0.0,2654208000.0,221193477.0,0.44048000000000004
2,2688,876,0,16777216,0,0.0,536870912.0,1048576.0,0.0,3221225472.0,268448680.0,0.535438
2,2688,876,0,18939904,0,0.0,643956736.0,1183744.0,0.0,3863740416.0,321996456.0,0.640652
2,2688,876,0,21233664,0,0.0,764411904.0,1327104.0,0.0,4586471424.0,382228435.0,0.760169
2,2688,876,0,23658496,0,0.0,899022848.0,1478656.0,0.0,5394137088.0,449541386.0,0.893365
2,2688,876,0,26214400,0,0.0,1048576000.0,1638400.0,0.0,6291456000.0,524323832.0,1.041579
2,2688,876,0,28901376,0,0.0,1213857792.0,1806336.0,0.0,7283146752.0,606974063.0,1.20543
2,2688,876,0,31719424,0,0.0,1395654656.0,1982464.0,0.0,8373927936.0,697893540.0,1.38324
2,2688,876,0,34668544,0,0.0,1594753024.0,2166784.0,0.0,9568518144.0,797445125.0,1.581582
2,2688,876,0,37748736,0,0.0,1811939328.0,2359296.0,0.0,10871635968.0,906049939.0,1.795638
2,2688,876,0,40960000,0,0.0,2048000000.0,2560000.0,0.0,12288000000.0,1024101351.0,2.028876
2,2688,876,0,44302336,0,0.0,2303721472.0,2768896.0,0.0,13822328832.0,1151978864.0,2.279634
2,2688,876,0,47775744,0,0.0,2579890176.0,2985984.0,0.0,15479341056.0,1290064568.0,2.554765
2,2688,876,0,51380224,0,0.0,2877292544.0,3211264.0,0.0,17263755264.0,1438809319.0,2.844662
2,2688,876,0,55115776,0,0.0,3196715008.0,3444736.0,0.0,19180290048.0,1598526222.0,3.160941
2,2688,876,0,58982400,0,0.0,3538944000.0,3686400.0,0.0,21233664000.0,1769644095.0,3.5003349999999998
2,2688,876,0,62980096,0,0.0,3904765952.0,3936256.0,0.0,23428595712.0,1952619044.0,3.8556779999999997
2,2688,876,0,67108864,0,0.0,4294967296.0,4194304.0,0.0,25769803776.0,2147780155.0,4.240883
3,2496,706,0,65536,0,0.0,1572864.0,4096.0,0.0,0.0,0.0,0.000452586
3,2496,706,0,262144,0,0.0,12582912.0,16384.0,0.0,0.0,0.0,0.003306346
3,2496,706,0,589824,0,0.0,42467328.0,36864.0,0.0,0.0,0.0,0.011233
3,2496,706,0,1048576,0,0.0,100663296.0,65536.0,0.0,0.0,0.0,0.026355
3,2496,706,0,1638400,0,0.0,196608000.0,102400.0,0.0,0.0,0.0,0.051512
3,2496,706,0,2359296,0,0.0,339738624.0,147456.0,0.0,0.0,0.0,0.088514
3,2496,706,0,3211264,0,0.0,539492352.0,200704.0,0.0,0.0,0.0,0.140533
3,2496,706,0,4194304,0,0.0,805306368.0,262144.0,0.0,0.0,0.0,0.209608
3,2496,706,0,5308416,0,0.0,1146617856.0,331776.0,0.0,0.0,0.0,0.299051
3,2496,706,0,6553600,0,0.0,1572864000.0,409600.0,0.0,0.0,0.0,0.40929499999999996
3,2496,706,0,7929856,0,0.0,2093481984.0,495616.0,0.0,0.0,0.0,0.5448569999999999
3,2496,706,0,9437184,0,0.0,2717908992.0,589824.0,0.0,0.0,0.0,0.7072
3,2496,706,0,11075584,0,0.0,3455582208.0,692224.0,0.0,0.0,0.0,0.8991530000000001
3,2496,706,0,12845056,0,0.0,4315938816.0,802816.0,0.0,0.0,0.0,1.123033
3,2496,706,0,14745600,0,0.0,5308416000.0,921600.0,0.0,0.0,0.0,1.381198
3,2496,706,0,16777216,0,0.0,6442450944.0,1048576.0,0.0,0.0,0.0,1.676693
3,2496,706,0,18939904,0,0.0,7727480832.0,1183744.0,0.0,0.0,0.0,2.010709
3,2496,706,0,21233664,0,0.0,9172942848.0,1327104.0,0.0,0.0,0.0,2.3871919999999998
3,2496,706,0,23658496,0,0.0,10788274176.0,1478656.0,0.0,0.0,0.0,2.808268
3,2496,706,0,26214400,0,0.0,12582912000.0,1638400.0,0.0,0.0,0.0,3.27482
3,2496,706,0,28901376,0,0.0,14566293504.0,1806336.0,0.0,0.0,0.0,3.7919419999999997
3,2496,706,0,31719424,0,0.0,16747855872.0,1982464.0,0.0,0.0,0.0,4.3591809999999995
3,2496,706,0,34668544,0,0.0,19137036288.0,2166784.0,0.0,0.0,0.0,4.982495
3,2496,706,0,37748736,0,0.0,21743271936.0,2359296.0,0.0,0.0,0.0,5.661326
3,2496,706,0,40960000,0,0.0,24576000000.0,2560000.0,0.0,0.0,0.0,6.399166
3,2496,706,0,44302336,0,0.0,27644657664.0,2768896.0,0.0,0.0,0.0,7.198613000000001
3,2496,706,0,47775744,0,0.0,30958682112.0,2985984.0,0.0,0.0,0.0,8.060137
3,2496,706,0,51380224,0,0.0,34527510528.0,3211264.0,0.0,0.0,0.0,8.993882000000001
3,2496,706,0,55115776,0,0.0,38360580096.0,3444736.0,0.0,0.0,0.0,9.987845
3,2496,706,0,58982400,0,0.0,42467328000.0,3686400.0,0.0,0.0,0.0,11.064579
3,2496,706,0,62980096,0,0.0,46857191424.0,3936256.0,0.0,0.0,0.0,12.202333
3,2496,706,0,67108864,0,0.0,51539607552.0,4194304.0,0.0,0.0,0.0,13.436963
3,2496,706,0,65536,0,0.0,1048576.0,32768.0,0.0,1572864.0,262144.0,0.000515629
3,2496,706,0,262144,0,0.0,8388608.0,131072.0,0.0,12582912.0,2097152.0,0.004064326
3,2496,706,0,589824,0,0.0,28311552.0,294912.0,0.0,42467328.0,7077888.0,0.013669
3,2496,706,0,1048576,0,0.0,67108864.0,524288.0,0.0,100663296.0,16777216.0,0.03232
3,2496,706,0,1638400,0,0.0,131072000.0,819200.0,0.0,196608000.0,32768000.0,0.063045
3,2496,706,0,2359296,0,0.0,226492416.0,1179648.0,0.0,339738624.0,56623104.0,0.10891300000000001
3,2496,706,0,3211264,0,0.0,359661568.0,1605632.0,0.0,539492352.0,89915392.0,0.172612
3,2496,706,0,4194304,0,0.0,536870912.0,2097152.0,0.0,805306368.0,134217728.0,0.257375
3,2496,706,0,5308416,0,0.0,764411904.0,2654208.0,0.0,1146617856.0,191102981.0,0.366481
3,2496,706,0,6553600,0,0.0,1048576000.0,3276800.0,0.0,1572864000.0,262144000.0,0.502725
3,2496,706,0,7929856,0,0.0,1395654656.0,3964928.0,0.0,2093481984.0,348913667.0,0.669798
3,2496,706,0,9437184,0,0.0,1811939328.0,4718592.0,0.0,2717908992.0,452984834.0,0.8692639999999999
3,2496,706,0,11075584,0,0.0,2303721472.0,5537792.0,0.0,3455582208.0,575930370.0,1.1047770000000001
3,2496,706,0,12845056,0,0.0,2877292544.0,6422528.0,0.0,4315938816.0,719323139.0,1.379485
3,2496,706,0,14745600,0,0.0,3538944000.0,7372800.0,0.0,5308416000.0,884736003.0,1.696333
3,2496,706,0,16777216,0,0.0,4294967296.0,8388608.0,0.0,6442450944.0,1073741901.0,2.058512
3,2496,706,0,18939904,0,0.0,5151653888.0,9469952.0,0.0,7727480832.0,1287913474.0,2.4692689999999997
3,2496,706,0,21233664,0,0.0,6115295232.0,10616832.0,0.0,9172942848.0,1528823821.0,2.933817
3,2496,706,0,23658496,0,0.0,7192182784.0,11829248.0,0.0,10788274176.0,1798045705.0,3.448943
3,2496,706,0,26214400,0,0.0,8388608000.0,13107200.0,0.0,12582912000.0,2097152021.0,4.022641
3,2496,706,0,28901376,0,0.0,9710862336.0,14450688.0,0.0,14566293504.0,2427715750.0,4.661414
3,2496,706,0,31719424,0,0.0,11165237248.0,15859712.0,0.0,16747855872.0,2791309365.0,5.353339
3,2496,706,0,34668544,0,0.0,12758024192.0,17334272.0,0.0,19137036288.0,3189506085.0,6.1197230000000005
3,2496,706,0,37748736,0,0.0,14495514624.0,18874368.0,0.0,21743271936.0,3623878731.0,6.960596000000001
3,2496,706,0,40960000,0,0.0,16384000000.0,20480000.0,0.0,24576000000.0,4096000083.0,7.864057000000001
3,2496,706,0,44302336,0,0.0,18429771776.0,22151168.0,0.0,27644657664.0,4607443121.0,8.841213
3,2496,706,0,47775744,0,0.0,20639121408.0,23887872.0,0.0,30958682112.0,5159780450.0,9.901850999999999
3,2496,706,0,51380224,0,0.0,23018340352.0,25690112.0,0.0,34527510528.0,5754585245.0,11.043085000000001
3,2496,706,0,55115776,0,0.0,25573720064.0,27557888.0,0.0,38360580096.0,6393430438.0,12.274591000000001
3,2496,706,0,58982400,0,0.0,28311552000.0,29491200.0,0.0,42467328000.0,7077888199.0,13.593919
3,2496,706,0,62980096,0,0.0,31238127616.0,31490048.0,0.0,46857191424.0,7809532251.0,14.986372
3,2496,706,0,67108864,0,0.0,34359738368.0,33554432.0,0.0,51539607552.0,8589935503.0,16.486147
3,2496,706,0,65536,0,0.0,8912896.0,32768.0,0.0,0.0,0.0,0.002228855
3,2496,706,0,262144,0,0.0,71303168.0,131072.0,0.0,0.0,0.0,0.016138
3,2496,706,0,589824,0,0.0,240648192.0,294912.0,0.0,0.0,0.0,0.054317
3,2496,706,0,1048576,0,0.0,570425344.0,524288.0,0.0,0.0,0.0,0.128666
3,2496,706,0,1638400,0,0.0,1114112000.0,819200.0,0.0,0.0,0.0,0.250348
3,2496,706,0,2359296,0,0.0,1925185536.0,1179648.0,0.0,0.0,0.0,0.43209
3,2496,706,0,3211264,0,0.0,3057123328.0,1605632.0,0.0,0.0,0.0,0.6858069999999999
3,2496,706,0,4194304,0,0.0,4563402752.0,2097152.0,0.0,0.0,0.0,1.023633
3,2496,706,0,5308416,0,0.0,6497501184.0,2654208.0,0.0,0.0,0.0,1.459649
3,2496,706,0,6553600,0,0.0,8912896000.0,3276800.0,0.0,0.0,0.0,2.004343
3,2496,706,0,7929856,0,0.0,11863064576.0,3964928.0,0.0,0.0,0.0,2.667329
3,2496,706,0,9437184,0,0.0,15401484288.0,4718592.0,0.0,0.0,0.0,3.4681059999999997
3,2496,706,0,11075584,0,0.0,19581632512.0,5537792.0,0.0,0.0,0.0,4.409031
3,2496,706,0,12845056,0,0.0,24456986624.0,6422528.0,0.0,0.0,0.0,5.510979
3,2496,706,0,14745600,0,0.0,30081024000.0,7372800.0,0.0,0.0,0.0,6.7783869999999995
3,2496,706,0,16777216,0,0.0,36507222016.0,8388608.0,0.0,0.0,0.0,8.22109
3,2496,706,0,18939904,0,0.0,43789058048.0,9469952.0,0.0,0.0,0.0,9.86428
3,2496,706,0,21233664,0,0.0,51980009472.0,10616832.0,0.0,0.0,0.0,11.704801
3,2496,706,0,65536,0,0.0,131072.0,4096.0,0.0,786432.0,65539.0,0.000175204
3,2496,706,0,262144,0,0.0,1048576.0,16384.0,0.0,6291456.0,524381.0,0.001341409
3,2496,706,0,589824,0,0.0,3538944.0,36864.0,0.0,21233664.0,1769487.0,0.004544337
3,2496,706,0,1048576,0,0.0,8388608.0,65536.0,0.0,50331648.0,4194315.0,0.010729
3,2496,706,0,1638400,0,0.0,16384000.0,102400.0,0.0,98304000.0,8192006.0,0.020908000000000003
3,2496,706,0,2359296,0,0.0,28311552.0,147456.0,0.0,169869312.0,14155830.0,0.036137
3,2496,706,0,3211264,0,0.0,44957696.0,200704.0,0.0,269746176.0,22478917.0,0.05727
3,2496,706,0,4194304,0,0.0,67108864.0,262144.0,0.0,402653184.0,33554611.0,0.085391
3,2496,706,0,5308416,0,0.0,95551488.0,331776.0,0.0,573308928.0,47775900.0,0.121582
3,2496,706,0,6553600,0,0.0,131072000.0,409600.0,0.0,786432000.0,65536275.0,0.166761
3,2496,706,0,7929856,0,0.0,174456832.0,495616.0,0.0,1046740992.0,87229081.0,0.221944
3,2496,706,0,9437184,0,0.0,226492416.0,589824.0,0.0,1358954496.0,113246693.0,0.288065
3,2496,706,0,11075584,0,0.0,287965184.0,692224.0,0.0,1727791104.0,143983646.0,0.366095
3,2496,706,0,12845056,0,0.0,359661568.0,802816.0,0.0,2157969408.0,179832663.0,0.457084
3,2496,706,0,14745600,0,0.0,442368000.0,921600.0,0.0,2654208000.0,221186199.0,0.561818
3,2496,706,0,16777216,0,0.0,536870912.0,1048576.0,0.0,3221225472.0,268440260.0,0.681462
3,2496,706,0,18939904,0,0.0,643956736.0,1183744.0,0.0,3863740416.0,321984358.0,0.816876
3,2496,706,0,21233664,0,0.0,764411904.0,1327104.0,0.0,4586471424.0,382212122.0,0.969434
3,2496,706,0,23658496,0,0.0,899022848.0,1478656.0,0.0,5394137088.0,449520923.0,1.139427
3,2496,706,0,26214400,0,0.0,1048576000.0,1638400.0,0.0,6291456000.0,524300493.0,1.329286
3,2496,706,0,28901376,0,0.0,1213857792.0,1806336.0,0.0,7283146752.0,606943090.0,1.537543
3,2496,706,0,31719424,0,0.0,1395654656.0,1982464.0,0.0,8373927936.0,697851789.0,1.767257
3,2496,706,0,34668544,0,0.0,1594753024.0,2166784.0,0.0,9568518144.0,797399232.0,2.019724
3,2496,706,0,37748736,0,0.0,1811939328.0,2359296.0,0.0,10871635968.0,905995276.0,2.293772
3,2496,706,0,40960000,0,0.0,2048000000.0,2560000.0,0.0,12288000000.0,1024035226.0,2.5929860000000002
3,2496,706,0,44302336,0,0.0,2303721472.0,2768896.0,0.0,13822328832.0,1151904800.0,2.914516
3,2496,706,0,47775744,0,0.0,2579890176.0,2985984.0,0.0,15479341056.0,1290001471.0,3.261677
3,2496,706,0,51380224,0,0.0,2877292544.0,3211264.0,0.0,17263755264.0,1438711392.0,3.636622
3,2496,706,0,55115776,0,0.0,3196715008.0,3444736.0,0.0,19180290048.0,1598431366.0,4.041193
3,2496,706,0,58982400,0,0.0,3538944000.0,3686400.0,0.0,21233664000.0,1769542232.0,4.473028
3,2496,706,0,62980096,0,0.0,3904765952.0,3936256.0,0.0,23428595712.0,1952483237.0,4.9324699999999995
3,2496,706,0,67108864,0,0.0,4294967296.0,4194304.0,0.0,25769803776.0,2147593543.0,5.4251510000000005
4,2304,771,0,65536,0,0.0,1572864.0,4096.0,0.0,0.0,0.0,0.000534567
4,2304,771,0,262144,0,0.0,12582912.0,16384.0,0.0,0.0,0.0,0.004161588
4,2304,771,0,589824,0,0.0,42467328.0,36864.0,0.0,0.0,0.0,0.013732
4,2304,771,0,1048576,0,0.0,100663296.0,65536.0,0.0,0.0,0.0,0.032434
4,2304,771,0,1638400,0,0.0,196608000.0,102400.0,0.0,0.0,0.0,0.06327
4,2304,771,0,2359296,0,0.0,339738624.0,147456.0,0.0,0.0,0.0,0.109293
4,2304,771,0,3211264,0,0.0,539492352.0,200704.0,0.0,0.0,0.0,0.173297
4,2304,771,0,4194304,0,0.0,805306368.0,262144.0,0.0,0.0,0.0,0.24502100000000002
4,2304,771,0,5308416,0,0.0,1146617856.0,331776.0,0.0,0.0,0.0,0.34083600000000003
4,2304,771,0,6553600,0,0.0,1572864000.0,409600.0,0.0,0.0,0.0,0.43428500000000003
4,2304,771,0,7929856,0,0.0,2093481984.0,495616.0,0.0,0.0,0.0,0.555492
4,2304,771,0,9437184,0,0.0,2717908992.0,589824.0,0.0,0.0,0.0,0.741559
4,2304,771,0,11075584,0,0.0,3455582208.0,692224.0,0.0,0.0,0.0,0.9133479999999999
4,2304,771,0,12845056,0,0.0,4315938816.0,802816.0,0.0,0.0,0.0,1.120093
4,2304,771,0,14745600,0,0.0,5308416000.0,921600.0,0.0,0.0,0.0,1.365809
4,2304,771,0,16777216,0,0.0,6442450944.0,1048576.0,0.0,0.0,0.0,1.628973
4,2304,771,0,65536,0,0.0,1048576.0,32768.0,0.0,1572864.0,262144.0,0.000557192
4,2304,771,0,262144,0,0.0,8388608.0,131072.0,0.0,12582912.0,2097152.0,0.004367449
4,2304,771,0,589824,0,0.0,28311552.0,294912.0,0.0,42467328.0,7077888.0,0.014726
4,2304,771,0,1048576,0,0.0,67108864.0,524288.0,0.0,100663296.0,16777216.0,0.034761
4,2304,771,0,1638400,0,0.0,131072000.0,819200.0,0.0,196608000.0,32768000.0,0.06769
4,2304,771,0,2359296,0,0.0,226492416.0,1179648.0,0.0,339738624.0,56623104.0,0.11801400000000001
4,2304,771,0,3211264,0,0.0,359661568.0,1605632.0,0.0,539492352.0,89915392.0,0.18546700000000002
4,2304,771,0,4194304,0,0.0,536870912.0,2097152.0,0.0,805306368.0,134217743.0,0.256268
4,2304,771,0,5308416,0,0.0,764411904.0,2654208.0,0.0,1146617856.0,191102989.0,0.348866
4,2304,771,0,6553600,0,0.0,1048576000.0,3276800.0,0.0,1572864000.0,262144012.0,0.472184
4,2304,771,0,7929856,0,0.0,1395654656.0,3964928.0,0.0,2093481984.0,348913683.0,0.626404
4,2304,771,0,9437184,0,0.0,1811939328.0,4718592.0,0.0,2717908992.0,452984886.0,0.7640100000000001
4,2304,771,0,11075584,0,0.0,2303721472.0,5537792.0,0.0,3455582208.0,575930404.0,0.9853860000000001
4,2304,771,0,12845056,0,0.0,2877292544.0,6422528.0,0.0,4315938816.0,719323216.0,1.2023780000000002
4,2304,771,0,14745600,0,0.0,3538944000.0,7372800.0,0.0,5308416000.0,884736066.0,1.470693
4,2304,771,0,16777216,0,0.0,4294967296.0,8388608.0,0.0,6442450944.0,1073741852.0,1.763734
4,2304,771,0,65536,0,0.0,8912896.0,32768.0,0.0,0.0,0.0,0.002475935
4,2304,771,0,262144,0,0.0,71303168.0,131072.0,0.0,0.0,0.0,0.018778
4,2304,771,0,589824,0,0.0,240648192.0,294912.0,0.0,0.0,0.0,0.062717
4,2304,771,0,1048576,0,0.0,570425344.0,524288.0,0.0,0.0,0.0,0.14844000000000002
4,2304,771,0,1638400,0,0.0,1114112000.0,819200.0,0.0,0.0,0.0,0.276467
4,2304,771,0,2359296,0,0.0,1925185536.0,1179648.0,0.0,0.0,0.0,0.448018
4,2304,771,0,3211264,0,0.0,3057123328.0,1605632.0,0.0,0.0,0.0,0.66296
4,2304,771,0,4194304,0,0.0,4563402752.0,2097152.0,0.0,0.0,0.0,0.960625
4,2304,771,0,5308416,0,0.0,6497501184.0,2654208.0,0.0,0.0,0.0,1.336934
4,2304,771,0,6553600,0,0.0,8912896000.0,3276800.0,0.0,0.0,0.0,1.8188970000000002
4,2304,771,0,7929856,0,0.0,11863064576.0,3964928.0,0.0,0.0,0.0,2.423514
4,2304,771,0,9437184,0,0.0,15401484288.0,4718592.0,0.0,0.0,0.0,3.125314
4,2304,771,0,11075584,0,0.0,19581632512.0,5537792.0,0.0,0.0,0.0,3.9368160000000003
4,2304,771,0,12845056,0,0.0,24456986624.0,6422528.0,0.0,0.0,0.0,4.9185550000000005
4,2304,771,0,14745600,0,0.0,30081024000.0,7372800.0,0.0,0.0,0.0,6.003707
4,2304,771,0,16777216,0,0.0,36507222016.0,8388608.0,0.0,0.0,0.0,7.281564
4,2304,771,0,65536,0,0.0,131072.0,4096.0,0.0,786432.0,65579.0,0.00017449799999999998
4,2304,771,0,262144,0,0.0,1048576.0,16384.0,0.0,6291456.0,524408.0,0.0013274089999999999
4,2304,771,0,589824,0,0.0,3538944.0,36864.0,0.0,21233664.0,1769496.0,0.004476122
4,2304,771,0,1048576,0,0.0,8388608.0,65536.0,0.0,50331648.0,4194351.0,0.010440999999999999
4,2304,771,0,1638400,0,0.0,16384000.0,102400.0,0.0,98304000.0,8192065.0,0.020675
4,2304,771,0,2359296,0,0.0,28311552.0,147456.0,0.0,169869312.0,14155842.0,0.035779000000000005
4,2304,771,0,3211264,0,0.0,44957696.0,200704.0,0.0,269746176.0,22479157.0,0.056704
4,2304,771,0,4194304,0,0.0,67108864.0,262144.0,0.0,402653184.0,33554830.0,0.08457
4,2304,771,0,5308416,0,0.0,95551488.0,331776.0,0.0,573308928.0,47776243.0,0.120361
4,2304,771,0,6553600,0,0.0,131072000.0,409600.0,0.0,786432000.0,65536557.0,0.164099
4,2304,771,0,7929856,0,0.0,174456832.0,495616.0,0.0,1046740992.0,87229970.0,0.202779
4,2304,771,0,9437184,0,0.0,226492416.0,589824.0,0.0,1358954496.0,113248271.0,0.258832
4,2304,771,0,11075584,0,0.0,287965184.0,692224.0,0.0,1727791104.0,143987942.0,0.344553
4,2304,771,0,12845056,0,0.0,359661568.0,802816.0,0.0,2157969408.0,179836120.0,0.40623400000000004
4,2304,771,0,14745600,0,0.0,442368000.0,921600.0,0.0,2654208000.0,221190182.0,0.48600600000000005
4,2304,771,0,16777216,0,0.0,536870912.0,1048576.0,0.0,3221225472.0,268450135.0,0.564286
4,2304,771,1,65536,1065942,506922.0,1572864.0,4096.0,66.749001,0.0,0.0,0.00045395699999999995
4,2304,771,1,262144,7197258,5385654.0,12582912.0,16384.0,57.185253,0.0,0.0,0.003670563
4,2304,771,1,589824,25019517,17447811.0,42467328.0,36864.0,69.29763299999999,0.0,0.0,0.012398000000000001
4,2304,771,1,1048576,68204849,32458447.0,100663296.0,65536.0,69.55696999999999,0.0,0.0,0.02829
4,2304,771,1,1638400,100382954,96225046.0,196608000.0,102400.0,53.808025,0.0,0.0,0.059879999999999996
4,2304,771,1,2359296,180140937,159597687.0,339738624.0,147456.0,53.777989,0.0,0.0,0.105326
