,Duration
524288,2.6208e-05
524288,2.7359e-05
524288,2.7295999999999998e-05
524288,2.672e-05
524288,2.64e-05
524288,2.6048000000000002e-05
524288,2.1632e-05
524288,2.1568e-05
524288,2.1856e-05
524288,2.1856e-05
524288,2.1471999999999997e-05
524288,2.592e-05
524288,2.6016e-05
524288,2.7295999999999998e-05
524288,2.6688000000000003e-05
524288,2.6528e-05
524288,2.6271e-05
524288,2.624e-05
524288,2.1215999999999998e-05
524288,2.16e-05
524288,2.1632e-05
524288,2.1696e-05
524288,2.1632e-05
524288,2.1536e-05
524288,2.6111999999999997e-05
524288,2.5888e-05
524288,2.6688000000000003e-05
524288,2.6528e-05
524288,2.6496e-05
524288,2.6304e-05
524288,2.624e-05
524288,2.1696e-05
524288,2.144e-05
524288,2.1536e-05
524288,2.1696e-05
524288,2.1696e-05
524288,2.1408000000000002e-05
524288,2.1312e-05
524288,2.5568000000000003e-05
524288,2.5504000000000002e-05
524288,2.6496e-05
524288,2.6208e-05
524288,2.6208e-05
524288,2.624e-05
524288,2.6208e-05
524288,2.3231999999999997e-05
524288,2.1952e-05
524288,2.1311e-05
524288,2.1632e-05
524288,2.1568e-05
524288,2.1536e-05
524288,2.1248e-05
524288,2.08e-05
524288,2.4864e-05
524288,2.4896e-05
524288,2.608e-05
524288,2.6016e-05
524288,2.5984e-05
524288,2.5792e-05
524288,2.5855999999999998e-05
524288,2.4415999999999998e-05
524288,2.3104e-05
524288,2.176e-05
524288,2.1470999999999998e-05
524288,2.144e-05
524288,2.144e-05
524288,2.1184000000000002e-05
524288,2.0671999999999998e-05
524288,2.0512e-05
524288,2.4704e-05
524288,2.4704e-05
524288,2.576e-05
524288,2.5855999999999998e-05
524288,2.5792e-05
524288,2.5855999999999998e-05
524288,2.5728e-05
524288,2.496e-05
524288,2.4415999999999998e-05
524288,2.288e-05
524288,2.1695e-05
524288,2.128e-05
524288,2.1504e-05
524288,2.112e-05
524288,2.0832e-05
524288,2.0447999999999998e-05
524288,2.032e-05
524288,2.4735999999999998e-05
524288,2.4608000000000002e-05
524288,2.5792e-05
524288,2.5792e-05
524288,2.5792e-05
524288,2.576e-05
524288,2.5728e-05
524288,2.5311999999999998e-05
524288,2.416e-05
524288,2.4511e-05
524288,2.304e-05
524288,2.16e-05
524288,2.1184000000000002e-05
524288,2.1056e-05
524288,2.0736e-05
524288,2.0447999999999998e-05
524288,2.032e-05
524288,2.0224e-05
524288,2.4608000000000002e-05
524288,2.4512e-05
524288,2.5824000000000002e-05
524288,2.5696e-05
524288,2.5824000000000002e-05
524288,2.5728e-05
524288,2.5792e-05
524288,2.4126999999999998e-05
524288,2.32e-05
524288,2.4288000000000002e-05
524288,2.4544e-05
524288,2.272e-05
524288,2.1184000000000002e-05
524288,2.08e-05
524288,2.0352e-05
524288,2.0128e-05
524288,2.0224e-05
524288,2.0096e-05
524288,2.0064e-05
524288,2.4032e-05
524288,2.3968e-05
524288,2.5344e-05
524288,2.5248000000000003e-05
524288,2.5246999999999997e-05
524288,2.5024e-05
524288,2.5088e-05
1048576,7.1104e-05
1048576,7.1104e-05
1048576,7.0815e-05
1048576,6.8e-05
1048576,6.7808e-05
1048576,6.7744e-05
1048576,6.7712e-05
1048576,6.7648e-05
1048576,6.7584e-05
1048576,6.7648e-05
1048576,5.3728000000000005e-05
1048576,5.6032e-05
1048576,5.5231999999999996e-05
1048576,5.552e-05
1048576,5.5071e-05
1048576,5.1392e-05
1048576,5.3696e-05
1048576,5.5392e-05
1048576,5.4816000000000005e-05
1048576,5.5231999999999996e-05
1048576,5.4464e-05
1048576,5.0367e-05
1048576,5.0816e-05
1048576,5.328e-05
1048576,5.4912e-05
1048576,5.4496e-05
1048576,5.4943999999999994e-05
1048576,5.376e-05
1048576,4.1471e-05
1048576,5.0528e-05
1048576,5.0911999999999996e-05
1048576,5.3343999999999996e-05
1048576,5.4752e-05
1048576,5.4208e-05
1048576,5.3952e-05
1048576,5.2895e-05
1048576,4.128e-05
1048576,4.1248e-05
1048576,5.056e-05
1048576,5.0656000000000004e-05
1048576,5.3536000000000004e-05
1048576,5.456e-05
1048576,5.3824e-05
1048576,5.2926999999999997e-05
1048576,5.1903999999999996e-05
1048576,4.1632e-05
1048576,4.128e-05
1048576,4.128e-05
1048576,5.0271999999999996e-05
1048576,5.0911999999999996e-05
1048576,5.3376000000000005e-05
1048576,5.4015e-05
1048576,5.232e-05
1048576,5.1456e-05
1048576,5.1008000000000004e-05
1048576,4.1312e-05
1048576,4.1408e-05
1048576,4.1216000000000007e-05
1048576,4.1216000000000007e-05
1048576,5.0143000000000004e-05
1048576,5.0304e-05
1048576,5.3088000000000004e-05
1048576,5.2896e-05
1048576,5.1104e-05
1048576,5.0816e-05
1048576,5.0528e-05
1048576,4.1247e-05
1048576,4.1343999999999996e-05
1048576,4.1728000000000004e-05
1048576,4.1216000000000007e-05
1048576,4.1056e-05
1048576,5.008e-05
1048576,5.0176e-05
1048576,5.1968e-05
1048576,5.1488e-05
1048576,5.12e-05
1048576,5.0976e-05
1048576,5.0752e-05
1048576,4.096e-05
1048576,4.1184e-05
1048576,4.1343999999999996e-05
1048576,4.1568e-05
1048576,4.112e-05
1048576,4.1151000000000006e-05
1048576,5.0336e-05
1048576,4.9823999999999996e-05
1048576,5.136e-05
1048576,5.1232e-05
1048576,5.0816e-05
1048576,5.0848000000000005e-05
1048576,5.0623e-05
1048576,4.1472e-05
1048576,4.08e-05
1048576,4.128e-05
1048576,4.1343999999999996e-05
1048576,4.1312e-05
1048576,4.0895999999999996e-05
1048576,4.0544000000000003e-05
1048576,4.8928e-05
1048576,4.8639e-05
1048576,5.0848000000000005e-05
1048576,5.072e-05
1048576,5.0688e-05
1048576,5.056e-05
1048576,5.0368e-05
1048576,4.3968e-05
1048576,4.1472e-05
1048576,4.0830999999999996e-05
1048576,4.0991999999999996e-05
1048576,4.1024e-05
1048576,4.128e-05
1048576,4.0544000000000003e-05
1048576,3.9776e-05
1048576,4.8064e-05
1048576,4.7584e-05
1048576,4.969600000000001e-05
1048576,4.9918999999999994e-05
1048576,4.9823999999999996e-05
1048576,4.9792e-05
1048576,4.9471999999999997e-05
1048576,4.7232e-05
1048576,4.384e-05
1048576,4.1472e-05
1048576,4.064e-05
1048576,4.0991e-05
1048576,4.0832e-05
1048576,4.0736e-05
1048576,3.984e-05
1048576,3.936e-05
1048576,4.7391999999999996e-05
1048576,4.7232e-05
1048576,4.9471999999999997e-05
1048576,4.9758999999999996e-05
1048576,4.9471999999999997e-05
1048576,4.9536e-05
1048576,4.9568000000000004e-05
1048576,4.9152e-05
1048576,4.72e-05
1048576,4.3904e-05
1048576,4.1472e-05
1048576,4.0511e-05
1048576,4.0768e-05
1048576,4.0256e-05
1048576,3.968e-05
1048576,3.9168e-05
1048576,3.8688e-05
1048576,4.7103999999999995e-05
1048576,4.7072e-05
1048576,4.9471999999999997e-05
1048576,4.9406999999999996e-05
1048576,4.9471999999999997e-05
1048576,4.944e-05
1048576,4.9408e-05
1048576,4.9376e-05
1048576,4.9183999999999995e-05
1048576,4.6976000000000006e-05
1048576,4.3904e-05
1048576,4.1247e-05
1048576,4.0288000000000005e-05
1048576,4.0256e-05
1048576,3.952e-05
1048576,3.9072e-05
1048576,3.8784e-05
1048576,3.8688e-05
1048576,4.688e-05
1048576,4.6751999999999996e-05
1048576,4.9343000000000005e-05
1048576,4.9408e-05
1048576,4.9312e-05
1048576,4.9312e-05
1048576,4.9408e-05
1048576,5.0016000000000004e-05
1048576,4.9631999999999995e-05
1048576,4.9439e-05
1048576,4.704e-05
1048576,4.3968e-05
1048576,4.096e-05
1048576,3.984e-05
1048576,3.936e-05
1048576,3.9008e-05
1048576,3.872e-05
1048576,3.872e-05
1048576,3.8528e-05
1048576,4.6783e-05
1048576,4.6688000000000004e-05
1048576,4.944e-05
1048576,4.9343999999999994e-05
1048576,4.9376e-05
1048576,4.9312e-05
1048576,4.9376e-05
1048576,4.9695e-05
1048576,4.9856000000000005e-05
1048576,4.8768000000000005e-05
1048576,4.8896e-05
1048576,4.6784e-05
1048576,4.352e-05
1048576,4.0256e-05
1048576,3.888e-05
1048576,3.8432e-05
1048576,3.7983e-05
1048576,3.8015999999999997e-05
1048576,3.7952e-05
1048576,3.8015999999999997e-05
1048576,4.5951999999999996e-05
1048576,4.5663999999999995e-05
1048576,4.8e-05
1048576,4.832e-05
1048576,4.8095e-05
1048576,4.8096e-05
1048576,4.8191999999999995e-05
2097152,0.00013904
2097152,0.000139711
2097152,0.000139328
2097152,0.000133376
2097152,0.00013350299999999999
2097152,0.000133216
2097152,0.00013340700000000002
2097152,0.000133024
2097152,0.00013324799999999998
2097152,0.000132927
2097152,0.00010608
2097152,0.000109856
2097152,0.00010844700000000001
2097152,0.000109344
2097152,0.00010835200000000001
2097152,0.000100159
2097152,0.000105664
2097152,0.000109248
2097152,0.000107839
2097152,0.00010896
2097152,0.000107264
2097152,9.9135e-05
2097152,9.9776e-05
2097152,0.00010556799999999999
2097152,0.00010864
2097152,0.00010675100000000001
2097152,0.000107776
2097152,0.000105536
2097152,8.0767e-05
2097152,9.913600000000001e-05
2097152,9.9936e-05
2097152,0.000104991
2097152,0.000107808
2097152,0.000106272
2097152,0.000106336
2097152,0.000104639
2097152,8.086399999999999e-05
2097152,8.092800000000001e-05
2097152,9.916700000000001e-05
2097152,9.968e-05
2097152,0.00010515200000000001
2097152,0.00010732799999999999
2097152,0.00010502299999999999
2097152,0.00010396799999999999
2097152,0.00010182399999999999
2097152,8.1215e-05
2097152,8.0832e-05
2097152,8.0608e-05
2097152,9.92e-05
2097152,9.9359e-05
2097152,0.000105088
2097152,0.00010624
2097152,0.000102751
2097152,0.00010185600000000001
2097152,9.9776e-05
2097152,8.0896e-05
2097152,8.1055e-05
2097152,8.057600000000001e-05
2097152,8.08e-05
2097152,9.859200000000001e-05
2097152,9.878299999999999e-05
2097152,0.000104096
2097152,0.000103648
2097152,0.000100479
2097152,9.996799999999999e-05
2097152,9.9072e-05
2097152,8.0448e-05
2097152,8.0671e-05
2097152,8.112e-05
2097152,8.073600000000001e-05
2097152,8.0512e-05
2097152,9.8431e-05
2097152,9.8048e-05
2097152,0.000102304
2097152,0.000100895
2097152,0.00010083200000000001
2097152,0.000100096
2097152,9.9295e-05
2097152,7.968e-05
2097152,8.0512e-05
2097152,8.054399999999999e-05
2097152,8.108800000000001e-05
2097152,8.0383e-05
2097152,8.0256e-05
2097152,9.8912e-05
2097152,9.772700000000001e-05
2097152,0.00010108799999999999
2097152,0.00010041600000000001
2097152,9.971200000000001e-05
2097152,9.910299999999999e-05
2097152,9.8752e-05
2097152,8.086399999999999e-05
2097152,7.9584e-05
2097152,8.0351e-05
2097152,8.0608e-05
2097152,8.1184e-05
2097152,7.9968e-05
2097152,7.9263e-05
2097152,9.6e-05
2097152,9.5104e-05
2097152,9.971100000000001e-05
2097152,9.987200000000001e-05
2097152,9.92e-05
2097152,9.9072e-05
2097152,9.8719e-05
2097152,8.646399999999999e-05
2097152,8.1536e-05
2097152,7.952e-05
2097152,8.0191e-05
2097152,8.032e-05
2097152,8.032e-05
2097152,7.904e-05
2097152,7.7855e-05
2097152,9.379200000000001e-05
2097152,9.3632e-05
2097152,9.792e-05
2097152,9.7695e-05
2097152,9.7376e-05
2097152,9.744e-05
2097152,9.7215e-05
2097152,9.1424e-05
2097152,8.64e-05
2097152,8.070399999999999e-05
2097152,7.9071e-05
2097152,7.9904e-05
2097152,7.9808e-05
2097152,7.929600000000001e-05
2097152,7.734300000000001e-05
2097152,7.6448e-05
2097152,9.276799999999999e-05
2097152,9.2288e-05
2097152,9.7311e-05
2097152,9.744e-05
2097152,9.7376e-05
2097152,9.7024e-05
2097152,9.6703e-05
2097152,9.6416e-05
2097152,9.193600000000001e-05
2097152,8.5919e-05
2097152,8.08e-05
2097152,7.9008e-05
2097152,7.9328e-05
2097152,7.8816e-05
2097152,7.7535e-05
2097152,7.638399999999999e-05
2097152,7.5872e-05
2097152,9.235200000000001e-05
2097152,9.1839e-05
2097152,9.696e-05
2097152,9.696e-05
2097152,9.6863e-05
2097152,9.68e-05
2097152,9.6704e-05
2097152,9.667200000000001e-05
2097152,9.5871e-05
2097152,9.193600000000001e-05
2097152,8.5952e-05
2097152,8.0096e-05
2097152,7.8527e-05
2097152,7.8464e-05
2097152,7.7088e-05
2097152,7.6352e-05
2097152,7.5615e-05
2097152,7.5168e-05
2097152,9.177600000000001e-05
2097152,9.1456e-05
2097152,9.683100000000001e-05
2097152,9.651200000000001e-05
2097152,9.664e-05
2097152,9.6607e-05
2097152,9.667200000000001e-05
2097152,9.8144e-05
2097152,9.7216e-05
2097152,9.5743e-05
2097152,9.2128e-05
2097152,8.5824e-05
2097152,8.032e-05
2097152,7.7919e-05
2097152,7.7056e-05
2097152,7.5904e-05
2097152,7.5712e-05
2097152,7.5359e-05
2097152,7.5168e-05
2097152,9.1616e-05
2097152,9.1296e-05
2097152,9.654299999999999e-05
2097152,9.6576e-05
2097152,9.6544e-05
2097152,9.648e-05
2097152,9.654299999999999e-05
2097152,9.843200000000001e-05
2097152,9.7728e-05
2097152,9.6159e-05
2097152,9.5872e-05
2097152,9.1872e-05
2097152,8.486399999999999e-05
2097152,7.964699999999999e-05
2097152,7.6608e-05
2097152,7.584e-05
2097152,7.5456e-05
2097152,7.5167e-05
2097152,7.504e-05
2097152,7.4912e-05
2097152,9.1424e-05
2097152,9.1263e-05
2097152,9.664e-05
2097152,9.6544e-05
2097152,9.6544e-05
2097152,9.6511e-05
2097152,9.6608e-05
2097152,9.7216e-05
2097152,9.827100000000001e-05
2097152,9.683200000000001e-05
2097152,9.6352e-05
2097152,9.456e-05
2097152,9.174299999999999e-05
2097152,8.3328e-05
2097152,7.792e-05
2097152,7.4528e-05
2097152,7.4047e-05
2097152,7.3984e-05
2097152,7.4048e-05
2097152,7.3952e-05
2097152,7.392e-05
2097152,8.934299999999999e-05
2097152,8.934399999999999e-05
2097152,9.4176e-05
2097152,9.4431e-05
2097152,9.4304e-05
2097152,9.420799999999999e-05
2097152,9.420799999999999e-05
4194304,0.000274591
4194304,0.000277023
4194304,0.000276415
4194304,0.000264127
4194304,0.00026435099999999996
4194304,0.000263679
4194304,0.00026435099999999996
4194304,0.000263648
4194304,0.000264127
4194304,0.00026351900000000004
4194304,0.00021004700000000002
4194304,0.000217087
4194304,0.00021504
4194304,0.000216607
4194304,0.000214367
4194304,0.000198496
4194304,0.000209599
4194304,0.000216511
4194304,0.000213247
4194304,0.000215552
4194304,0.00021260700000000002
4194304,0.000196351
4194304,0.00019728
4194304,0.00020799900000000003
4194304,0.000214623
4194304,0.000211584
4194304,0.00021343900000000003
4194304,0.000209023
4194304,0.000160032
4194304,0.000196351
4194304,0.000197535
4194304,0.00020854400000000001
4194304,0.00021375900000000002
4194304,0.000210527
4194304,0.000210399
4194304,0.000205888
4194304,0.000159551
4194304,0.000159616
4194304,0.000196351
4194304,0.00019727900000000002
4194304,0.000208192
4194304,0.00021276700000000002
4194304,0.000207903
4194304,0.00020656
4194304,0.000201599
4194304,0.000160383
4194304,0.000159328
4194304,0.00015958299999999998
4194304,0.00019590400000000003
4194304,0.000196863
4194304,0.000207071
4194304,0.00021065599999999998
4194304,0.000203583
4194304,0.000201375
4194304,0.00019769599999999997
4194304,0.00015932700000000001
4194304,0.000160543
4194304,0.000159584
4194304,0.000159295
4194304,0.0001952
4194304,0.00019596700000000002
4194304,0.00020591900000000002
4194304,0.00020505599999999998
4194304,0.000199039
4194304,0.00019763099999999998
4194304,0.00019638400000000002
4194304,0.000158975
4194304,0.000159584
4194304,0.000160671
4194304,0.000159264
4194304,0.000159071
4194304,0.000194847
4194304,0.000195136
4194304,0.000202367
4194304,0.000199743
4194304,0.000198848
4194304,0.00019791900000000001
4194304,0.000196415
4194304,0.000157568
4194304,0.000159487
4194304,0.000159328
4194304,0.000160319
4194304,0.000158976
4194304,0.00015839899999999999
4194304,0.00019532799999999998
4194304,0.000193471
4194304,0.000199583
4194304,0.000198848
4194304,0.000196863
4194304,0.000196543
4194304,0.000195424
4194304,0.000160351
4194304,0.000157184
4194304,0.00015900700000000002
4194304,0.000159455
4194304,0.000159968
4194304,0.000158079
4194304,0.00015664
4194304,0.000190271
4194304,0.000188448
4194304,0.000197215
4194304,0.000197567
4194304,0.000196288
4194304,0.000196031
4194304,0.00019539099999999997
4194304,0.000170496
4194304,0.000160447
4194304,0.0001568
4194304,0.000158431
4194304,0.000158784
4194304,0.00015855899999999998
4194304,0.00015612799999999998
4194304,0.00015334299999999999
4194304,0.000185183
4194304,0.000184832
4194304,0.00019359900000000003
4194304,0.000193631
4194304,0.00019312
4194304,0.000192543
4194304,0.00019193599999999997
4194304,0.000181055
4194304,0.000170719
4194304,0.000159552
4194304,0.000156671
4194304,0.00015782399999999999
4194304,0.000157695
4194304,0.000156608
4194304,0.000152863
4194304,0.000151072
4194304,0.000183903
4194304,0.000182655
4194304,0.000192576
4194304,0.000192287
4194304,0.000192064
4194304,0.000191935
4194304,0.000191295
4194304,0.000190528
4194304,0.000182175
4194304,0.000170111
4194304,0.000158976
4194304,0.000156351
4194304,0.000156864
4194304,0.000155903
4194304,0.00015312
4194304,0.00015062299999999998
4194304,0.000149664
4194304,0.000182623
4194304,0.000181728
4194304,0.00019187099999999998
4194304,0.000191647
4194304,0.00019129599999999998
4194304,0.000191295
4194304,0.00019103900000000003
4194304,0.00019126400000000002
4194304,0.00019020700000000002
4194304,0.000181855
4194304,0.000170368
4194304,0.000158719
4194304,0.000155328
4194304,0.000154655
4194304,0.000152352
4194304,0.000150303
4194304,0.0001496
4194304,0.000149023
4194304,0.000181504
4194304,0.00018083099999999998
4194304,0.000191007
4194304,0.00019104
4194304,0.000190943
4194304,0.000190943
4194304,0.000190912
4194304,0.000194015
4194304,0.00019248
4194304,0.00019014299999999999
4194304,0.000182015
4194304,0.000169568
4194304,0.000158239
4194304,0.0001536
4194304,0.000152031
4194304,0.000150176
4194304,0.000149087
4194304,0.0001488
4194304,0.000148127
4194304,0.00018092799999999999
4194304,0.00018047900000000002
4194304,0.000190815
4194304,0.00019088
4194304,0.000190911
4194304,0.00019087900000000003
4194304,0.000190848
4194304,0.00019459099999999998
4194304,0.00019443099999999998
4194304,0.00018979200000000002
4194304,0.00018899099999999998
4194304,0.000182208
4194304,0.000168127
4194304,0.000157375
4194304,0.000151296
4194304,0.000149887
4194304,0.000149088
4194304,0.000148543
4194304,0.000148032
4194304,0.00014806299999999998
4194304,0.000180512
4194304,0.00018035099999999998
4194304,0.00019078400000000002
4194304,0.000190847
4194304,0.000190719
4194304,0.000190848
4194304,0.00019062299999999998
4194304,0.00019727900000000002
4194304,0.0001944
4194304,0.00019411099999999999
4194304,0.000190783
4194304,0.00018857599999999998
4194304,0.000181055
4194304,0.00016582400000000002
4194304,0.00015567899999999998
4194304,0.000149568
4194304,0.000148831
4194304,0.000148256
4194304,0.000147871
4194304,0.000148128
4194304,0.00014780700000000002
4194304,0.000180608
4194304,0.00018031900000000002
4194304,0.000190655
4194304,0.000190688
4194304,0.000190911
4194304,0.000190719
4194304,0.000190688
4194304,0.000193567
4194304,0.000194175
4194304,0.000191712
4194304,0.000192991
4194304,0.00018784
4194304,0.000186624
4194304,0.000179551
4194304,0.000161952
4194304,0.000152127
4194304,0.000146016
4194304,0.000145919
4194304,0.00014576
4194304,0.000145535
4194304,0.000145728
4194304,0.000145695
4194304,0.000176608
4194304,0.000176447
4194304,0.000186175
4194304,0.00018624
4194304,0.000186143
4194304,0.000186112
4194304,0.000186143
32768,4.6719999999999995e-06
32768,4.128e-06
32768,4.032e-06
32768,4e-06
32768,4.0639999999999995e-06
32768,4.096e-06
32768,4.032e-06
32768,4.096e-06
32768,4e-06
32768,4e-06
32768,3.2639999999999996e-06
32768,3.2319999999999997e-06
32768,3.2319999999999997e-06
32768,3.2319999999999997e-06
32768,3.2319999999999997e-06
32768,3.2639999999999996e-06
32768,3.2319999999999997e-06
32768,3.2319999999999997e-06
32768,3.2639999999999996e-06
32768,3.2639999999999996e-06
32768,3.168e-06
32768,3.136e-06
32768,3.136e-06
32768,3.2e-06
32768,3.168e-06
32768,3.2e-06
32768,3.2e-06
32768,3.2319999999999997e-06
32768,2.688e-06
32768,3.136e-06
32768,3.104e-06
32768,3.2e-06
32768,3.168e-06
32768,3.2e-06
32768,3.168e-06
32768,3.2e-06
32768,2.752e-06
32768,2.752e-06
32768,3.104e-06
32768,3.136e-06
32768,3.2319999999999997e-06
32768,3.2319999999999997e-06
32768,3.2319999999999997e-06
32768,3.2319999999999997e-06
32768,3.2e-06
32768,2.72e-06
32768,2.72e-06
32768,2.752e-06
32768,3.168e-06
32768,3.168e-06
32768,3.2e-06
32768,3.2319999999999997e-06
32768,3.2319999999999997e-06
32768,3.2639999999999996e-06
32768,3.2319999999999997e-06
32768,2.72e-06
32768,2.784e-06
32768,2.752e-06
32768,2.688e-06
32768,3.136e-06
32768,3.136e-06
32768,3.168e-06
32768,3.168e-06
32768,3.168e-06
32768,3.168e-06
32768,3.168e-06
32768,2.559e-06
32768,2.752e-06
32768,2.752e-06
32768,2.784e-06
32768,2.72e-06
32768,3.136e-06
32768,3.136e-06
32768,3.2e-06
32768,3.168e-06
32768,3.2e-06
32768,3.2e-06
32768,3.2e-06
32768,2.528e-06
32768,2.592e-06
32768,2.72e-06
32768,2.752e-06
32768,2.752e-06
32768,2.72e-06
32768,3.136e-06
32768,3.168e-06
32768,3.2e-06
32768,3.2639999999999996e-06
32768,3.168e-06
32768,3.2e-06
32768,3.2e-06
32768,2.496e-06
32768,2.528e-06
32768,2.528e-06
32768,2.688e-06
32768,2.8160000000000002e-06
32768,2.752e-06
32768,2.752e-06
32768,3.136e-06
32768,3.168e-06
32768,3.2319999999999997e-06
32768,3.2319999999999997e-06
32768,3.2e-06
32768,3.2e-06
32768,3.2e-06
32768,2.528e-06
32768,2.496e-06
32768,2.4319999999999998e-06
32768,2.496e-06
32768,2.688e-06
32768,2.6239999999999998e-06
32768,2.688e-06
32768,2.656e-06
32768,3.072e-06
32768,3.135e-06
32768,3.136e-06
32768,3.168e-06
32768,3.168e-06
32768,3.168e-06
32768,3.136e-06
65536,6.432e-06
65536,5.952000000000001e-06
65536,5.856e-06
65536,5.76e-06
65536,5.792000000000001e-06
65536,5.792000000000001e-06
65536,5.727999999999999e-06
65536,5.792000000000001e-06
65536,5.76e-06
65536,5.76e-06
65536,4.512e-06
65536,4.576e-06
65536,4.576e-06
65536,4.543e-06
65536,4.576e-06
65536,4.416000000000001e-06
65536,4.576e-06
65536,4.576e-06
65536,4.576e-06
65536,4.544e-06
65536,4.608e-06
65536,4.352e-06
65536,4.352e-06
65536,4.544e-06
65536,4.48e-06
65536,4.544e-06
65536,4.512e-06
65536,4.512e-06
65536,3.903999999999999e-06
65536,4.384e-06
65536,4.352e-06
65536,4.48e-06
65536,4.512e-06
65536,4.544e-06
65536,4.512e-06
65536,4.512e-06
65536,3.936e-06
65536,3.903999999999999e-06
65536,4.416000000000001e-06
65536,4.4480000000000004e-06
65536,4.512e-06
65536,4.576e-06
65536,4.512e-06
65536,4.544e-06
65536,4.544e-06
65536,3.8719999999999995e-06
65536,3.8719999999999995e-06
65536,3.8719999999999995e-06
65536,4.416000000000001e-06
65536,4.352e-06
65536,4.544e-06
65536,4.544e-06
65536,4.576e-06
65536,4.544e-06
65536,4.48e-06
65536,3.8719999999999995e-06
65536,3.936e-06
65536,3.8719999999999995e-06
65536,3.903999999999999e-06
65536,4.352e-06
65536,4.352e-06
65536,4.576e-06
65536,4.48e-06
65536,4.48e-06
65536,4.512e-06
65536,4.48e-06
65536,3.84e-06
65536,3.903999999999999e-06
65536,3.8719999999999995e-06
65536,3.8719999999999995e-06
65536,3.903999999999999e-06
65536,4.352e-06
65536,4.384e-06
65536,4.512e-06
65536,4.512e-06
65536,4.544e-06
65536,4.4480000000000004e-06
65536,4.4480000000000004e-06
65536,3.84e-06
65536,3.8719999999999995e-06
65536,3.936e-06
65536,3.8719999999999995e-06
65536,3.936e-06
65536,3.8719999999999995e-06
65536,4.384e-06
65536,4.352e-06
65536,4.544e-06
65536,4.48e-06
65536,4.544e-06
65536,4.48e-06
65536,4.512e-06
65536,3.7760000000000004e-06
65536,3.8719999999999995e-06
65536,3.84e-06
65536,3.8719999999999995e-06
65536,3.8719999999999995e-06
65536,3.903999999999999e-06
65536,3.936e-06
65536,4.352e-06
65536,4.352e-06
65536,4.512e-06
65536,4.512e-06
65536,4.512e-06
65536,4.48e-06
65536,4.512e-06
65536,3.552e-06
65536,3.7760000000000004e-06
65536,3.84e-06
65536,3.8719999999999995e-06
65536,3.936e-06
65536,3.8719999999999995e-06
65536,3.8719999999999995e-06
65536,3.968e-06
65536,4.48e-06
65536,4.384e-06
65536,4.512e-06
65536,4.544e-06
65536,4.512e-06
65536,4.512e-06
65536,4.544e-06
65536,3.648e-06
65536,3.552e-06
65536,3.68e-06
65536,3.903999999999999e-06
65536,3.8719999999999995e-06
65536,3.7760000000000004e-06
65536,3.84e-06
65536,3.8080000000000002e-06
65536,3.7760000000000004e-06
65536,4.352e-06
65536,4.32e-06
65536,4.4480000000000004e-06
65536,4.4480000000000004e-06
65536,4.416000000000001e-06
65536,4.384e-06
65536,4.4480000000000004e-06
131072,1.0176e-05
131072,9.727999999999999e-06
131072,9.6e-06
131072,9.216e-06
131072,9.28e-06
131072,9.28e-06
131072,9.28e-06
131072,9.28e-06
131072,9.312e-06
131072,9.28e-06
131072,7.2e-06
131072,7.232e-06
131072,7.232e-06
131072,7.232e-06
131072,7.232e-06
131072,6.944e-06
131072,7.263e-06
131072,7.263999999999999e-06
131072,7.232e-06
131072,7.232e-06
131072,7.327999999999999e-06
131072,6.8160000000000005e-06
131072,6.784e-06
131072,7.232e-06
131072,7.2e-06
131072,7.168e-06
131072,7.2e-06
131072,7.136e-06
131072,6.0160000000000005e-06
131072,6.8479999999999995e-06
131072,6.8160000000000005e-06
131072,7.136e-06
131072,7.168e-06
131072,7.168e-06
131072,7.168e-06
131072,7.2e-06
131072,5.984e-06
131072,6.0160000000000005e-06
131072,6.8479999999999995e-06
131072,6.8160000000000005e-06
131072,7.136e-06
131072,7.168e-06
131072,7.2e-06
131072,7.2e-06
131072,7.232e-06
131072,6.08e-06
131072,6.047000000000001e-06
131072,6.08e-06
131072,6.8160000000000005e-06
131072,6.8479999999999995e-06
131072,7.232e-06
131072,7.168e-06
131072,7.168e-06
131072,7.2e-06
131072,7.168e-06
131072,6.0160000000000005e-06
131072,6.0160000000000005e-06
131072,6.08e-06
131072,5.984e-06
131072,6.8479999999999995e-06
131072,6.8160000000000005e-06
131072,7.168e-06
131072,7.2e-06
131072,7.136e-06
131072,7.168e-06
131072,7.168e-06
131072,6.0479999999999995e-06
131072,6.0479999999999995e-06
131072,6.112e-06
131072,6.0160000000000005e-06
131072,6.0479999999999995e-06
131072,6.8479999999999995e-06
131072,6.88e-06
131072,7.2e-06
131072,7.2e-06
131072,7.136e-06
131072,7.2e-06
131072,7.168e-06
131072,5.984e-06
131072,5.984e-06
131072,6.0160000000000005e-06
131072,6.0160000000000005e-06
131072,6.08e-06
131072,6.0479999999999995e-06
131072,6.8160000000000005e-06
131072,6.784e-06
131072,7.136e-06
131072,7.136e-06
131072,7.168e-06
131072,7.136e-06
131072,7.168e-06
131072,5.887999999999999e-06
131072,5.952000000000001e-06
131072,6.0160000000000005e-06
131072,6.176e-06
131072,6.08e-06
131072,6.08e-06
131072,6.112e-06
131072,6.8479999999999995e-06
131072,6.88e-06
131072,7.2e-06
131072,7.2e-06
131072,7.168e-06
131072,7.136e-06
131072,7.168e-06
131072,5.887999999999999e-06
131072,5.887999999999999e-06
