2816,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.966452,1.043800,0.499688,45.437976,44.061068,99.966452,1.043800,0.580483,0.000000,0.260729,0.000000,0.000000,0.000000,30.401030,73.145545,44.061068,151.459920,0.000000,0.000000,30.000000,100.000000,89.951936,0.000000,151.459920,0.000000,0.000001,100.000000,0.000000,1.649611,32413.000000,36.881533,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,3489136640,991232,0,7,0,700339396,1645539,3489309033,991311,0.000000,0.000000,0.000000,0.000000,151.467403,44.064579,0.000000,326.000000,99.990744,643336092,349904896,4043946767,1395902464,44660948992,0,0,22330474496,0,0,0,0,0,3.457063,23.753196,28.325256,0.000000,0.000000,1.092841,"Low (1)","Low (3)","Idle (0)","Low (2)","Low (1)","Mid (6)","Mid (5)","Low (1)","Idle (0)",8032200704,12694740142,11353018366,0.000000,0,0.000000,0.000000,0.000000,0.000000,22330474496,0,167557857280,0,11173167104,44668878848,11276255232,0,0.000000,0,0.000000,3489136640,991280,0,44.063201,0,350215422,15.202500,8.450721,0.000045,1.510806,0.000000,24.249089,10.671789,4.672957,0.000000
3072,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.936861,1.044702,0.499855,44.691438,39.725722,99.936861,1.044702,0.582476,0.000000,0.260740,0.000000,0.000000,0.000000,30.228962,60.646209,39.725722,148.971460,0.000000,0.000000,30.000000,100.000000,89.834066,0.000000,148.971460,0.000000,0.000000,100.000000,0.000000,1.653084,35357.000000,36.947035,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,4529848320,1179648,0,6,0,919186905,1800878,4530078545,1179697,0.000000,0.000000,0.000000,0.000000,148.979031,39.727372,0.000000,211.000000,99.991515,842371619,454164480,5252543187,1812234240,57982058496,0,0,28991029248,0,0,0,0,0,3.469958,23.802155,27.968933,0.000000,0.000000,1.100315,"Low (1)","Low (3)","Idle (0)","Low (2)","Low (1)","Mid (6)","Mid (5)","Low (1)","Idle (0)",10427203584,16500795988,14751645378,0.000000,0,0.000000,0.000000,0.000000,0.000000,28991029248,0,217527091200,0,14504951808,57991495680,14627635200,0,0.000000,0,0.000000,4529848320,1179648,0,39.725722,0,459147969,15.099831,8.549984,0.000035,1.511911,0.000000,24.311832,10.796788,4.713992,0.000000
3328,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.944983,1.044756,0.499824,44.678449,36.659240,99.944983,1.044756,0.579336,0.000000,0.260750,0.000000,0.000000,0.000000,30.031310,62.600632,36.659240,148.928163,0.000000,0.000000,30.000000,100.000000,89.907544,0.000000,148.928163,0.000000,0.000000,100.000000,0.000000,1.650016,38301.000000,36.895402,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,5759303680,1384448,0,13,0,1161361507,2364133,5759581495,1384496,0.000000,0.000000,0.000000,0.000000,148.935347,36.660511,0.000000,360.000000,99.992167,1057996720,577314816,6675198894,2304067584,73719087104,0,0,36859543552,0,0,0,0,0,3.456150,23.735428,28.114430,0.000000,0.000000,1.090065,"Low (1)","Low (3)","Idle (0)","Low (2)","Low (1)","Mid (6)","Mid (5)","Low (1)","Idle (0)",13256435712,20935449052,18725199262,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,"<OVERFLOW>",0,18440847360,73730162688,18584829952,0,0.000000,0,0.000000,5759303680,1384472,0,36.659875,0,580813356,15.019084,8.532682,0.000032,1.512222,0.000000,24.296798,10.774416,4.705458,0.000000
3584,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.970138,1.044365,0.499772,44.684961,34.045684,99.970138,1.044365,0.580176,0.000000,0.260759,0.000000,0.000000,0.000000,30.029414,58.000404,34.045684,148.949871,0.000000,0.000000,30.000000,100.000000,89.917434,0.000000,148.949871,0.000000,0.000000,"<OVERFLOW>",0.000000,1.650187,41245.000000,36.895628,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,7193231360,1605632,0,9,0,1450209521,2735363,7193588550,1605649,0.000000,0.000000,0.000000,0.000000,148.957267,34.046044,0.000000,200.000000,"<OVERFLOW>",1324827062,720928768,8336969790,2877693952,92073361408,0,0,46036680704,0,0,0,0,0,3.458162,23.748858,28.132096,0.000000,0.000000,1.092141,"Low (1)","Low (3)","Idle (0)","Low (2)","Low (1)","Mid (6)","Mid (5)","Low (1)","Idle (0)",16556072960,26161513389,23397173290,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,"<OVERFLOW>",0,23031185408,92086206464,23198171136,0,0.000000,0,0.000000,7193231360,1605644,0,34.045938,0,725417417,15.021181,8.520258,0.000022,1.511942,0.000000,24.287566,10.760897,4.700679,0.000000
3840,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.962177,1.044595,0.499883,44.680717,31.772954,99.962177,1.044595,0.582359,0.000000,0.260766,0.000000,0.000000,0.000000,30.327676,49.139204,31.772954,148.935724,0.000000,0.000000,30.000000,100.000000,89.801555,0.000000,148.935724,0.000000,0.000000,"<OVERFLOW>",0.000000,1.653048,44189.000000,36.946591,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,8847360000,1843200,0,4,0,1801581626,2850644,8847799648,1843252,0.000000,0.000000,0.000000,0.000000,148.943125,31.773850,0.000000,72.000000,"<OVERFLOW>",1643774706,886579200,10256830828,3539404800,113246208000,0,0,56623104000,0,0,0,0,0,3.467487,23.795714,28.006678,0.000000,0.000000,1.099180,"Low (1)","Low (3)","Idle (0)","Low (2)","Low (1)","Mid (6)","Mid (5)","Low (1)","Idle (0)",20362291200,32220730000,28806092988,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,"<OVERFLOW>",0,28326297600,113260953600,28517990400,0,0.000000,0,0.000000,8847360000,1843200,0,31.772954,0,900022253,15.150900,8.540617,0.000018,1.512440,0.000000,24.302754,10.787554,4.711560,0.000000
4096,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.986160,1.043784,0.499816,45.453970,30.302647,99.986160,1.043784,0.580935,0.000000,0.260773,0.000000,0.000000,0.000000,30.462590,50.237279,30.302647,151.513234,0.000000,0.000000,30.000000,100.000000,89.883568,0.000000,151.513234,0.000000,0.000000,"<OVERFLOW>",0.000000,1.650127,47133.000000,36.891934,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,10737418240,2097152,0,10,0,2158818507,3476766,10737954255,2097167,0.000000,0.000000,0.000000,0.000000,151.520797,30.302863,0.000000,151.000000,"<OVERFLOW>",1979172027,1075838976,12442386130,4295491584,137438953472,0,0,68719476736,0,0,0,0,0,3.461099,23.758555,28.457492,0.000000,0.000000,1.090685,"Low (1)","Low (3)","Idle (0)","Low (2)","Low (1)","Mid (6)","Mid (5)","Low (1)","Idle (0)",24711266304,39066907879,34936604636,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,"<OVERFLOW>",0,34376515584,137455730688,34594619392,0,0.000000,0,0.000000,10737418240,2097152,0,30.302647,0,1074088700,15.156218,8.398694,0.000026,1.511631,0.000000,24.229013,10.604437,4.654104,0.000000
4352,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.984528,1.043091,0.499852,45.421426,28.499718,99.984528,1.043091,0.579622,0.000000,0.260778,0.000000,0.000000,0.000000,30.781028,47.072492,28.499718,151.404755,0.000000,0.000000,30.000000,100.000000,89.829340,0.000000,151.404755,0.000000,0.000000,"<OVERFLOW>",0.000000,1.647625,50077.000000,36.846766,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,12879134720,2367488,0,20,0,2618365605,3910339,12879757749,2367502,0.000000,0.000000,0.000000,0.000000,151.412079,28.499887,0.000000,252.000000,"<OVERFLOW>",2359480214,1290280960,14936487535,5152245760,164852924416,0,0,82426462208,0,0,0,0,0,3.445944,23.695801,28.399028,0.000000,0.000000,1.086733,"Low (1)","Low (3)","Idle (0)","Low (2)","Low (1)","Mid (6)","Mid (5)","Low (1)","Idle (0)",29639174144,46818688019,41881067574,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,"<OVERFLOW>",0,41232171008,164871864320,41478389760,0,0.000000,0,0.000000,12879134720,2367488,0,28.499718,0,1308957510,15.387865,8.445141,0.000012,1.510574,0.000000,24.264753,10.662587,4.670084,0.000000
4608,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.977080,1.044439,0.499940,44.686481,26.480877,99.977080,1.044439,0.581978,0.000000,0.260783,0.000000,0.000000,0.000000,30.364956,41.551336,26.480877,148.954936,0.000000,0.000000,30.000000,100.000000,89.796136,0.000000,148.954936,0.000000,0.000000,"<OVERFLOW>",0.000000,1.652128,53021.000000,36.930396,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,15288238080,2654208,0,0,0,3116557893,4164737,15288990533,2654233,0.000000,0.000000,0.000000,0.000000,148.962267,26.481127,0.000000,0.000000,"<OVERFLOW>",2833579278,1531478016,17727172745,6115958784,195689447424,0,0,97844723712,0,0,0,0,0,3.463775,23.769875,28.028347,0.000000,0.000000,1.096564,"Low (1)","Low (3)","Idle (0)","Low (2)","Idle (0)","Mid (6)","Mid (5)","Low (1)","Idle (0)",35182190592,55657467501,49764222698,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,"<OVERFLOW>",0,48943595520,195710681088,49219633152,0,0.000000,0,0.000000,15288238080,2654208,0,26.480877,0,1555389777,15.154329,8.539304,0.000023,1.512383,0.000000,24.315834,10.786278,4.710950,0.000000
4864,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.985582,1.044119,0.499859,44.676243,25.081399,99.985582,1.044119,0.577778,0.000000,0.260788,0.000000,0.000000,0.000000,30.256914,44.363348,25.081399,148.920811,0.000000,0.000000,30.000000,100.000000,89.835240,0.000000,148.920811,0.000000,0.000000,"<OVERFLOW>",0.000000,1.647480,55965.000000,36.850542,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,17980456960,2957312,0,6,0,3653170666,5230819,17981342296,2957323,0.000000,0.000000,0.000000,0.000000,148.928144,25.081492,0.000000,53.000000,"<OVERFLOW>",3276132609,1801003008,20846056946,7192922112,230149849088,0,0,115074924544,0,0,0,0,0,3.445798,23.677904,28.218769,0.000000,0.000000,1.082327,"Low (1)","Low (3)","Idle (0)","Low (2)","Low (1)","Mid (6)","Mid (5)","Low (1)","Idle (0)",41376491520,65282915994,58409481984,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,"<OVERFLOW>",0,57561120768,230173507584,57868681216,0,0.000000,0,0.000000,17980456960,2957312,0,25.081399,0,1825477082,15.119278,8.518294,0.000009,1.512305,0.000000,24.298915,10.757983,4.699328,0.000000
5120,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.975566,1.042298,0.499895,45.409343,24.218315,99.975566,1.042298,0.581388,0.000000,0.260792,0.000000,0.000000,0.000000,31.263135,38.052208,24.218315,151.364475,0.000000,0.000000,30.000000,100.000000,89.652197,0.000000,151.364475,0.000000,0.000000,"<OVERFLOW>",0.000000,1.648543,58909.000000,36.860456,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,20971520000,3276800,0,1,0,4331501526,5148561,20972542103,3276814,0.000000,0.000000,0.000000,0.000000,151.371852,24.218419,0.000000,7.000000,"<OVERFLOW>",3865755930,2100428800,24349945276,8389427200,268435456000,0,0,134217728000,0,0,0,0,0,3.447372,23.700743,28.336637,0.000000,0.000000,1.089736,"Low (1)","Low (3)","Idle (0)","Low (2)","Low (1)","Mid (6)","Mid (5)","Low (1)","Idle (0)",48258252800,76315020312,68254620290,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,"<OVERFLOW>",0,67135078400,"<OVERFLOW>",67475865600,0,0.000000,0,0.000000,20971520000,3276800,0,24.218315,0,2163448211,15.614948,8.455000,0.000013,1.509678,0.000000,24.294737,10.675761,4.675377,0.000000
5376,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.988353,1.042729,0.499912,45.416387,23.068641,99.988353,1.042729,0.580014,0.000000,0.260796,0.000000,0.000000,0.000000,31.116143,37.628836,23.068641,151.387958,0.000000,0.000000,30.000000,100.000000,89.719535,0.000000,151.387958,0.000000,0.000000,"<OVERFLOW>",0.000000,1.647632,61853.000000,36.846061,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,24277155840,3612672,0,13,0,4989904525,5892876,24278316521,3612684,0.000000,0.000000,0.000000,0.000000,151.395195,23.068717,0.000000,87.000000,"<OVERFLOW>",4449092062,2431328256,28169089952,9711765504,310747594752,0,0,155373797376,0,0,0,0,0,3.444435,23.679330,28.392381,0.000000,0.000000,1.086176,"Low (1)","Low (3)","Idle (0)","Low (2)","Low (1)","Mid (6)","Mid (5)","Low (1)","Idle (0)",55863650304,88271627779,78960858194,0.000000,0,0.000000,0.000000,0.000000,0.000000,155373797376,0,"<OVERFLOW>",0,77715800064,"<OVERFLOW>",78091517952,0,0.000000,0,0.000000,24277155840,3612672,0,23.068641,0,2494387729,15.554551,8.448877,0.000006,1.510307,0.000000,24.284413,10.664382,4.671638,0.000000
5632,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.988063,1.043832,0.499890,44.671973,21.659138,99.988063,1.043832,0.577976,0.000000,0.260799,0.000000,0.000000,0.000000,30.533779,37.819028,21.659138,148.906578,0.000000,0.000000,30.000000,100.000000,89.748150,0.000000,148.906578,0.000000,0.000000,"<OVERFLOW>",0.000000,1.647016,64797.000000,36.841081,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,27913093120,3964928,0,8,0,5723670712,6923162,27914488676,3964940,0.000000,0.000000,0.000000,0.000000,148.914023,21.659204,0.000000,45.000000,"<OVERFLOW>",5084146042,2795274240,32376521131,11166228480,357287591936,0,0,178643795968,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (3)","Idle (0)","Low (2)","Low (1)","Mid (6)","Mid (5)","Low (1)","Idle (0)",64228859904,101350024560,90681437874,0.000000,0,0.000000,0.000000,0.000000,0.000000,178643795968,0,"<OVERFLOW>",0,89353617408,"<OVERFLOW>",89765969920,0,0.000000,0,0.000000,27913093120,3964928,0,21.659138,0,2864606054,15.281670,"<OVERFLOW>","<OVERFLOW>",1.511850,0.000000,"<OVERFLOW>","<OVERFLOW>",4.696566,0.000000
