2816,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.981107,0.934433,0.499544,72.049833,104.799757,99.981107,0.934433,0.289291,0.058657,0.176221,0.000000,0.000000,0.000000,72.381157,135.110248,104.799757,72.049833,0.000000,64.285714,100.000000,100.000000,49.664673,0.000000,72.049833,0.000000,0.000000,100.000000,0.000000,1.204794,12002.000000,28.042953,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,1046740992,174456832,697827328,991232,0,8,0,701036315,1277919,697898920,991253,0.000000,0.000000,864.598000,144.099667,72.057225,104.801977,0.000000,886.000000,99.983336,262924288,262180864,2081595213,1221445632,44660948992,0,0,22330474496,0,0,0,0,0,2.083844,19.522084,21.231326,0.000000,10.523110,0.551665,"Mid (5)","Low (2)","Idle (0)","Low (3)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",2974191616,3834597958,3570186342,0.000000,0,0.000000,0.000000,0.000000,0.000000,22330474496,0,25248661504,0,2791309312,39086260224,5701566464,0,0.000000,0,0.000000,697827328,991232,0,104.799757,0,350002617,36.137350,17.392614,0.000106,3.653503,0.000000,10.519437,18.175813,6.658148,0.000000
3072,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.976697,0.935952,0.499608,72.202182,96.269575,99.976697,0.935952,0.289145,0.058671,0.176241,0.000000,0.000000,0.000000,72.699247,123.802320,96.269575,72.202182,0.000000,64.285714,100.000000,100.000000,49.542253,0.000000,72.202182,0.000000,0.000000,100.000000,0.000000,1.206588,13090.000000,28.085776,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,1358954496,226492416,905969664,1179648,0,9,0,912206680,1517023,906071185,1179702,0.000000,0.000000,866.426183,144.404364,72.210273,96.273982,0.000000,770.000000,99.984721,341213184,340328448,2701659641,1585741824,57982058496,0,0,28991029248,0,0,0,0,0,2.087643,19.550939,20.754459,0.000000,10.529541,0.551147,"Mid (5)","Low (2)","Idle (0)","Low (3)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",3860398080,4976611683,4633628578,0.000000,0,0.000000,0.000000,0.000000,0.000000,28991029248,0,32765902848,0,3623878656,50743738368,7389315072,0,0.000000,0,0.000000,905969664,1179648,0,96.269575,0,455337075,36.288555,17.609681,0.000155,3.660045,0.000000,10.546396,18.370039,6.718455,0.000000
3328,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.975709,0.934577,0.499660,72.102708,88.741794,99.975709,0.934577,0.289404,0.058682,0.176259,0.000000,0.000000,0.000000,72.662817,113.556457,88.741794,72.102708,0.000000,64.285714,100.000000,100.000000,49.521096,0.000000,72.102708,0.000000,0.000000,100.000000,0.000000,1.205046,14178.000000,28.051410,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,1727791104,287965184,1151860736,1384448,0,1,0,1160808634,1771578,1151991895,1384468,0.000000,0.000000,865.232492,144.205415,72.110918,88.743075,0.000000,67.000000,99.985894,433678336,432640000,3435892119,2016102400,73719087104,0,0,36859543552,0,0,0,0,0,2.084988,19.524603,21.266123,0.000000,10.572324,0.549898,"Mid (5)","Low (2)","Idle (0)","Low (3)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",4907175936,6327329934,5891574480,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,41644195840,0,4607442944,64515276800,9381019648,0,0.000000,0,0.000000,1151860736,1384448,0,88.741794,0,579473997,36.273173,17.366452,0.000065,3.655329,0.000000,10.522943,18.112605,6.639527,0.000000
3584,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.979870,0.934168,0.499763,72.085549,82.383485,99.979870,0.934168,0.289368,0.058693,0.176274,0.000000,0.000000,0.000000,73.324587,103.738114,82.383485,72.085549,0.000000,64.285714,100.000000,100.000000,48.980248,0.000000,72.085549,0.000000,0.000000,100.000000,0.000000,1.204409,15266.000000,28.037462,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,2157969408,359661568,1438646272,1605632,0,1,0,1463374355,2021828,1438801514,1605651,0.000000,0.000000,865.026594,144.171099,72.093328,82.384459,0.000000,53.000000,99.986899,541499392,540295168,4290838964,2518032384,92073361408,0,0,46036680704,0,0,0,0,0,2.082665,19.502185,21.418602,0.000000,10.496248,0.548084,"Mid (5)","Low (2)","Idle (0)","Low (3)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",6127894528,7901108649,7357200364,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,51996786688,0,5754585088,80577036288,11701846016,0,0.000000,0,0.000000,1438646272,1605632,0,82.383485,0,730049843,36.580253,17.330134,0.000052,3.654277,0.000000,10.520730,18.101299,6.637474,0.000000
3840,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.967940,0.930530,0.499755,73.072533,77.944035,99.967940,0.930530,0.290112,0.058701,0.176287,0.000000,0.000000,0.000000,74.445526,98.039234,77.944035,73.072533,0.000000,64.285714,100.000000,100.000000,48.923332,0.000000,73.072533,0.000000,0.000000,100.000000,0.000000,1.200581,16354.000000,27.950337,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,2654208000,442368000,1769472000,1843200,0,9,0,1802719413,2318406,1769662319,1843215,0.000000,0.000000,876.870391,146.145065,73.080392,77.944669,0.000000,399.000000,99.987771,665856000,664473600,5282875733,3097036800,113246208000,0,0,56623104000,0,0,0,0,0,2.071841,19.425897,22.752908,0.000000,10.414613,0.544909,"Mid (5)","Low (2)","Idle (0)","Low (3)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",7535923200,9722186990,9053565718,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,63936921600,0,7077888000,99105177600,14376960000,0,0.000000,0,0.000000,1769472000,1843200,0,77.944035,0,898840557,37.118731,16.778514,0.000042,3.640683,0.000000,10.462801,17.548475,6.470702,0.000000
4096,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.989336,0.942550,0.499744,74.032449,74.032449,99.989336,0.942550,0.288524,0.058709,0.176299,0.000000,0.000000,0.000000,74.183832,96.056547,74.032449,74.032449,0.000000,64.285714,100.000000,100.000000,49.248911,0.000000,74.032449,0.000000,0.000000,100.000000,0.000000,1.214437,17442.000000,28.271087,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,3221225472,536870912,2147483648,2097152,0,1,0,2151874871,2721039,2147704665,2097168,0.000000,0.000000,888.389390,148.064898,74.040069,74.033013,0.000000,37.000000,99.988533,807927808,806354944,6396568735,3758620672,137438953472,0,0,68719476736,0,0,0,0,0,2.102009,19.679263,19.028900,0.000000,10.824471,0.551794,"Mid (5)","Low (2)","Idle (0)","Low (3)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",9144631296,11783076386,10972002409,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,77577846784,0,8589934592,120275861504,17431527424,0,0.000000,0,0.000000,2147483648,2097152,0,74.032449,0,1062256885,36.620292,18.258889,0.000035,3.688467,0.000000,10.642432,18.912207,6.889106,0.000000
4352,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.994265,0.929863,0.499766,73.055856,68.758451,99.994265,0.929863,0.290142,0.058716,0.176309,0.000000,0.000000,0.000000,74.227228,87.496075,68.758451,73.055856,0.000000,64.285714,100.000000,100.000000,49.102050,0.000000,73.055856,0.000000,0.000000,100.000000,0.000000,1.199762,18530.000000,27.932666,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,3863740416,643956736,2575826944,2367488,0,5,0,2617127569,3012661,2576114981,2367507,0.000000,0.000000,876.670268,146.111711,73.064025,68.759004,0.000000,152.000000,99.989207,968894464,967118848,7689801557,4508289024,164852924416,0,0,82426462208,0,0,0,0,0,2.071653,19.420207,22.730318,0.000000,10.466662,0.542839,"Mid (5)","Low (2)","Idle (0)","Low (3)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",10967388160,14149489196,13177043057,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,93032808448,0,10303307776,144265248768,20890714112,0,0.000000,0,0.000000,2575826944,2367488,0,68.758451,0,1306322572,37.050049,16.762196,0.000029,3.639946,0.000000,10.455373,17.550724,6.469761,0.000000
4608,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.992467,0.929649,0.499783,73.035457,64.920406,99.992467,0.929649,0.290195,0.058722,0.176318,0.000000,0.000000,0.000000,74.677276,82.762237,64.920406,73.035457,0.000000,64.285714,100.000000,100.000000,48.778270,0.000000,73.035457,0.000000,0.000000,100.000000,0.000000,1.199378,19618.000000,27.924368,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,4586471424,764411904,3057647616,2654208,0,2,0,3126382752,3383654,3057966693,2654224,0.000000,0.000000,876.425486,146.070914,73.043079,64.920797,0.000000,51.000000,99.989805,1149935616,1147944960,9128463215,5351546880,195689447424,0,0,97844723712,0,0,0,0,0,2.071712,19.409935,22.890524,0.000000,10.448911,0.542290,"Mid (5)","Low (2)","Idle (0)","Low (3)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",13017563136,16795188115,15641270742,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,110415052800,0,12230590464,171249500160,24779685888,0,0.000000,0,0.000000,3057647616,2654208,0,64.920406,0,1560584491,37.276369,16.708600,0.000045,3.638939,0.000000,10.452419,17.475565,6.447018,0.000000
4864,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.990531,0.931392,0.499827,71.923583,60.567227,99.990531,0.931392,0.289844,0.058727,0.176326,0.000000,0.000000,0.000000,73.981065,78.305224,60.567227,71.923583,0.000000,64.285714,100.000000,100.000000,48.469534,0.000000,71.923583,0.000000,0.000000,100.000000,0.000000,1.201308,20706.000000,27.969230,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,5394137088,899022848,3596091392,2957312,0,8,0,3698962985,3823404,3596495608,2957326,0.000000,0.000000,863.082996,143.847166,71.931668,60.567514,0.000000,171.000000,99.990341,1352230912,1350012928,10730164344,6293899264,230149849088,0,0,115074924544,0,0,0,0,0,2.077129,19.442687,22.417226,0.000000,10.531285,0.543635,"Mid (5)","Low (2)","Idle (0)","Low (3)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",15308525568,19745611875,18388944515,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,129837826048,0,14384365568,201404776448,29123608576,0,0.000000,0,0.000000,3596091392,2957312,0,60.567227,0,1846548739,36.931876,16.879759,0.000037,3.646041,0.000000,10.476669,17.631574,6.494323,0.000000
5120,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.992113,0.930687,0.499832,71.873978,57.499182,99.992113,0.930687,0.289824,0.058732,0.176333,0.000000,0.000000,0.000000,74.369182,73.386086,57.499182,71.873978,0.000000,64.285714,100.000000,100.000000,48.166449,0.000000,71.873978,0.000000,0.000000,"<OVERFLOW>",0.000000,1.200453,21794.000000,27.949766,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,6291456000,1048576000,4194304000,3276800,0,7,0,4339915043,4182173,4194776863,3276820,0.000000,0.000000,862.487734,143.747956,71.882081,57.499533,0.000000,128.000000,"<OVERFLOW>",1576960000,1574502400,12514389758,7340851200,268435456000,0,0,134217728000,0,0,0,0,0,2.075481,19.422036,22.498727,0.000000,10.475154,0.542108,"Mid (5)","Low (2)","Idle (0)","Low (3)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",17853644800,23028160515,21446284872,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,151414374400,0,16777216000,234907238400,33947648000,0,0.000000,0,0.000000,4194304000,3276800,0,57.499182,0,2166594452,37.126961,16.870974,0.000018,3.643850,0.000000,10.469406,17.646096,6.499497,0.000000
5376,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.991347,0.929925,0.499869,71.806487,54.709704,99.991347,0.929925,0.289887,0.058736,0.176339,0.000000,0.000000,0.000000,74.666707,69.279889,54.709704,71.806487,0.000000,64.285714,100.000000,100.000000,47.815877,0.000000,71.806487,0.000000,0.000000,"<OVERFLOW>",0.000000,1.199474,22882.000000,27.927464,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,7283146752,1213857792,4855431168,3612672,0,0,0,5048834291,4574792,4855974659,3612687,0.000000,0.000000,861.677847,143.612974,71.814525,54.709931,0.000000,0.000000,"<OVERFLOW>",1825302528,1822593024,14488079687,8497907712,310747594752,0,0,155373797376,0,0,0,0,0,2.072995,19.398444,22.811267,0.000000,10.447875,0.541058,"Mid (5)","Low (2)","Idle (0)","Low (3)","Idle (0)","High (7)","Low (2)","Low (1)","Idle (0)",20666290176,26657185151,24826463169,0.000000,0,0.000000,0.000000,0.000000,0.000000,155373797376,0,175257944064,0,19421724672,"<OVERFLOW>",39276969984,0,0.000000,0,0.000000,4855431168,3612672,0,54.709704,0,2517346003,37.228779,16.745041,0.000027,3.640945,0.000000,10.455284,17.528010,6.464299,0.000000
5632,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.992566,0.929326,0.499864,71.776423,52.201035,99.992566,0.929326,0.290058,0.058740,0.176345,0.000000,0.000000,0.000000,75.070152,66.713659,52.201035,71.776423,0.000000,64.285714,100.000000,100.000000,47.599738,0.000000,71.776423,0.000000,0.000000,"<OVERFLOW>",0.000000,1.198939,23970.000000,27.915642,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,8373927936,1395654656,5582618624,3964928,0,5,0,5838797970,5067234,5583253331,3964946,0.000000,0.000000,861.317071,143.552845,71.784583,52.201271,0.000000,69.000000,"<OVERFLOW>",2098438144,2095464448,16661287367,9770573824,357287591936,0,0,178643795968,0,0,0,0,0,2.071099,19.387074,23.210757,0.000000,10.362785,0.540391,"Mid (5)","Low (2)","Idle (0)","Low (3)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",23759831040,30651563182,28547177166,0.000000,0,0.000000,0.000000,0.000000,0.000000,178643795968,0,201481781248,0,22330474496,"<OVERFLOW>",45136740352,0,0.000000,0,0.000000,5582618624,3964928,0,52.201035,0,2913868855,37.463975,16.603135,0.000013,3.639161,0.000000,10.448835,17.375911,6.417277,0.000000
5888,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.995062,0.927719,0.499858,72.910588,50.720408,99.995062,0.927719,0.290492,0.058744,0.176351,0.000000,0.000000,0.000000,76.141020,64.697299,50.720408,72.910588,0.000000,64.285714,100.000000,100.000000,47.677084,0.000000,72.910588,0.000000,0.000000,"<OVERFLOW>",0.000000,1.197305,25058.000000,27.878617,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,9568518144,1594753024,6379012096,4333568,0,5,0,6661645428,5527758,6379711436,4333577,0.000000,0.000000,874.927057,145.821176,72.918581,50.720514,0.000000,61.000000,"<OVERFLOW>",2397546496,2394296320,19049440810,11164354560,408256774144,0,0,204128387072,0,0,0,0,0,2.066588,19.356223,23.662688,0.000000,10.388408,0.539434,"Mid (5)","Low (2)","Idle (0)","Low (3)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",27147636736,35033798610,32629751321,0.000000,0,0.000000,0.000000,0.000000,0.000000,204128387072,0,230199132160,0,25516048384,"<OVERFLOW>",51552124928,0,0.000000,0,0.000000,6379012096,4333568,0,50.720408,0,3323984054,37.992346,16.398186,0.000012,3.633300,0.000000,10.427607,17.160854,6.352505,0.000000
