5888,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",14.721958,"<OVERFLOW>","<OVERFLOW>",0.910270,0.000000,0.608538,0.000000,0.000000,0.000000,12.591308,29.019046,29.443916,195.036501,0.000000,0.000000,"<OVERFLOW>",50.000000,93.567865,0.000000,195.036501,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",67741.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,57411108864,8667136,0,6,0,3706388140,8542071,57411789092,8667147,0.000000,0.000000,0.000000,0.000000,195.038812,29.443953,0.000000,20.000000,"<OVERFLOW>",6333852034,3193839616,66585249570,12759107584,408256774144,0,0,204128387072,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",73390057472,140194843911,127477721949,0.000000,0,0.000000,0.000000,0.000000,0.000000,204128387072,0,"<OVERFLOW>",0,102098862080,"<OVERFLOW>",102549553152,0,0.000000,0,0.000000,57411108864,8667136,0,29.443916,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6144,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",14.034729,"<OVERFLOW>","<OVERFLOW>",0.916568,0.000000,0.608545,0.000000,0.000000,0.000000,14.814705,27.161251,28.069459,194.016102,0.000000,0.000000,"<OVERFLOW>",50.000000,92.365610,0.000000,194.016102,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",70685.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",8.000000,0,0,0,0,"<OVERFLOW>",9437184,0,1,0,4980826054,9131837,65230560506,9437195,0.000000,0.000000,0.000000,0.000000,194.018317,28.069491,0.000000,2.000000,"<OVERFLOW>",7202932418,3628597248,75544169999,14496694272,463856467968,0,0,231928233984,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",83383418880,159809959719,145355745839,0.000000,0,0.000000,0.000000,0.000000,0.000000,231928233984,0,"<OVERFLOW>",0,116001865728,"<OVERFLOW>",116492599296,0,0.000000,0,0.000000,65229815808,9437184,0,28.069459,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6400,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",13.551213,"<OVERFLOW>","<OVERFLOW>",0.912034,0.000000,0.608551,0.000000,0.000000,0.000000,13.147667,26.751588,27.102427,195.137478,0.000000,0.000000,"<OVERFLOW>",50.000000,93.255463,0.000000,195.137478,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",73629.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",8.000000,0,0,0,0,"<OVERFLOW>",10240000,0,6,0,4967529625,10107444,73728816137,10240014,0.000000,0.000000,0.000000,0.000000,195.139638,27.102464,0.000000,15.000000,"<OVERFLOW>",8134109656,4101120000,85259861176,16385280000,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",94245120000,180199891020,163869989268,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,131112960000,"<OVERFLOW>",131645440000,0,0.000000,0,0.000000,73728000000,10240000,0,27.102427,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6656,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",12.999974,"<OVERFLOW>","<OVERFLOW>",0.911816,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,12.844781,25.459593,25.999948,194.687614,0.000000,0.000000,"<OVERFLOW>",50.000000,93.419507,0.000000,194.687614,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",76573.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",8.000000,0,0,0,0,"<OVERFLOW>",11075584,0,5,0,5471682129,10845401,82934887092,11075589,0.000000,0.000000,0.000000,0.000000,194.689760,25.999960,0.000000,11.000000,"<OVERFLOW>",9150656750,4612980736,95845993365,18431156224,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",106011336704,202674139634,184303860817,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,147482476544,"<OVERFLOW>",148058406912,0,0.000000,0,0.000000,82933972992,11075584,0,25.999948,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6912,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",12.518402,"<OVERFLOW>","<OVERFLOW>",0.916987,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,14.768624,24.412327,25.036804,194.686191,0.000000,0.000000,"<OVERFLOW>",50.000000,92.417279,0.000000,194.686191,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",79517.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",8.000000,0,0,0,0,"<OVERFLOW>",11943936,0,6,0,7045447874,11646026,92877053377,11943950,0.000000,0.000000,0.000000,0.000000,194.688302,25.036833,0.000000,12.000000,"<OVERFLOW>",10246442118,5165752320,107658662498,20640614400,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",118718244864,227581371987,207011104671,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,165160747008,"<OVERFLOW>",165781831680,0,0.000000,0,0.000000,92876046336,11943936,0,25.036804,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7168,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",12.068825,"<OVERFLOW>","<OVERFLOW>",0.914800,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,13.487117,23.722764,24.137651,194.646025,0.000000,0.000000,"<OVERFLOW>",50.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",82461.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",8.000000,0,0,0,0,"<OVERFLOW>",12845056,0,5,0,7177283535,12624270,"<OVERFLOW>",12845058,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",24.137655,0.000000,9.000000,"<OVERFLOW>",11427760995,5761007616,119969437632,23019945984,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",132402020352,253523404242,230581629592,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,184198103040,"<OVERFLOW>",184866045952,0,0.000000,0,0.000000,"<OVERFLOW>",12845060,0,24.137659,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7424,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",11.699495,"<OVERFLOW>","<OVERFLOW>",0.915951,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,13.470650,22.952817,23.398991,195.428374,0.000000,0.000000,"<OVERFLOW>",50.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",85405.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",8.000000,0,0,0,0,"<OVERFLOW>",13778944,0,2,0,7932450294,13516206,"<OVERFLOW>",13778948,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",23.398997,0.000000,3.000000,"<OVERFLOW>",12693179637,6400319488,133355743053,25575442432,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",147098839040,281834188477,256346934710,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,204644876288,"<OVERFLOW>",205361381376,0,0.000000,0,0.000000,"<OVERFLOW>",13778944,0,23.398991,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7680,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",11.236052,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,16.401244,21.631539,22.472104,194.158987,0.000000,0.000000,"<OVERFLOW>",50.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",88349.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",8.000000,0,0,0,0,"<OVERFLOW>",14745600,0,1,0,10762061670,14194043,"<OVERFLOW>",14745607,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",22.472115,0.000000,1.000000,"<OVERFLOW>",14052247671,7085260800,148252870175,28313395200,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",162844876800,"<OVERFLOW>","<OVERFLOW>",0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,226551398400,"<OVERFLOW>",227318169600,0,0.000000,0,0.000000,"<OVERFLOW>",14745600,0,22.472104,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7936,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",10.855781,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,13.621665,21.213257,21.711562,193.840826,0.000000,0.000000,"<OVERFLOW>",50.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",91293.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",8.000000,0,0,0,0,"<OVERFLOW>",15745024,0,0,0,9878305500,15383658,"<OVERFLOW>",15745030,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",21.711570,0.000000,0.000000,"<OVERFLOW>",15506539143,7817404416,162941146379,31240095744,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Idle (0)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",179676309504,"<OVERFLOW>","<OVERFLOW>",0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,249968001024,"<OVERFLOW>",250786742272,0,0.000000,0,0.000000,"<OVERFLOW>",15745024,0,21.711562,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
8192,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",10.764033,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,15.037068,21.036158,21.528067,198.402671,0.000000,0.000000,"<OVERFLOW>",50.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",94237.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",8.000000,0,0,0,0,"<OVERFLOW>",16777216,0,10,0,11718661783,16393862,"<OVERFLOW>",16777223,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",21.528076,0.000000,12.000000,"<OVERFLOW>",17023221701,8598323200,179584206736,34361835520,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",197629313024,"<OVERFLOW>","<OVERFLOW>",0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,"<OVERFLOW>",16777216,0,21.528067,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
