2816,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.900446,1.438018,0.999096,41.023464,238.681973,99.900446,1.438018,0.115310,0.090512,0.000000,0.000000,0.000000,0.000000,23.197520,238.683417,238.681973,41.023464,0.000000,65.684812,100.000000,100.000000,43.446649,0.000000,41.023464,0.000000,0.000007,100.000000,0.000000,1.603903,7778.000000,38.017565,0.000000,0.000000,1.200000,1.119962,1.000000,1.000000,0,0,1046740992,48846262,43614208,247808,0,6,0,98650029,991238,174491530,991236,0.000000,0.000000,1969.126278,91.889454,41.031623,238.682936,0.000000,1.478516,99.974286,68181164,65916928,1180305949,959760384,44660948992,0,0,22330474496,0,0,0,0,0,3.550771,10.884216,7.037971,0.000000,7.851940,0.222679,"High (9)","Low (1)","Idle (0)","Low (2)","Low (1)","High (9)","Low (2)","Low (1)","Idle (0)",1927450624,2149720801,2038206267,0.000000,0,0.000000,0.000000,0.000000,0.000000,22330474496,0,6407323648,0,697827328,30712332288,1514602496,0,0.000000,0,0.000000,174456832,991244,0,238.684862,0,0,0.000000,48.244599,0.000361,8.668826,0.000000,1.258336,20.949128,14.473464,0.000000
3072,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.908448,1.436414,0.999171,41.000590,218.669814,99.908448,1.436414,0.114518,0.090545,0.000000,0.000000,0.000000,0.000000,23.765424,218.670185,218.669814,41.000590,0.000000,65.729459,100.000000,100.000000,42.309395,0.000000,41.000590,0.000000,0.000000,100.000000,0.000000,1.600911,8482.000000,37.948350,0.000000,0.000000,1.200000,1.102900,1.000000,1.000000,0,0,1358954496,62449596,56623104,294912,0,1,0,131283191,1179650,226537927,1032194,0.000000,0.000000,1968.028335,90.439065,41.008829,191.336458,0.000000,194.000000,99.976421,88046983,85524480,1530635756,1246003200,57982058496,0,0,28991029248,0,0,0,0,0,3.543737,10.863179,7.353990,0.000000,7.704659,0.223387,"High (9)","Low (1)","Idle (0)","Low (2)","Low (1)","High (9)","Low (2)","Low (1)","Idle (0)",2501443584,2787903934,2643396110,0.000000,0,0.000000,0.000000,0.000000,0.000000,28991029248,0,8304721920,0,905969664,39872102400,1953497088,0,0.000000,0,0.000000,226492416,1179648,0,218.669814,0,0,0.000000,48.185227,0.000277,8.662227,0.000000,1.225837,20.899707,14.439099,0.000000
3328,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.927136,1.436601,0.999314,41.023627,201.962473,99.927136,1.436601,0.115304,0.090573,0.000000,0.000000,0.000000,0.000000,24.048715,201.962618,201.962473,41.023627,0.000000,65.678081,100.000000,100.000000,41.297116,0.000000,41.023627,0.000000,0.000000,100.000000,0.000000,1.602794,9186.000000,37.996988,0.000000,0.000000,1.200000,1.122537,1.000000,1.000000,0,0,1727791104,80812877,71991296,346112,0,10,0,168809860,1384449,288031171,1384448,0.000000,0.000000,1969.134111,92.101060,41.033028,201.962473,0.000000,1.493164,99.978228,112265865,108679168,1947920982,1584154624,73719087104,0,0,36859543552,0,0,0,0,0,3.549172,10.869651,7.140876,0.000000,7.879565,0.221236,"High (9)","Low (1)","Idle (0)","Low (2)","Low (1)","High (9)","Low (2)","Low (1)","Idle (0)",3179384832,3546045862,3362605561,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,10543955968,0,1151860736,50692947968,2469855232,0,0.000000,0,0.000000,287965184,1384448,0,201.962473,0,0,0.000000,48.149424,0.000218,8.670924,0.000000,1.264365,20.925494,14.461101,0.000000
3584,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.946780,1.436120,0.999348,41.019602,187.518179,99.946780,1.436120,0.115033,0.090597,0.000000,0.000000,0.000000,0.000000,24.530535,187.518413,187.518179,41.019602,0.000000,65.690759,100.000000,100.000000,40.819223,0.000000,41.019602,0.000000,0.000000,100.000000,0.000000,1.601319,9890.000000,37.963740,0.000000,0.000000,1.200000,1.117688,1.000000,1.000000,0,0,2157969408,100497355,89915392,401408,0,7,0,215084747,1605634,359751942,1605634,0.000000,0.000000,1968.940882,91.694233,41.029909,187.518413,0.000000,857.000000,99.979778,139837795,135675904,2431749574,1978540032,92073361408,0,0,46036680704,0,0,0,0,0,3.546378,10.858323,7.305725,0.000000,7.785612,0.221751,"High (9)","Low (1)","Idle (0)","Low (2)","Low (1)","High (9)","Low (2)","Low (1)","Idle (0)",3969925120,4426627191,4197823690,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,13153337344,0,1438646272,63313281024,3069968384,0,0.000000,0,0.000000,359661568,1605632,0,187.518179,0,0,0.000000,48.136287,0.000174,8.669147,0.000000,1.254961,20.890787,14.437641,0.000000
3840,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.957388,1.436531,0.999561,41.040827,175.107530,99.957388,1.436531,0.114981,0.090617,0.000000,0.000000,0.000000,0.000000,23.965933,175.107624,175.107530,41.040827,0.000000,65.699365,100.000000,100.000000,41.621654,0.000000,41.040827,0.000000,0.000000,100.000000,0.000000,1.601742,10594.000000,37.975584,0.000000,0.000000,1.200000,1.114398,1.000000,1.000000,0,0,2654208000,123243495,110592000,460800,0,2,0,258322328,1843201,442445340,1843208,0.000000,0.000000,1969.959710,91.471625,41.048003,175.108290,0.000000,199.000000,99.981121,171905705,166809600,2990736459,2433484800,113246208000,0,0,56623104000,0,0,0,0,0,3.545284,10.855496,7.258561,0.000000,7.879145,0.220860,"High (9)","Low (1)","Idle (0)","Low (2)","Low (1)","High (9)","Low (2)","Low (1)","Idle (0)",4881715200,5442926703,5161837762,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,16161177600,0,1769472000,77871513600,3760128000,0,0.000000,0,0.000000,442368000,1843200,0,175.107530,0,0,0.000000,48.111003,0.000143,8.674959,0.000000,1.245622,20.883885,14.441894,0.000000
4096,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.944938,1.434849,0.999508,41.012517,164.050066,99.944938,1.434849,0.115357,0.090636,0.000000,0.000000,0.000000,0.000000,24.948683,164.050144,164.050066,41.012517,0.000000,65.661923,100.000000,100.000000,39.217179,0.000000,41.012517,0.000000,0.000000,100.000000,0.000000,1.600589,11298.000000,37.950715,0.000000,0.000000,1.200000,1.128719,1.000000,1.000000,0,0,3221225472,151494064,134217728,524288,0,8,0,326588640,2097153,536988577,2097154,0.000000,0.000000,1968.600802,92.583192,41.021505,164.050222,0.000000,656.000000,99.982298,208633716,202375168,3631513510,2953314304,137438953472,0,0,68719476736,0,0,0,0,0,3.541999,10.844039,7.362967,0.000000,7.922841,0.219779,"High (9)","Low (1)","Idle (0)","Low (2)","Low (1)","High (9)","Low (2)","Low (1)","Idle (0)",5923405824,6606836638,6266048491,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,19595788288,0,2147483648,94506057728,4546625536,0,0.000000,0,0.000000,536870912,2097152,0,164.050066,0,0,0.000000,48.008944,0.000117,8.666138,0.000000,1.274036,20.825278,14.407705,0.000000
4352,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.960616,1.435836,0.999586,41.043955,154.518417,99.960616,1.435836,0.115298,0.090652,0.000000,0.000000,0.000000,0.000000,23.921585,154.518548,154.518417,41.043955,0.000000,65.681372,100.000000,100.000000,36.411989,0.000000,41.043955,0.000000,0.000000,100.000000,0.000000,1.601387,12002.000000,37.970896,0.000000,0.000000,1.200000,1.121278,1.000000,1.000000,0,0,3863740416,180513607,160989184,591872,0,5,0,375316315,2367490,644074007,2367489,0.000000,0.000000,1970.109833,92.043355,41.051429,154.518483,0.000000,342.000000,99.983336,250141954,242667520,4354846791,3542353920,164852924416,0,0,82426462208,0,0,0,0,0,3.543010,10.848449,7.218193,0.000000,7.958915,0.219222,"High (9)","Low (1)","Idle (0)","Low (2)","Low (1)","High (9)","Low (2)","Low (1)","Idle (0)",7103647744,7922682326,7514289693,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,23485480960,0,2575826944,113355325440,5435752448,0,0.000000,0,0.000000,643956736,2367488,0,154.518417,0,0,0.000000,48.082743,0.000097,8.674400,0.000000,1.260307,20.869064,14.438249,0.000000
4608,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.956722,1.432884,0.999561,40.974696,145.687809,99.956722,1.432884,0.114455,0.090666,0.000000,0.000000,0.000000,0.000000,25.937643,145.687919,145.687809,40.974696,0.000000,65.710641,100.000000,100.000000,36.577470,0.000000,40.974696,0.000000,"<INVALID>",100.000000,0.000000,1.597286,12706.000000,37.873647,0.000000,0.000000,1.200000,1.110088,1.000000,1.000000,0,0,4586471424,212141209,191102976,663552,0,2,0,483885045,2654210,764586511,2654216,0.000000,0.000000,1966.785431,90.971076,40.984056,145.688249,0.000000,115.000000,99.984259,295824326,287981568,5163719510,4204929024,195689447424,0,0,97844723712,0,0,0,0,0,3.535041,10.816868,7.708165,0.000000,7.920622,0.219995,"High (9)","Low (1)","Idle (0)","Low (2)","Low (1)","High (9)","Low (2)","Low (1)","Idle (0)",8431091712,9396560521,8912166612,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,27858567168,0,3057647616,134557728768,6433800192,0,0.000000,0,0.000000,764411904,2322432,0,127.476833,0,0,0.000000,47.822271,0.000081,8.658886,0.000000,1.235305,20.741652,14.353885,0.000000
4864,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.975788,1.434949,0.999632,41.040505,138.241702,99.975788,1.434949,0.115277,0.090679,0.000000,0.000000,0.000000,0.000000,24.631949,138.241796,138.241702,41.040505,0.000000,65.669083,100.000000,100.000000,39.283980,0.000000,41.040505,0.000000,0.000000,100.000000,0.000000,1.600520,13410.000000,37.953008,0.000000,0.000000,1.200000,1.125979,1.000000,1.000000,0,0,5394137088,253070253,224755712,739328,0,5,0,539581201,2957314,899201920,2957321,0.000000,0.000000,1969.944260,92.421510,41.048680,138.242123,0.000000,245.000000,99.985086,349007039,338612224,6079920653,4945364992,230149849088,0,0,115074924544,0,0,0,0,0,3.540570,10.838767,7.392825,0.000000,8.004935,0.218249,"High (9)","Low (1)","Idle (0)","Low (2)","Low (1)","High (9)","Low (2)","Low (1)","Idle (0)",9914388480,11057285815,10488002314,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,32743358464,0,3596091392,"<OVERFLOW>",7547060224,0,0.000000,0,0.000000,899022848,2957312,0,138.241702,0,0,0.000000,47.939005,0.000069,8.673062,0.000000,1.264266,20.801314,14.398544,0.000000
5120,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.969816,1.433253,0.999616,40.993419,131.178942,99.969816,1.433253,0.114871,0.090690,0.000000,0.000000,0.000000,0.000000,26.850010,131.178982,131.178942,40.993419,0.000000,65.677058,100.000000,100.000000,34.528804,0.000000,40.993419,0.000000,0.000000,100.000000,0.000000,1.597900,14114.000000,37.891122,0.000000,0.000000,1.200000,1.122928,1.000000,1.000000,0,0,6291456000,294368792,262144000,819200,0,5,0,686799904,3276801,1048775969,3276800,0.000000,0.000000,1967.684136,92.065303,41.001237,131.178942,0.000000,209.000000,99.985830,406385976,394854400,7086143596,5767987200,268435456000,0,0,134217728000,0,0,0,0,0,3.537193,10.815148,7.686927,0.000000,7.984663,0.219026,"High (9)","Low (1)","Idle (0)","Low (2)","Low (1)","High (9)","Low (2)","Low (1)","Idle (0)",11562188800,12890348369,12226795425,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,38168166400,0,4194304000,"<OVERFLOW>",8781824000,0,0.000000,0,0.000000,1048576000,3276800,0,131.178942,0,0,0.000000,47.781690,0.000059,8.662921,0.000000,1.257039,20.718254,14.340890,0.000000
5376,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.973545,1.434174,0.999723,41.027905,125.037424,99.973545,1.434174,0.115096,0.090700,0.000000,0.000000,0.000000,0.000000,25.227805,125.037458,125.037424,41.027905,0.000000,65.675073,100.000000,100.000000,38.772107,0.000000,41.027905,0.000000,0.000000,"<OVERFLOW>",0.000000,1.599010,14818.000000,37.918782,0.000000,0.000000,1.200000,1.123687,1.000000,1.000000,0,0,7283146752,340999165,303464448,903168,0,9,0,746393648,3612673,1214111234,3612686,0.000000,0.000000,1969.339435,92.205076,41.036471,125.037909,0.000000,326.000000,"<OVERFLOW>",470313226,457003008,8206065480,6677121024,310747594752,0,0,155373797376,0,0,0,0,0,3.539424,10.828598,7.494892,0.000000,8.001126,0.218205,"High (9)","Low (1)","Idle (0)","Low (2)","Low (1)","High (9)","Low (2)","Low (1)","Idle (0)",13383143424,14923485008,14155791262,0.000000,0,0.000000,0.000000,0.000000,0.000000,155373797376,0,44161302528,0,4855431168,"<OVERFLOW>",10144382976,0,0.000000,0,0.000000,1213857792,3612672,0,125.037424,0,0,0.000000,47.893925,0.000052,8.668716,0.000000,1.259993,20.763785,14.368287,0.000000
5632,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.983053,1.432301,0.999680,40.977278,119.206627,99.983053,1.432301,0.115092,0.090710,0.000000,0.000000,0.000000,0.000000,27.539650,119.206657,119.206627,40.977278,0.000000,"<OVERFLOW>",100.000000,100.000000,32.855179,0.000000,40.977278,0.000000,0.000000,"<OVERFLOW>",0.000000,1.597070,15522.000000,37.873760,0.000000,0.000000,1.200000,1.133979,1.000000,1.000000,0,0,8373927936,395660834,348913664,991232,0,4,0,937979345,3964929,1395944375,3964940,0.000000,0.000000,1966.909355,92.934762,40.985785,119.206988,0.000000,126.000000,"<OVERFLOW>",541173454,525352960,9434475157,7677091840,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,3.537237,10.811916,7.786576,0.000000,8.046498,0.218276,"High (9)","Low (1)","Idle (0)","Low (2)","Low (1)","High (9)","Low (2)","Low (1)","Idle (0)",15385903104,17156696674,16274499247,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,50751078400,0,5582618624,"<OVERFLOW>",11641028608,0,0.000000,0,0.000000,1395654656,3964928,0,119.206627,0,0,0.000000,47.666495,0.000045,"<OVERFLOW>",0.000000,1.278625,20.654333,14.293203,0.000000
5888,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.983016,1.433238,0.999716,41.008410,114.110357,99.983016,1.433238,0.115441,0.090719,0.000000,0.000000,0.000000,0.000000,25.535132,114.110357,114.110357,41.008410,0.000000,"<OVERFLOW>",100.000000,100.000000,37.845866,0.000000,41.008410,0.000000,0.000000,"<OVERFLOW>",0.000000,1.598642,16226.000000,37.912409,0.000000,0.000000,1.200000,1.133613,1.000000,1.000000,0,0,9568518144,451958038,398688256,1083392,0,0,0,993021407,4333568,1595059050,4333584,0.000000,0.000000,1968.403664,92.975301,41.016279,114.110778,0.000000,0.000000,"<OVERFLOW>",618453957,600199168,10784133036,8772225024,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,3.537081,10.820220,7.552634,0.000000,8.072689,0.217325,"High (9)","Low (1)","Idle (0)","Low (2)","Idle (0)","High (9)","Low (2)","Low (1)","Idle (0)",17579118592,19608475870,18600920365,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,57965805568,0,6379012096,"<OVERFLOW>",13278052352,0,0.000000,0,0.000000,1594753024,4333568,0,114.110357,0,0,0.000000,47.797002,0.000039,"<OVERFLOW>",0.000000,1.276012,20.726998,14.350142,0.000000
