5888,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7.381437,20.539652,"<OVERFLOW>","<OVERFLOW>",2.485794,1.700974,0.704980,0.000000,0.000000,0.000000,5.495079,61.460390,164.317215,59.051499,0.000000,"<OVERFLOW>",12.500000,12.500000,90.664494,0.000000,59.051499,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",16226.000000,"<OVERFLOW>",0.000000,0.000000,4.000000,16.000017,32.000000,32.000000,0,0,31895060480,6379018949,12758024192,34668544,0,3,0,1187207048,12967249,12759806551,30334988,0.000000,0.000000,1181.029984,236.206251,59.059749,143.777619,0.000000,14.000000,"<OVERFLOW>",801162970,600199168,52268357443,8772225024,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",17579118592,61277185717,60269630219,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,57965805568,0,6379012096,"<OVERFLOW>",13278052352,0,0.000000,0,0.000000,12758024192,34668544,0,164.317215,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6144,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7.313501,19.502668,"<OVERFLOW>","<OVERFLOW>",2.512198,1.701122,0.704962,0.000000,0.000000,0.000000,6.304725,46.056593,156.021348,58.508006,0.000000,"<OVERFLOW>",12.500000,12.500000,89.245753,0.000000,58.508006,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",16930.000000,"<OVERFLOW>",0.000000,0.000000,4.000000,16.000027,32.000000,32.000000,0,0,36238786560,7247769530,14495514624,37748736,0,10,0,1562012430,11143207,12685315463,37748742,0.000000,0.000000,1170.160112,234.032417,51.201529,156.021373,0.000000,43.000000,"<OVERFLOW>",909714780,681836544,59910660677,9966845952,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",19971440640,70142664742,68998405241,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,65833795584,0,7247757312,"<OVERFLOW>",15061745664,0,0.000000,0,0.000000,14495514624,37748736,0,156.021348,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6400,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7.380120,18.893107,"<OVERFLOW>","<OVERFLOW>",2.486208,1.701259,0.704945,0.000000,0.000000,0.000000,5.512834,56.575079,151.144863,59.040962,0.000000,"<OVERFLOW>",12.500000,12.500000,90.653434,0.000000,59.040962,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",17634.000000,"<OVERFLOW>",0.000000,0.000000,4.000000,16.000019,32.000000,32.000000,0,0,40960000000,8192009549,16384000000,40960000,0,4,0,1529823971,15331750,14337948631,40960011,0.000000,0.000000,1180.819244,236.164124,51.667864,151.144903,0.000000,15.000000,"<OVERFLOW>",1028309498,770560000,67134110167,11265280000,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",22571520000,78687073585,77394272638,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,74383360000,0,8192000000,"<OVERFLOW>",16998400000,0,0.000000,0,0.000000,16384000000,40960000,0,151.144863,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6656,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7.365572,18.130638,"<OVERFLOW>","<OVERFLOW>",2.493298,1.701385,0.704930,0.000000,0.000000,0.000000,6.250489,44.869401,145.045111,58.924576,0.000000,"<OVERFLOW>",12.500000,12.500000,100.000000,0.000000,51.559004,0.000000,"<INVALID>","<OVERFLOW>",0.000000,"<OVERFLOW>",18338.000000,"<OVERFLOW>",0.000000,0.000000,4.000000,16.000023,32.000000,32.000000,0,0,46074429440,9214899329,18429771776,44302336,0,1,0,1954958270,13704835,18432291893,44302342,0.000000,0.000000,1178.491525,235.698649,58.932634,145.045130,0.000000,3.000000,"<OVERFLOW>",1156329345,866664448,75692815405,12671852544,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",25388007424,88687887058,87234215712,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,83642810368,0,9214885888,"<OVERFLOW>",19094306816,0,0.000000,0,0.000000,16126050304,44302336,0,145.045111,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6912,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7.376105,17.484101,"<OVERFLOW>","<OVERFLOW>",2.488208,1.701502,0.704915,0.000000,0.000000,0.000000,5.828305,51.111259,139.872810,59.008842,0.000000,"<OVERFLOW>",12.500000,12.500000,100.000000,0.000000,51.632737,0.000000,"<INVALID>","<OVERFLOW>",0.000000,"<OVERFLOW>",19042.000000,"<OVERFLOW>",0.000000,0.000000,"<OVERFLOW>",16.000021,32.000000,32.000000,0,0,"<OVERFLOW>",10319574330,20639121408,47775744,0,5,0,2038526721,17457849,20641916350,47775749,0.000000,0.000000,"<OVERFLOW>",236.035680,59.016833,139.872825,0.000000,15.000000,"<OVERFLOW>",1294773753,970444800,84624537390,14190888960,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",28429553664,99168186458,97540824246,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,93640458240,0,10319560704,"<OVERFLOW>",21355757568,0,0.000000,0,0.000000,18059231232,47775744,0,139.872810,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7168,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7.368064,16.841288,"<OVERFLOW>","<OVERFLOW>",2.493209,1.701610,0.704902,0.000000,0.000000,0.000000,6.264262,42.850920,134.730305,58.944509,0.000000,"<OVERFLOW>",12.500000,12.500000,89.299408,0.000000,58.944509,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",19746.000000,"<OVERFLOW>",0.000000,0.000000,"<OVERFLOW>",16.000018,32.000000,32.000000,0,0,"<OVERFLOW>",11509182931,23018340352,51380224,0,4,0,2446248643,16341460,23021539136,51380235,0.000000,0.000000,"<OVERFLOW>",235.778296,58.952700,134.730334,0.000000,10.000000,"<OVERFLOW>",1443650281,1082195968,94500968522,15826714624,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",31704809472,110751519328,108937154220,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,104404615168,0,11509170176,"<OVERFLOW>",23789043712,0,0.000000,0,0.000000,23018340352,51380224,0,134.730305,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7424,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7.380111,16.287142,"<OVERFLOW>","<OVERFLOW>",2.487680,1.701711,0.704890,0.000000,0.000000,0.000000,5.785411,48.316523,130.297134,59.040889,0.000000,"<OVERFLOW>",12.500000,12.500000,90.285678,0.000000,59.040889,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",20450.000000,"<OVERFLOW>",0.000000,0.000000,"<OVERFLOW>",16.000018,32.000000,32.000000,0,0,"<OVERFLOW>",12786874659,25573720064,55115776,0,0,0,2505966387,20437922,25577241550,55115785,0.000000,0.000000,"<OVERFLOW>",236.163827,59.049019,130.297155,0.000000,0.000000,"<OVERFLOW>",1603734375,1202212864,104793806805,17583654912,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Idle (0)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",35222425600,122844553815,120829382314,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,115963592704,0,12786860032,"<OVERFLOW>",26400456704,0,0.000000,0,0.000000,25573720064,55115776,0,130.297134,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7680,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7.308221,15.590871,"<OVERFLOW>","<OVERFLOW>",2.515589,"<OVERFLOW>",0.704879,0.000000,0.000000,0.000000,6.533777,36.600374,124.726971,58.465768,0.000000,"<OVERFLOW>",12.500000,12.500000,77.762103,0.000000,58.465768,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",21154.000000,"<OVERFLOW>",0.000000,0.000000,"<OVERFLOW>",16.000023,32.000000,32.000000,0,0,"<OVERFLOW>",14155796257,28311552000,58982400,0,5,0,3163926258,17308028,28315459114,58982405,0.000000,0.000000,"<OVERFLOW>",233.863406,58.473836,124.726981,0.000000,11.000000,"<OVERFLOW>",1774429803,1330790400,117110447449,19466035200,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",38991052800,137076501138,134846228196,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,128345702400,0,14155776000,"<OVERFLOW>",29196288000,0,0.000000,0,0.000000,28311552000,58982400,0,124.726971,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7936,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7.378321,15.232663,"<OVERFLOW>","<OVERFLOW>",2.489786,"<OVERFLOW>",0.704868,0.000000,0.000000,0.000000,5.748614,44.615472,121.861309,59.026572,0.000000,"<OVERFLOW>",12.500000,12.500000,100.000000,0.000000,51.648250,0.000000,"<INVALID>","<OVERFLOW>",0.000000,"<OVERFLOW>",21858.000000,"<OVERFLOW>",0.000000,0.000000,"<OVERFLOW>",16.000017,32.000000,32.000000,0,0,"<OVERFLOW>",15619080194,31238127616,62980096,0,6,0,3042289926,23058071,31242457884,62980111,0.000000,0.000000,"<OVERFLOW>",236.106534,59.034754,121.861338,0.000000,12.000000,"<OVERFLOW>",1958302977,1468223488,128100214664,21478180864,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",43019341824,150128317414,147668156460,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,141579255808,0,15619063808,"<OVERFLOW>",32182829056,0,0.000000,0,0.000000,27333361664,62980096,0,121.861309,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
8192,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7.370760,14.741519,"<OVERFLOW>","<OVERFLOW>",2.493101,"<OVERFLOW>",0.704858,0.000000,0.000000,0.000000,6.350469,32.735928,117.932155,58.966078,0.000000,"<OVERFLOW>",12.500000,12.500000,89.195745,0.000000,58.966078,0.000000,"<INVALID>","<OVERFLOW>",0.000000,"<OVERFLOW>",22562.000000,"<OVERFLOW>",0.000000,0.000000,"<OVERFLOW>",16.000016,32.000000,32.000000,0,0,"<OVERFLOW>",17179886633,34359738368,67108864,0,4,0,3700440439,18628261,34364510792,67108872,0.000000,0.000000,"<OVERFLOW>",235.864551,58.974268,117.932169,0.000000,7.000000,"<OVERFLOW>",2153546015,1614807040,141053187153,23624417280,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",47315943424,165270222675,162564895648,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,155692564480,0,17179869184,"<OVERFLOW>",35366371328,0,0.000000,0,0.000000,34359738368,58720256,0,103.190636,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
