2816,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.878979,0.171827,"<OVERFLOW>",19.403537,6.842018,99.878979,0.171827,2.769681,0.000000,2.694197,0.000000,0.000000,0.000000,732.251141,52.806287,54.736148,155.228295,0.000000,0.000000,12.500000,12.500000,99.556420,0.000000,155.228295,0.000000,0.000000,100.000000,0.000000,0.647746,32413.000000,15.631217,0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,23028301824,7929856,0,5,0,106084303,7650269,23029528936,7929857,0.000000,0.000000,0.000000,0.000000,155.236566,54.736155,0.000000,36.000000,99.990744,353127238,349904896,23121301953,1395902464,44660948992,0,0,22330474496,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (1)","Low (1)","Idle (0)",8032200704,30278832760,29227352782,0.000000,0,0.000000,0.000000,0.000000,0.000000,22330474496,0,"<OVERFLOW>",0,11173167104,44668878848,11276255232,0,0.000000,0,0.000000,23028301824,7929872,0,54.736258,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",0.248503,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3072,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",19.236516,6.217863,"<OVERFLOW>","<OVERFLOW>",2.810487,0.000000,2.694318,0.000000,0.000000,0.000000,1.116551,47.625491,49.742910,153.892129,0.000000,0.000000,12.500000,12.500000,99.281609,0.000000,153.892129,0.000000,0.000000,100.000000,0.000000,"<OVERFLOW>",35357.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,29896998912,9437184,0,6,0,216915144,9035469,29898613843,8257542,0.000000,0.000000,0.000000,0.000000,153.900442,43.525078,0.000000,33.000000,99.991515,468149674,454164480,30422653874,1812234240,57982058496,0,0,28991029248,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",10427203584,39756691654,38381674090,0.000000,0,0.000000,0.000000,0.000000,0.000000,28991029248,0,"<OVERFLOW>",0,14504951808,57991495680,14627635200,0,0.000000,0,0.000000,29896998912,9437188,0,49.742931,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3328,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",19.407155,5.790480,"<OVERFLOW>","<OVERFLOW>",2.769909,0.000000,2.694421,0.000000,0.000000,0.000000,746.386067,44.817651,46.323838,155.257241,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,135.850086,0.000000,"<INVALID>","<OVERFLOW>",0.000000,"<OVERFLOW>",38301.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,38011404288,11075584,0,1,0,178453725,10715469,38013438479,11075590,0.000000,0.000000,0.000000,0.000000,155.265550,46.323863,0.000000,4.000000,"<OVERFLOW>",582424457,577314816,38162900879,2304067584,73719087104,0,0,36859543552,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",13256435712,49975561364,48240247268,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,"<OVERFLOW>",0,18440847360,73730162688,18584829952,0,0.000000,0,0.000000,33259978752,11075584,0,46.323838,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3584,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",19.370992,5.366855,"<OVERFLOW>","<OVERFLOW>",2.779822,0.000000,2.694508,0.000000,0.000000,0.000000,987.530722,41.668729,42.934838,154.967935,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,135.596943,0.000000,"<INVALID>","<OVERFLOW>",0.000000,"<OVERFLOW>",41245.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,47475326976,12845056,0,4,0,295445091,12466267,47477781594,12845058,0.000000,0.000000,0.000000,0.000000,154.975947,42.934845,0.000000,14.000000,"<OVERFLOW>",739831582,720928768,47835496249,2877693952,92073361408,0,0,46036680704,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16556072960,62590301256,60413314704,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,"<OVERFLOW>",0,23031185408,92086206464,23198171136,0,0.000000,0,0.000000,41540911104,12845056,0,42.934838,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3840,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",19.382719,5.012096,"<OVERFLOW>","<OVERFLOW>",2.777195,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,818.310418,38.898286,40.096776,155.061753,0.000000,0.000000,12.500000,12.500000,99.478690,0.000000,155.061753,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",44189.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",14745600,0,9,0,300933870,14304855,51096228997,14745613,0.000000,0.000000,0.000000,0.000000,135.686270,40.096811,0.000000,25.000000,"<OVERFLOW>",901532731,886579200,58754121160,3539404800,113246208000,0,0,56623104000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",20362291200,76912339422,74235558218,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,"<OVERFLOW>",0,28326297600,113260953600,28517990400,0,0.000000,0,0.000000,58392576000,14745600,0,40.096776,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4096,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",19.386518,4.699761,"<OVERFLOW>","<OVERFLOW>",2.775872,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,841.560085,36.438875,37.598095,155.092143,0.000000,0.000000,12.500000,12.500000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",47133.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",16777216,0,9,0,375525281,16259943,"<OVERFLOW>",16777222,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",37.598108,0.000000,21.000000,"<OVERFLOW>",1093785274,1075838976,71266525575,4295491584,137438953472,0,0,68719476736,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",24711266304,93298078339,90058674633,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,"<OVERFLOW>",0,34376515584,137455730688,34594619392,0,0.000000,0,0.000000,"<OVERFLOW>",16777216,0,37.598095,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4352,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",19.412945,4.429335,"<OVERFLOW>","<OVERFLOW>",2.770361,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,769.455537,34.248280,35.434679,155.303558,0.000000,0.000000,12.500000,12.500000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",50077.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",18939904,0,8,0,411275452,18305771,"<OVERFLOW>",18939904,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",35.434679,0.000000,15.000000,"<OVERFLOW>",1299547965,1290280960,85345170892,5152245760,164852924416,0,0,82426462208,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",29639174144,111750325644,107873092939,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,"<OVERFLOW>",0,41232171008,"<OVERFLOW>",41478389760,0,0.000000,0,0.000000,"<OVERFLOW>",18939904,0,35.434679,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4608,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",19.279071,4.154412,"<OVERFLOW>","<OVERFLOW>",2.802754,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,1.484292,31.213759,33.235301,154.232569,0.000000,0.000000,12.500000,12.500000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",53021.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",21233664,0,4,0,971056651,19942124,"<OVERFLOW>",21233672,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",33.235313,0.000000,6.000000,"<OVERFLOW>",1577625988,1531478016,102410103272,6115958784,195689447424,0,0,97844723712,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",35182190592,133775973952,129140153809,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,"<OVERFLOW>",0,48943595520,"<OVERFLOW>",49219633152,0,0.000000,0,0.000000,"<OVERFLOW>",21233664,0,33.235301,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4864,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",19.411199,3.962732,"<OVERFLOW>","<OVERFLOW>",2.770441,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,766.972657,30.660168,31.701861,155.289590,0.000000,0.000000,12.500000,12.500000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",55965.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",23658496,0,1,0,572377090,22881100,"<OVERFLOW>",23658507,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",31.701877,0.000000,1.000000,"<OVERFLOW>",1813233378,1801003008,119143905763,7192922112,230149849088,0,0,115074924544,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",41376491520,156007297209,150595731210,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,"<OVERFLOW>",0,57561120768,"<OVERFLOW>",57868681216,0,0.000000,0,0.000000,"<OVERFLOW>",23658496,0,31.701861,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5120,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",19.357484,3.754178,"<OVERFLOW>","<OVERFLOW>",2.784804,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,1.268282,28.771612,30.033429,154.859871,0.000000,0.000000,12.500000,12.500000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",58909.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",26214400,0,0,0,1133575963,25113035,"<OVERFLOW>",26214403,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",30.033433,0.000000,0.000000,"<OVERFLOW>",2158274338,2100428800,139583784823,8389427200,268435456000,0,0,134217728000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Idle (0)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",48258252800,182648017401,176295320490,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,"<OVERFLOW>",0,67135078400,"<OVERFLOW>",67475865600,0,0.000000,0,0.000000,"<OVERFLOW>",26214400,0,30.033429,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
