3840,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.989338,1.366428,0.995882,68.974257,32.698906,99.989338,1.366428,0.486052,0.000000,0.086922,0.000000,0.000000,0.000000,10.362037,32.698906,32.698906,122.620901,0.000000,0.000000,56.250000,100.000000,91.602385,0.000000,122.620901,0.000000,0.000000,2.030583,44189.000000,46.217433,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,5308416000,921600,0,8,0,598114471,1843200,7077888068,1843205,0.000000,0.000000,0.000000,0.000000,122.620902,32.698995,0.000000,148.000000,938274870,1773158400,9462870714,3539865600,113246208000,0,0,56623104000,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","High (7)","Mid (6)","Low (1)","Idle (0)",20362291200,30259429130,27548992560,0.000000,56623104000,0,"<OVERFLOW>",0,28326297600,113260953600,28517990400,0,0.000000,0,0.000000,0,0.000000,7077888000,1843200,0,32.698906,0,1.978820,0.000000,5.456129,0.000000
4096,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.989853,1.365497,"<OVERFLOW>",68.956834,30.647481,99.989853,1.365497,0.486421,0.000000,0.086924,0.000000,0.000000,0.000000,10.409656,30.647481,30.647481,122.589927,0.000000,0.000000,56.250000,100.000000,91.357006,0.000000,122.589927,0.000000,0.000000,2.029703,47133.000000,46.201291,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,6442450944,1048576,0,12,0,729409524,2097152,8589934692,2097152,0.000000,0.000000,0.000000,0.000000,122.589928,30.647481,0.000000,183.000000,1140677928,2151677952,11485293281,4296015872,137438953472,0,0,68719476736,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","High (7)","Mid (6)","Low (1)","Idle (0)",24711266304,36731339090,33444013432,0.000000,68719476736,0,"<OVERFLOW>",0,34376515584,"<OVERFLOW>",34594619392,0,0.000000,0,0.000000,0,0.000000,8589934592,2097152,0,30.647481,0,1.977563,0.000000,5.463260,0.000000
4352,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.987422,1.366457,"<OVERFLOW>",68.595384,28.693494,99.987422,1.366457,0.485926,0.000000,0.086926,0.000000,0.000000,0.000000,10.792330,28.693494,28.693494,121.947350,0.000000,0.000000,56.250000,100.000000,91.129641,0.000000,121.947350,0.000000,0.000000,2.030454,50077.000000,46.213127,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,7727480832,1183744,0,0,0,911841851,2367488,10303307880,2367497,0.000000,0.000000,0.000000,0.000000,121.947351,28.693603,0.000000,0.000000,1367607575,2580561920,13774334522,5152837632,164852924416,0,0,82426462208,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (1)","Idle (0)","High (7)","Mid (6)","Low (1)","Idle (0)",29639174144,44041614986,40095483058,0.000000,82426462208,0,"<OVERFLOW>",0,41232171008,"<OVERFLOW>",41478389760,0,0.000000,0,0.000000,0,0.000000,10303307776,2367488,0,28.693494,0,1.978977,0.000000,5.454514,0.000000
4608,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.995358,1.365866,"<OVERFLOW>",68.666281,27.127419,99.995358,1.365866,0.485636,0.000000,0.086928,0.000000,0.000000,0.000000,10.859988,27.127419,27.127419,122.073388,0.000000,0.000000,56.250000,100.000000,91.074816,0.000000,122.073388,0.000000,0.000000,2.029180,53021.000000,46.186156,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,9172942848,1327104,0,1,0,1088067360,2654208,12230590600,2654220,0.000000,0.000000,0.000000,0.000000,122.073389,27.127542,0.000000,10.000000,1620080427,3062956032,16354884465,6116622336,195689447424,0,0,97844723712,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","High (7)","Mid (6)","Low (1)","Idle (0)",35182190592,52267930642,47586792371,0.000000,97844723712,0,"<OVERFLOW>",0,48943595520,"<OVERFLOW>",49219633152,0,0.000000,0,0.000000,0,0.000000,12230590464,2654208,0,27.127419,0,1.978342,0.000000,5.461196,0.000000
4864,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.987033,1.365420,"<OVERFLOW>",68.700524,25.712477,99.987033,1.365420,0.485774,0.000000,0.086929,0.000000,0.000000,0.000000,10.785665,25.712477,25.712477,122.134265,0.000000,0.000000,56.250000,100.000000,90.964766,0.000000,122.134265,0.000000,0.000000,2.028704,55965.000000,46.177453,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,10788274176,1478656,0,5,0,1270281949,2957312,14384365638,2957317,0.000000,0.000000,0.000000,0.000000,122.134265,25.712520,0.000000,45.000000,1905080354,3602006016,19244951754,7193661440,230149849088,0,0,115074924544,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","High (7)","Mid (6)","Low (1)","Idle (0)",41376491520,61476095431,55972855795,0.000000,115074924544,0,"<OVERFLOW>",0,57561120768,"<OVERFLOW>",57868681216,0,0.000000,0,0.000000,0,0.000000,14384365568,2957312,0,25.712477,0,1.977587,0.000000,5.461520,0.000000
5120,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",68.587523,24.386675,"<OVERFLOW>","<OVERFLOW>",0.485291,0.000000,0.086931,0.000000,0.000000,0.000000,11.404769,24.386675,24.386675,121.933375,0.000000,0.000000,56.250000,100.000000,90.746340,0.000000,121.933375,0.000000,0.000000,"<OVERFLOW>",58909.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,12582912000,1638400,0,4,0,1569219853,3276800,16777216134,3276804,0.000000,0.000000,0.000000,0.000000,121.933376,24.386704,0.000000,31.000000,2223323471,4200857600,22450893555,8390246400,268435456000,0,0,134217728000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",48258252800,71677557453,65253130795,0.000000,134217728000,0,"<OVERFLOW>",0,67135078400,"<OVERFLOW>",67475865600,0,0.000000,0,0.000000,0,0.000000,16777216000,3276800,0,24.386675,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5376,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",68.538031,23.208645,"<OVERFLOW>","<OVERFLOW>",0.485662,0.000000,0.086932,0.000000,0.000000,0.000000,11.342269,23.208645,23.208645,121.845388,0.000000,0.000000,56.250000,100.000000,90.576175,0.000000,121.845388,0.000000,0.000000,"<OVERFLOW>",61853.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,14566293504,1806336,0,13,0,1807917634,3612672,19421725152,3612673,0.000000,0.000000,0.000000,0.000000,121.845391,23.208652,0.000000,87.000000,2573969448,4862656512,25958550928,9712668672,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",55863650304,82994510803,75562716641,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,77715800064,"<OVERFLOW>",78091517952,0,0.000000,0,0.000000,0,0.000000,19421724672,3612672,0,23.208645,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5632,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",68.488307,22.137634,"<OVERFLOW>","<OVERFLOW>",0.485114,0.000000,0.086933,0.000000,0.000000,0.000000,11.501823,22.137634,22.137634,121.756990,0.000000,0.000000,56.250000,100.000000,90.478430,0.000000,121.756990,0.000000,0.000000,"<OVERFLOW>",64797.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,16747855872,1982464,0,5,0,2109457271,3964928,22330474570,3964928,0.000000,0.000000,0.000000,0.000000,121.756990,22.137634,0.000000,29.000000,2961129090,5590548480,29861778925,11167219712,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",64228859904,95387151558,86841598310,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,89353617408,"<OVERFLOW>",89765969920,0,0.000000,0,0.000000,0,0.000000,22330474496,3964928,0,22.137634,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5888,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",68.356391,21.134342,"<OVERFLOW>","<OVERFLOW>",0.485450,0.000000,0.086934,0.000000,0.000000,0.000000,11.324346,21.134342,21.134342,121.522472,0.000000,0.000000,56.250000,100.000000,90.458666,0.000000,121.522472,0.000000,0.000000,"<OVERFLOW>",67741.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,19137036288,2166784,0,6,0,2377770524,4333568,25516048520,4333573,0.000000,0.000000,0.000000,0.000000,121.522473,21.134367,0.000000,30.000000,3380245042,6387679232,34144985889,12760190976,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",73390057472,109017285903,99259505914,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,102098862080,"<OVERFLOW>",102549553152,0,0.000000,0,0.000000,0,0.000000,25516048384,4333568,0,21.134342,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6144,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",68.652435,20.341461,"<OVERFLOW>","<OVERFLOW>",0.481884,0.000000,0.086935,0.000000,0.000000,0.000000,13.750230,20.341461,20.341461,122.048772,0.000000,0.000000,56.250000,100.000000,88.978150,0.000000,122.048772,0.000000,0.000000,"<OVERFLOW>",70685.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,21743271936,2359296,0,2,0,3266180454,4718592,28991029352,4718596,0.000000,0.000000,0.000000,0.000000,122.048773,20.341479,0.000000,9.000000,3863937904,7257194496,38615771042,14497873920,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",83383418880,123564551126,112426587109,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,116001865728,"<OVERFLOW>",116492599296,0,0.000000,0,0.000000,0,0.000000,28991029248,4718592,0,20.341461,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6400,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",19.449440,"<OVERFLOW>","<OVERFLOW>",0.485209,0.000000,0.086936,0.000000,0.000000,0.000000,12.060677,19.449440,19.449440,121.559003,0.000000,0.000000,"<OVERFLOW>",100.000000,90.058561,0.000000,121.559003,0.000000,0.000000,"<OVERFLOW>",73629.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,24576000000,2560000,0,6,0,3251131156,5120000,32768000070,5120004,0.000000,0.000000,0.000000,0.000000,121.559003,19.449455,0.000000,23.000000,4352919263,8202240000,43812744942,16386560000,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",94245120000,139973728967,127436840082,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,131112960000,"<OVERFLOW>",131645440000,0,0.000000,0,0.000000,0,0.000000,32768000000,5120000,0,19.449440,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
