3328,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",44.233542,0.000000,99.923918,1.466870,0.958083,430.344329,64.655097,99.923918,1.466870,0.303002,0.000000,0.086917,0.145368,0.000000,0.000000,64.856526,64.655190,64.655097,644.471380,0.000000,0.000000,66.774777,100.000000,82.327837,0.000000,359.560991,0.000000,"<INVALID>",100.000000,0.000000,1.911334,38301.000000,39.737361,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,3455582208,692224,0,9,0,1388761148,1384450,7736335272,1384456,0.000000,0.000000,0.000000,0.000000,361.294546,64.655471,0.000000,420.000000,99.992167,603495481,577314816,5380324546,2304067584,73719087104,0,0,36859543552,0,0,0,0,0,5.594958,14.826537,15.622241,0.000000,0.000000,0.978166,"Low (2)","Mid (6)","Idle (0)","Low (2)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",13256435712,17273158593,14364619844,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,"<OVERFLOW>",0,18440847360,73730162688,18584829952,0,0.000000,0,0.000000,7699214968,1384540,0,64.659394,0,0,0.000000,7.167739,0.000054,2.122673,0.000000,51.015024,4.795281,4.444752,0.000000
3584,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",44.092151,0.000000,99.958113,1.478690,0.959594,429.967936,59.984366,99.958113,1.478690,0.300041,0.000000,0.086920,0.145744,0.000000,0.000000,63.627383,59.985860,59.984366,645.640494,0.000000,0.000000,66.595565,100.000000,82.288103,0.000000,359.094637,0.000000,"<INVALID>","<OVERFLOW>",0.000000,1.918806,41245.000000,39.878869,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,4315938816,802816,0,0,0,1703146486,1605672,9658579618,1605640,0.000000,0.000000,0.000000,0.000000,360.832231,59.984664,0.000000,0.000000,"<OVERFLOW>",752466059,720928768,6730353995,2877693952,92073361408,0,0,46036680704,0,0,0,0,0,5.588025,14.783284,15.651438,0.000000,0.000000,0.969951,"Low (2)","Mid (6)","Idle (0)","Low (2)","Idle (0)","Mid (6)","High (7)","Low (1)","Idle (0)",16556072960,21523580464,17893126347,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,"<OVERFLOW>",0,23031185408,92086206464,23198171136,0,0.000000,0,0.000000,9612068564,1605652,0,59.985113,0,0,0.000000,7.171670,0.000042,2.136670,0.000000,51.037135,4.798455,4.478888,0.000000
3840,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",43.422749,0.000000,99.959932,1.468487,0.959766,427.249102,55.631393,99.959932,1.468487,0.305788,0.000000,0.086922,0.147496,0.000000,0.000000,73.812915,55.631423,55.631393,640.873653,0.000000,0.000000,66.666667,100.000000,79.429882,0.000000,361.427676,0.000000,"<INVALID>","<OVERFLOW>",0.000000,1.900484,44189.000000,39.531241,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,5308416000,921600,0,1,0,2445596943,1843201,12014895623,1843201,0.000000,0.000000,0.000000,0.000000,362.633130,55.631423,0.000000,30.000000,"<OVERFLOW>",925765366,886579200,8294615709,3539404800,113246208000,0,0,56623104000,0,0,0,0,0,5.557956,14.755118,16.062560,0.000000,0.000000,0.974265,"Low (2)","Mid (6)","Idle (0)","Low (3)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",20362291200,26588841135,22122571107,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,"<OVERFLOW>",0,28326297600,113260953600,28517990400,0,0.000000,0,0.000000,11974956080,1843200,0,55.631393,0,0,0.000000,7.001833,0.000035,2.107091,0.000000,50.922918,4.725317,4.394233,0.000000
4096,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",44.657183,0.000000,99.945341,1.462914,0.957332,429.207362,52.393476,99.945341,1.462914,0.298162,0.000000,0.086924,0.144284,0.000000,0.000000,74.882201,52.393501,52.393476,651.056087,0.000000,0.000000,65.924791,100.000000,79.301667,0.000000,352.740476,0.000000,"<INVALID>","<OVERFLOW>",0.000000,1.911930,47133.000000,39.722566,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,6442450944,1048576,0,9,0,2997307435,2097153,14268761245,2097185,0.000000,0.000000,0.000000,0.000000,356.478697,52.394301,0.000000,224.000000,"<OVERFLOW>",1124813788,1075838976,9969212394,4295491584,137438953472,0,0,68719476736,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Mid (6)","Idle (0)","Low (3)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",24711266304,32079227249,26659322786,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,"<OVERFLOW>",0,34376515584,137455730688,34594619392,0,0.000000,0,0.000000,14119131620,2097152,0,52.393476,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",2.132011,0.000000,"<OVERFLOW>","<OVERFLOW>",4.384789,0.000000
4352,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",43.081327,0.000000,99.982407,1.447924,0.960776,425.313341,48.864124,99.982407,1.447924,0.306065,0.000000,0.086926,0.148398,0.000000,0.000000,80.965947,48.864331,48.864124,636.811798,0.000000,0.000000,66.787918,100.000000,77.854442,0.000000,363.828505,0.000000,0.193593,"<OVERFLOW>",0.000000,1.891082,50077.000000,39.339108,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,7727480832,1183744,0,1,0,3922835180,2367498,17584205076,2367506,0.000000,0.000000,0.000000,0.000000,362.931846,48.864496,0.000000,20.000000,"<OVERFLOW>",1346312751,1290280960,12066065468,5152245760,164852924416,0,0,82426462208,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Mid (6)","Idle (0)","Low (3)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",29639174144,38710686402,32211051861,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,"<OVERFLOW>",0,41232171008,164871864320,41478389760,0,0.000000,0,0.000000,17627648588,2367492,0,48.864207,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",2.096856,0.000000,"<OVERFLOW>","<OVERFLOW>",4.296660,0.000000
4608,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",42.951946,0.000000,99.959570,1.451900,0.964629,425.701824,46.191604,99.959570,1.451900,0.307559,0.000000,0.086928,0.148740,0.000000,0.000000,80.864481,46.191673,46.191604,638.552736,0.000000,0.000000,66.666667,100.000000,77.789890,0.000000,364.303493,0.000000,0.005923,"<OVERFLOW>",0.000000,1.892094,53021.000000,39.373653,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,9172942848,1327104,0,0,0,4646540338,2654212,20933224655,2654214,0.000000,0.000000,0.000000,0.000000,364.304240,46.191708,0.000000,0.000000,"<OVERFLOW>",1593807459,1531478016,14372193190,6115958784,195689447424,0,0,97844723712,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Mid (6)","Idle (0)","Low (3)","Idle (0)","Mid (6)","High (7)","Low (1)","Idle (0)",35182190592,46002775723,38291913949,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,"<OVERFLOW>",0,48943595520,195710681088,49219633152,0,0.000000,0,0.000000,20933181768,2654208,0,46.191604,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",2.095170,0.000000,"<OVERFLOW>","<OVERFLOW>",4.351280,0.000000
4864,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",42.391121,0.000000,99.948891,1.440013,0.961655,423.208670,43.504180,99.948891,1.440013,0.308090,0.000000,0.086929,0.150206,0.000000,0.000000,88.487171,43.504254,43.504180,634.813005,0.000000,0.000000,66.666667,100.000000,75.889373,0.000000,366.101675,0.000000,0.107339,"<OVERFLOW>",0.000000,1.880111,55965.000000,39.123113,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,10788274176,1478656,0,9,0,6015150027,2957317,24815329891,2957313,0.000000,0.000000,0.000000,0.000000,365.051302,43.504195,0.000000,132.000000,"<OVERFLOW>",1878754797,1801003008,16880342724,7192922112,230149849088,0,0,115074924544,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Mid (6)","Idle (0)","Low (3)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",41376491520,54124165015,45050650303,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,"<OVERFLOW>",0,57561120768,230173507584,57868681216,0,0.000000,0,0.000000,24886731752,2957312,0,43.504180,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",2.080893,0.000000,"<OVERFLOW>","<OVERFLOW>",4.233784,0.000000
5120,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",42.297342,0.000000,99.978884,1.439484,0.964396,"<OVERFLOW>",41.315883,99.978884,1.439484,0.309677,0.000000,0.086931,0.150455,0.000000,0.000000,84.602747,41.315896,41.315883,635.041353,0.000000,0.000000,"<OVERFLOW>",100.000000,77.063558,0.000000,366.601761,0.000000,0.112858,"<OVERFLOW>",0.000000,1.882047,58909.000000,39.176884,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,12582912000,1638400,0,10,0,6709920147,3276801,29105177296,3276809,0.000000,0.000000,0.000000,0.000000,366.975746,41.315997,0.000000,126.000000,"<OVERFLOW>",2186346223,2100428800,19699129239,8389427200,268435456000,0,0,134217728000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Mid (6)","Idle (0)","Low (3)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",48258252800,63202733550,52625393929,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,"<OVERFLOW>",0,67135078400,"<OVERFLOW>",67475865600,0,0.000000,0,0.000000,29075516188,3276800,0,41.315883,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",2.081189,0.000000,"<OVERFLOW>","<OVERFLOW>",4.297986,0.000000
5376,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",42.101728,0.000000,99.978858,1.432768,"<OVERFLOW>","<OVERFLOW>",39.225141,99.978858,1.432768,0.305801,0.000000,0.086932,0.150968,0.000000,0.000000,98.434931,39.225293,39.225141,632.623083,0.000000,0.000000,"<OVERFLOW>",100.000000,72.943546,0.000000,366.042941,0.000000,"<INVALID>","<OVERFLOW>",0.000000,1.869458,61853.000000,38.889948,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,14566293504,1806336,0,5,0,9065948612,3612686,33562970732,3612687,0.000000,0.000000,0.000000,0.000000,364.415114,39.225304,0.000000,54.000000,"<OVERFLOW>",2532662599,2431328256,22564741440,9711765504,310747594752,0,0,155373797376,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Mid (6)","Idle (0)","Low (3)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",55863650304,72946828395,60699913464,0.000000,0,0.000000,0.000000,0.000000,0.000000,155373797376,0,"<OVERFLOW>",0,77715800064,"<OVERFLOW>",78091517952,0,0.000000,0,0.000000,33712895136,3612676,0,39.225184,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",2.073452,0.000000,"<OVERFLOW>","<OVERFLOW>",4.054180,0.000000
5632,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",42.414346,0.000000,99.987942,1.437480,"<OVERFLOW>","<OVERFLOW>",37.463757,99.987942,1.437480,0.304407,0.000000,0.086933,0.150156,0.000000,0.000000,97.671481,37.463776,37.463757,632.987641,0.000000,0.000000,"<OVERFLOW>",100.000000,73.348497,0.000000,364.207276,0.000000,"<INVALID>","<OVERFLOW>",0.000000,1.877029,64797.000000,39.042265,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,16747855872,1982464,0,1,0,10336934140,3964930,38545183203,3964932,0.000000,0.000000,0.000000,0.000000,364.205197,37.463794,0.000000,9.000000,"<OVERFLOW>",2907156409,2795274240,25888974399,11166228480,357287591936,0,0,178643795968,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Mid (6)","Idle (0)","Low (3)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",64228859904,83780576115,69705557583,0.000000,0,0.000000,0.000000,0.000000,0.000000,178643795968,0,"<OVERFLOW>",0,89353617408,"<OVERFLOW>",89765969920,0,0.000000,0,0.000000,38545403208,3964928,0,37.463757,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",2.084308,0.000000,"<OVERFLOW>","<OVERFLOW>",4.102708,0.000000
