7168,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0.000000,100.000000,6.616841,0.049368,0.015625,17.665490,1.577200,6.616841,0.049368,0.166731,0.000000,0.000000,0.000000,0.000000,0.000000,15.123000,12.615926,12.617607,141.323920,0.000003,0.000000,12.500000,12.500000,99.994056,0.000000,141.345765,0.000000,0.014734,3.125001,0.000000,0.057599,4078007.000000,1.061130,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,28668,49543,0,0,336408,30035,0,10,0,36,30031,341854,30045,48.173339,83.233776,0.000000,0.000000,143.611767,12.621808,0.000000,4.200000,3.060458,467981,467974,451806,451806,0,0,0,0,0,0,0,0,0,9.654819,29.077867,60.992459,0.000000,0.000000,0.133977,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",4078007,4757937,3506161,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,2067531,0,332114,444654,1090868,0,0.000000,0,0.000000,336460,30037,0,12.618447,0,0,0.000000,0.140416,0.000462,0.000000,0.000000,0.000000,0.000000,0.042445,0.000000
7680,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0.000000,99.983314,6.506169,0.049041,0.015625,17.220443,1.401218,6.506169,0.049041,0.169442,0.000000,0.000000,0.000000,0.000000,0.000000,9.842000,11.206935,11.209747,137.763544,0.000003,0.000000,12.500000,12.500000,99.993877,0.000000,137.771980,0.000000,0.010617,3.125000,0.000000,0.057351,4670958.000000,1.059850,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,30716,53175,0,0,391916,31890,0,11,0,28,31882,397669,31908,43.188285,74.766801,0.000000,0.000000,139.785798,11.216074,0.000000,3.866000,3.064917,532294,532294,515352,515352,0,0,0,0,0,0,0,0,0,9.737204,28.788856,61.235233,0.000000,0.000000,0.124392,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",4670958,5462416,4037814,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,2360864,0,387467,507697,1262617,0,0.000000,0,0.000000,391940,31911,0,11.217129,0,0,0.000000,0.113921,0.000394,0.000000,0.000000,0.000000,0.000000,0.042394,0.000000
8192,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0.000000,100.000000,6.506462,0.048837,0.015625,17.293957,1.279439,6.506462,0.048837,0.170803,0.000000,0.000000,0.000000,0.000000,0.000000,13.650000,10.230242,10.235516,138.351658,0.000002,0.000000,12.500000,12.500000,99.998206,0.000000,138.354140,0.000000,0.001670,3.125000,0.000000,0.057183,5269378.000000,1.054460,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,32764,56767,0,0,445947,32992,0,6,0,44,32975,452550,33003,40.659125,70.446116,0.000000,0.000000,140.400189,10.238929,0.000000,1.861000,3.069080,593673,593673,576640,576640,0,0,0,0,0,0,0,0,0,9.800868,28.510281,61.435229,0.000000,0.000000,0.117050,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",5269378,6169405,4550600,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,2670769,0,441718,568470,1428460,0,0.000000,0,0.000000,445955,32992,0,10.235516,0,0,0.000000,0.136225,0.000348,0.000000,0.000000,0.000000,0.000000,0.042178,0.000000
8704,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0.000000,99.985280,6.513348,0.048490,0.015625,17.278465,1.224570,6.513348,0.048490,0.172045,0.000000,0.000000,0.000000,0.000000,0.000000,13.333000,9.792395,9.796562,138.227721,0.000002,0.000000,12.500000,12.500000,99.997589,0.000000,138.235499,0.000000,0.006380,3.125000,0.000000,0.056828,5834874.000000,1.049254,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,34812,60323,0,0,497611,35267,0,6,0,48,35252,504639,35268,38.680683,67.012851,0.000000,0.000000,140.179978,9.796839,0.000000,1.666000,3.071165,655008,655001,636697,636697,0,0,0,0,0,0,0,0,0,9.792543,28.253192,61.718389,0.000000,0.000000,0.111472,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",5834874,6838736,5050772,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,2953803,0,493009,628013,1589542,0,0.000000,0,0.000000,497639,35273,0,9.798228,0,0,0.000000,0.124089,0.000313,0.000000,0.000000,0.000000,0.000002,0.041970,0.000000
9216,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0.000000,100.000000,6.530202,0.048559,0.015625,17.301157,1.249036,6.530202,0.048559,0.172437,0.000000,0.000000,0.000000,0.000000,0.000000,164.644000,9.993078,9.992293,138.409261,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,138.409261,0.000000,0.000706,3.125000,0.000000,0.056932,6186070.000000,1.054067,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,36860,63895,0,0,528771,38174,0,8,0,629,38177,535339,38183,38.593382,66.899733,0.000000,0.000000,140.128478,9.994649,0.000000,2.094000,3.070586,697109,697109,676903,676903,0,0,0,0,0,0,0,0,0,9.779401,28.272313,61.738781,0.000000,0.000000,0.111259,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",6186070,7252780,5371235,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,3121841,0,523480,667700,1690382,0,0.000000,0,0.000000,528771,38178,0,9.993340,0,0,0.000000,0.097953,0.000294,0.000000,0.000000,0.000000,0.000000,0.042163,0.000000
9728,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0.000000,100.000000,6.507296,0.048297,0.015625,17.341690,1.158220,6.507296,0.048297,0.173328,0.000000,0.000000,0.000000,0.000000,0.000000,8.384000,9.264599,9.265764,138.733523,0.000002,0.000000,12.500000,12.500000,99.995971,0.000000,138.739113,0.000000,0.008025,3.125000,0.000000,0.056665,6928876.000000,1.046084,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,38908,67511,0,0,595644,39782,0,5,0,36,39777,602900,39792,36.248792,62.885245,0.000000,0.000000,140.423544,9.268093,0.000000,1.164000,3.074073,772316,772310,751550,751550,0,0,0,0,0,0,0,0,0,9.825501,28.043665,61.900606,0.000000,0.000000,0.104505,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",6928876,8129846,6003319,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,3509442,0,590325,741845,1895741,0,0.000000,0,0.000000,595668,39809,0,9.272053,0,0,0.000000,0.125458,0.000263,0.000000,0.000000,0.000000,0.000001,0.041843,0.000000
10240,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0.000000,100.000000,6.507245,0.048120,0.015625,17.385161,1.164512,6.507245,0.048120,0.174173,0.000000,0.000000,0.000000,0.000000,0.000000,9.561000,9.306754,9.316098,139.081292,0.000002,0.000000,12.500000,12.500000,99.999375,0.000000,139.085638,0.000000,0.006736,3.125000,0.000000,0.056501,7407555.000000,1.046486,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,40956,71075,0,0,640012,42870,0,5,0,44,42827,649445,42878,35.600666,61.771363,0.000000,0.000000,141.131181,9.317837,0.000000,1.086000,3.074234,827948,827942,805124,805124,0,0,0,0,0,0,0,0,0,9.810921,27.974983,62.016834,0.000000,0.000000,0.102527,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",7407555,8697751,6443846,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,3738121,0,633915,794913,2036546,0,0.000000,0,0.000000,640032,42896,0,9.321748,0,0,0.000000,0.094490,0.000244,0.000000,0.000000,0.000000,0.000001,0.041859,0.000000
10752,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0.000000,99.988102,6.505307,0.047972,0.015625,17.421665,1.110467,6.505307,0.047972,0.174985,0.000000,0.000000,0.000000,0.000000,0.000000,5.552000,8.880170,8.883739,139.373320,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,139.379666,0.000000,0.005082,3.125000,0.000000,0.056368,8094245.000000,1.043419,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,43004,74671,0,0,702833,44799,0,12,0,28,44781,713423,44814,34.111148,59.220568,0.000000,0.000000,141.473340,8.886714,0.000000,2.379000,3.076325,899775,899767,876037,876037,0,0,0,0,0,0,0,0,0,9.832509,27.816638,62.152148,0.000000,0.000000,0.098167,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",8094245,9510615,7041980,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,4088196,0,696539,865307,2230413,0,0.000000,0,0.000000,702865,44805,0,8.884929,0,0,0.000000,0.100315,0.000222,0.000000,0.000000,0.000000,0.000001,0.041737,0.000000
11264,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0.000000,100.000000,6.508945,0.047706,0.015625,17.455959,1.080297,6.508945,0.047706,0.175819,0.000000,0.000000,0.000000,0.000000,0.000000,5.852000,8.640370,8.642382,139.647677,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,139.649871,0.000000,0.002713,3.125000,0.000000,0.056106,8750183.000000,1.039591,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,45052,78239,0,0,763617,47258,0,7,0,32,47247,771304,47271,32.955825,57.224647,0.000000,0.000000,141.053449,8.644759,0.000000,1.280000,3.077658,970571,970571,945404,945404,0,0,0,0,0,0,0,0,0,9.818839,27.634934,62.360307,0.000000,0.000000,0.094597,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",8750183,10288628,7625582,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,4415170,0,756861,934166,2419214,0,0.000000,0,0.000000,763629,47268,0,8.644210,0,0,0.000000,0.091119,0.000204,0.000000,0.000000,0.000000,0.000000,0.041584,0.000000
11776,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0.000000,100.000000,6.506517,0.047648,0.015625,17.448578,1.027203,6.506517,0.047648,0.176365,0.000000,0.000000,0.000000,0.000000,0.000000,4.042000,8.214593,8.217624,139.588626,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,139.588626,0.000000,0.000456,3.125000,0.000000,0.056052,9464778.000000,1.037268,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,47100,81815,0,0,828771,48790,0,4,0,24,48772,840096,48795,31.731922,55.112824,0.000000,0.000000,141.496078,8.218466,0.000000,673.000000,3.079539,1043933,1043933,1018229,1018229,0,0,0,0,0,0,0,0,0,9.847938,27.522289,62.434768,0.000000,0.000000,0.091326,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",9464778,11134038,8241680,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,4783501,0,822020,1006476,2619290,0,0.000000,0,0.000000,828771,48794,0,8.218298,0,0,0.000000,0.103489,0.000190,0.000000,0.000000,0.000000,0.000000,0.041491,0.000000
12288,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0.000000,100.000000,6.515553,0.047427,0.015625,17.525706,957.855000,6.515553,0.047427,0.177667,0.000000,0.000000,0.000000,0.000000,0.000000,4.899000,7.659169,7.662843,140.205655,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,140.205655,0.000000,0.000000,3.125000,0.000000,0.055854,10377691.000000,1.034256,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,49148,85423,0,0,915774,50051,0,5,0,32,50027,928423,50052,30.098376,52.313290,0.000000,0.000000,142.142226,7.662997,0.000000,765.000000,3.082122,1138560,1138560,1112659,1112659,0,0,0,0,0,0,0,0,0,9.877147,27.324130,62.612928,0.000000,0.000000,0.086458,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",10377691,12221462,9052324,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,5242301,0,909158,1100396,2884342,0,0.000000,0,0.000000,915774,50051,0,7.662843,0,0,0.000000,0.099164,0.000171,0.000000,0.000000,0.000000,0.000001,0.041370,0.000000
12800,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0.000000,100.000000,6.512593,0.047352,0.015625,17.535101,955.775000,6.512593,0.047352,0.177900,0.000000,0.000000,0.000000,0.000000,0.000000,4.631000,7.641573,7.646204,140.280809,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,140.280809,0.000000,0.000000,3.125000,0.000000,0.055773,10968874.000000,1.033114,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,51196,88971,0,0,969317,52834,0,1,0,32,52802,988279,52849,29.636605,51.503992,0.000000,0.000000,143.025014,7.648375,0.000000,144.000000,3.082447,1202779,1202779,1175091,1175091,0,0,0,0,0,0,0,0,0,9.868263,27.270851,62.680219,0.000000,0.000000,0.085065,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",10968874,12920240,9573186,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,5539109,0,962077,1162318,3052077,0,0.000000,0,0.000000,969317,52834,0,7.646204,0,0,0.000000,0.095439,0.000163,0.000000,0.000000,0.000000,0.000001,0.041325,0.000000
13312,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0.000000,100.000000,6.510962,0.047211,0.015625,17.560419,926.045000,6.510962,0.047211,0.178805,0.000000,0.000000,0.000000,0.000000,0.000000,4.297000,7.405410,7.408364,140.483357,0.000000,0.000000,12.500000,12.500000,99.998853,0.000000,140.484968,0.000000,0.001090,3.125000,0.000000,0.055644,11774667.000000,1.032255,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,53244,92563,0,0,1046064,55164,0,8,0,32,55142,1060185,55181,28.602058,49.723768,0.000000,0.000000,142.379766,7.410648,0.000000,1.074000,3.083684,1289318,1289310,1260319,1260319,0,0,0,0,0,0,0,0,0,9.879972,27.169172,62.786115,0.000000,0.000000,0.082191,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",11774667,13880042,10299576,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,5936705,0,1038429,1247035,3288514,0,0.000000,0,0.000000,1046076,55164,0,7.408364,0,0,0.000000,0.082399,0.000150,0.000000,0.000000,0.000000,0.000001,0.041290,0.000000
13824,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0.000000,100.000000,6.510780,0.046969,0.015625,17.576953,894.406000,6.510780,0.046969,0.179709,0.000000,0.000000,0.000000,0.000000,0.000000,3.512000,7.153995,7.155250,140.615629,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,140.616632,0.000000,0.001698,3.125000,0.000000,0.055409,12551452.000000,1.029608,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,55292,96215,0,0,1120916,57038,0,4,0,28,57028,1142086,57048,27.744877,48.273287,0.000000,0.000000,143.271343,7.156504,0.000000,501.000000,3.084825,1373080,1373074,1343267,1343267,0,0,0,0,0,0,0,0,0,9.869959,27.013268,62.968965,0.000000,0.000000,0.079624,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",12551452,14807067,11005695,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,6316906,0,1113113,1329461,3518359,0,0.000000,0,0.000000,1120924,57050,0,7.156755,0,0,0.000000,0.068042,0.000141,0.000000,0.000000,0.000000,0.000001,0.041184,0.000000
