2816,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.884207,0.935787,0.509957,0.510688,57761.000000,100.000000,100.000000,99.994806,0.000000,11.365617,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,25121783808,7929856,181607266,1872780,8.333333,0.000000,56.780674,20.021835,454.245394,160.174685,3.582299,37.828170,110.120096,0.000000,0.000000,0.000000,0.000000,12.500000,12.500000,5582618624,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,44660948992,0,22330474496,0,0,14313637888,14313640960,"Low (1)","Low (1)",0.000000,"Idle (0)",22330474496,0,323894968320,0,5598478336,44668878848,61519822848,0,12742289408,175695872,175695872,5584601088,1396893696,0,0.000000,0.264325,29.427678,4.794355,8.272662,0.000000,56.730588,0.000026,0.340787,0.046332,0.123248,0,5,23048612695,7929910,0,0.000000,8.330704,99.308721,86.065308,454.245394,160.174685,23028301824,7929856,454.646037,160.175775,0.000000,105.000000,"High (9)",0.000000,0,"Low (1)",0.000000,0.527124,0.620688,0.000000
3072,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.858013,0.939928,0.523728,0.516832,63009.000000,100.000000,100.000000,99.995239,0.000000,11.502391,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,32614907904,9437184,236073767,2240558,8.333333,0.000000,57.242262,18.502549,457.938092,148.020393,3.615987,35.142715,111.015295,0.000000,0.000000,0.000000,0.000000,12.500000,12.500000,7247757312,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,57982058496,0,28991029248,0,0,18582110208,18582113280,"Low (1)","Low (2)",0.000000,"Idle (0)",28991029248,0,420492607488,0,7266631680,57991495680,79857451008,0,16542205952,227966976,227966976,7250116608,1813413888,0,0.000000,0.265522,29.233564,4.589972,8.309253,0.000000,57.088462,0.000022,0.346494,0.042092,0.124620,0,5,29921948058,9437190,0,0.000000,8.330923,99.249481,85.750357,457.938092,148.020393,29896998912,9437184,458.320243,148.020487,0.000000,82.000000,"High (9)",0.000000,0,"Low (1)",0.000000,0.533621,0.629438,0.000000
3328,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.904961,0.933275,0.506334,0.504035,68257.000000,100.000000,100.000000,99.995605,0.000000,11.217607,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,41466986496,11075584,519565774,4063055,8.333333,0.000000,54.729823,16.329643,437.838584,130.637153,5.984676,47.923968,106.142687,0.000000,0.000000,0.000000,0.000000,12.500000,12.500000,9214885888,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,73719087104,0,36859543552,0,0,23624566784,23624569856,"Low (1)","Low (1)",0.000000,"Idle (0)",36859543552,0,534607364096,0,9237037056,73730162688,101518802944,0,21031151616,289695744,289695744,9217654784,2305452032,0,0.000000,0.261072,29.232220,5.051294,8.337937,0.000000,56.625195,0.000016,0.333257,0.038929,0.120082,0,5,38045624009,11075590,0,0.000000,8.331108,98.726146,72.926764,437.838584,130.637153,38011404288,11075584,438.232747,130.637223,0.000000,61.000000,"High (9)",0.000000,0,"Low (1)",0.000000,0.519512,0.614525,0.000000
3584,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.854246,0.929055,0.524751,0.518260,73505.000000,100.000000,100.000000,99.995919,0.000000,11.534200,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,51791265792,12845056,786234350,5686358,8.333333,0.000000,55.891097,15.484979,447.128776,123.879833,7.404857,54.840172,108.394855,0.000000,0.000000,0.000000,0.000000,12.500000,12.500000,11509170176,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,92073361408,0,46036680704,0,0,29505495040,29505498112,"Low (1)","Low (2)",0.000000,"Idle (0)",46036680704,0,667698855936,0,11534860288,92086206464,126780702720,0,26266535936,361668608,361668608,11512381440,2879299584,0,0.000000,0.267024,29.177473,5.040493,8.089249,0.000000,56.919000,0.000036,0.344866,0.035975,0.125883,0,5,47515729913,12845110,0,0.000000,8.331267,98.354480,63.591237,447.128776,123.879833,47475326976,12845056,447.509296,123.880354,0.000000,50.000000,"High (9)",0.000000,0,"Low (1)",0.000000,0.535434,0.638514,0.000000
3840,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.894339,0.488996,0.491098,78753.000000,100.000000,100.000000,99.996191,0.000000,10.929715,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,63700992000,14745600,2132875974,8575307,8.333333,0.000000,52.420754,13.555265,419.366035,108.442126,15.317970,63.064543,101.664493,0.000000,0.000000,0.000000,0.000000,12.500000,12.500000,14155776000,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,113246208000,0,56623104000,0,0,36289382400,36289388544,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",56623104000,0,821226700800,0,14185267200,113260953600,155919974400,0,32305770496,444672000,444672000,14159462400,3541248000,0,0.000000,0.267116,29.277920,6.960792,8.162981,0.000000,54.842599,0.000011,0.329689,0.033620,0.125272,0,5,58446887751,14745606,0,0.000000,8.331405,96.362801,49.061266,419.366035,108.442126,58392576000,14745600,419.756094,108.442170,0.000000,38.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.507821,"<OVERFLOW>","<OVERFLOW>"
4096,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.937476,0.558632,0.558286,84001.000000,100.000000,100.000000,99.996429,0.000000,12.425039,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,77309411328,16777216,1006210077,7695805,8.333333,0.000000,59.465230,14.415812,475.721841,115.326507,6.754574,52.900928,115.326507,0.000000,0.000000,0.000000,0.000000,12.500000,12.500000,17179869184,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,137438953472,0,68719476736,0,0,44040716288,44040722432,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",68719476736,0,996650516480,0,17213423616,137455730688,189213442048,0,39206260736,539492352,539492352,17184063488,4297588736,0,0.000000,0.280461,29.158548,4.680923,8.056617,0.000000,57.274315,0.000009,0.371018,0.031328,0.146782,0,5,"<OVERFLOW>",16777270,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",61.924338,"<OVERFLOW>",115.326507,"<OVERFLOW>",16777216,"<OVERFLOW>",115.326878,0.000000,36.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.584407,"<OVERFLOW>","<OVERFLOW>"
4352,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.859915,0.481759,0.480759,89249.000000,100.000000,100.000000,99.996639,0.000000,10.699634,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,92729769984,18939904,4171605749,12616035,8.333333,0.000000,51.656833,11.786229,413.254668,94.289835,20.281048,62.807280,100.182950,0.000000,0.000000,0.000000,0.000000,12.500000,12.500000,20606615552,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,164852924416,0,82426462208,0,0,52823984128,52823990272,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",82426462208,0,1195429920768,0,20644495360,164871864320,226937929728,0,47025418240,646916096,646916096,20611350528,5154613248,0,0.000000,0.270805,29.778324,7.820339,8.242744,0.000000,53.408418,0.000018,0.322963,0.029805,0.126583,0,5,"<OVERFLOW>",18939958,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",42.081554,"<OVERFLOW>",94.289835,"<OVERFLOW>",18939904,"<OVERFLOW>",94.290104,0.000000,26.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.497738,"<OVERFLOW>","<OVERFLOW>"
4608,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.876901,0.500480,0.499303,94497.000000,100.000000,100.000000,99.996825,0.000000,11.112346,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,110075314176,21233664,5554440256,15065427,8.333333,0.000000,53.521193,11.533186,428.169541,92.265490,23.569735,65.462983,103.798677,0.000000,0.000000,0.000000,0.000000,12.500000,12.500000,24461180928,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,195689447424,0,97844723712,0,0,62703673344,62703679488,"Low (2)","<OVERFLOW>",0.000000,"<OVERFLOW>",97844723712,0,1419024531456,0,24503648256,195710681088,269370261504,0,55820652544,767729664,767729664,24466489344,6118612992,0,0.000000,0.274290,29.346554,7.143129,7.974425,0.000000,54.769000,0.000015,0.334757,0.027839,0.129989,0,5,"<OVERFLOW>",21233772,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",35.496427,"<OVERFLOW>",92.265490,"<OVERFLOW>",21233664,"<OVERFLOW>",92.265959,0.000000,22.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.516787,"<OVERFLOW>","<OVERFLOW>"
4864,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.876941,0.496710,0.494978,99745.000000,100.000000,100.000000,99.996992,0.000000,11.016117,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,129459290112,23658496,6589555096,17669074,8.333333,0.000000,52.661664,10.750706,421.293309,86.005651,23.393543,64.232326,102.131711,0.000000,0.000000,0.000000,0.000000,12.500000,12.500000,28768731136,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,230149849088,0,115074924544,0,0,73744271360,73744277504,"Low (2)","<OVERFLOW>",0.000000,"<OVERFLOW>",115074924544,0,1668893966336,0,28816048128,230173507584,316787261440,0,65649373184,902719488,902719488,28774645760,7195879424,0,0.000000,0.272194,29.122278,7.333739,8.073738,0.000000,54.711238,0.000020,0.331535,0.026072,0.129184,0,5,"<OVERFLOW>",23658598,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",31.513550,"<OVERFLOW>",86.005651,"<OVERFLOW>",23658496,"<OVERFLOW>",86.006022,0.000000,19.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.512617,"<OVERFLOW>","<OVERFLOW>"
5120,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.860321,0.494200,0.496073,104993.000000,100.000000,100.000000,99.997143,0.000000,11.040494,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",26214400,9031578245,19645650,"<OVERFLOW>",0.000000,52.318356,10.146590,"<OVERFLOW>",81.172722,27.310766,60.832629,101.465903,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,33554432000,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,268435456000,0,134217728000,0,0,86010265600,86010271744,"Low (2)","<OVERFLOW>",0.000000,"<OVERFLOW>",134217728000,0,1946497843200,0,33606860800,268461670400,369465753600,0,76568989696,1052672000,1052672000,33560985600,8392704000,0,0.000000,0.278675,29.330327,8.027255,8.115744,0.000000,53.754300,0.000019,0.335143,0.024684,0.133853,0,5,"<OVERFLOW>",26214502,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",31.194160,"<OVERFLOW>",81.172722,"<OVERFLOW>",26214400,"<OVERFLOW>",81.173038,0.000000,16.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.514491,"<OVERFLOW>","<OVERFLOW>"
5376,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.862719,0.490531,0.493917,110241.000000,100.000000,100.000000,99.997279,0.000000,10.992503,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",28901376,10987123028,22763723,"<OVERFLOW>",0.000000,51.838344,9.574759,"<OVERFLOW>",76.598072,28.436972,60.331289,100.534970,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,38843449344,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,310747594752,0,155373797376,0,0,99566143488,99566152704,"Low (2)","<OVERFLOW>",0.000000,"<OVERFLOW>",155373797376,0,2253295779840,0,38901252096,310776496128,427682562048,0,88636913664,1218373632,1218373632,38850674688,9715378176,0,0.000000,0.280946,29.912282,7.971002,8.263606,0.000000,53.076340,0.000010,0.338011,0.024040,0.133763,0,5,"<OVERFLOW>",28901478,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",25.732422,"<OVERFLOW>",76.598072,"<OVERFLOW>",28901376,"<OVERFLOW>",76.598342,0.000000,13.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.511845,"<OVERFLOW>","<OVERFLOW>"
5632,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.846480,0.497471,0.497400,115489.000000,100.000000,100.000000,99.997402,0.000000,11.070028,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",31719424,12579708401,25098774,"<OVERFLOW>",0.000000,52.545379,9.264198,"<OVERFLOW>",74.113591,28.704051,58.644201,101.906189,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,44660948992,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,357287591936,0,178643795968,0,0,114476392448,114476401664,"Low (2)","<OVERFLOW>",0.000000,"<OVERFLOW>",178643795968,0,2590747394048,0,44724387840,357319311360,491714510848,0,101910550528,1400610816,1400610816,44668878848,11170193408,0,0.000000,0.282415,29.281646,8.677378,7.931562,0.000000,53.330908,0.000009,0.337168,0.022225,0.136689,0,5,"<OVERFLOW>",31719580,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",26.482826,"<OVERFLOW>",74.113591,"<OVERFLOW>",31719424,"<OVERFLOW>",74.113956,0.000000,12.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.516257,"<OVERFLOW>","<OVERFLOW>"
5888,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.840496,0.490396,0.490962,120737.000000,100.000000,100.000000,99.997515,0.000000,10.926760,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",34668544,15537419679,27668995,"<OVERFLOW>",0.000000,52.175395,8.799012,"<OVERFLOW>",70.392100,30.808267,56.179996,101.188645,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,51032096768,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,408256774144,0,204128387072,0,0,130805499904,130805506048,"Low (2)","<OVERFLOW>",0.000000,"<OVERFLOW>",204128387072,0,2960312303616,0,51101433856,408291442688,561838424064,0,116447309824,1600169984,1600169984,51040763904,12763441152,0,0.000000,0.281739,29.546187,8.700916,7.912223,0.000000,53.069988,0.000012,0.332690,0.021334,0.134912,0,5,"<OVERFLOW>",34668646,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",24.898473,"<OVERFLOW>",70.392100,"<OVERFLOW>",34668544,"<OVERFLOW>",70.392307,0.000000,10.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.509286,"<OVERFLOW>","<OVERFLOW>"
6144,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.849223,0.491343,0.489546,125985.000000,100.000000,100.000000,99.997619,0.000000,10.895256,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",37748736,19194316500,30992422,"<OVERFLOW>",0.000000,51.600274,8.339437,"<OVERFLOW>",66.715506,33.128141,54.774685,100.073259,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,57982058496,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,463856467968,0,231928233984,0,0,148617953280,148617965568,"Low (2)","<OVERFLOW>",0.000000,"<OVERFLOW>",231928233984,0,3363450126336,0,58057555968,463894216704,638331125760,0,132304609280,1817837568,1817837568,57991495680,14501412864,0,0.000000,0.281138,29.853116,8.472022,8.162920,0.000000,52.742739,0.000014,0.333475,0.020767,0.133809,0,5,"<OVERFLOW>",37748940,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",23.310192,"<OVERFLOW>",66.715506,"<OVERFLOW>",37748736,"<OVERFLOW>",66.715866,0.000000,9.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.507609,"<OVERFLOW>","<OVERFLOW>"
