"","GpuName","GpuId","L2","bandwith","Bus","Memoryclock","AppName","AppId","Input.Size","Device","Context","Stream","Kernel","Multiprocessor.Activity","Achieved.Occupancy","Executed.IPC","Issued.IPC","Instructions.per.warp","Branch.Efficiency","Warp.Execution.Efficiency","Warp.Non.Predicated.Execution.Efficiency","Instruction.Replay.Overhead","Issue.Slot.Utilization","Shared.Memory.Load.Transactions.Per.Request","Shared.Memory.Store.Transactions.Per.Request","Local.Memory.Load.Transactions.Per.Request","Local.Memory.Store.Transactions.Per.Request","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Shared.Store.Transactions","Shared.Load.Transactions","Local.Load.Transactions","Local.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","Device.Memory.Read.Transactions","Device.Memory.Write.Transactions","Global.Hit.Rate","Local.Hit.Rate","Requested.Global.Load.Throughput","Requested.Global.Store.Throughput","Global.Load.Throughput","Global.Store.Throughput","Device.Memory.Read.Throughput","Device.Memory.Write.Throughput","Unified.Cache.Throughput","Local.Memory.Load.Throughput","Local.Memory.Store.Throughput","Shared.Memory.Load.Throughput","Shared.Memory.Store.Throughput","Global.Memory.Load.Efficiency","Global.Memory.Store.Efficiency","Unified.Cache.Transactions","Control.Flow.Function.Unit.Utilization","Texture.Function.Unit.Utilization","Load.Store.Function.Unit.Utilization","Double.Precision.Function.Unit.Utilization","Special.Function.Unit.Utilization","Single.Precision.Function.Unit.Utilization","Floating.Point.Operations.Double.Precision.","Floating.Point.Operations.Double.Precision.Add.","Floating.Point.Operations.Double.Precison.FMA.","Floating.Point.Operations.Double.Precision.Mul.","Floating.Point.Operations.Single.Precision.","Floating.Point.Operations.Single.Precision.Add.","Floating.Point.Operations.Single.Precision.FMA.","Floating.Point.Operation.Single.Precision.Mul.","Floating.Point.Operations.Single.Precision.Special.","Instructions.Executed","Instructions.Issued","Device.Memory.Utilization","Unified.Cache.Utilization","Shared.Memory.Efficiency","Shared.Memory.Utilization","FP.Instructions.Single.","FP.Instructions.Double.","Integer.Instructions","Bit.Convert.Instructions","Control.Flow.Instructions","Load.Store.Instructions","Misc.Instructions","Inter.Thread.Instructions","Issue.Slots","Issued.Control.Flow.Instructions","Executed.Control.Flow.Instructions","Issued.Load.Store.Instructions","Executed.Load.Store.Instructions","Atomic.Transactions","Atomic.Transactions.Per.Request","Issue.Stall.Reasons..Instructions.Fetch.","Issue.Stall.Reasons..Execution.Dependency.","Issue.Stall.Reasons..Data.Request.","Issue.Stall.Reasons..Texture.","Issue.Stall.Reasons..Synchronization.","Issue.Stall.Reasons..Other.","Issue.Stall.Reasons..Immediate.constant.","Issue.Stall.Reasons..Pipe.Busy.","Issue.Stall.Reasons..Memory.Throttle.","Issue.Stall.Reasons..Not.Selected.","System.Memory.Read.Transactions","System.Memory.Write.Transactions","L2.Read.Transactions","L2.Write.Transactions","ECC.Transactions","Local.Memory.Overhead","Unified.Cache.Hit.Rate","L2.Hit.Rate..Texture.Reads.","L2.Hit.Rate..Texture.Writes.","L2.Throughput..Texture.Reads.","L2.Throughput..Texture.Writes.","L2.Transactions..Texture.Reads.","L2.Transactions..Texture.Writes.","L2.Throughput..Reads.","L2.Throughput..Writes.","System.Memory.Read.Throughput","System.Memory.Write.Throughput","L2.Cache.Utilization","L2.Throughput..Atomic.requests.","L2.Transactions..Atomic.requests.","System.Memory.Utilization","ECC.Throughput","Eligible.Warps.Per.Active.Cycle","FLOP.Efficiency.Peak.Single.","FLOP.Efficiency.Peak.Double.","Device","Context","Stream","Kernel","tex0_cache_sector_queries","tex1_cache_sector_queries","tex0_cache_sector_misses","tex1_cache_sector_misses","fb_subp0_read_sectors","fb_subp1_read_sectors","fb_subp0_write_sectors","fb_subp1_write_sectors","l2_subp0_write_sector_misses","l2_subp1_write_sector_misses","l2_subp0_read_sector_misses","l2_subp1_read_sector_misses","l2_subp0_read_tex_sector_queries","l2_subp1_read_tex_sector_queries","l2_subp0_write_tex_sector_queries","l2_subp1_write_tex_sector_queries","l2_subp0_read_tex_hit_sectors","l2_subp1_read_tex_hit_sectors","l2_subp0_write_tex_hit_sectors","l2_subp1_write_tex_hit_sectors","l2_subp0_total_read_sector_queries","l2_subp1_total_read_sector_queries","l2_subp0_total_write_sector_queries","l2_subp1_total_write_sector_queries","l2_subp0_read_sysmem_sector_queries","l2_subp1_read_sysmem_sector_queries","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_8bit","gld_inst_16bit","gld_inst_32bit","gld_inst_64bit","gld_inst_128bit","gst_inst_8bit","gst_inst_16bit","gst_inst_32bit","gst_inst_64bit","gst_inst_128bit","prof_trigger_00","prof_trigger_01","prof_trigger_02","prof_trigger_03","prof_trigger_04","prof_trigger_05","prof_trigger_06","prof_trigger_07","warps_launched","inst_issued0","inst_issued1","inst_issued2","inst_executed","thread_inst_executed","not_predicated_off_thread_inst_executed","local_store","local_load","shared_load","shared_store","shared_atom_cas","shared_atom","global_atom_cas","atom_count","gred_count","global_load","global_store","divergent_branch","branch","active_cycles","active_warps","active_ctas","sm_cta_launched","shared_ld_bank_conflict","shared_st_bank_conflict","shared_ld_transactions","shared_st_transactions","Start","Duration","Grid.X","Grid.Y","Grid.Z","Block.X","Block.Y","Block.Z","Registers.Per.Thread","Static.SMem","Dynamic.SMem"
"1349","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,7424,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",99.990194,0.885851,3.929633,3.916885,152229,100,100,99.998029,0,87.173975,0,0,0,0,6,4,0,0,0,0,153442320384,6889472,8641830295,6936575,86.545431,0,214.978497,52.715034,NA,52.715034,64.5735,53.075443,764.36799,0,0,0,0,NA,100,102294880256,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,818359042048,0,409179521024,0,0,262194358272,262194364416,"Mid (4)","High (8)",0,"Idle (0)",409179521024,0,5934040023040,0,102405111808,818414157824,1126015303680,0,233415315456,3205326848,3205326848,102308659200,25582331904,0,0,4.714456,12.589546,25.710495,0.11508,0,40.640442,3e-05,4.718757,0.006568,11.504626,0,5,20718072568,6889478,0,0,NA,58.534563,0.133944,155.312176,52.715034,20785329393,6889472,154.809619,52.715079,0,40,"Mid (4)",0,0,"Low (1)",0,9.561724,4.784323,0,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",NA,NA,12049902605,8789282546,4319455181,4317237437,3458821,3468265,3458791,3458855,4319244247,4319444831,10412711443,10412694764,3444736,3444736,6043254178,6043267036,4648,4518,10360114181,10360109586,3444773,3444753,0,0,1,4,66760232412,0,0,818359042048,0,0,0,0,55115776,0,0,0,0,0,0,0,0,0,0,1722368,34189204160,204636266228,28779048960,262194358272,8390219464704,8390054117376,0,0,0,0,0,0,0,0,0,25573720064,1722368,0,3205326848,66754640800,3771595714482,482353310909,215296,0,0,0,0,1.898005,3.862662,464,464,1,16,16,1,27,0,0
"1350","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,7680,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",NA,0.882311,3.888365,3.888375,157477,100,100,99.998095,0,86.539467,0,0,0,0,NA,4,0,0,0,0,NA,7372800,9429895137,7410473,NA,0,214.375247,50.814873,NA,50.814873,63.469533,51.074523,762.223101,0,0,0,0,NA,100,113246208000,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,905969664000,0,452984832000,0,0,290261606400,290261609204,"Mid (4)",NA,0,NA,452984832000,0,6569282764800,0,113364172800,906028646400,1246534041600,0,258401896180,3548160000,3548160000,113260953600,28320768000,0,0,4.686127,12.735542,26.2788,0.127999,0,40.329298,9e-06,4.6045,0.006294,11.231432,0,5,22970864978,7372806,0,0,NA,59.150147,0.264242,154.557249,50.814873,22963122355,7372800,154.609362,50.814915,0,36,NA,0,0,"Low (1)",0,9.38747,NA,NA,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",NA,NA,13277245498,9812951468,4701392326,4698131889,3709954,3709994,3710005,3709895,4701920743,4701281938,11537446029,11538005337,3686400,3686400,6830692078,6830704964,8628,8624,11502549163,11502870471,3686400,3686406,0,0,0,5,NA,0,0,905969664000,0,0,0,0,58982400,0,0,0,0,0,0,0,0,0,0,1843200,40300875364,226542183424,31859713024,290261606400,9288371404800,9288194457600,0,0,0,0,0,0,0,0,0,28311552000,1843200,0,3548160000,74557241001,4204128554884,535827054146,230400,0,0,0,0,1.9968,4.302052,480,480,1,16,16,1,27,0,0
"1351","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,7936,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",NA,0.886005,3.897916,3.902103,162725,100,100,99.998156,0,86.845032,0,0,0,0,NA,4,0,0,0,0,NA,7872512,10735590247,7919760,NA,0,213.347175,48.939854,NA,48.939854,65.17414,49.233573,758.567732,0,0,0,0,NA,100,124952510464,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,999620083712,0,499810041856,0,0,320263628800,320263634672,"Mid (4)",NA,0,NA,499810041856,0,7248316268544,0,125078470656,999683063808,1375359336448,0,285110898416,3914606592,3914606592,124968255488,31247968256,0,0,4.717338,12.686219,26.246458,0.120192,0,40.276811,2.4e-05,4.623662,0.006294,11.323,0,5,25218028095,7872518,0,0,NA,57.661665,0.065672,153.688589,48.939854,25315834374,7872512,153.094822,48.939891,0,32,NA,0,0,"Low (1)",0,9.4374,NA,NA,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",NA,NA,14588311096,10585452187,5331760652,5346158308,3950372,3950401,3950373,3950395,5331740370,5331798326,12578904653,12579113606,3936256,3936256,7300502617,7300682739,6000,6132,12618662276,12618849712,3936296,3936270,0,0,4,1,NA,0,0,999620083712,0,0,0,0,62980096,0,0,0,0,0,0,0,0,0,0,1968128,43660996032,249958162164,35152736256,320263628800,10248436121600,10248247181312,0,0,0,0,0,0,0,0,0,31238127616,1968128,0,3914606592,82201645616,4648517062744,589449254710,246016,0,0,0,0,2.094801,4.76137,496,496,1,16,16,1,27,0,0
"1352","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,8192,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",NA,0.882899,3.884978,3.885481,167973,100,100,99.998214,0,86.47509,0,0,0,0,NA,4,0,0,0,0,NA,8388608,12142398951,8426428,NA,0,214.144296,47.587621,NA,47.587621,67.268019,47.80217,NA,0,0,0,0,NA,100,NA,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,1099511627776,0,549755813888,0,0,352264912896,352264919040,"Mid (4)",NA,0,NA,549755813888,0,7972600152064,0,137573171200,1099578736640,1512768012288,0,313599725568,4305453056,4305453056,137455730688,34370224128,0,0,4.708694,12.95684,26.348253,0.126621,0,40.000993,2e-05,4.6159,0.006027,11.236651,0,5,27419089672,8388662,0,0,NA,56.39084,0.12424,152.068698,47.587621,27449579011,8388608,151.899789,47.587927,0,29,NA,0,0,"Low (1)",0,9.344256,NA,NA,"GeForce GTX 980 (0)",2,14,"matMul(float*, float*, float*, int, int)",NA,NA,15914280552,11586771882,6043003348,6030063024,4217894,4217888,4217903,4217867,6043052042,6042992574,13742088932,13742186286,4194304,4194304,7716186493,7716118810,6598,7214,13795562296,13795691473,4194344,4194318,0,0,4,1,NA,0,0,1099511627776,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,2097152,49676896958,274934532096,38665193472,352264912896,11272477212672,11272275886080,0,0,0,0,0,0,0,0,0,34359738368,2097152,0,4305453056,90622471314,5106739136204,648621122671,262144,0,0,0,0,2.210532,5.241201,512,512,1,16,16,1,27,0,0
"1353","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,256,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",97.933357,0.984075,2.406185,2.425746,5281,100,100,99.943193,0.000284,53.96798,0,0,0,0,6,4,0,0,0,0,6291456,8192,8,83,58.333333,0,284.203651,1.076529,344.489274,1.076529,1.076529,11.168987,551.182838,0,0,0,0,82.5,100,4194304,"Low (1)","Mid (5)","Low (1)","Idle (0)","Idle (0)","Mid (6)",0,0,0,0,33554432,0,16777216,0,0,10815488,10818560,"Low (1)","Mid (5)",0,"Idle (0)",16777216,0,244121600,0,4325376,33619968,47054848,0,9627648,141312,141312,4210688,1058816,0,0,2.233747,24.240312,26.613744,1.259212,0,41.616755,0.109926,1.329229,0.126478,2.470597,0,5,2621511,8198,0,0,58.311688,100,100,344.489274,1.076529,2621440,8192,344.498604,1.077317,0,688.978516,"Mid (6)",0,0,"Low (1)",0,3.593737,2.858748,0,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",3153920,3153920,1318912,1318912,8,0,79,12,76,83,16,4,1310720,1310720,4096,4096,1310720,1310720,4096,4096,1310752,1310759,4100,4098,0,0,4,1,4389684,0,0,33554432,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,7425146,8436736,1190912,10815488,346095616,345899008,0,0,0,0,0,0,0,0,0,1048576,2048,0,141312,4301687,271145320,8505858,64,0,0,0,0,0.243678,0.000225943,8,8,1,32,32,1,27,0,0
"1354","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,512,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",99.403078,0.986641,2.983315,2.991197,10529,100,100,99.971507,3.6e-05,66.56199,0,0,0,0,6,4,0,0,0,0,50331648,32768,62316,45218,58.333333,0,338.457206,656.401854,410.251159,656.401854,1.219044,905.7977,656.401854,0,0,0,0,82.5,100,33554432,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,268435456,0,134217728,0,0,86253568,86256640,"Low (1)","Mid (6)",0,"Idle (0)",134217728,0,1949564928,0,34078720,268697600,372768768,0,76777472,1089536,1089536,33619968,8429568,0,0,2.699534,23.826461,23.949226,0.682997,0,43.69168,0.026599,1.577722,0.064902,3.480878,0,5,20971879,32774,0,0,58.322497,99.701862,0,410.251159,656.401854,20971520,32768,410.258182,656.522045,0,102.5625,"High (8)",0,0,"Low (1)",0,4.784273,3.577465,0,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",25198592,25198592,10518528,10518528,31040,31184,22572,22596,22570,22588,31104,31096,10485760,10485760,16384,16384,10454568,10454604,0,0,10485952,10485927,16385,16389,0,0,1,4,29577316,0,0,268435456,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,39278295,67298304,9479168,86253568,2760114176,2759327744,0,0,0,0,0,0,0,0,0,8388608,8192,0,1089536,29331268,1852474102,57119402,256,0,0,0,0,0.239865,0.001491686,16,16,1,32,32,1,27,0,0
"1355","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,768,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",99.266305,0.980954,3.055971,3.063442,15777,100,100,99.980985,1.1e-05,68.173393,0,0,0,0,6,4,0,0,0,0,169869312,73728,1417114,98333,58.333333,0,349.962852,452.477221,424.197396,452.477221,8.493156,603.480939,678.715833,0,0,0,0,82.5,100,113246208,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,905969664,0,452984832,0,0,290801664,290804736,"Low (1)","Mid (6)",0,"Idle (0)",452984832,0,6575947776,0,114425856,906559488,1253965824,0,258861056,3631104,3631104,113393664,28403712,0,0,2.915915,22.979299,23.808844,0.598107,0,43.88735,0.007815,1.735591,0.052864,4.014216,0,5,70778951,73734,0,0,58.326106,97.998166,0,424.197396,452.477221,70778880,73728,424.197821,452.514045,0,31.421875,"High (8)",0,0,"Low (1)",0,5.116056,3.712295,0,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",85008384,85008384,35463168,35463168,709436,707796,49170,49166,49154,49172,709216,709368,35389440,35389440,36864,36864,34679832,34679832,0,0,35500013,35500017,36864,36870,0,0,0,5,94973280,0,0,905969664,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,18432,118485391,226917376,31943680,290801664,9305653248,9303883776,0,0,0,0,0,0,0,0,0,28311552,18432,0,3631104,94428340,5919830548,188874056,576,0,0,0,0,0.253948,0.004887293,24,24,1,32,32,1,27,0,0
"1356","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,1024,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",99.501261,0.978004,3.336801,3.339348,21025,100,100,99.985731,4e-06,74.315293,0,0,0,0,6,4,0,0,0,0,402653184,131072,4435906,155666,58.333333,0,381.046551,369.499685,461.874607,369.499685,12.211992,438.831619,738.999371,0,0,0,0,82.5,100,268435456,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (8)",0,0,0,0,2147483648,0,1073741824,0,0,688947200,688950272,"Low (1)","High (7)",0,"Idle (0)",1073741824,0,15582887936,0,270532608,2148532224,2967470080,0,613287936,8552448,8552448,268697600,67272704,0,0,3.267684,21.8217,23.362003,0.274486,0,44.630253,0.003597,1.93545,0.046613,4.658213,0,5,167992989,131078,0,0,58.327912,97.421875,0,461.874607,369.499685,167772160,131072,462.482546,369.5166,0,14.432617,"High (9)",0,0,"Low (1)",0,5.734027,4.045371,0,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",201457664,201457664,84017152,84017152,2273068,2162688,77842,77832,77834,77844,2273068,2273074,83886080,83886080,65536,65536,81723392,81723392,0,0,83996644,83996633,65540,65538,0,0,0,5,207318004,0,0,2147483648,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,211515161,537625600,75662336,688947200,22046310400,22043164672,0,0,0,0,0,0,0,0,0,67108864,32768,0,8552448,206138767,12900178462,412071744,1024,0,0,0,0,0.262228,0.010733,32,32,1,32,32,1,27,0,0
"1357","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,1280,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",99.554357,0.964031,3.01396,3.020111,26273,100,100,99.988581,2e-06,67.211893,0,0,0,0,6,4,0,0,0,0,786432000,204800,8938008,230291,58.333333,0,323.39505,250.87616,391.994,250.87616,10.692278,282.102157,627.1904,0,0,0,0,82.5,100,524288000,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,4194304000,0,2097152000,0,0,1345177600,1345180672,"Low (1)","Mid (6)",0,"Idle (0)",2097152000,0,30430003200,0,527564800,4195942400,5790105600,0,1197467648,16640000,16640000,524697600,131328000,0,0,2.979954,22.201729,25.30498,0.575785,0,42.93837,0.001681,1.806224,0.040612,4.150665,0,5,327901117,204806,0,0,58.328995,97.395983,0,391.994,250.87616,327680000,204800,392.258516,250.88351,0,6.271484,"High (8)",0,0,"Low (1)",0,5.077831,3.687008,0,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",393420800,393420800,164044800,164044800,4479700,4489912,115140,115218,115110,115140,4479764,4479108,163840000,163840000,102400,102400,159596068,159596956,0,0,164060776,164060811,102400,102406,0,0,4,1,449205872,0,0,4194304000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,51200,581966355,1049754624,147713024,1345177600,43045683200,43040768000,0,0,0,0,0,0,0,0,0,131072000,51200,0,16640000,447228705,27342759920,893356541,1600,0,0,0,0,0.281392,0.022978,40,40,1,32,32,1,27,0,0
"1358","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,1536,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",99.648917,0.968123,3.182738,3.176372,31521,100,100,99.990483,1e-06,70.690141,0,0,0,0,6,4,0,0,0,0,1358954496,294912,15126828,320504,58.333333,0,326.865631,211.307074,396.200765,211.307074,10.584479,229.64397,633.921223,0,0,0,0,82.5,100,905969664,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,7247757312,0,3623878656,0,0,2323980288,2323983360,"Low (1)","High (7)",0,"Idle (0)",3623878656,0,52576911360,0,910688256,7250116608,9998696448,0,2068809728,28680192,28680192,906559488,226861056,0,0,3.099439,22.269403,24.374654,0.461511,0,43.537291,0.001035,1.852543,0.033801,4.370322,0,5,566672627,294918,0,0,58.329718,97.425287,0,396.200765,211.307074,566231040,294912,396.50975,211.311373,0,3.667969,"High (8)",0,0,"Low (1)",0,5.389452,3.867276,0,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",679772160,679772160,283410432,283410432,7519676,7635514,160000,160292,159995,160062,7519004,7519748,283115520,283115520,147456,147456,275821164,275820616,0,0,283446668,283446717,147457,147461,0,0,5,0,739590096,0,0,7247757312,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,73728,859825891,1813636096,255173632,2323980288,74367369216,74360291328,0,0,0,0,0,0,0,0,0,226492416,73728,0,28680192,737450004,45527439880,1467643863,2304,0,0,0,0,0.303109,0.037976,48,48,1,32,32,1,27,0,0
"1359","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,1792,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",99.806947,0.966017,3.074539,3.120598,36769,100,100,99.991841,1e-06,69.449395,0,0,0,0,6,4,0,0,0,0,2157969408,401408,24050432,427316,58.333333,0,319.794546,177.202172,387.629752,177.202172,10.368262,188.639297,620.207603,0,0,0,0,82.5,100,1438646272,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,11509170176,0,5754585088,0,0,3689842688,3689845760,"Low (1)","Mid (6)",0,"Idle (0)",5754585088,0,83483230208,0,1445068800,11512381440,15870066688,0,3284723712,45459456,45459456,1439449088,360163328,0,0,3.012116,22.472861,24.609376,0.517666,0,43.418632,0.000703,1.787458,0.029374,4.151813,0,5,900037311,401414,0,0,58.330234,97.427361,0,387.629752,177.202172,899153920,401408,388.010586,177.204821,0,2.259766,"High (8)",0,0,"Low (1)",0,5.217274,3.75741,0,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",1079386112,1079386112,449978368,449978368,12036428,12021392,213664,213774,213690,213716,12038648,12037956,449576960,449576960,200704,200704,437972816,437972744,0,0,449919232,449919263,200708,200706,0,0,4,1,1199544284,0,0,11509170176,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,100352,1506401108,2879601664,405122048,3689842688,118074966016,118065332224,0,0,0,0,0,0,0,0,0,359661568,100352,0,45459456,1196566913,73962881612,2371720823,3136,0,0,0,0,0.324938,0.061811,56,56,1,32,32,1,27,0,0
"1360","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,2048,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",99.824779,0.979814,3.446238,3.468229,42017,100,100,99.99286,1e-06,77.186398,0,0,0,0,6,4,0,0,0,0,3221225472,524288,35568832,550336,58.333333,0,354.903146,172.074252,430.185631,172.074252,11.400283,180.623351,688.29701,0,0,0,0,82.5,100,2147483648,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (8)",0,0,0,0,17179869184,0,8589934592,0,0,5507252224,5507255296,"Low (1)","High (7)",0,"Idle (0)",8589934592,0,124608577536,0,2155872256,17184063488,23681040384,0,4902619136,67764224,67764224,2148532224,537526272,0,0,3.491438,20.94302,22.816812,0.208332,0,45.255488,0.00046,2.077013,0.024173,5.183264,0,5,1343502187,524294,0,0,58.330622,97.446797,0,430.185631,172.074252,1342177280,524288,430.610281,172.076221,0,1.679688,"High (9)",0,0,"Low (1)",0,6.158276,4.217149,0,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",1611137024,1611137024,671612928,671612928,17788620,17856128,275264,275222,275262,275272,17788452,17788688,671088640,671088640,262144,262144,653970080,653970100,0,0,671640580,671640649,262149,262145,0,0,5,0,1592338560,0,0,17179869184,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,1441707462,4297982976,604636160,5507252224,176232071168,176219488256,0,0,0,0,0,0,0,0,0,536870912,131072,0,67764224,1588904534,99727859702,3182519918,4096,0,0,0,0,0.367217,0.083217,64,64,1,32,32,1,27,0,0
"1361","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,2304,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",99.844526,0.968329,3.082466,3.087986,47265,100,100,99.993653,0,68.724261,0,0,0,0,6,4,1,1,0,0,4586471424,663552,51296386,689921,58.333333,0,316.427055,136.372602,383.547946,136.372602,10.295299,141.791935,613.676713,0,0,862,862,82.5,100,3057647616,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,24461180928,0,12230590464,0,0,7840696320,7840699392,"Low (1)","Mid (6)",0,"Low (1)",12230590464,0,177412571136,0,3068264448,24466489344,33708441600,0,6979905536,96380928,96380928,3058974720,765241344,0,0,2.957142,22.744062,24.711378,0.552335,0,43.214485,0.000289,1.752943,0.023144,4.044223,0,5,1913017029,663558,0,0,58.330923,97.411003,0,383.547946,136.372602,1911029760,663552,383.946795,136.373836,0,1.051758,"High (8)",0,0,"Low (1)",0,5.131785,3.75422,0,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",2293899264,2293899264,956178432,956178432,25605172,25728782,344892,344796,344957,344965,25602004,25605406,955514880,955514880,331776,331776,930734572,930732184,0,0,956508364,956508473,331781,331777,0,0,5,0,2554663384,0,0,24461180928,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,165888,3111046736,6119111680,860793856,7840696320,250902282240,250886356992,0,0,0,0,0,0,0,0,0,764411904,165888,0,96380928,2549059989,158191721400,5069102408,5184,0,0,0,0,0.372947,0.132487,72,72,1,32,32,1,27,0,0
"1362","GTX-980",9,2,"224,32",256,3505,"matMul_gpu",2,2560,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",99.907413,0.961916,3.144315,3.167822,52513,100,100,99.994287,0,70.501277,0,0,0,0,6,4,1,1,0,0,6291456000,819200,73139172,845107,58.333333,0,323.568145,125.505219,392.203813,125.505219,10.942635,129.474292,627.5261,0,0,642,642,82.5,100,4194304000,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,33554432000,0,16777216000,0,0,10754662400,10754665472,"Low (1)","High (7)",0,"Low (1)",16777216000,0,243354828800,0,4207411200,33560985600,46229094400,0,9573992448,132096000,132096000,4195942400,1049600000,0,0,3.097637,22.078802,24.731284,0.512704,0,43.227536,0.000214,1.860907,0.020703,4.470213,0,5,2624089455,819206,0,0,58.331164,97.316961,0,392.203813,125.505219,2621440000,819200,392.600208,125.506139,0,803,"High (8)",0,0,"Low (1)",0,5.442248,3.839209,0,"GeForce GTX 980 (0)",1,7,"matMul(float*, float*, float*, int)",3146547200,3146547200,1311539200,1311539200,36291824,36334552,423080,422956,423053,423093,36287444,36291876,1310720000,1310720000,409600,409600,1275396712,1275396988,0,0,1312044816,1312044975,409601,409605,0,0,5,0,3405169472,0,0,33554432000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,204800,4084822266,8393319424,1180673024,10754662400,344149196800,344129536000,0,0,0,0,0,0,0,0,0,1048576000,204800,0,132096000,3400820906,209527526382,6813379521,6400,0,0,0,0,0.410912,0.178371,80,80,1,32,32,1,27,0,0
