"","GpuName","GpuId","L2","Bus","Memoryclock","AppName","AppId","Input.Size","Device","Context","Stream","Kernel","Multiprocessor.Activity","Achieved.Occupancy","Executed.IPC","Issued.IPC","Instructions.per.warp","Branch.Efficiency","Warp.Execution.Efficiency","Warp.Non.Predicated.Execution.Efficiency","Instruction.Replay.Overhead","Issue.Slot.Utilization","Shared.Memory.Load.Transactions.Per.Request","Shared.Memory.Store.Transactions.Per.Request","Local.Memory.Load.Transactions.Per.Request","Local.Memory.Store.Transactions.Per.Request","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Shared.Store.Transactions","Shared.Load.Transactions","Local.Load.Transactions","Local.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","Device.Memory.Read.Transactions","Device.Memory.Write.Transactions","Global.Hit.Rate","Local.Hit.Rate","Requested.Global.Load.Throughput","Requested.Global.Store.Throughput","Global.Load.Throughput","Global.Store.Throughput","Device.Memory.Read.Throughput","Device.Memory.Write.Throughput","Unified.Cache.Throughput","Local.Memory.Load.Throughput","Local.Memory.Store.Throughput","Shared.Memory.Load.Throughput","Shared.Memory.Store.Throughput","Global.Memory.Load.Efficiency","Global.Memory.Store.Efficiency","Unified.Cache.Transactions","Control.Flow.Function.Unit.Utilization","Texture.Function.Unit.Utilization","Load.Store.Function.Unit.Utilization","Double.Precision.Function.Unit.Utilization","Special.Function.Unit.Utilization","Single.Precision.Function.Unit.Utilization","Floating.Point.Operations.Double.Precision.","Floating.Point.Operations.Double.Precision.Add.","Floating.Point.Operations.Double.Precison.FMA.","Floating.Point.Operations.Double.Precision.Mul.","Floating.Point.Operations.Single.Precision.","Floating.Point.Operations.Single.Precision.Add.","Floating.Point.Operations.Single.Precision.FMA.","Floating.Point.Operation.Single.Precision.Mul.","Floating.Point.Operations.Single.Precision.Special.","Instructions.Executed","Instructions.Issued","Device.Memory.Utilization","Unified.Cache.Utilization","Shared.Memory.Efficiency","Shared.Memory.Utilization","FP.Instructions.Single.","FP.Instructions.Double.","Integer.Instructions","Bit.Convert.Instructions","Control.Flow.Instructions","Load.Store.Instructions","Misc.Instructions","Inter.Thread.Instructions","Issue.Slots","Issued.Control.Flow.Instructions","Executed.Control.Flow.Instructions","Issued.Load.Store.Instructions","Executed.Load.Store.Instructions","Atomic.Transactions","Atomic.Transactions.Per.Request","Issue.Stall.Reasons..Instructions.Fetch.","Issue.Stall.Reasons..Execution.Dependency.","Issue.Stall.Reasons..Data.Request.","Issue.Stall.Reasons..Texture.","Issue.Stall.Reasons..Synchronization.","Issue.Stall.Reasons..Other.","Issue.Stall.Reasons..Immediate.constant.","Issue.Stall.Reasons..Pipe.Busy.","Issue.Stall.Reasons..Memory.Throttle.","Issue.Stall.Reasons..Not.Selected.","System.Memory.Read.Transactions","System.Memory.Write.Transactions","L2.Read.Transactions","L2.Write.Transactions","ECC.Transactions","Local.Memory.Overhead","Unified.Cache.Hit.Rate","L2.Hit.Rate..Texture.Reads.","L2.Hit.Rate..Texture.Writes.","L2.Throughput..Texture.Reads.","L2.Throughput..Texture.Writes.","L2.Transactions..Texture.Reads.","L2.Transactions..Texture.Writes.","L2.Throughput..Reads.","L2.Throughput..Writes.","System.Memory.Read.Throughput","System.Memory.Write.Throughput","L2.Cache.Utilization","L2.Throughput..Atomic.requests.","L2.Transactions..Atomic.requests.","System.Memory.Utilization","ECC.Throughput","Eligible.Warps.Per.Active.Cycle","FLOP.Efficiency.Peak.Single.","FLOP.Efficiency.Peak.Double.","Device","Context","Stream","Kernel","tex0_cache_sector_queries","tex1_cache_sector_queries","tex0_cache_sector_misses","tex1_cache_sector_misses","fb_subp0_read_sectors","fb_subp1_read_sectors","fb_subp0_write_sectors","fb_subp1_write_sectors","l2_subp0_write_sector_misses","l2_subp1_write_sector_misses","l2_subp0_read_sector_misses","l2_subp1_read_sector_misses","l2_subp0_read_tex_sector_queries","l2_subp1_read_tex_sector_queries","l2_subp0_write_tex_sector_queries","l2_subp1_write_tex_sector_queries","l2_subp0_read_tex_hit_sectors","l2_subp1_read_tex_hit_sectors","l2_subp0_write_tex_hit_sectors","l2_subp1_write_tex_hit_sectors","l2_subp0_total_read_sector_queries","l2_subp1_total_read_sector_queries","l2_subp0_total_write_sector_queries","l2_subp1_total_write_sector_queries","l2_subp0_read_sysmem_sector_queries","l2_subp1_read_sysmem_sector_queries","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_8bit","gld_inst_16bit","gld_inst_32bit","gld_inst_64bit","gld_inst_128bit","gst_inst_8bit","gst_inst_16bit","gst_inst_32bit","gst_inst_64bit","gst_inst_128bit","prof_trigger_00","prof_trigger_01","prof_trigger_02","prof_trigger_03","prof_trigger_04","prof_trigger_05","prof_trigger_06","prof_trigger_07","warps_launched","inst_issued0","inst_issued1","inst_issued2","inst_executed","thread_inst_executed","not_predicated_off_thread_inst_executed","local_store","local_load","shared_load","shared_store","shared_atom_cas","shared_atom","global_atom_cas","atom_count","gred_count","global_load","global_store","divergent_branch","branch","active_cycles","active_warps","active_ctas","sm_cta_launched","shared_ld_bank_conflict","shared_st_bank_conflict","shared_ld_transactions","shared_st_transactions","Start","Duration","Grid.X","Grid.Y","Grid.Z","Block.X","Block.Y","Block.Z","Registers.Per.Thread","Static.SMem","Dynamic.SMem"
"1160","TitanX",8,3,384,3505,"subSeqMax",9,134217728,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",99.95465,0.083337,0.335947,0.335894,1472787.28125,99.999986,99.999981,84.007667,2e-06,7.614832,32.021789,1.030303,0,0,7.994145,17.333333,4456448,138543232,0,0,33554432,19968,16777172,48251,50,0,26.667879,5.696873,53.335758,31.739724,26.667809,76.696385,26.667879,0,0,880.87419,28.334621,50,17.948718,16777216,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)",0,0,0,0,0,0,0,0,4096,188516772,188517228,"Low (1)","Low (1)",6.144193,"Low (3)",4096,0,2936718251,8192,419471363,411205632,1153572863,0,170950121,26479235,26479235,25567234,12981890,0,0,7.016118,36.564948,54.631724,0,0.645183,0.656888,0.002656,0.31131,9.2e-05,0.171081,0,5,16777367,19974,0,0,49.970263,0.000739,92.307692,26.667879,31.739724,16777216,19968,26.668119,31.749261,0,7.947,"Low (1)",0,0,"Low (1)",0,0.313124,0,0,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",14688800,18885600,8923504,7873680,8388560,8388604,24218,24411,24226,24195,8388536,8388576,8388608,8388608,9984,9984,72,56,9221,9211,8388656,8388711,9989,9985,0,0,5,0,547915376,0,0,134217728,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,1275986689,153383018,17567107,188516772,6032535542,5067793324,0,0,128,4325376,0,0,0,0,0,4194304,1152,3,21891331,542177128,2894124586,723473463,32,134213630,0,138543232,4456448,10.640107,0.02328,32,1,1,128,1,1,24,16392,0
"1161","TitanX",8,3,384,3505,"subSeqMax",9,138412032,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",98.613227,0.083417,0.342949,0.342948,1518803.28125,99.999987,99.999981,84.007603,2e-06,7.774758,32.021129,1.030303,0,0,7.994322,17.333333,4595712,142868608,0,0,34603008,19968,17301508,48940,50,0,24.904584,5.158975,49.809168,28.742861,24.90459,70.446496,24.904584,0,0,822.606692,26.46112,50,17.948718,17301504,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)",0,0,0,0,0,0,0,0,4096,194406820,194407280,"Low (1)","Low (1)",6.144271,"Low (3)",4096,0,3028468651,8192,432578563,424050688,1189617663,0,176291309,27306627,27306627,26365954,13387394,0,0,7.149312,37.384529,53.669133,0,0.6839,0.661979,0.002451,0.318998,9.1e-05,0.129608,0,5,17301991,19974,0,0,49.971164,0.000971,92.307692,24.904584,28.742861,17301504,19968,24.905285,28.751498,0,7.197,"Low (1)",0,0,"Low (1)",0,0.317448,0,0,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",16229520,18393456,9743328,7578144,8651072,8650696,23998,23924,23950,23870,8651040,8651056,8650752,8650752,9984,9984,80,80,9221,9211,8651296,8651359,9988,9986,0,0,0,5,565358724,0,0,138412032,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,1316895816,158175333,18115971,194406820,6221017080,5226128302,0,0,128,4460544,0,0,0,0,0,4325376,1152,3,22575363,559481830,2986508138,746598360,32,138403838,0,142868608,4595712,10.665574,0.024019,32,1,1,128,1,1,24,16392,0
"1162","TitanX",8,3,384,3505,"subSeqMax",9,142606336,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",99.034176,0.083357,0.347478,0.336347,1564819.28125,99.999987,99.999982,84.007543,2e-06,7.625098,32.020508,1.030303,0,0,7.994489,17.333333,4734976,147193984,0,0,35651584,19968,17825752,48335,50,0,26.668031,5.361793,53.336062,29.872851,26.667971,72.310912,26.668031,0,0,880.830145,28.334783,50,17.948718,17825792,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)",0,0,0,0,0,0,0,0,4096,200296868,200297323,"Low (1)","Low (1)",6.144345,"Low (3)",4096,0,3120219051,8192,445685763,436895744,1225662463,0,181632488,28134019,28134019,27164674,13792898,0,0,7.008852,36.648016,54.534349,0,0.680192,0.655424,0.002751,0.311711,8.6e-05,0.15862,0,5,17826615,19974,0,0,49.972011,0.00083,92.307692,26.668031,29.872851,17825792,19968,26.669262,29.881828,0,7.48,"Low (1)",0,0,"Low (1)",0,0.312909,0,0,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",16721040,18950512,7249840,10595920,8912860,8912992,24122,24235,24220,24137,8912840,8912844,8912896,8912896,9984,9984,68,68,9211,9221,8913280,8913335,9985,9989,0,0,0,5,582215284,0,0,142606336,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,1355985381,162967654,18664835,200296868,6409498614,5384463276,0,0,128,4595712,0,0,0,0,0,4456448,1152,3,23259395,576254889,3076006954,768813731,32,142594046,0,147193984,4734976,10.650008,0.024975,32,1,1,128,1,1,24,16392,0
"1163","TitanX",8,3,384,3505,"subSeqMax",9,146800640,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",99.744412,0.083423,0.335959,0.347196,1610835.28125,99.999987,99.999982,84.007486,2e-06,7.87105,32.019922,1.030303,0,0,7.994646,17.333333,4874240,151519360,0,0,36700160,19968,18350072,45299,50,0,26.247196,5.126405,52.494392,28.561402,26.247185,64.793817,26.247196,0,0,866.908124,27.887646,50,17.948718,18350080,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)",0,0,0,0,0,0,0,0,4096,206186916,206187376,"Low (1)","Low (1)",6.144415,"Low (3)",4096,0,3211969451,8192,458792963,449740800,1261707263,0,186973677,28961411,28961411,27963394,14198402,0,0,7.022681,36.570226,54.585816,0,0.651532,0.658678,0.002423,0.316179,8.4e-05,0.192382,0,5,18350287,19974,0,0,49.972811,0.000698,92.307692,26.247196,28.561402,18350080,19968,26.247492,28.569984,0,7.151,"Low (1)",0,0,"Low (1)",0,0.324752,0,0,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",21802576,14917552,9185024,9185024,9175052,9175004,24156,24515,24189,24220,9175028,9175056,9175040,9175040,9984,9984,24,12,9211,9221,9175095,9175144,9984,9990,0,0,4,1,599790048,0,0,146800640,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,1398935755,167759976,19213699,206186916,6597980150,5542798252,0,0,128,4730880,0,0,0,0,0,4587520,1152,3,23943427,594069627,3171667684,792959515,32,146784254,0,151519360,4874240,10.700464,0.02552,32,1,1,128,1,1,24,16392,0
"1164","TitanX",8,3,384,3505,"subSeqMax",9,150994944,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",99.071522,0.083424,0.347182,0.347207,1656851.28125,99.999988,99.999983,84.007433,2e-06,7.871308,32.019369,1.030303,0,0,7.994795,17.333333,5013504,155844736,0,0,37748736,19968,18874316,48205,50,0,26.205663,4.976118,52.411325,27.724089,26.20559,66.929073,26.205663,0,0,865.515509,27.843516,50,17.948718,18874368,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)",0,0,0,0,0,0,0,0,4096,212076964,212077420,"Low (1)","Low (1)",6.144481,"Low (3)",4096,0,3303719851,8192,471900163,462585856,1297752063,0,192314857,29788803,29788803,28762114,14603906,0,0,7.265794,37.862291,53.021157,0,0.700948,0.679652,0.002748,0.328245,8.4e-05,0.139081,0,5,18875191,19974,0,0,49.973565,0.000509,92.257612,26.205663,27.724089,18874368,19968,26.206805,27.73242,0,6.942,"Low (1)",0,0,"Low (1)",0,0.321777,0,0,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",20064624,17704080,8266272,10628064,9437692,9437156,21412,24210,21452,21452,9437684,9437720,9437184,9437184,9984,9984,60,64,9205,9217,9437264,9437335,9988,9986,0,0,4,1,616862232,0,0,150994944,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,1439012751,172552294,19762563,212076964,6786461686,5701133228,0,0,128,4866048,0,0,0,0,0,4718592,1152,3,24627459,610675081,3259931716,815668604,32,150974462,0,155844736,5013504,10.666176,0.026204,32,1,1,128,1,1,24,16392,0
"1165","TitanX",8,3,384,3505,"subSeqMax",9,155189248,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",99.071468,0.083421,0.346436,0.346437,1702867.28125,99.999988,99.999983,84.007382,2e-06,7.853848,32.018845,1.030303,0,0,7.994936,17.333333,5152768,160170112,0,0,38797312,19968,19398600,48361,50,0,25.727132,4.753217,51.454263,26.482214,25.727057,64.137938,25.727132,0,0,849.69135,27.335077,50,17.948718,19398656,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)",0,0,0,0,0,0,0,0,4096,217967012,217967472,"Low (1)","Low (1)",6.144543,"Low (3)",4096,0,3395470251,8192,485007363,475430912,1333796863,0,197656045,30616195,30616195,29560834,15009410,0,0,7.248953,37.768112,53.12629,0,0.713581,0.672263,0.002158,0.323557,8.2e-05,0.145004,0,5,19399479,19974,0,0,49.974279,0.00066,92.307692,25.727132,26.482214,19398656,19968,25.728223,26.490171,0,6.631,"Low (1)",0,0,"Low (1)",0,0.321374,0,0,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",19408640,19408640,12136640,7281984,9699332,9699264,24398,24125,24336,24265,9699340,9699336,9699328,9699328,9984,9984,56,68,9211,9221,9699391,9699440,9989,9985,0,0,1,4,634804536,0,0,155189248,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,1483172850,177344613,20311427,217967012,6974943222,5859468204,0,0,128,5001216,0,0,0,0,0,4849664,1152,3,25311491,629673937,3361756808,840419249,32,155164670,0,160170112,5152768,10.715372,0.026963,32,1,1,128,1,1,24,16392,0
"1166","TitanX",8,3,384,3505,"subSeqMax",9,159383552,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",99.785297,0.083386,0.336205,0.340795,1748883.28125,99.999988,99.999984,84.007335,2e-06,7.725955,32.01835,1.030303,0,0,7.995069,17.333333,5292032,164495488,0,0,39845888,19968,19922908,48541,50,0,25.69577,4.622491,51.39154,25.753881,25.695724,62.606127,25.69577,0,0,848.637281,27.301756,50,17.948718,19922944,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)",0,0,0,0,0,0,0,0,4096,223857060,223857520,"Low (1)","Low (1)",6.144602,"Low (3)",4096,0,3487220651,8192,498114563,488275968,1369841663,0,202997229,31443587,31443587,30359554,15414914,0,0,7.025634,36.613723,54.655429,0,0.582166,0.656595,0.002108,0.318864,7.7e-05,0.145404,0,5,19923095,19974,0,0,49.974956,0.000602,92.307692,25.69577,25.753881,19922944,19968,25.695965,25.76162,0,6.448,"Low (1)",0,0,"Low (1)",0,0.316383,0,0,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",19932928,19932928,9348240,10594672,9961412,9961432,24579,24658,24611,24610,9961420,9961404,9961472,9961472,9984,9984,52,80,9221,9211,9961520,9961575,9989,9985,0,0,1,4,653955068,0,0,159383552,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,1521466839,182136934,20860291,223857060,7163424760,6017803182,0,0,128,5136384,0,0,0,0,0,4980736,1152,3,25995523,646399077,3449998612,862236992,32,159354878,0,164495488,5292032,10.71789,0.027877,32,1,1,128,1,1,24,16392,0
"1167","TitanX",8,3,384,3505,"subSeqMax",9,163577856,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",99.268554,0.083343,0.335854,0.335783,1794899.28125,99.999989,99.999984,84.007289,2e-06,7.612319,32.017879,1.030303,0,0,7.995195,17.333333,5431296,168820864,0,0,40894464,19968,20447636,48126,50,0,26.475395,4.640619,52.95079,25.854877,26.475918,62.314295,26.475395,0,0,874.367547,28.130107,50,17.948718,20447232,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)",0,0,0,0,0,0,0,0,4096,229747108,229747565,"Low (1)","Low (1)",6.144658,"Low (3)",4096,0,3578971051,8192,511221763,501121024,1405886463,0,208338410,32270979,32270979,31158274,15820418,0,0,7.020643,36.589418,54.628872,0,0.619322,0.656134,0.002601,0.325246,7.5e-05,0.157687,0,5,20447415,19974,0,0,49.975598,0.000567,92.257612,26.475395,25.854877,20447232,19968,26.475632,25.862646,0,6.474,"Low (1)",0,0,"Low (1)",0,0.312348,0,0,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",24292944,16621488,10233600,10233600,10223648,10223568,24383,24457,24427,24367,10223612,10223640,10223616,10223616,9984,9984,64,52,9217,9205,10224000,10224063,9988,9986,0,0,4,1,672007396,0,0,163577856,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,1563064267,186929254,21409155,229747108,7351906294,6176138156,0,0,128,5271552,0,0,0,0,0,5111808,1152,3,26679555,663508649,3542571440,885706138,32,163545086,0,168820864,5431296,10.715617,0.028403,32,1,1,128,1,1,24,16392,0
"1168","TitanX",8,3,384,3505,"subSeqMax",9,167772160,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",98.12397,0.083428,0.338002,0.339069,1840915.28125,99.999989,99.999985,84.007246,2e-06,7.686822,32.017432,1.030303,0,0,7.995315,17.333333,5570560,173146240,0,0,41943040,19968,20971420,49243,50,0,24.606884,4.205278,49.213768,23.429406,24.606767,57.779159,24.606884,0,0,812.64295,26.144814,50,17.948718,20971520,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)",0,0,0,0,0,0,0,0,4096,235637156,235637612,"Low (1)","Low (1)",6.144712,"Low (3)",4096,0,3670721451,8192,524328963,513966080,1441931263,0,213679593,33098371,33098371,31956994,16225922,0,0,7.024327,36.543249,54.692012,0,0.609515,0.653808,0.002007,0.324302,7.3e-05,0.150708,0,5,20971671,19974,0,0,49.976208,0.000191,92.307692,24.606884,23.429406,20971520,19968,24.607061,23.436446,0,5.866,"Low (1)",0,0,"Low (1)",0,0.315051,0,0,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",20981504,20981504,12463696,8527792,10485756,10485772,24833,24294,24780,24785,10485752,10485768,10485760,10485760,9984,9984,56,68,9211,9221,10485815,10485856,9988,9986,0,0,0,5,688913720,0,0,167772160,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,1605888421,191721578,21958019,235637156,7540387830,6334473132,0,0,128,5406720,0,0,0,0,0,5242880,1152,3,27363587,681406650,3639003100,909789321,32,167735294,0,173146240,5570560,10.744811,0.02918,32,1,1,128,1,1,24,16392,0
"1169","TitanX",8,3,384,3505,"subSeqMax",9,171966464,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",98.688648,0.083334,0.34623,0.335693,1886931.28125,99.999989,99.999985,84.007205,2e-06,7.610271,32.017007,1.030303,0,0,7.995429,17.333333,5709824,177471616,0,0,42991616,19968,21495752,48285,50,0,25.934571,4.324075,51.869141,24.091278,25.934503,58.255578,25.934571,0,0,856.473996,27.555481,50,17.948718,21495808,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)",0,0,0,0,0,0,0,0,4096,241527204,241527659,"Low (1)","Low (1)",6.144762,"Low (3)",4096,0,3762471851,8192,537436163,526811136,1477976063,0,219020776,33925763,33925763,32755714,16631426,0,0,7.016578,36.540771,54.647049,0,0.660258,0.651409,0.002112,0.309212,7.1e-05,0.172538,0,5,21496631,19974,0,0,49.976788,0.000558,92.257612,25.934571,24.091278,21495808,19968,25.935563,24.098517,0,6.032,"Low (1)",0,0,"Low (1)",0,0.313012,0,0,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",22849904,20161680,12774992,8740784,10747928,10747808,24651,24296,24648,24577,10747892,10747912,10747904,10747904,9984,9984,16,4,9205,9217,10747967,10748008,9988,9986,0,0,4,1,707734440,0,0,171966464,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,1643823542,196513895,22506883,241527204,7728869366,6492808108,0,0,128,5541888,0,0,0,0,0,5373952,1152,3,28047619,697811935,3725796578,931426960,32,171925502,0,177471616,5709824,10.725223,0.029958,32,1,1,128,1,1,24,16392,0
"1170","TitanX",8,3,384,3505,"subSeqMax",9,176160768,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",98.568492,0.083367,0.33695,0.33778,1932947.28125,99.99999,99.999985,84.007166,2e-06,7.657588,32.016602,1.030303,0,0,7.995538,17.333333,5849088,181796992,0,0,44040192,19968,22020324,48974,50,0,25.213846,4.103816,50.427691,22.864117,25.214107,56.077088,25.213846,0,0,832.65782,26.789711,50,17.948718,22020096,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)",0,0,0,0,0,0,0,0,4096,247417252,247417712,"Low (1)","Low (1)",6.14481,"Low (3)",4096,0,3854222251,8192,550543363,539656192,1514020863,0,224361965,34753155,34753155,33554434,17036930,0,0,7.205152,37.581123,53.314925,0,0.730658,0.676768,0.001879,0.328161,7.2e-05,0.161263,0,5,22020287,19974,0,0,49.97734,0.000418,92.307692,25.213846,22.864117,22020096,19968,25.214064,22.870988,0,5.725,"Low (1)",0,0,"Low (1)",0,0.314173,0,0,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",22030080,22030080,13086288,8953776,11010108,11010152,21513,24397,21592,21585,11010092,11010116,11010048,11010048,9984,9984,40,60,9221,9211,11010432,11010487,9984,9990,0,0,4,1,725605092,0,0,176160768,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,1692017454,201306215,23055747,247417252,7917350904,6651143086,0,0,128,5677056,0,0,0,0,0,5505024,1152,3,28731651,717606687,3830342436,958194508,32,176115710,0,181796992,5849088,10.736842,0.03123,32,1,1,128,1,1,24,16392,0
"1171","TitanX",8,3,384,3505,"subSeqMax",9,180355072,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",98.024282,0.083446,0.34135,0.341375,1978963.28125,99.99999,99.999986,84.007129,2e-06,7.739103,32.016216,1.030303,0,0,7.995642,17.333333,5988352,186122368,0,0,45088768,19968,22544340,49090,50,0,24.650041,3.918747,49.300083,21.833021,24.649993,53.675031,24.650041,0,0,814.025182,26.190669,50,17.948718,22544384,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)",0,0,0,0,0,0,0,0,4096,253307300,253307757,"Low (1)","Low (1)",6.144856,"Low (3)",4096,0,3945972651,8192,563650563,552501248,1550065663,0,229703146,35580547,35580547,34353154,17442434,0,0,7.117833,37.178797,53.866857,0,0.714543,0.661149,0.002029,0.318328,6.9e-05,0.140394,0,5,22545207,19974,0,0,49.977867,0.000497,92.307692,24.650041,21.833021,22544384,19968,24.650941,21.839582,0,5.467,"Low (1)",0,0,"Low (1)",0,0.316563,0,0,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",25373664,19735072,9871904,12692448,11272172,11272128,24633,24620,24555,24606,11272128,11272164,11272192,11272192,9984,9984,60,44,9221,9211,11272583,11272624,9985,9989,0,0,1,4,743474016,0,0,180355072,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,1724586639,206098534,23604611,253307300,8105832440,6809478062,0,0,128,5812224,0,0,0,0,0,5636096,1152,3,29415683,732265470,3910107080,977149692,32,180305918,0,186122368,5988352,10.748432,0.031601,32,1,1,128,1,1,24,16392,0
"1172","TitanX",8,3,384,3505,"subSeqMax",9,184549376,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",98.410285,0.083453,0.335472,0.341672,2024979.28125,99.99999,99.999986,84.007093,2e-06,7.745834,32.015848,1.030303,0,0,7.995741,17.333333,6127616,190447744,0,0,46137344,19968,23068612,49190,50,0,24.049634,3.736404,48.099268,20.81711,24.049571,51.281733,24.049634,0,0,794.185039,25.552736,50,17.948718,23068672,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)",0,0,0,0,0,0,0,0,4096,259197348,259197805,"Low (1)","Low (1)",6.1449,"Low (3)",4096,0,4037723051,8192,576757763,565346304,1586110463,0,235044330,36407939,36407939,35151874,17847938,0,0,7.109401,37.110126,54.030903,0,0.605609,0.667091,0.001986,0.323951,6.8e-05,0.150864,0,5,23068823,19974,0,0,49.97837,0.000381,92.307692,24.049634,20.81711,23068672,19968,24.049791,20.823365,0,5.212,"Low (1)",0,0,"Low (1)",0,0.317373,0,0,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",24521072,21636240,14430400,8658240,11534360,11534296,24879,24646,24850,24831,11534356,11534364,11534336,11534336,9984,9984,40,44,9221,9211,11534720,11534775,9985,9989,0,0,0,5,763249820,0,0,184549376,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,1767091302,210890855,24153475,259197348,8294313974,6967813036,0,0,128,5947392,0,0,0,0,0,5767168,1152,3,30099715,749760643,4004284002,1001072616,32,184496126,0,190447744,6127616,10.764149,0.032314,32,1,1,128,1,1,24,16392,0
"1173","TitanX",8,3,384,3505,"subSeqMax",9,188743680,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",98.309592,0.083444,0.340183,0.340155,2070995.28125,99.99999,99.999986,84.007059,2e-06,7.711447,32.015496,1.030303,0,0,7.995836,17.333333,6266880,194773120,0,0,47185920,19968,23592972,48826,50,0,24.636444,3.742515,49.272889,20.851157,24.636457,50.985507,24.636444,0,0,813.550673,26.176222,50,17.948718,23592960,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)",0,0,0,0,0,0,0,0,4096,265087396,265087852,"Low (1)","Low (1)",6.144942,"Low (3)",4096,0,4129473451,8192,589864963,578191360,1622155263,0,240385513,37235331,37235331,35950594,18253442,0,0,7.095733,37.053939,54.04322,0,0.686381,0.660708,0.001919,0.317639,6.6e-05,0.140396,0,5,23593783,19974,0,0,49.97885,0.000356,92.307692,24.636444,20.851157,23592960,19968,24.637304,20.857422,0,5.221,"Low (1)",0,0,"Low (1)",0,0.315455,0,0,"Graphics Device (0)",2,14,"subSeqMax(int*, int*, int, int)",22127760,25078128,12544368,11068560,11796472,11796436,24349,24407,24474,24512,11796432,11796460,11796480,11796480,9984,9984,8,12,9221,9211,11796864,11796919,9989,9985,0,0,5,0,779709480,0,0,188743680,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,1812784451,215683174,24702339,265087396,8482795512,7126148014,0,0,128,6082560,0,0,0,0,0,5898240,1152,3,30783747,769001336,4106468972,1026589910,32,188686334,0,194773120,6266880,10.758654,0.033094,32,1,1,128,1,1,24,16392,0
