2816,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.924190,0.328592,"<OVERFLOW>",17.548266,11.344334,99.924190,0.328592,1.390743,0.000000,1.303644,0.000000,0.000000,0.000000,6.579690,48.876041,45.377335,132.586900,0.000000,0.000000,13.235294,25.000000,97.585615,0.000000,132.586900,0.000000,0.000000,100.000000,0.000000,0.786175,32413.000000,17.853968,0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,11863064576,3964928,0,4,0,588710425,4270634,11863881808,5617233,0.000000,0.000000,0.000000,0.000000,132.596034,64.287437,0.000000,48.000000,99.990744,363150979,349904896,12096966517,1395902464,44660948992,0,0,22330474496,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",8032200704,19202930155,17444008814,0.000000,0,0.000000,0.000000,0.000000,0.000000,22330474496,0,167557857280,0,11173167104,44668878848,11276255232,0,0.000000,0,0.000000,11863064576,3964928,0,45.377335,0,299192383,3.343907,"<OVERFLOW>","<OVERFLOW>",0.475698,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3072,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.883896,0.328228,"<OVERFLOW>",17.529755,10.388002,99.883896,0.328228,1.393666,0.000000,1.303702,0.000000,0.000000,0.000000,7.714117,47.693470,41.552011,132.447038,0.000000,0.000000,13.235294,25.000000,97.116161,0.000000,132.447038,0.000000,0.000000,100.000000,0.000000,0.786079,35357.000000,17.853909,0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,15401484288,4718592,0,5,0,897029164,5416008,15402532651,7052629,0.000000,0.000000,0.000000,0.000000,132.456053,62.105586,0.000000,46.000000,99.991515,471508346,454164480,15758606308,1812234240,57982058496,0,0,28991029248,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",10427203584,24964124228,22680006260,0.000000,0,0.000000,0.000000,0.000000,0.000000,28991029248,0,"<OVERFLOW>",0,14504951808,57991495680,14627635200,0,0.000000,0,0.000000,15401484288,4718632,0,41.552363,0,474676621,4.082042,"<OVERFLOW>","<OVERFLOW>",0.474906,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3328,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.926485,0.327887,"<OVERFLOW>",17.513139,9.579836,99.926485,0.327887,1.396184,0.000000,1.303752,0.000000,0.000000,0.000000,8.158082,44.637632,38.319346,132.321493,0.000000,0.000000,13.235294,25.000000,96.870141,0.000000,132.321493,0.000000,0.000000,100.000000,0.000000,0.786064,38301.000000,17.854667,0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,19581632512,5537792,0,6,0,1207275958,6450891,19583045038,8571548,0.000000,0.000000,0.000000,0.000000,132.331038,59.311747,0.000000,43.000000,99.992167,600185241,577314816,20046451527,2304067584,73719087104,0,0,36859543552,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",13256435712,31755387442,28851693259,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,"<OVERFLOW>",0,18440847360,73730162688,18584829952,0,0.000000,0,0.000000,19581632512,5537812,0,38.319485,0,603306845,4.076803,"<OVERFLOW>","<OVERFLOW>",0.474865,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3584,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.925075,0.327739,"<OVERFLOW>",17.497326,8.887530,99.925075,0.327739,1.400191,0.000000,1.303794,0.000000,0.000000,0.000000,9.082186,44.309633,35.550121,132.202015,0.000000,0.000000,13.235294,25.000000,96.650887,0.000000,132.202015,0.000000,0.000000,"<OVERFLOW>",0.000000,0.786154,41245.000000,17.858051,0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,24456986624,6422528,0,4,0,1680177788,8005032,24458678398,10391137,0.000000,0.000000,0.000000,0.000000,132.211160,57.517256,0.000000,23.000000,"<OVERFLOW>",750214054,720928768,25019926373,2877693952,92073361408,0,0,46036680704,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",16556072960,39734177594,36103631190,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,"<OVERFLOW>",0,23031185408,92086206464,23198171136,0,0.000000,0,0.000000,24456986624,6422544,0,35.550210,0,844045510,4.562480,"<OVERFLOW>","<OVERFLOW>",0.474046,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3840,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",17.503468,8.297939,"<OVERFLOW>","<OVERFLOW>",1.397333,0.000000,1.303831,0.000000,0.000000,0.000000,8.833685,40.234912,33.191760,132.248422,0.000000,0.000000,13.235294,25.000000,96.684223,0.000000,132.248422,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",44189.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,30081024000,7372800,0,4,0,2009296544,8937277,30083110734,11695917,0.000000,0.000000,0.000000,0.000000,132.257596,52.654090,0.000000,18.000000,"<OVERFLOW>",917791250,886579200,30808373468,3539404800,113246208000,0,0,56623104000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",20362291200,48815202689,44358497865,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,"<OVERFLOW>",0,28326297600,113260953600,28517990400,0,0.000000,0,0.000000,30081024000,7372804,0,33.191778,0,1066953630,4.690762,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4096,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",17.519472,7.786431,"<OVERFLOW>","<OVERFLOW>",1.397302,0.000000,1.303864,0.000000,0.000000,0.000000,7.894530,34.189475,31.145728,132.369345,0.000000,0.000000,13.235294,25.000000,100.000000,0.000000,125.751425,0.000000,"<INVALID>","<OVERFLOW>",0.000000,"<OVERFLOW>",47133.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,36507222016,8388608,0,1,0,2177296803,9208393,36509647494,12604104,0.000000,0.000000,0.000000,0.000000,132.378140,46.797275,0.000000,3.000000,"<OVERFLOW>",1109483746,1075838976,37338857722,4295491584,137438953472,0,0,68719476736,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",24711266304,59233252268,53826162879,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,"<OVERFLOW>",0,34376515584,137455730688,34594619392,0,0.000000,0,0.000000,34682011648,8388608,0,31.145728,0,1068084925,3.872705,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4352,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",17.527294,7.331677,"<OVERFLOW>","<OVERFLOW>",1.393304,0.000000,1.303892,0.000000,0.000000,0.000000,7.942098,32.238245,29.326713,132.428440,0.000000,0.000000,13.235294,25.000000,96.923294,0.000000,132.428440,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",50077.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,43789058048,9469952,0,10,0,2626150155,10410121,43792200505,13991107,0.000000,0.000000,0.000000,0.000000,132.437944,43.327905,0.000000,32.000000,"<OVERFLOW>",1325207570,1290280960,44766736237,5152245760,164852924416,0,0,82426462208,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",29639174144,70935557898,64459591456,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,"<OVERFLOW>",0,41232171008,164871864320,41478389760,0,0.000000,0,0.000000,43789058048,9469960,0,29.326737,0,1307925465,3.955475,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4608,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",17.512177,6.918390,"<OVERFLOW>","<OVERFLOW>",1.396227,0.000000,1.303917,0.000000,0.000000,0.000000,8.458417,30.490870,27.673563,132.314223,0.000000,0.000000,13.235294,25.000000,96.768504,0.000000,132.314223,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",53021.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,51980009472,10616832,0,9,0,3322912603,11697679,51983534818,15933928,0.000000,0.000000,0.000000,0.000000,132.323197,41.532969,0.000000,24.000000,"<OVERFLOW>",1570560562,1531478016,53250733168,6115958784,195689447424,0,0,97844723712,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",35182190592,84304524848,76618990042,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,"<OVERFLOW>",0,48943595520,"<OVERFLOW>",49219633152,0,0.000000,0,0.000000,51980009472,10616832,0,27.673563,0,1598176866,4.068132,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4864,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",17.495808,6.548138,"<OVERFLOW>","<OVERFLOW>",1.401454,0.000000,1.303940,0.000000,0.000000,0.000000,9.116798,30.446369,26.192554,132.190548,0.000000,0.000000,13.235294,25.000000,96.486896,0.000000,132.190548,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",55965.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",16.000000,0,0,0,0,"<OVERFLOW>",11829248,0,7,0,4216203729,13750383,61137903022,18199465,0.000000,0.000000,0.000000,0.000000,132.199952,40.297614,0.000000,16.000000,"<OVERFLOW>",1851793903,1801003008,62737959663,7192922112,230149849088,0,0,115074924544,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",41376491520,99293331422,90247398377,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,"<OVERFLOW>",0,57561120768,"<OVERFLOW>",57868681216,0,0.000000,0,0.000000,61133553664,11829248,0,26.192554,0,2165454308,4.682414,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5120,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",17.501007,6.222580,"<OVERFLOW>","<OVERFLOW>",1.397659,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,8.881523,27.734688,24.890321,132.229830,0.000000,0.000000,13.235294,25.000000,96.586043,0.000000,132.229830,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",58909.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",16.000000,0,0,0,0,"<OVERFLOW>",13107200,0,1,0,4789242806,14605039,71308238623,19972167,0.000000,0.000000,0.000000,0.000000,132.239233,37.926761,0.000000,1.000000,"<OVERFLOW>",2150339296,2100428800,73081248662,8389427200,268435456000,0,0,134217728000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",48258252800,115706830449,105168301919,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,"<OVERFLOW>",0,67135078400,"<OVERFLOW>",67475865600,0,0.000000,0,0.000000,71303168000,13107200,0,24.890321,0,2392251393,4.436367,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
