2816,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.960454,1.015195,0.499619,276.206937,49.042424,99.960454,1.015195,0.459264,0.000000,0.272595,0.000000,0.000000,0.000000,17.387313,49.059444,49.042424,172.629336,0.000000,0.000000,160.000000,100.000000,89.931879,0.000000,172.629336,0.000000,0.000006,100.000000,0.000000,1.481438,31002.000000,28.599542,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,3489136640,991232,0,8,0,351427582,991576,3489165913,991237,0.000000,0.000000,0.000000,0.000000,172.630784,49.042672,0.000000,395.000000,99.990323,808503363,349904896,3554016433,1395902464,44660948992,0,0,22330474496,0,0,0,0,0,3.985373,24.250153,28.366949,0.000000,0.000000,1.435478,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",7682543616,11210856449,8657141516,0.000000,0,0.000000,0.000000,0.000000,0.000000,22330474496,0,167557857280,0,11173167104,44668878848,87228416,0,0.000000,0,0.000000,3489136640,991428,0,49.052122,0,0,0.000000,11.657633,0.000039,0.109734,0.000000,20.102719,10.201656,4.145525,0.000000
3072,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.943137,1.015686,0.499880,276.358671,44.980252,99.943137,1.015686,0.460001,0.000000,0.272606,0.000000,0.000000,0.000000,17.528648,44.993064,44.980252,172.724170,0.000000,0.000000,160.000000,100.000000,89.852394,0.000000,172.724170,0.000000,0.000003,100.000000,0.000000,1.482930,33818.000000,28.620776,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,4529848320,1179648,0,5,0,459704735,1179984,4529892068,1179792,0.000000,0.000000,0.000000,0.000000,172.725838,44.985743,0.000000,190.000000,99.991129,1054405119,454164480,4613621308,1812234240,57982058496,0,0,28991029248,0,0,0,0,0,3.987422,24.265435,28.289700,0.000000,0.000000,1.437820,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",9973334016,14561082430,11241244946,0.000000,0,0.000000,0.000000,0.000000,0.000000,28991029248,0,217527091200,0,14504951808,57991495680,103809024,0,0.000000,0,0.000000,4529848320,1179800,0,44.986048,0,0,0.000000,11.680349,0.000030,0.109778,0.000000,20.114907,10.224336,4.153611,0.000000
3328,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.978908,1.015108,0.499745,276.257343,41.505009,99.978908,1.015108,0.459286,0.000000,0.272616,0.000000,0.000000,0.000000,17.401157,41.505069,41.505009,172.660840,0.000000,0.000000,160.000000,100.000000,89.913674,0.000000,172.660840,0.000000,0.000003,100.000000,0.000000,1.481276,36634.000000,28.597106,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,5759303680,1384448,0,9,0,580435885,1384450,5759362507,1384450,0.000000,0.000000,0.000000,0.000000,172.662603,41.505069,0.000000,269.000000,99.991811,1333329973,577314816,5867424771,2304067584,73719087104,0,0,36859543552,0,0,0,0,0,3.984170,24.236788,28.388802,0.000000,0.000000,1.434580,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",12679467008,18502965442,14288525619,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,"<OVERFLOW>",0,18440847360,73730162688,121831424,0,0.000000,0,0.000000,5759303680,1384604,0,41.509686,0,0,0.000000,11.648995,0.000024,0.109755,0.000000,20.110942,10.195699,4.144257,0.000000
3584,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.978160,1.014942,0.499780,276.255399,38.540094,99.978160,1.014942,0.459348,0.000000,0.272624,0.000000,0.000000,0.000000,17.489448,38.540142,38.540094,172.659624,0.000000,0.000000,160.000000,100.000000,89.883329,0.000000,172.659624,0.000000,0.000002,"<OVERFLOW>",0.000000,1.481052,39450.000000,28.593445,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,7193231360,1605632,0,10,0,728633834,1605634,7193302100,1605778,0.000000,0.000000,0.000000,0.000000,172.661322,38.543599,0.000000,240.000000,"<OVERFLOW>",1665386876,720928768,7328452494,2877693952,92073361408,0,0,46036680704,0,0,0,0,0,3.982817,24.233751,28.397745,0.000000,0.000000,1.433945,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",15835545600,23109564599,17846294217,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,"<OVERFLOW>",0,23031185408,92086206464,141295616,0,0.000000,0,0.000000,7193231360,1605792,0,38.543935,0,571336,13.713817,11.649502,0.000029,0.109738,0.000000,20.105266,10.196945,4.144354,0.000000
3840,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.958876,1.015359,0.499893,276.285418,35.974663,99.958876,1.015359,0.460221,0.000000,0.272630,0.000000,0.000000,0.000000,17.638722,35.980850,35.974663,172.678386,0.000000,0.000000,160.000000,100.000000,89.795412,0.000000,172.678386,0.000000,0.000000,"<OVERFLOW>",0.000000,1.482205,42266.000000,28.609119,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,8847360000,1843200,0,1,0,903738620,1843517,8847440023,1843206,0.000000,0.000000,0.000000,0.000000,172.679948,35.974780,0.000000,19.000000,"<OVERFLOW>",2056948299,886579200,9014957201,3539404800,113246208000,0,0,56623104000,0,0,0,0,0,3.984269,24.248208,28.350151,0.000000,0.000000,1.436158,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",19476172800,28439518066,21957275531,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,"<OVERFLOW>",0,28326297600,113260953600,162201600,0,0.000000,0,0.000000,8847360000,1843200,0,35.974663,0,712429,13.904836,11.658138,0.000023,0.109742,0.000000,20.115596,10.207457,4.148706,0.000000
4096,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.981658,1.014580,0.499826,276.202518,33.716127,99.981658,1.014580,0.459913,0.000000,0.272637,0.000000,0.000000,0.000000,17.510205,33.716159,33.716127,172.626574,0.000000,0.000000,160.000000,100.000000,89.861969,0.000000,172.626574,0.000000,0.000000,"<OVERFLOW>",0.000000,1.481199,45082.000000,28.594648,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,10737418240,2097152,0,17,0,1089139359,2097154,10737525772,2097298,0.000000,0.000000,0.000000,0.000000,172.628303,33.718474,0.000000,273.000000,"<OVERFLOW>",2490603078,1075838976,10942135983,4295491584,137438953472,0,0,68719476736,0,0,0,0,0,3.984973,24.237992,28.416277,0.000000,0.000000,1.434084,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",23635951616,34506442122,26645971145,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,"<OVERFLOW>",0,34376515584,137455730688,184549376,0,0.000000,0,0.000000,10737418240,2097152,0,33.716127,0,862731,13.870214,11.633084,0.000013,0.109720,0.000000,20.112111,10.181467,4.139801,0.000000
4352,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.989460,1.014574,0.499834,276.218751,31.734691,99.989460,1.014574,0.459246,0.000000,0.272642,0.000000,0.000000,0.000000,17.575215,31.734704,31.734691,172.636720,0.000000,0.000000,160.000000,100.000000,89.816518,0.000000,172.636720,0.000000,0.000000,"<OVERFLOW>",0.000000,1.480441,47898.000000,28.585323,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,12879134720,2367488,0,1,0,1311155398,2367489,12879264018,2367707,0.000000,0.000000,0.000000,0.000000,172.638453,31.737626,0.000000,13.000000,"<OVERFLOW>",2977089101,1290280960,13126809271,5152245760,164852924416,0,0,82426462208,0,0,0,0,0,3.980233,24.214231,28.426998,0.000000,0.000000,1.432412,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",28349485056,41368862669,31951088177,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,"<OVERFLOW>",0,41232171008,164871864320,208338944,0,0.000000,0,0.000000,12879134720,2367488,0,31.734691,0,0,0.000000,11.640303,0.000017,0.109726,0.000000,20.116016,10.189790,4.142554,0.000000
4608,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.985098,1.014512,"<OVERFLOW>",276.216268,29.971383,99.985098,1.014512,0.460064,0.000000,0.272647,0.000000,0.000000,0.000000,17.720680,29.971383,29.971383,172.635168,0.000000,0.000000,160.000000,100.000000,89.735075,0.000000,172.635168,0.000000,0.000001,"<OVERFLOW>",0.000000,1.481253,50714.000000,28.595105,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,15288238080,2654208,0,0,0,1569309276,2654208,15288387686,2654336,0.000000,0.000000,0.000000,0.000000,172.636857,29.972828,0.000000,0.000000,"<OVERFLOW>",3549148759,1531478016,15583703214,6115958784,195689447424,0,0,97844723712,0,0,0,0,0,3.981530,24.228208,28.403224,0.000000,0.000000,1.434010,"Low (1)","Low (3)","Idle (0)","Low (1)","Idle (0)","Mid (5)","Mid (5)","Low (1)","Idle (0)",33651376128,49133173977,37939995936,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,"<OVERFLOW>",0,48943595520,195710681088,233570304,0,0.000000,0,0.000000,15288238080,2654312,0,29.972557,0,0,0.000000,11.640099,0.000015,0.109723,0.000000,20.121725,10.191190,4.143583,0.000000
4864,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.987125,1.014227,"<OVERFLOW>",276.122135,28.384265,99.987125,1.014227,0.459160,0.000000,0.272651,0.000000,0.000000,0.000000,17.559041,28.384275,28.384265,172.576334,0.000000,0.000000,160.000000,100.000000,89.810135,0.000000,172.576334,0.000000,0.000000,"<OVERFLOW>",0.000000,1.479919,53530.000000,28.579558,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,17980456960,2957312,0,6,0,1829448919,2957313,17980632601,2957321,0.000000,0.000000,0.000000,0.000000,172.578020,28.384351,0.000000,57.000000,"<OVERFLOW>",4148202746,1801003008,18334487025,7192922112,230149849088,0,0,115074924544,0,0,0,0,0,3.979153,24.200408,28.477067,0.000000,0.000000,1.430694,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",39576227840,57748035770,44608202654,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,"<OVERFLOW>",0,57561120768,230173507584,260243456,0,0.000000,0,0.000000,17980456960,2957312,0,28.384265,0,0,0.000000,11.618616,0.000008,0.109697,0.000000,20.121551,10.172504,4.137839,0.000000
5120,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.991489,1.013820,"<OVERFLOW>","<OVERFLOW>",26.958021,99.991489,1.013820,0.459395,0.000000,0.272655,0.000000,0.000000,0.000000,17.752575,26.959189,26.958021,172.531335,0.000000,0.000000,"<OVERFLOW>",100.000000,89.718424,0.000000,172.531335,0.000000,0.000000,"<OVERFLOW>",0.000000,1.479564,56346.000000,28.573345,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,20971520000,3276800,0,4,0,2157860047,3276942,20971727147,3276809,0.000000,0.000000,0.000000,0.000000,172.533039,26.958095,0.000000,32.000000,"<OVERFLOW>",4838516503,2100428800,21394861517,8389427200,268435456000,0,0,134217728000,0,0,0,0,0,3.976208,24.190794,28.486838,0.000000,0.000000,1.430355,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",46158643200,67363688148,52037114498,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,"<OVERFLOW>",0,67135078400,"<OVERFLOW>",288358400,0,0.000000,0,0.000000,20971520000,3276860,0,26.958514,0,1160254,9.545334,11.617385,0.000010,0.109661,0.000000,20.128407,10.170003,4.136819,0.000000
5376,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.994760,1.014226,"<OVERFLOW>","<OVERFLOW>",25.682354,99.994760,1.014226,0.459668,0.000000,0.272658,0.000000,0.000000,0.000000,17.800338,25.682369,25.682354,172.585425,0.000000,0.000000,"<OVERFLOW>",100.000000,89.685468,0.000000,172.585425,0.000000,0.000000,"<OVERFLOW>",0.000000,1.480309,59162.000000,28.581551,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,24277155840,3612672,0,2,0,2503928627,3612674,24277386626,3612743,0.000000,0.000000,0.000000,0.000000,172.587066,25.682859,0.000000,14.000000,"<OVERFLOW>",5616784395,2431328256,24755515358,9711765504,310747594752,0,0,155373797376,0,0,0,0,0,3.978468,24.204036,28.446369,0.000000,0.000000,1.431857,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",53433225216,77994766246,60236386408,0.000000,0,0.000000,0.000000,0.000000,0.000000,155373797376,0,"<OVERFLOW>",0,77715800064,"<OVERFLOW>",317915136,0,0.000000,0,0.000000,24277155840,3612740,0,25.682838,0,279737,1.988640,11.630168,0.000009,0.109702,0.000000,20.130419,10.178674,4.139599,0.000000
5632,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",24.508463,"<OVERFLOW>","<OVERFLOW>",0.458735,0.000000,0.272661,0.000000,0.000000,0.000000,17.640439,24.508995,24.508463,172.539585,0.000000,0.000000,"<OVERFLOW>",100.000000,89.764390,0.000000,172.539585,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",61978.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,27913093120,3964928,0,9,0,2853833340,3965014,27913355162,3964998,0.000000,0.000000,0.000000,0.000000,172.541205,24.508896,0.000000,55.000000,"<OVERFLOW>",6422533878,2795274240,28472984613,11166228480,357287591936,0,0,178643795968,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",61434576896,89616764582,69238480261,0.000000,0,0.000000,0.000000,0.000000,0.000000,178643795968,0,"<OVERFLOW>",0,89353617408,"<OVERFLOW>",348913664,0,0.000000,0,0.000000,27913093120,3964928,0,24.508463,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
