5888,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",82.143344,0.000000,99.989636,0.490670,"<OVERFLOW>",24.347613,33.874940,99.989636,0.490670,1.371892,0.640491,0.565907,0.107660,0.000000,0.000000,46.285109,52.814444,135.499760,389.561811,0.000000,30.357084,6.250000,25.000000,46.732020,0.000000,69.538495,0.000000,"<INVALID>","<OVERFLOW>",0.000000,1.163764,19535.000000,27.239959,0.000000,0.000000,2.400000,4.000054,16.000000,16.000000,0,0,19137036288,3189549121,12758024192,17334272,0,1,0,6063289802,6756469,9107827267,17334295,0.000000,0.000000,1168.685434,194.783536,69.526081,135.499940,0.000000,8.000000,"<OVERFLOW>",1589548240,1198231552,38212818965,9569601536,408256774144,0,0,204128387072,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (9)","Low (1)","Low (1)","Idle (0)",21164062720,50201128247,47001862231,0.000000,0,0.000000,0.000000,0.000000,0.000000,204128387072,0,115376914432,0,12758024192,"<OVERFLOW>",38690095104,0,0.000000,0,0.000000,9109453476,17334272,0,135.499760,0,1215107056,9.275717,"<OVERFLOW>","<OVERFLOW>",2.464385,0.000000,"<OVERFLOW>","<OVERFLOW>",10.327292,0.000000
6144,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",82.986281,0.000000,99.982044,0.498632,"<OVERFLOW>",25.170198,33.560263,99.982044,0.498632,1.352465,0.640534,0.565913,0.102530,0.000000,0.000000,48.793937,51.103571,134.241054,402.723162,0.000000,30.357052,6.250000,25.000000,43.126930,0.000000,68.542536,0.000000,0.072150,"<OVERFLOW>",0.000000,1.172976,20383.000000,27.440163,0.000000,0.000000,2.400000,4.000084,16.000000,16.000000,0,0,21743271936,3623954614,14495514624,18874368,0,9,0,7025105983,7185191,9865746323,18874378,0.000000,0.000000,1208.169486,201.365802,68.524034,134.241124,0.000000,67.000000,"<OVERFLOW>",1805933578,1361313792,42945930204,10872815616,463856467968,0,0,231928233984,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (9)","Low (1)","Low (1)","Idle (0)",24044765184,56564089705,52929584956,0.000000,0,0.000000,0.000000,0.000000,0.000000,231928233984,0,131063611392,0,14495514624,"<OVERFLOW>",43939528704,0,0.000000,0,0.000000,9868410116,18874368,0,134.241054,0,1414096773,9.821823,"<OVERFLOW>","<OVERFLOW>",2.504509,0.000000,"<OVERFLOW>","<OVERFLOW>",10.342540,0.000000
6400,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",81.810676,0.000000,99.976017,0.487448,"<OVERFLOW>",24.608725,31.499167,99.976017,0.487448,1.380586,0.640573,0.565918,0.109700,0.000000,0.000000,47.388027,49.279611,125.996671,393.761797,0.000000,"<OVERFLOW>",6.249648,25.000000,47.106172,0.000000,71.661071,0.000000,"<INVALID>","<OVERFLOW>",0.000000,1.160307,21231.000000,27.165922,0.000000,0.000000,2.400000,4.000051,16.000000,16.000000,0,0,24576000000,4096052617,16384000000,20480000,0,5,0,7887501742,8010104,11928974968,20480014,0.000000,0.000000,1181.218790,196.872327,71.669156,125.996757,0.000000,32.000000,"<OVERFLOW>",2041066492,1538560000,49302693168,12289280000,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (9)","Low (1)","Low (1)","Idle (0)",27175680000,64694039742,60586508956,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,148111360000,0,16384000000,"<OVERFLOW>",49643520000,0,0.000000,0,0.000000,11927629288,20480000,0,125.996671,0,1580929405,9.498207,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6656,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",82.103433,0.000000,99.980639,0.489647,"<OVERFLOW>",24.718987,30.423368,99.980639,0.489647,1.374413,0.640609,0.565922,0.107903,0.000000,0.000000,47.224841,46.287823,121.693474,395.503793,0.000000,"<OVERFLOW>",6.250000,25.000000,46.715508,0.000000,70.772601,0.000000,"<INVALID>","<OVERFLOW>",0.000000,1.162636,22079.000000,27.215777,0.000000,0.000000,2.400000,4.000049,16.000000,16.000000,0,0,27644657664,4607499953,18429771776,22151168,0,0,0,8802373598,8425508,13183940466,22151183,0.000000,0.000000,1186.511379,197.754343,70.732000,121.693557,0.000000,0.000000,"<OVERFLOW>",2295819174,1730560000,55268577416,13823713280,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","High (7)","Low (2)","Idle (0)","Low (2)","Idle (0)","High (9)","Low (1)","Low (1)","Idle (0)",30567227392,72579227520,67959314632,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,166576783360,0,18429771776,"<OVERFLOW>",55820943360,0,0.000000,0,0.000000,13191508296,22151168,0,121.693474,0,1783186417,9.566817,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6912,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",81.832529,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",24.193259,28.673491,"<OVERFLOW>","<OVERFLOW>",1.380401,0.640642,0.565927,0.109542,0.000000,0.000000,47.392327,44.469406,114.693969,387.092146,0.000000,"<OVERFLOW>",6.250000,25.000000,46.094888,0.000000,70.351183,0.000000,0.037668,"<OVERFLOW>",0.000000,"<OVERFLOW>",22927.000000,"<OVERFLOW>",0.000000,0.000000,2.400000,4.000051,16.000000,16.000000,0,0,30958682112,5159846685,20639121408,23887872,0,4,0,10107526156,9261860,15001670020,23890466,0.000000,0.000000,1161.276438,193.548561,70.340066,114.706424,0.000000,20.000000,"<OVERFLOW>",2570934295,1937903616,62098394309,15480834048,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",34229827584,81477003911,76303774421,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,186516504576,0,20639121408,"<OVERFLOW>",62490673152,0,0.000000,0,0.000000,15004041060,23887872,0,114.693969,0,2022364882,9.482496,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7168,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",82.032267,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",24.770258,28.308866,"<OVERFLOW>","<OVERFLOW>",1.371214,0.640673,0.565931,0.108452,0.000000,0.000000,48.109796,43.865278,113.235463,396.324122,0.000000,"<OVERFLOW>",6.250000,25.000000,46.011307,0.000000,71.278277,0.000000,"<INVALID>","<OVERFLOW>",0.000000,"<OVERFLOW>",23775.000000,"<OVERFLOW>",0.000000,0.000000,2.400000,4.000060,16.000000,16.000000,0,0,34527510528,5754671697,23018340352,25690112,0,10,0,11176787935,9951864,16566255877,25690127,0.000000,0.000000,1188.972367,198.165044,71.308430,113.235529,0.000000,46.000000,"<OVERFLOW>",2867180558,2161180672,68907437819,17265360896,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",38173900800,90518479503,84749431872,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,207987146752,0,23018340352,"<OVERFLOW>",69671583744,0,0.000000,0,0.000000,16559250948,25690112,0,113.235463,0,2236348675,9.626225,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7424,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",80.770405,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",23.688417,26.138943,"<OVERFLOW>","<OVERFLOW>",1.407976,0.640702,0.565934,0.116034,0.000000,0.000000,46.393895,40.816963,104.555773,379.014677,0.000000,"<OVERFLOW>",6.250000,25.000000,49.093116,0.000000,72.891730,0.000000,"<INVALID>","<OVERFLOW>",0.000000,"<OVERFLOW>",24623.000000,"<OVERFLOW>",0.000000,0.000000,2.400000,4.000035,16.000000,16.000000,0,0,38360580096,6393485792,25573720064,27557888,0,3,0,12521567803,10758175,19670117413,27557916,0.000000,0.000000,1137.044030,189.508992,72.880120,104.555879,0.000000,11.000000,"<OVERFLOW>",3185287248,2400980992,78102017736,19182012416,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",42409867264,102117804498,95708859972,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,231045332992,0,25573720064,"<OVERFLOW>",77382549504,0,0.000000,0,0.000000,19673250876,27557888,0,104.555773,0,2504877978,9.280870,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7680,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",82.007297,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",24.244351,25.860641,"<OVERFLOW>","<OVERFLOW>",1.379244,0.640729,0.565938,0.108503,0.000000,0.000000,48.486905,40.155222,103.442565,387.909620,0.000000,"<OVERFLOW>",6.250000,25.000000,44.436470,0.000000,69.785824,0.000000,0.006136,"<OVERFLOW>",0.000000,"<OVERFLOW>",25471.000000,"<OVERFLOW>",0.000000,0.000000,2.400000,4.000050,16.000000,16.000000,0,0,42467328000,7077975905,28311552000,29491200,0,6,0,14155251389,11448147,20373645923,29491535,0.000000,0.000000,1163.728859,193.957219,69.787178,103.443740,0.000000,22.000000,"<OVERFLOW>",3526227504,2657894400,85116653988,21235507200,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",46948147200,111701076762,104606586777,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,28311552000,"<OVERFLOW>",85642444800,0,0.000000,0,0.000000,20373250672,29491200,0,103.442565,0,2836195904,9.715007,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7936,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",81.848827,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",24.209234,24.990176,"<OVERFLOW>","<OVERFLOW>",1.380877,0.640754,0.565941,0.109463,0.000000,0.000000,47.527517,38.319153,99.960708,387.347744,0.000000,"<OVERFLOW>",6.250000,25.000000,45.995550,0.000000,70.343741,0.000000,0.002223,"<OVERFLOW>",0.000000,"<OVERFLOW>",26319.000000,"<OVERFLOW>",0.000000,0.000000,2.400000,4.000049,16.000000,16.000000,0,0,46857191424,7809627113,31238127616,31490048,0,4,0,15331656622,12071463,22688902293,31490068,0.000000,0.000000,1162.043233,193.676233,70.334682,99.960772,0.000000,13.000000,"<OVERFLOW>",3890598989,2932510720,93993439711,23430563840,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",51799160832,123317831175,115490571843,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,31238127616,"<OVERFLOW>",94470144000,0,0.000000,0,0.000000,22691824496,31490048,0,99.960708,0,3071964695,9.522967,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
8192,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",83.779861,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",25.155543,25.155542,"<OVERFLOW>","<OVERFLOW>",1.335937,0.640777,0.565944,0.097922,0.000000,0.000000,49.736418,38.287101,100.622171,402.488689,0.000000,"<OVERFLOW>",6.250000,25.000000,39.187311,0.000000,65.354537,0.000000,"<INVALID>","<OVERFLOW>",0.000000,"<OVERFLOW>",27167.000000,"<OVERFLOW>",0.000000,0.000000,2.400000,4.000147,16.000000,16.000000,0,0,51539607552,8590251282,34359738368,33554432,0,4,0,16983635723,12767583,22325629749,33554443,0.000000,0.000000,1207.466066,201.251764,65.380398,100.622205,0.000000,12.000000,"<OVERFLOW>",4279330156,3225419776,100827162665,25771900928,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",56973328384,133089002994,124480179141,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,34359738368,"<OVERFLOW>",103884521472,0,0.000000,0,0.000000,22316798952,33554432,0,100.622171,0,3411382546,9.990202,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
