5888,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",42.767592,19.834245,"<OVERFLOW>","<OVERFLOW>",0.577397,0.000000,0.260802,0.000000,0.000000,0.000000,15.207295,19.834249,19.834245,142.558639,0.000000,0.000000,30.000000,100.000000,89.347497,0.000000,142.558639,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",67741.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,31895060480,4333568,0,8,0,3402372452,4333569,31896874795,4333572,0.000000,0.000000,0.000000,0.000000,142.566748,19.834263,0.000000,38.000000,"<OVERFLOW>",5788782269,3193839616,36972499040,12759107584,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",73390057472,115759025740,103589472495,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,102098862080,"<OVERFLOW>",102549553152,0,0.000000,0,0.000000,31895060480,4333568,0,19.834245,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6144,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",42.723151,18.988067,"<OVERFLOW>","<OVERFLOW>",0.574615,0.000000,0.260805,0.000000,0.000000,0.000000,15.293362,18.988070,18.988067,142.410504,0.000000,0.000000,30.000000,100.000000,89.270374,0.000000,142.410504,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",70685.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,36238786560,4718592,0,5,0,3891657264,4718593,36240895721,4718601,0.000000,0.000000,0.000000,0.000000,142.418793,18.988103,0.000000,21.000000,"<OVERFLOW>",6485883251,3628597248,42061715138,14496694272,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",83383418880,131292178262,117556019239,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,116001865728,"<OVERFLOW>",116492599296,0,0.000000,0,0.000000,36238786560,4718592,0,18.988067,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6400,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",42.708047,18.222099,"<OVERFLOW>","<OVERFLOW>",0.574371,0.000000,0.260808,0.000000,0.000000,0.000000,15.501418,18.222099,18.222099,142.360157,0.000000,0.000000,30.000000,100.000000,89.139275,0.000000,142.360157,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",73629.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,40960000000,5120000,0,10,0,4460082864,5120000,40962353134,5120005,0.000000,0.000000,0.000000,0.000000,142.368336,18.222117,0.000000,37.000000,"<OVERFLOW>",7323477091,4101120000,47525435444,16385280000,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",94245120000,148377628143,132857954675,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,131112960000,"<OVERFLOW>",131645440000,0,0.000000,0,0.000000,40960000000,5120000,0,18.222099,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6656,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",42.725710,17.528496,"<OVERFLOW>","<OVERFLOW>",0.576423,0.000000,0.260810,0.000000,0.000000,0.000000,15.352318,17.528502,17.528496,142.419033,0.000000,0.000000,30.000000,100.000000,89.229243,0.000000,142.419033,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",76573.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,46074429440,5537792,0,1,0,4966676585,5537794,46077079396,5537794,0.000000,0.000000,0.000000,0.000000,142.427224,17.528502,0.000000,3.000000,"<OVERFLOW>",8311279977,4612980736,53452019048,18431156224,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",106011336704,167118757863,149587163941,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,147482476544,"<OVERFLOW>",148058406912,0,0.000000,0,0.000000,46074429440,5537792,0,17.528496,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6912,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",42.709038,16.872705,"<OVERFLOW>","<OVERFLOW>",0.574713,0.000000,0.260812,0.000000,0.000000,0.000000,15.473560,16.872708,16.872705,142.363460,0.000000,0.000000,30.000000,100.000000,89.141756,0.000000,142.363460,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",79517.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",4.000000,0,0,0,0,"<OVERFLOW>",5971968,0,2,0,5608192806,5971969,51600810181,5225477,0.000000,0.000000,0.000000,0.000000,142.371756,14.763632,0.000000,5.000000,"<OVERFLOW>",9238137393,5165752320,59869012619,20640614400,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",118718244864,186947109533,167378021927,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,165160747008,"<OVERFLOW>",165781831680,0,0.000000,0,0.000000,51597803520,5971968,0,16.872705,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7168,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",42.652051,16.248400,"<OVERFLOW>","<OVERFLOW>",0.575092,0.000000,0.260814,0.000000,0.000000,0.000000,15.809873,16.248405,16.248400,142.173502,0.000000,0.000000,30.000000,100.000000,88.886637,0.000000,142.173502,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",82461.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",4.000000,0,0,0,0,"<OVERFLOW>",6422528,0,6,0,6399171299,6422530,57549205388,5619718,0.000000,0.000000,0.000000,0.000000,142.181790,14.217365,0.000000,15.000000,"<OVERFLOW>",10289277166,5761007616,66874722733,23019945984,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",132402020352,208535716936,186732718951,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,57545850880,6422528,0,16.248400,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7424,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",42.700101,15.705784,"<OVERFLOW>","<OVERFLOW>",0.576061,0.000000,0.260816,0.000000,0.000000,0.000000,15.547380,15.705786,15.705784,142.333669,0.000000,0.000000,30.000000,100.000000,89.114568,0.000000,142.333669,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",85405.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",4.000000,0,0,0,0,"<OVERFLOW>",6889472,0,1,0,6983666437,6889473,63937975321,6889481,0.000000,0.000000,0.000000,0.000000,142.341851,15.705804,0.000000,2.000000,"<OVERFLOW>",11499544836,6400319488,74213046712,25575442432,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",147098839040,231836784838,207538132724,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,63934300160,6889472,0,15.705784,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7680,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",42.613434,15.151443,"<OVERFLOW>","<OVERFLOW>",0.574698,0.000000,0.260818,0.000000,0.000000,0.000000,15.938385,15.151444,15.151443,142.044778,0.000000,0.000000,30.000000,100.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",88349.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",4.000000,0,0,0,0,"<OVERFLOW>",7372800,0,12,0,7941869259,7372801,"<OVERFLOW>",6451208,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",13.257528,0.000000,25.000000,"<OVERFLOW>",12609211402,7085260800,82350926055,28313395200,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",162844876800,256431433710,229658637534,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,"<OVERFLOW>",7372800,0,15.151443,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7936,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",42.594165,14.656056,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,0.260820,0.000000,0.000000,0.000000,16.141231,14.656058,14.656056,141.980549,0.000000,0.000000,30.000000,100.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",91293.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",4.000000,0,0,0,0,"<OVERFLOW>",7872512,0,2,0,8878361350,7872513,"<OVERFLOW>",7872520,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",14.656071,0.000000,3.000000,"<OVERFLOW>",13960006553,7817404416,90866568143,31240095744,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",179676309504,"<OVERFLOW>","<OVERFLOW>",0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,"<OVERFLOW>",7872512,0,14.656056,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
8192,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",14.229905,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,15.643151,14.229909,14.229905,142.299057,0.000000,0.000000,"<OVERFLOW>",100.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",94237.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",4.000000,0,0,0,0,"<OVERFLOW>",8388608,0,7,0,9443045063,8388610,"<OVERFLOW>",8388609,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",14.229907,0.000000,12.000000,"<OVERFLOW>",15436164922,8598323200,99829473987,34361835520,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",197629313024,"<OVERFLOW>","<OVERFLOW>",0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,"<OVERFLOW>",8388608,0,14.229905,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
