2816,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.879006,0.312844,"<OVERFLOW>",85.071636,15.105049,99.879006,0.312844,1.493853,0.000000,1.362977,0.000000,0.000000,0.000000,5.782804,60.234955,60.420196,180.777227,0.000000,0.000000,47.058824,25.000000,96.930370,0.000000,180.777227,0.000000,0.000000,100.000000,0.000000,0.780098,31002.000000,16.926532,0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,11863064576,3964928,0,5,0,379482404,3952772,11863185220,3964929,0.000000,0.000000,0.000000,0.000000,180.779066,60.420211,0.000000,76.000000,99.990323,786081734,349904896,11995261857,1395902464,44660948992,0,0,22330474496,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",7682543616,19159131213,16628568025,0.000000,0,0.000000,0.000000,0.000000,0.000000,22330474496,0,167557857280,0,11173167104,44668878848,87228416,0,0.000000,0,0.000000,11863064576,3964928,0,60.420196,0,4790731,73.004328,"<OVERFLOW>","<OVERFLOW>",0.033784,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3072,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.855932,0.312580,"<OVERFLOW>",85.004666,13.835394,99.855932,0.312580,1.496563,0.000000,1.363032,0.000000,0.000000,0.000000,6.679360,55.064437,55.341579,180.634916,0.000000,0.000000,47.058824,25.000000,96.425476,0.000000,180.634916,0.000000,0.000001,100.000000,0.000000,0.779956,33818.000000,16.926471,0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,15401484288,4718592,0,5,0,569502606,4694962,15401620290,4718602,0.000000,0.000000,0.000000,0.000000,180.636511,55.341696,0.000000,58.000000,99.991129,1020790756,454164480,15597915012,1812234240,57982058496,0,0,28991029248,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",9973334016,24899060572,21614195492,0.000000,0,0.000000,0.000000,0.000000,0.000000,28991029248,0,217527091200,0,14504951808,57991495680,103809024,0,0.000000,0,0.000000,15401484288,4718780,0,55.343784,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",0.033736,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3328,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.942973,0.312254,"<OVERFLOW>",84.938913,12.761254,99.942973,0.312254,1.499133,0.000000,1.363078,0.000000,0.000000,0.000000,7.133741,50.930408,51.045019,180.495189,0.000000,0.000000,47.058824,25.000000,96.272531,0.000000,180.495189,0.000000,0.000000,100.000000,0.000000,0.779884,36634.000000,16.928667,0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,19581632512,5537792,0,6,0,773928068,5525358,19581820459,5537795,0.000000,0.000000,0.000000,0.000000,180.496922,51.045047,0.000000,55.000000,99.991811,1294912963,577314816,19833211014,2304067584,73719087104,0,0,36859543552,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",12679467008,31687678022,27513324532,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,"<OVERFLOW>",0,18440847360,73730162688,121831424,0,0.000000,0,0.000000,19581632512,5537792,0,51.045019,0,53679413,494.794078,"<OVERFLOW>","<OVERFLOW>",0.033730,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3584,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.914989,0.312328,"<OVERFLOW>",84.964452,11.853299,99.914989,0.312328,1.498145,0.000000,1.363118,0.000000,0.000000,0.000000,6.784260,47.273923,47.413198,180.549460,0.000000,0.000000,47.058824,25.000000,96.245239,0.000000,180.549460,0.000000,0.000001,"<OVERFLOW>",0.000000,0.779968,39450.000000,16.928859,0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,24456986624,6422528,0,10,0,918986723,6403662,24457215684,6422641,0.000000,0.000000,0.000000,0.000000,180.551151,47.414032,0.000000,73.000000,"<OVERFLOW>",1619033880,720928768,24799779173,2877693952,92073361408,0,0,46036680704,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",15835545600,39559485832,34344835947,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,"<OVERFLOW>",0,23031185408,92086206464,141295616,0,0.000000,0,0.000000,24456986624,6422788,0,47.415117,0,155790,1.150092,"<OVERFLOW>","<OVERFLOW>",0.033739,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3840,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",85.067112,11.076446,"<OVERFLOW>","<OVERFLOW>",1.494520,0.000000,1.363152,0.000000,0.000000,0.000000,6.156094,44.058232,44.305787,180.767614,0.000000,0.000000,47.058824,25.000000,96.573714,0.000000,180.767614,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",42266.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,30081024000,7372800,0,7,0,1024418128,7331605,30081305241,7372913,0.000000,0.000000,0.000000,0.000000,180.769304,44.306466,0.000000,42.000000,"<OVERFLOW>",1994223256,886579200,30428171027,3539404800,113246208000,0,0,56623104000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",19476172800,48583699866,42165616670,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,"<OVERFLOW>",0,28326297600,113260953600,162201600,0,0.000000,0,0.000000,30081024000,7372896,0,44.306364,0,4837182,29.068353,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4096,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",84.986346,10.374309,"<OVERFLOW>","<OVERFLOW>",1.498184,0.000000,1.363183,0.000000,0.000000,0.000000,6.177421,41.353320,41.497239,180.595986,0.000000,0.000000,47.058824,25.000000,96.712837,0.000000,180.595986,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",45082.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,36507222016,8388608,0,2,0,1248756901,8359515,36507562186,8388615,0.000000,0.000000,0.000000,0.000000,180.597669,41.497274,0.000000,9.000000,"<OVERFLOW>",2418406586,1075838976,37048111617,4295491584,137438953472,0,0,68719476736,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",23635951616,59046948150,51259356668,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,"<OVERFLOW>",0,34376515584,137455730688,184549376,0,0.000000,0,0.000000,36507222016,8388608,0,41.497239,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4352,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",85.000071,9.765633,"<OVERFLOW>","<OVERFLOW>",1.496777,0.000000,1.363209,0.000000,0.000000,0.000000,6.636090,38.889320,39.062532,180.625152,0.000000,0.000000,47.058824,25.000000,96.449355,0.000000,180.625152,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",47898.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,43789058048,9469952,0,13,0,1608791110,9427960,43789469276,9469955,0.000000,0.000000,0.000000,0.000000,180.626848,39.062545,0.000000,53.000000,"<OVERFLOW>",2899943007,1290280960,44352421259,5152245760,164852924416,0,0,82426462208,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",28349485056,70782355503,61441007993,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,"<OVERFLOW>",0,41232171008,164871864320,208338944,0,0.000000,0,0.000000,43789058048,9470068,0,39.063011,0,9357301,38.597859,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4608,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",84.993505,9.222385,"<OVERFLOW>","<OVERFLOW>",1.497791,0.000000,1.363233,0.000000,0.000000,0.000000,6.947591,36.589706,36.889542,180.611199,0.000000,0.000000,47.058824,25.000000,96.360421,0.000000,180.611199,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",50714.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,51980009472,10616832,0,10,0,1999520730,10530539,51980505906,10616837,0.000000,0.000000,0.000000,0.000000,180.612924,36.889559,0.000000,34.000000,"<OVERFLOW>",3446004935,1531478016,52693742397,6115958784,195689447424,0,0,97844723712,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",33651376128,84054117278,72964072271,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,"<OVERFLOW>",0,48943595520,195710681088,233570304,0,0.000000,0,0.000000,51980009472,10616832,0,36.889542,0,75096769,260.933339,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4864,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",84.970587,8.734640,"<OVERFLOW>","<OVERFLOW>",1.496919,0.000000,1.363254,0.000000,0.000000,0.000000,6.546665,34.801101,34.938563,180.562497,0.000000,0.000000,47.058824,25.000000,96.160937,0.000000,180.562497,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",53530.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",16.000000,0,0,0,0,"<OVERFLOW>",11829248,0,1,0,2216522984,11782707,61134108850,11829413,0.000000,0.000000,0.000000,0.000000,180.564136,34.939050,0.000000,2.000000,"<OVERFLOW>",4049712918,1801003008,61964422594,7192922112,230149849088,0,0,115074924544,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",39576227840,98818648154,85775108826,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,"<OVERFLOW>",0,57561120768,230173507584,260243456,0,0.000000,0,0.000000,61133553664,11829248,0,34.938563,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5120,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",8.303998,"<OVERFLOW>","<OVERFLOW>",1.495888,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,6.607340,33.011357,33.215992,180.694999,0.000000,0.000000,"<OVERFLOW>",25.000000,96.427097,0.000000,180.694999,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",56346.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",16.000000,0,0,0,0,"<OVERFLOW>",13107200,0,5,0,2607289967,13026450,71303832600,13107274,0.000000,0.000000,0.000000,0.000000,180.696683,33.216179,0.000000,12.000000,"<OVERFLOW>",4727335742,2100428800,72182932924,8389427200,268435456000,0,0,134217728000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",46158643200,115206788745,99991941746,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,"<OVERFLOW>",0,67135078400,"<OVERFLOW>",288358400,0,0.000000,0,0.000000,71303168000,13107244,0,33.216103,0,254653,645.336000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
