3360,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,161554320,156198955,835019,834692,417322,417444,417488,417447,80746862,78086260,78662443,78330392,458684,458724,458416,458736,153882456,154355040,153805176,154369488,74749118,72412871,74249832,75246602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153882474,154355060,153805194,154369504,458685,458728,458416,458736,3190155492,0,0,3793305600,0,0,0,0,11289600,0,0,0,0,0,0,0,0,0,0,0,366912,11289600,3773323008,3818447674,312242944,1541030400,123282432,0,0,123282432,366912,3189899643,165747721166,28224,62008128,0,0,0,0,0,0,0,367476480,1093680,308206080,0,244194048,726768,0,0,1849236480,123688550,391682060,1093908,0,0
3600,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,197785495,199409519,942412,946183,472015,472439,472343,470810,98948196,99641811,99570704,97068788,527356,525577,527366,525701,189480060,189589500,189473220,189617220,90824055,89211578,92161350,91675648,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,189480076,189589516,189473236,189617236,527360,525581,527366,525701,3926715592,0,0,4665600000,0,0,0,0,12960000,0,0,0,0,0,0,0,0,0,0,0,421200,12960000,4639939200,4699739978,383714032,1895400000,151632000,0,0,151632000,421200,3926009728,204016555154,32400,76237200,0,0,0,0,0,0,0,452304000,1256400,379080000,0,300672000,835200,0,0,2274480000,151700212,489723016,1256435,0,0
3840,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,241777331,236913084,1094007,1094686,546067,548034,545902,547184,120859857,118519338,117749731,122473865,598122,599796,598492,599750,229750080,230262528,229868928,230243904,106530061,109541746,107889384,108727451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,229750100,230262546,229868946,230243922,598122,599801,598492,599750,4767558360,0,0,5662310400,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,0,479232,14745600,5630017536,5710758966,465335104,2300313600,184025088,0,0,184025088,479232,4767208252,247738573230,36864,92491776,0,0,0,0,0,0,0,548536320,1428480,460062720,0,364511232,949248,0,0,2760376320,184574365,595767616,1428636,0,0
4080,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,296106298,296975388,1215454,1214409,606522,608323,604957,607993,148172324,148350791,147359039,149018493,675320,677362,675217,677141,275910204,275922240,275882052,275941824,128866327,126960180,127253953,128945311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,275910224,275922256,275882068,275941844,675320,677363,675221,677141,5722463640,0,0,6791731200,0,0,0,0,16646400,0,0,0,0,0,0,0,0,0,0,0,541008,16646400,6751779840,6849623584,557780080,2759140800,220731264,0,0,220731264,541008,5721739183,297361180838,41616,110906640,0,0,0,0,0,0,0,658365120,1613640,551828160,0,437633856,1072632,0,0,3310968960,220829713,713914810,1613696,0,0
4320,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,349953333,340503710,1384745,1386658,691359,694458,691659,693277,174814537,170423322,172643499,177714441,756991,759449,756804,759396,327280824,327850200,327149064,327820392,151478273,147565082,147931141,148395836,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,327280844,327850218,327149082,327820412,756991,759453,756808,759396,6779338056,0,0,8062156800,0,0,0,0,18662400,0,0,0,0,0,0,0,0,0,0,0,606528,18662400,8013447936,8125285464,661722880,3275251200,262020096,0,0,262020096,606528,6778840822,352311615262,46656,131616576,0,0,0,0,0,0,0,781021440,1807920,655050240,0,519001344,1201392,0,0,3930301440,263010762,847255363,1808368,0,0
4560,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,415019470,426466329,1512020,1513017,755571,756889,755810,757291,207546240,213200662,210543265,213445281,844363,845158,844304,845135,384781236,385619136,384800388,385605000,175436820,172474016,176488101,177849093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384781254,385619156,384800408,385605016,844364,845158,844308,845136,7988857114,0,0,9481881600,0,0,0,0,20793600,0,0,0,0,0,0,0,0,0,0,0,675792,20793600,9423243648,9568295447,777837424,3852014400,308161152,0,0,308161152,675792,7988194329,415180210972,51984,154756368,0,0,0,0,0,0,0,919077120,2015520,770402880,0,610915968,1339728,0,0,4622417280,308287771,1002151146,2015578,0,0
4800,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,486724438,480268374,1707192,1708322,852646,855066,851803,855054,243729741,239806329,248565894,246691282,934877,936795,935004,937324,449234160,449426880,449196720,449262240,201052184,207222877,212702824,209137594,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,449234178,449426944,449196736,449262260,934882,936800,935004,937324,9315122974,0,0,11059200000,0,0,0,0,23040000,0,0,0,0,0,0,0,0,0,0,0,748800,23040000,10989388800,11153344362,906797632,4492800000,359424000,0,0,359424000,748800,9314405540,484122160406,57600,180460800,0,0,0,0,0,0,0,1071360000,2232000,898560000,0,711936000,1483200,0,0,5391360000,360650663,1171130671,2232536,0,0
5040,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,580150572,567061234,1846272,1844858,924353,920926,923852,920753,290130445,283496103,286598105,287532224,1033485,1030450,1033509,1030316,519729588,520455852,519723792,520481808,235333622,232208488,231988792,231819037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,519729604,520455872,519723808,520482208,1033486,1030450,1033513,1030316,10811945020,0,0,12802406400,0,0,0,0,25401600,0,0,0,0,0,0,0,0,0,0,0,825552,25401600,12720105216,12922028022,1049277424,5200977600,416078208,0,0,416078208,825552,10811368082,561944337228,63504,208864656,0,0,0,0,0,0,0,1240868160,2462040,1040195520,0,824789952,1636488,0,0,6241173120,416238924,1355600924,2462121,0,0
5280,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,662063765,674021999,2062012,2060569,1032548,1028786,1031575,1028999,331471927,336597272,335917709,331452521,1134097,1130990,1134259,1130894,597708672,598286832,597684120,598287096,261543885,264580084,264613259,263758241,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,1,597708688,598286848,597684136,598287116,1134098,1130991,1134259,1130894,12424153224,0,0,14719795200,0,0,0,0,27878400,0,0,0,0,0,0,0,0,0,0,0,906048,27878400,14623614720,14856114625,1205950720,5979916800,478393344,0,0,478393344,906048,12423607576,645764319164,69696,240102720,0,0,0,0,0,0,0,1425980160,2700720,1195983360,0,947586816,1794672,0,0,7175900160,479858849,1576010576,2701251,0,0
5520,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,778624687,758268823,2215929,2215743,1108022,1107826,1109184,1108656,389210670,379245204,390625554,383140285,1237780,1237853,1237798,1238009,682649016,683937384,682646532,683961948,298897431,298919476,292200689,300133814,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,682649034,683938044,682646548,683961968,1237780,1237857,1237802,1238009,14213563590,0,0,16819660800,0,0,0,0,30470400,0,0,0,0,0,0,0,0,0,0,0,990288,30470400,16708139136,16978571313,1377491440,6832987200,546638976,0,0,546638976,990288,14212424544,738759516976,76176,274309776,0,0,0,0,0,0,0,1630166400,2953200,1366597440,0,1083527424,1962912,0,0,8199584640,546842995,1796827197,2953280,0,0
5760,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,884781912,849266314,2461263,2463805,1229679,1233178,1229296,1230692,442213179,424722818,436744861,444531009,1346527,1349265,1346681,1348887,775452960,777181536,775371168,777417696,335142416,337377937,353843902,355282907,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,775452978,777181552,775371186,777417712,1346531,1349265,1346685,1348888,16144109254,0,0,19110297600,0,0,0,0,33177600,0,0,0,0,0,0,0,0,0,0,0,1078272,33177600,18981900288,19299030886,1564573504,7763558400,621084672,0,0,621084672,1078272,16142970708,839120433904,82944,311620608,0,0,0,0,0,0,0,1851310080,3214080,1552711680,0,1230225408,2135808,0,0,9316270080,623138404,2048899563,3214784,0,0
6000,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,998690928,1003970467,2616536,2617494,1307062,1309859,1306974,1307944,499682327,501660553,500478740,501102004,1460940,1464041,1461016,1464003,877486500,877536900,877441200,877535400,376419252,380772389,373850155,376883443,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,877486516,877536918,877442060,877535416,1460941,1464041,1461016,1464003,18260494540,0,0,21600000000,0,0,0,0,36000000,0,0,0,0,0,0,0,0,0,0,0,1170000,36000000,21453120000,21822916336,1767870832,8775000000,702000000,0,0,702000000,1170000,18259120025,"<OVERFLOW>",90000,352170000,0,0,0,0,0,0,0,2093400000,3489000,1755000000,0,1391400000,2319000,0,0,10530000000,702233855,2314651987,3489113,0,0
6240,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1130979128,1155147549,2884288,2883613,1440796,1443609,1440286,1444565,566105884,576900375,579521339,553481545,1580074,1583406,1580418,1583462,987143664,987084696,987021672,987022608,422407445,425772232,416809376,412371283,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,987143680,987084712,987022510,987022624,1580074,1583407,1580418,1583463,20516002328,0,0,24297062400,0,0,0,0,38937600,0,0,0,0,0,0,0,0,0,0,0,1265472,38937600,24130020096,24508050356,1988057344,9870681600,789654528,0,0,789654528,1265472,20515093512,"<OVERFLOW>",97344,396092736,0,0,0,0,0,0,0,2353777920,3772080,1974136320,0,1564123392,2506608,0,0,11844817920,792596912,2556850430,3772891,0,0
6480,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1268568219,1275823053,3053320,3050562,1527386,1523985,1525662,1525554,634769808,637417682,627903779,634719869,1706701,1705180,1706648,1704911,1105399872,1105375248,1105406676,1105407324,466340779,470889029,471780367,469902235,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,4,1105399888,1105375264,1105406726,1105407342,1706701,1705181,1706648,1704911,23005819100,0,0,27209779200,0,0,0,0,41990400,0,0,0,0,0,0,0,0,0,0,0,1364688,41990400,27020822400,27489703951,2225806960,11053972800,884317824,0,0,884317824,1364688,23004744794,"<OVERFLOW>",104976,443523600,0,0,0,0,0,0,0,2636997120,4069440,2210794560,0,1752679296,2704752,0,0,13264767360,884635454,2919007661,4069621,0,0
6720,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1429107910,1440604705,3341615,3341205,1669213,1672406,1668711,1671868,715458603,719370139,722143947,708134474,1832935,1836323,1832897,1836085,1232892864,1232715120,1232898240,1232791056,503948762,519619535,509047495,507668717,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1232892882,1232715136,1232898256,1232791072,1832935,1836324,1832901,1836089,25675442140,0,0,30346444800,0,0,0,0,45158400,0,0,0,0,0,0,0,0,0,0,0,1467648,45158400,30133748736,30654319774,2481793600,12328243200,986259456,0,0,986259456,1467648,25674720467,"<OVERFLOW>",112896,494597376,0,0,0,0,0,0,0,2939811840,4374720,2465648640,0,1953552384,2907072,0,0,14793891840,989376585,3254281820,4375624,0,0
6960,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1599999085,1590168948,3515699,3515084,1756108,1759171,1758081,1759987,800265873,794793770,802575694,791252247,1966150,1969959,1965867,1969784,1369368168,1369952808,1369386612,1370037372,575249327,576734532,571218553,571530365,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1369368184,1369952826,1369386628,1370037390,1966150,1969959,1965867,1969789,28548074514,0,0,33715353600,0,0,0,0,48441600,0,0,0,0,0,0,0,0,0,0,0,1574352,48441600,33477020928,34073746401,2756691184,13696862400,1095748992,0,0,1095748992,1574352,28546767962,"<OVERFLOW>",121104,549448848,0,0,0,0,0,0,0,3267385920,4694520,2739372480,0,2171636928,3120168,0,0,16436234880,1096099531,3648807776,4694670,0,0
7200,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1809326384,1758555134,3836219,3838569,1919358,1918176,1920101,1917662,903840527,880098448,893955287,894956036,2107202,2104846,2107156,2104796,1514661840,1517999760,1514606040,1518012360,606204860,627548769,616772553,614503158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514661860,1517999780,1514606056,1518012376,2107202,2104850,2107157,2104796,31618501390,0,0,37324800000,0,0,0,0,51840000,0,0,0,0,0,0,0,0,0,0,0,1684800,51840000,37058860800,37723677915,3051173632,15163200000,1213056000,0,0,1213056000,1684800,31616949076,"<OVERFLOW>",129600,608212800,0,0,0,0,0,0,0,3615840000,5022000,3032640000,0,2402784000,3337200,0,0,18195840000,1217097507,4026388675,5023217,0,0
7440,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1957481901,1941590396,4015643,4010091,2005541,2007086,2006048,2011243,979158065,970406498,981540453,975803275,2246268,2251238,2246155,2251299,1672514604,1673604564,1672516092,1673614980,695245367,687889073,695750221,693681768,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,1672514622,1673604584,1672516108,1673615000,2246268,2251238,2246155,2251299,"<OVERFLOW>",0,0,41183078400,0,0,0,0,55353600,0,0,0,0,0,0,0,0,0,0,0,1798992,55353600,40887490176,41638986338,3365914864,16730625600,1338450048,0,0,1338450048,1798992,"<OVERFLOW>","<OVERFLOW>",138384,671024016,0,0,0,0,0,0,0,3990994560,5364240,3346125120,0,2652544512,3565248,0,0,20076750720,1338853102,4462236664,5364415,0,0
7680,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2273094558,2178116195,4391350,4394540,2192178,2201205,2193766,2199519,1136842618,1088989842,1095491328,1113769657,2393708,2399645,2392311,2398976,1840225536,1841072640,1839090432,1840614912,728386472,741964146,749599282,713499282,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,1840225554,1841072656,1839090450,1840614928,2393708,2399649,2392311,2398976,"<OVERFLOW>",0,0,45298483200,0,0,0,0,58982400,0,0,0,0,0,0,0,0,0,0,0,1916928,58982400,44971130880,45955399811,3701588800,18402508800,1472200704,0,0,1472200704,1916928,"<OVERFLOW>","<OVERFLOW>",147456,738017280,0,0,0,0,0,0,0,4388290560,5713920,3680501760,0,2916089856,3796992,0,0,22083010560,1475434409,5066827069,5714611,0,0
7920,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2380934294,2373734892,4520129,4513599,2257118,2259747,2260160,2262934,1190852549,1186496681,1196280537,1191910343,2544365,2551861,2544779,2552035,2017408140,2018977884,2017427940,2019073716,817126269,836841662,819677116,827607346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017410043,2018977902,2017427956,2019073736,2544365,2551861,2544779,2552035,"<OVERFLOW>",0,0,49679308800,0,0,0,0,62726400,0,0,0,0,0,0,0,0,0,0,0,2038608,62726400,49318004736,50407863532,4058869360,20182219200,1614577536,0,0,1614577536,2038608,"<OVERFLOW>","<OVERFLOW>",156816,809327376,0,0,0,0,0,0,0,4814251200,6078600,4036443840,0,3199673664,4039992,0,0,24218663040,1614860097,5519916252,6078715,0,0
8160,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2631915275,2653534150,4937201,4935221,2470618,2465203,2471783,2466253,1314884902,1327905302,1303817316,1344997086,2707625,2702533,2707349,2702653,2205146568,2209448928,2205184920,2209470144,848392027,878533151,906128354,905532310,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,2205146632,2209448944,2205184936,2209470164,2707625,2702537,2707354,2702657,"<OVERFLOW>",0,0,54333849600,0,0,0,0,66585600,0,0,0,0,0,0,0,0,0,0,0,2164032,66585600,53936333568,54996170595,4438430464,22073126400,1765850112,0,0,1765850112,2164032,"<OVERFLOW>","<OVERFLOW>",166464,885089088,0,0,0,0,0,0,0,5263591680,6450480,4414625280,0,3497741568,4286448,0,0,26487751680,1771346635,5921170054,6451959,0,0
