3168,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",332452040,332447800,166851160,166853288,87195417,87104481,645352,645120,322661,322691,322604,322570,43597000,43598417,43596436,43599356,82798848,82798848,82798848,82798848,470307,470430,470652,470403,40796884,40795432,40796720,40795260,337594,337208,337782,337449,84355868,84355788,84355852,84355836,470307,470434,470653,470404,0,0,0,0,0,4,1,0,1874210836,0,0,2649563136,0,0,0,0,10036224,0,0,0,0,0,0,0,0,0,0,313632,5148764010,1418244120,911728440,3241700352,103734411264,103714338816,0,0,1241982720,82798848,0,0,0,0,0,82798848,313632,0,42026688,1874043490,101122271464,5587672824,17424,0,0,1490379264,82798848
3456,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",431474688,431474688,216483840,216483840,114765436,114663449,764486,764518,382240,382246,382308,382276,57385444,57379988,57373436,57373789,107495424,107495424,107495424,107495424,560151,559737,559575,560025,52213032,52218736,52224852,52221596,397815,397677,397494,398128,109506630,109506536,109506568,109506584,560153,559741,559579,560045,0,0,0,0,4,0,0,1,2453001176,0,0,3439853568,0,0,0,0,11943936,0,0,0,0,0,0,0,0,0,0,373248,6667026870,1840112856,1183569624,4207251456,134632046592,134608158720,0,0,1612431360,107495424,0,0,0,0,0,107495424,373248,0,54494208,2452795798,132359289974,7345440197,20736,0,0,1934917632,107495424
3744,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",548438600,548433592,275094144,275094144,146848141,146853509,894168,894169,447110,447058,447076,447066,73421149,73426992,73404524,73411776,136670976,136670976,136670976,136670976,657045,656823,657189,657231,65700700,65701652,65715876,65707056,463920,463772,464132,464231,139230388,139230268,139230332,139230340,657050,656823,657190,657231,0,0,0,0,1,4,0,0,3089964660,0,0,4373471232,0,0,0,0,14017536,0,0,0,0,0,0,0,0,0,0,438048,8476004156,2338300440,1504695096,5347689984,171126079488,171098044416,0,0,2050064640,136670976,0,0,0,0,0,136670976,438048,0,69211584,3089619381,166736719838,9210675057,24336,0,0,2460077568,136670976
4032,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",684829832,684824440,343426928,343432336,185954761,185323017,1034088,1034104,517057,517031,517028,517038,92977684,92977077,92958260,92960076,170698752,170698752,170698752,170698752,762333,761826,761883,762150,80598572,80594804,80612364,80615108,532850,532759,532860,532813,173877914,173877768,173877840,173877840,762333,761826,761884,762155,0,0,0,0,0,0,1,4,3851476464,0,0,5462360064,0,0,0,0,16257024,0,0,0,0,0,0,0,0,0,0,508032,10630246886,2919152088,1879210584,6677572608,213682323456,213649809408,0,0,2560481280,170698752,0,0,0,0,0,170698752,508032,0,86365440,3851261891,207865591604,11574146654,28224,0,0,3072577536,170698752
4320,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",842140800,842140800,422235352,422238248,231259195,231566368,1184412,1184458,592211,592201,592252,592226,115624895,115634300,115601904,115603713,209952000,209952000,209952000,209952000,875034,874488,874560,875118,97945716,97939516,97969052,97962564,606036,605631,605744,606599,213926222,213926036,213926160,213926180,875034,874489,874561,875122,0,0,0,0,0,0,1,4,4759156912,0,0,6718464000,0,0,0,0,18662400,0,0,0,0,0,0,0,0,0,0,583200,13017796230,3589013016,2311221816,8211456000,262766592000,262729267200,0,0,3149280000,209952000,0,0,0,0,0,209952000,583200,0,106142400,4758566825,256835942854,14294270663,32400,0,0,3779136000,209952000
4608,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",1021870080,1021870080,512260600,512263688,284652846,284395689,1345274,1348328,672629,672645,672622,672622,142329074,142323772,142286617,142290752,254803968,254803968,254803968,254803968,995904,995292,994716,995400,117807764,117813640,117811784,117809176,685056,685052,684318,685454,259641362,259641128,259641264,259641313,995904,995293,994720,995401,0,0,0,0,0,1,0,4,5805336344,0,0,8153726976,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,663552,16082705540,4354228440,2804834520,9963896832,318844698624,318802231296,0,0,3822059520,254803968,0,0,0,0,0,254803968,663552,0,128729088,5805057356,313323076212,17368133425,36864,0,0,4586471424,254803968
4896,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",1225511240,1225504696,614255440,614248880,348098531,346395352,1517512,1519414,758741,758771,758806,758766,174047898,174050633,174047772,174051380,305627904,305627904,305627904,305627904,1124220,1123641,1122798,1123869,137988824,137971496,137985724,137992612,760295,759957,759483,760594,311403074,311402852,311402952,311402957,1124220,1123641,1122798,1123875,0,0,0,0,0,0,4,1,6906786484,0,0,9780092928,0,0,0,0,23970816,0,0,0,0,0,0,0,0,0,0,749088,18901366948,5221143576,3364154424,11949451776,382382456832,382334515200,0,0,4584418560,305627904,0,0,0,0,0,305627904,749088,0,154312128,6906464610,372787338188,20742160357,41616,0,0,5501302272,305627904
5184,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",1454547456,1454547456,728955080,728951608,420134109,419933525,1699245,1699208,849625,849620,849578,849567,210069398,210064687,210031584,210038901,362797056,362797056,362797056,362797056,1259763,1259382,1259943,1259760,159111120,159099856,159131672,159122376,843348,843623,843905,843925,369609434,369609072,369609288,369609328,1259768,1259382,1259944,1259760,0,0,0,0,5,0,0,0,8280355924,0,0,11609505792,0,0,0,0,26873856,0,0,0,0,0,0,0,0,0,0,839808,22764135592,6196103640,3993287256,14182677504,453845680128,453791932416,0,0,5441955840,362797056,0,0,0,0,0,362797056,839808,0,183078144,8279971345,446929406890,24644790397,46656,0,0,6530347008,362797056
5472,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",1710474224,1710488848,857110360,857114024,500737445,500878569,1889471,1889511,944732,944739,944716,944691,250361132,250376313,250354744,250347944,426684672,426684672,426684672,426684672,1403046,1403502,1404171,1403553,184224000,184204348,184224612,184235396,926893,926036,927255,926640,434729736,434729328,434729520,434729584,1403047,1403503,1404180,1403572,0,0,0,0,0,1,4,0,9654883512,0,0,13653909504,0,0,0,0,29942784,0,0,0,0,0,0,0,0,0,0,935712,26671706168,7285453848,4696338744,16678130688,533700182016,533640296448,0,0,6400270080,426684672,0,0,0,0,0,426684672,935712,0,215213760,9654641473,521145708022,29052247163,51984,0,0,7680324096,426684672
5760,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",1994803200,1994803200,999475200,999475200,592899551,594970501,2096970,2093731,1048485,1048485,1048464,1048426,296438026,296461525,296421924,296428196,497664000,497664000,497664000,497664000,1554939,1555524,1555497,1554840,209912600,209895444,209934700,209932092,1013532,1013923,1013808,1012547,507071626,507071232,507071600,507071488,1554939,1555529,1555498,1554840,0,0,0,0,0,4,1,0,11373529328,0,0,15925248000,0,0,0,0,33177600,0,0,0,0,0,0,0,0,0,0,1036800,31132378762,8495539416,5477414616,19450368000,622411776000,622345420800,0,0,7464960000,497664000,0,0,0,0,0,497664000,1036800,0,250905600,11372815942,613895413838,33782767278,57600,0,0,8957952000,497664000
6048,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",2309005440,2309005440,1156788864,1156788864,699291004,698627757,2304290,2306326,1152144,1152146,1152141,1152138,349634999,349656029,349693608,349661173,576108288,576108288,576108288,576108288,1714356,1714317,1714815,1714944,237366916,237363544,237366484,237369204,1112547,1112348,1112643,1112961,586943230,586942776,586942968,586943064,1714356,1714318,1714815,1714949,0,0,0,0,0,0,4,1,13058843480,0,0,18435465216,0,0,0,0,36578304,0,0,0,0,0,0,0,0,0,0,1143072,35708916026,9832705560,6340620600,22513946112,720446275584,720373118976,0,0,8641624320,576108288,0,0,0,0,0,576108288,1143072,0,290340288,13058683757,704933422316,39379812714,63504,0,0,10369949184,576108288
6336,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",2654577016,2654585480,1329795440,1329803920,815728800,807311164,2532320,2527260,1266159,1266161,1266158,1266195,407867967,407860833,407880377,407864164,662390784,662390784,662390784,662390784,1881696,1882437,1882020,1881015,267022656,267014664,267007008,266988376,1210712,1210470,1209729,1208736,674912456,674911930,674912264,674912232,1881701,1882437,1882020,1881016,0,0,0,0,0,4,0,1,15001722528,0,0,21196505088,0,0,0,0,40144896,0,0,0,0,0,0,0,0,0,0,1254528,41281300808,11303297496,7290062424,25883421696,828269494272,828189204480,0,0,9935861760,662390784,0,0,0,0,0,662390784,1254528,0,333704448,15000882234,809761727520,45351853500,69696,0,0,11923034112,662390784
6624,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",3033014768,3033032464,1519254144,1519254144,943961403,944531640,2765687,2760497,1382830,1382857,1382832,1382804,471987730,471973673,471991444,471985652,756884736,756884736,756884736,756884736,2056989,2057367,2056581,2056071,304693152,304692656,304713048,304700356,1312996,1313038,1312305,1312227,771158344,771157712,771157976,771158064,2056989,2057368,2056585,2056072,0,0,0,0,0,0,0,5,"<OVERFLOW>",0,0,24220311552,0,0,0,0,43877376,0,0,0,0,0,0,0,0,0,0,1371168,47422542114,12913660656,8329846032,29573351424,946347245568,946259490816,0,0,11353271040,756884736,0,0,0,0,0,756884736,1371168,0,381184704,17286159741,933132040524,51596249122,76176,0,0,13623925248,756884736
6912,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",3445825536,3445825536,1725898752,1725898752,1090947110,1084272817,3009168,3006153,1504592,1504576,1504547,1504528,545465409,545481701,545488945,545465072,859963392,859963392,859963392,859963392,2239326,2239650,2239623,2239353,332276104,332236328,332232888,332267572,1411484,1411979,1412423,1411633,876312846,876312162,876312512,876312568,2239326,2239650,2239623,2239359,0,0,0,0,0,0,0,5,"<OVERFLOW>",0,0,27518828544,0,0,0,0,47775744,0,0,0,0,0,0,0,0,0,0,1492992,53734656056,14670139608,9464076504,33598291968,1075145342976,1075049791488,0,0,12899450880,859963392,0,0,0,0,0,859963392,1492992,0,432967680,19595423356,1057816346820,58364376989,82944,0,0,15479341056,859963392
7200,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",3894480000,3894480000,1950480000,1950480000,1246942011,1250553584,3263361,3261225,1631667,1631694,1631621,1631608,623471666,623470345,623495524,623493276,972000000,972000000,972000000,972000000,2430444,2430219,2429820,2429517,367514516,367523632,367513792,367539516,1507577,1507807,1507606,1506085,990427190,990426419,990426868,990426977,2430444,2430219,2429825,2429518,0,0,0,0,0,0,0,5,"<OVERFLOW>",0,0,31104000000,0,0,0,0,51840000,0,0,0,0,0,0,0,0,0,0,1620000,60718514372,16579080216,10696860216,37972800000,1215129600000,1215025920000,0,0,14580000000,972000000,0,0,0,0,0,972000000,1620000,0,489240000,22085375757,1192242561782,66130642663,90000,0,0,17496000000,972000000
7488,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",4380480000,4380480000,2193744384,2193744384,1407732009,1419901405,3531121,3527637,1765574,1765547,1765453,1765481,703864355,703867654,703918213,703890769,1093367808,1093367808,1093367808,1093367808,2628960,2628552,2627601,2628039,403482828,403494064,403484380,403490672,1630318,1630144,1628672,1630383,1114064260,1114063418,1114063864,1114063864,2628962,2628556,2627601,2628039,0,0,0,0,1,4,0,0,"<OVERFLOW>",0,0,34987769856,0,0,0,0,56070144,0,0,0,0,0,0,0,0,0,0,1752192,68981244572,18646827480,12032302680,42711432192,1366765830144,1366653689856,0,0,16400517120,1093367808,0,0,0,0,0,1093367808,1752192,0,550188288,24989756454,1349020118678,74661452634,97344,0,0,19680620544,1093367808
7776,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",4905308144,4905328912,2456438400,2456438400,1588236416,1593458556,3800561,3799287,1900298,1900263,1900223,1900213,794115831,794120585,794133208,794120937,1224440064,1224440064,1224440064,1224440064,2833356,2834811,2835159,2834082,451426000,451401064,451392596,451388796,1767979,1769306,1770867,1769088,1247796898,1247796036,1247796562,1247796556,2833358,2834812,2835167,2834101,0,0,0,0,1,0,0,4,"<OVERFLOW>",0,0,39182082048,0,0,0,0,60466176,0,0,0,0,0,0,0,0,0,0,1889568,77544147803,20879726832,13474509840,47828745216,1530519846912,1530398914560,0,0,18366600960,1224440064,0,0,0,0,0,1224440064,1889568,0,615999168,27956596236,1509223500110,83918336469,104976,0,0,22039921152,1224440064
8064,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",5470488576,5470488576,2739308544,2739308544,1806308575,1804035049,4087609,4087489,2043802,2043807,2043798,2043764,903146442,903162133,903135428,903136924,1365590016,1365590016,1365590016,1365590016,3048264,3048831,3048174,3047499,485984556,485970884,485986456,485994184,1886157,1886410,1884905,1884457,1394915886,1394914682,1394915376,1394915416,3048270,3048832,3048189,3047537,0,0,0,0,1,4,0,0,"<OVERFLOW>",0,0,43698880512,0,0,0,0,65028096,0,0,0,0,0,0,0,0,0,0,2032128,86027517168,23284123272,15027587208,53339295744,1706857463808,1706727407616,0,0,20483850240,1365590016,0,0,0,0,0,1365590016,2032128,0,686859264,31242271582,1686623859782,93620080582,112896,0,0,24580620288,1365590016
8352,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",6077494288,6077471984,3043101312,3043101312,2037743868,2042745425,4383122,4383076,2191562,2191560,2191513,2191523,1018870027,1018873841,1018857241,1018863904,1517190912,1517190912,1517190912,1517190912,3269871,3270657,3269907,3268797,531778052,531799080,531834420,531827068,2007846,2007932,2008376,2006272,1549762742,1549761131,1549761968,1549761969,3269872,3270661,3269908,3268797,0,0,0,0,1,4,0,0,"<OVERFLOW>",0,0,48550109184,0,0,0,0,69755904,0,0,0,0,0,0,0,0,0,0,2179872,96291827164,25866361368,16695639864,59257640448,1896244494336,1896104982528,0,0,22757863680,1517190912,0,0,0,0,0,1517190912,2179872,0,762955200,34577424251,1866675096404,104031727723,121104,0,0,27309436416,1517190912
8640,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",6727806736,6727783664,3368557424,3368568976,2252433820,2248689572,4687370,4686983,2343651,2343719,2343736,2343714,1126220999,1126212821,1126206180,1126230349,1679616000,1679616000,1679616000,1679616000,3499143,3500454,3499449,3497754,573062756,573015960,573025916,573020012,2121977,2123269,2122735,2119745,1711646388,1711645002,1711645596,1711645776,3499148,3500454,3499464,3497794,0,0,0,0,0,4,0,1,"<OVERFLOW>",0,0,53747712000,0,0,0,0,74649600,0,0,0,0,0,0,0,0,0,0,2332800,105823645772,28632787632,18482774832,65598336000,2099146752000,2098997452800,0,0,25194240000,1679616000,0,0,0,0,0,1679616000,2332800,0,844473600,38492692035,2078073123900,115274692125,129600,0,0,30233088000,1679616000
8928,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",7422917760,7422917760,3716446672,3716434736,2522173916,2516606900,5005073,5003167,2502547,2502526,2502545,2502559,1261074279,1261099637,1261139321,1261109984,1853238528,1853238528,1853238528,1853238528,3736344,3734877,3736686,3737565,638063368,638078964,638045388,638057612,2270907,2269645,2272105,2272466,1888598678,1888597140,1888597784,1888597968,3736346,3734881,3736690,3737585,0,0,0,0,0,4,0,1,"<OVERFLOW>",0,0,59303632896,0,0,0,0,79709184,0,0,0,0,0,0,0,0,0,0,2490912,117603079936,31589746416,20393096976,72375939072,2316030050304,2315870631936,0,0,27798577920,1853238528,0,0,0,0,0,1853238528,2490912,0,931601088,42410140945,2289568766910,127198966532,138384,0,0,33358293504,1853238528
