2816,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",15.635319,5.513280,"<OVERFLOW>","<OVERFLOW>",2.846516,0.000000,2.694197,0.000000,0.000000,0.000000,582.969146,43.140890,44.106245,125.082556,0.000000,0.000000,12.500000,12.500000,99.552102,0.000000,125.082556,0.000000,0.000000,"<OVERFLOW>",32413.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,23028301824,7929856,0,9,0,104811945,7756295,23028301984,7929861,0.000000,0.000000,0.000000,0.000000,125.082557,44.106273,0.000000,52.000000,359955643,699809792,23712081558,1403584520,44660948992,0,0,22330474496,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",8032200704,30895984934,29837503205,0.000000,22330474496,0,"<OVERFLOW>",0,11173167104,44668878848,11276255232,0,0.000000,0,0.000000,0,0.000000,23028301824,7929856,0,44.106245,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3072,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",15.746463,5.089766,"<OVERFLOW>","<OVERFLOW>",2.847520,0.000000,2.694318,0.000000,0.000000,0.000000,655.356791,38.703573,40.718125,125.971703,0.000000,0.000000,12.500000,12.500000,99.488042,0.000000,125.971703,0.000000,0.000000,"<OVERFLOW>",35357.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,29896998912,9437184,0,5,0,151891141,8970274,29896998982,9437188,0.000000,0.000000,0.000000,0.000000,125.971703,40.718143,0.000000,22.000000,467030969,908328960,30788731455,1821376514,57982058496,0,0,28991029248,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",10427203584,40118877744,38745118299,0.000000,28991029248,0,"<OVERFLOW>",0,14504951808,57991495680,14627635200,0,0.000000,0,0.000000,0,0.000000,29896998912,9437184,0,40.718125,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3328,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",15.775031,4.706769,"<OVERFLOW>","<OVERFLOW>",2.846194,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,581.123775,36.769117,37.654152,126.200246,0.000000,0.000000,12.500000,12.500000,99.559788,0.000000,126.200246,0.000000,0.000000,"<OVERFLOW>",38301.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",11075584,0,0,0,170931617,10815260,38011404386,11075585,0.000000,0.000000,0.000000,0.000000,126.200246,37.654156,0.000000,0.000000,595114472,1154629632,39128287797,2314797060,73719087104,0,0,36859543552,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Idle (0)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",13256435712,50986826851,49240111220,0.000000,36859543552,0,"<OVERFLOW>",0,18440847360,73730162688,18584829952,0,0.000000,0,0.000000,0,0.000000,38011404288,11075584,0,37.654152,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3584,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",15.763445,4.367361,"<OVERFLOW>","<OVERFLOW>",2.846639,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,631.851697,33.780466,34.938890,126.107558,0.000000,0.000000,12.500000,12.500000,99.523591,0.000000,126.107558,0.000000,0.000000,"<OVERFLOW>",41245.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",12845056,0,4,0,232296170,12419169,47475327046,12845063,0.000000,0.000000,0.000000,0.000000,126.107558,34.938909,0.000000,11.000000,743213180,1441857536,48880842997,2890137679,92073361408,0,0,46036680704,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16556072960,63685238875,61504285743,0.000000,46036680704,0,"<OVERFLOW>",0,23031185408,92086206464,23198171136,0,0.000000,0,0.000000,0,0.000000,47475326976,12845056,0,34.938890,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3840,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",15.769302,4.077718,"<OVERFLOW>","<OVERFLOW>",2.847641,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,674.771536,31.486491,32.621748,126.154418,0.000000,0.000000,12.500000,12.500000,99.478639,0.000000,126.154418,0.000000,0.000000,"<OVERFLOW>",44189.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",14745600,0,6,0,305008519,14232444,58392576128,14745608,0.000000,0.000000,0.000000,0.000000,126.154418,32.621765,0.000000,13.000000,909874138,1773158400,60134301167,3553689715,113246208000,0,0,56623104000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",20362291200,78346786605,75665410749,0.000000,56623104000,0,"<OVERFLOW>",0,28326297600,113260953600,28517990400,0,0.000000,0,0.000000,0,0.000000,58392576000,14745600,0,32.621748,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4096,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",15.767301,3.822375,"<OVERFLOW>","<OVERFLOW>",2.846978,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,657.958237,29.507573,30.579007,126.138406,0.000000,0.000000,12.500000,12.500000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",47133.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",16777216,0,8,0,360989723,16189372,"<OVERFLOW>",16777217,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",30.579009,0.000000,15.000000,1104733656,2151677952,72964004662,4311744528,137438953472,0,0,68719476736,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",24711266304,95063689801,91809933940,0.000000,68719476736,0,"<OVERFLOW>",0,34376515584,"<OVERFLOW>",34594619392,0,0.000000,0,0.000000,0,0.000000,"<OVERFLOW>",16777216,0,30.579007,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4352,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",15.759626,3.595778,"<OVERFLOW>","<OVERFLOW>",2.850004,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,739.658880,27.873384,28.766232,126.077007,0.000000,0.000000,12.500000,12.500000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",50077.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",18939904,0,9,0,486996960,18352046,"<OVERFLOW>",18939904,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",28.766232,0.000000,14.000000,1324233612,2580561920,87616583013,5170594366,164852924416,0,0,82426462208,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",29639174144,114110937100,110209315462,0.000000,82426462208,0,"<OVERFLOW>",0,41232171008,"<OVERFLOW>",41478389760,0,0.000000,0,0.000000,0,0.000000,"<OVERFLOW>",18939904,0,28.766232,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4608,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",15.770951,3.398454,"<OVERFLOW>","<OVERFLOW>",2.847081,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,675.969434,25.909496,27.187632,126.167604,0.000000,0.000000,12.500000,12.500000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",53021.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",21233664,0,3,0,527935198,20235435,"<OVERFLOW>",21233677,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",27.187648,0.000000,4.000000,1572430623,3062956032,103916189828,6136528953,195689447424,0,0,97844723712,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",35182190592,135348738036,130717544386,0.000000,97844723712,0,"<OVERFLOW>",0,48943595520,"<OVERFLOW>",49219633152,0,0.000000,0,0.000000,0,0.000000,"<OVERFLOW>",21233664,0,27.187632,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4864,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",15.776168,3.220653,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,617.686879,25.138383,25.765224,126.209343,0.000000,0.000000,12.500000,12.500000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",55965.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",23658496,0,5,0,567180869,23082909,"<OVERFLOW>",23658501,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",25.765230,0.000000,5.000000,1849112805,3602006016,122160481133,7215841294,230149849088,0,0,115074924544,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",41376491520,"<OVERFLOW>","<OVERFLOW>",0.000000,115074924544,0,"<OVERFLOW>",0,57561120768,"<OVERFLOW>",57868681216,0,0.000000,0,0.000000,0,0.000000,"<OVERFLOW>",23658496,0,25.765224,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5120,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",3.059712,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,661.531469,23.543367,24.477699,"<OVERFLOW>",0.000000,0.000000,"<OVERFLOW>",12.500000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",58909.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",26214400,0,1,0,708467334,25213777,"<OVERFLOW>",26214405,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",24.477704,0.000000,0.000000,2171923140,4200857600,"<OVERFLOW>",8414822419,268435456000,0,0,134217728000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Idle (0)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",48258252800,"<OVERFLOW>","<OVERFLOW>",0.000000,134217728000,0,"<OVERFLOW>",0,67135078400,"<OVERFLOW>",67475865600,0,0.000000,0,0.000000,0,0.000000,"<OVERFLOW>",26214400,0,24.477699,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5376,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",2.914998,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,613.129210,22.711400,23.319988,"<OVERFLOW>",0.000000,0.000000,"<OVERFLOW>",12.500000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",61853.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",28901376,0,1,0,759875057,28147129,"<OVERFLOW>",28901381,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",23.319992,0.000000,0.000000,2498121995,4862656512,"<OVERFLOW>",9739763718,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Idle (0)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",55863650304,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,77715800064,"<OVERFLOW>",78091517952,0,0.000000,0,0.000000,0,0.000000,"<OVERFLOW>",28901376,0,23.319988,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5632,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",2.782566,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,652.910524,21.467210,22.260529,"<OVERFLOW>",0.000000,0.000000,"<OVERFLOW>",12.500000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",64797.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",31719424,0,12,0,930343812,30589010,"<OVERFLOW>",31719426,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",22.260530,0.000000,8.000000,2872588238,5590548480,"<OVERFLOW>",11196956746,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",64228859904,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,89353617408,"<OVERFLOW>",89765969920,0,0.000000,0,0.000000,0,0.000000,"<OVERFLOW>",31719424,0,22.260529,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5888,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",2.662130,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,605.912757,20.768272,21.297043,"<OVERFLOW>",0.000000,0.000000,"<OVERFLOW>",12.500000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",67741.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",34668544,0,12,0,986339424,33807782,"<OVERFLOW>",34668545,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",21.297043,0.000000,7.000000,3284280585,6387679232,"<OVERFLOW>",12792692742,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",73390057472,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,102098862080,"<OVERFLOW>",102549553152,0,0.000000,0,0.000000,0,0.000000,"<OVERFLOW>",34668544,0,21.297043,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
