2816,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.938632,1.487354,0.997106,96.886715,62.633836,99.938632,1.487354,0.358812,0.000000,0.086910,0.000000,0.000000,0.000000,16.429144,93.824188,62.633836,172.243049,0.000000,0.000000,56.250000,100.000000,93.665242,0.000000,172.243049,0.000000,0.000000,100.000000,0.000000,2.021256,32413.000000,42.385518,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,2093481984,495616,0,9,0,266244830,1484845,2791429239,991275,0.000000,0.000000,0.000000,0.000000,172.250449,62.636553,0.000000,596.000000,99.990744,362989320,349904896,3249294243,1395902464,44660948992,0,0,22330474496,0,0,0,0,0,6.425405,16.876867,24.279184,0.000000,0.000000,1.585462,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","High (7)","High (7)","Low (1)","Idle (0)",8032200704,10914254424,9154888897,0.000000,0,0.000000,0.000000,0.000000,0.000000,22330474496,0,167557857280,0,11173167104,44668878848,11276255232,0,0.000000,0,0.000000,2791309312,991232,0,62.633836,0,89843495,5.543964,16.849400,0.000090,2.152615,0.000000,16.621279,17.362313,12.399176,0.000000
3072,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.954511,1.487267,0.997815,96.905842,57.425684,99.954511,1.487267,0.358731,0.000000,0.086913,0.000000,0.000000,0.000000,16.661750,85.958360,57.425684,172.277053,0.000000,0.000000,56.250000,100.000000,93.598113,0.000000,172.277053,0.000000,0.000001,100.000000,0.000000,2.020865,35357.000000,42.378924,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,2717908992,589824,0,5,0,350482885,1765771,3624032400,1179661,0.000000,0.000000,0.000000,0.000000,172.284362,57.426316,0.000000,255.000000,99.991515,470626435,454164480,4219753069,1812234240,57982058496,0,0,28991029248,0,0,0,0,0,6.423077,16.855936,24.261567,0.000000,0.000000,1.583875,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","High (7)","High (7)","Low (1)","Idle (0)",10427203584,14168147590,11884632321,0.000000,0,0.000000,0.000000,0.000000,0.000000,28991029248,0,217527091200,0,14504951808,57991495680,14627635200,0,0.000000,0,0.000000,3623878656,1179692,0,57.427826,0,118941707,5.654419,16.871091,0.000069,2.152727,0.000000,16.618534,17.385851,12.421180,0.000000
3328,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.964414,1.486879,0.997508,95.182843,52.065828,99.964414,1.486879,0.359063,0.000000,0.086917,0.000000,0.000000,0.000000,16.315487,78.014125,52.065828,169.213943,0.000000,0.000000,56.250000,100.000000,93.607945,0.000000,169.213943,0.000000,0.000000,100.000000,0.000000,2.020761,38301.000000,42.377665,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,3455582208,692224,0,9,0,444246341,2074422,4607647961,1384460,0.000000,0.000000,0.000000,0.000000,169.221473,52.066279,0.000000,354.000000,99.992167,598637579,577314816,5366783798,2304067584,73719087104,0,0,36859543552,0,0,0,0,0,6.421893,16.860844,24.217770,0.000000,0.000000,1.584936,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","High (7)","High (7)","Low (1)","Idle (0)",13256435712,18016334758,15112926803,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,"<OVERFLOW>",0,18440847360,73730162688,18584829952,0,0.000000,0,0.000000,4607442944,1384448,0,52.065828,0,150449402,5.525437,16.875119,0.000055,2.152558,0.000000,16.633814,17.405570,12.429907,0.000000
3584,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.932592,1.487017,0.998452,96.897580,49.217818,99.932592,1.487017,0.358622,0.000000,0.086920,0.000000,0.000000,0.000000,17.058794,73.681493,49.217818,172.262365,0.000000,0.000000,56.250000,100.000000,93.484373,0.000000,172.262365,0.000000,0.000000,"<OVERFLOW>",0.000000,2.020215,41245.000000,42.366194,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,4315938816,802816,0,6,0,569864932,2403710,5754823683,1605638,0.000000,0.000000,0.000000,0.000000,172.269507,49.218002,0.000000,192.000000,"<OVERFLOW>",746470168,720928768,6703020283,2877693952,92073361408,0,0,46036680704,0,0,0,0,0,6.418292,16.835285,24.262947,0.000000,0.000000,1.581409,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","High (7)","High (7)","Low (1)","Idle (0)",16556072960,22493988928,18868979117,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,"<OVERFLOW>",0,23031185408,92086206464,23198171136,0,0.000000,0,0.000000,5754585088,1605632,0,49.217818,0,195597177,5.855163,16.880344,0.000044,2.151994,0.000000,16.621772,17.399906,12.434866,0.000000
3840,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.973450,1.486625,0.997888,95.212345,45.137704,99.973450,1.486625,0.359132,0.000000,0.086922,0.000000,0.000000,0.000000,16.548839,67.618494,45.137704,169.266391,0.000000,0.000000,56.250000,100.000000,93.546918,0.000000,169.266391,0.000000,0.000000,"<OVERFLOW>",0.000000,2.020454,44189.000000,42.372824,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,5308416000,921600,0,5,0,691991048,2761204,7078192051,1843215,0.000000,0.000000,0.000000,0.000000,169.273663,45.138071,0.000000,128.000000,"<OVERFLOW>",918785133,886579200,8246404283,3539404800,113246208000,0,0,56623104000,0,0,0,0,0,6.422280,16.850176,24.209718,0.000000,0.000000,1.584270,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","High (7)","High (7)","Low (1)","Idle (0)",20362291200,27675399470,23216261235,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,"<OVERFLOW>",0,28326297600,113260953600,28517990400,0,0.000000,0,0.000000,7077888000,1843208,0,45.137899,0,236188258,5.648399,16.882162,0.000043,2.152446,0.000000,16.634112,17.417239,12.440443,0.000000
4096,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.975862,1.486898,0.998455,96.949232,43.088547,99.975862,1.486898,0.358681,0.000000,0.086924,0.000000,0.000000,0.000000,16.884465,63.346832,43.088547,172.354190,0.000000,0.000000,56.250000,100.000000,93.544097,0.000000,172.354190,0.000000,0.000000,"<OVERFLOW>",0.000000,2.020149,47133.000000,42.365405,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,6442450944,1048576,0,4,0,841502296,3083138,8590290968,2097166,0.000000,0.000000,0.000000,0.000000,172.361340,43.088835,0.000000,86.000000,"<OVERFLOW>",1113765600,1075838976,10005015743,4295491584,137438953472,0,0,68719476736,0,0,0,0,0,6.418617,16.835344,24.289099,0.000000,0.000000,1.580630,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","High (7)","High (7)","Low (1)","Idle (0)",24711266304,33574732471,28164409413,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,"<OVERFLOW>",0,34376515584,137455730688,34594619392,0,0.000000,0,0.000000,8589934592,2097160,0,43.088712,0,287527378,5.769142,16.869674,0.000030,2.153006,0.000000,16.620937,17.385669,12.426793,0.000000
4352,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.964158,1.486551,0.998428,96.897440,40.532262,99.964158,1.486551,0.358645,0.000000,0.086926,0.000000,0.000000,0.000000,17.115532,60.696304,40.532262,172.262115,0.000000,0.000000,56.250000,100.000000,93.481275,0.000000,172.262115,0.000000,0.000000,"<OVERFLOW>",0.000000,2.019576,50077.000000,42.353570,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,7727480832,1183744,0,4,0,1023710862,3545269,10303740047,2367517,0.000000,0.000000,0.000000,0.000000,172.269343,40.532759,0.000000,71.000000,"<OVERFLOW>",1335552384,1290280960,12005527897,5152245760,164852924416,0,0,82426462208,0,0,0,0,0,6.412669,16.825942,24.279825,0.000000,0.000000,1.579578,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","High (7)","High (7)","Low (1)","Idle (0)",29639174144,40269447991,33780460646,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,"<OVERFLOW>",0,41232171008,164871864320,41478389760,0,0.000000,0,0.000000,10303307776,2367488,0,40.532262,0,352480732,5.893163,16.874869,0.000025,2.152257,0.000000,16.630228,17.396865,12.433355,0.000000
4608,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.982182,1.486350,0.998422,95.199294,37.609597,99.982182,1.486350,0.358888,0.000000,0.086928,0.000000,0.000000,0.000000,16.945286,56.360579,37.609597,169.243190,0.000000,0.000000,56.250000,100.000000,93.429100,0.000000,169.243190,0.000000,0.000000,"<OVERFLOW>",0.000000,2.019791,53021.000000,42.359046,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,9172942848,1327104,0,6,0,1224574244,3977514,12231119034,2654219,0.000000,0.000000,0.000000,0.000000,169.250504,37.609753,0.000000,89.000000,"<OVERFLOW>",1585596241,1531478016,14253942840,6115958784,195689447424,0,0,97844723712,0,0,0,0,0,6.416782,16.826778,24.219220,0.000000,0.000000,1.581350,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","High (7)","High (7)","Low (1)","Idle (0)",35182190592,47808092810,40105247088,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,"<OVERFLOW>",0,48943595520,195710681088,49219633152,0,0.000000,0,0.000000,12230590464,2654212,0,37.609653,0,422102642,5.840928,16.891629,0.000020,2.152602,0.000000,16.636162,17.428058,12.453126,0.000000
4864,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.980040,1.486012,0.998559,95.182416,35.623828,99.980040,1.486012,0.358821,0.000000,0.086929,0.000000,0.000000,0.000000,17.137926,53.361020,35.623828,169.213183,0.000000,0.000000,56.250000,100.000000,93.370970,0.000000,169.213183,0.000000,0.000000,"<OVERFLOW>",0.000000,2.019174,55965.000000,42.346608,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,10788274176,1478656,0,4,0,1456849780,4429765,14384991176,2957336,0.000000,0.000000,0.000000,0.000000,169.220543,35.624117,0.000000,50.000000,"<OVERFLOW>",1863690126,1801003008,16769835537,7192922112,230149849088,0,0,115074924544,0,0,0,0,0,6.410252,16.814238,24.220950,0.000000,0.000000,1.579271,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","High (7)","High (7)","Low (1)","Idle (0)",41376491520,56223252355,47165217942,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,"<OVERFLOW>",0,57561120768,230173507584,57868681216,0,0.000000,0,0.000000,14384365568,2957312,0,35.623828,0,504798935,5.938297,16.896728,0.000021,2.152044,0.000000,16.640983,17.437558,12.460548,0.000000
5120,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.984515,1.486356,"<OVERFLOW>",96.874307,34.444198,99.984515,1.486356,0.358431,0.000000,0.086931,0.000000,0.000000,0.000000,17.576208,51.616535,34.444198,172.220990,0.000000,0.000000,56.250000,100.000000,93.334355,0.000000,172.220990,0.000000,0.000000,"<OVERFLOW>",0.000000,2.019025,58909.000000,42.341147,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,12582912000,1638400,0,2,0,1712217800,4910466,16777928220,3276815,0.000000,0.000000,0.000000,0.000000,172.228301,34.444355,0.000000,22.000000,"<OVERFLOW>",2173678323,2100428800,19551378825,8389427200,268435456000,0,0,134217728000,0,0,0,0,0,6.407543,16.814021,24.297485,0.000000,0.000000,1.577226,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","High (7)","High (7)","Low (1)","Idle (0)",48258252800,65555177060,54990533985,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,"<OVERFLOW>",0,67135078400,"<OVERFLOW>",67475865600,0,0.000000,0,0.000000,16777216000,3276800,0,34.444198,0,594021961,6.097737,16.872939,0.000015,2.152663,0.000000,16.635699,17.395072,12.432113,0.000000
5376,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.980587,1.485779,"<OVERFLOW>",95.134612,32.214894,99.980587,1.485779,0.358830,0.000000,0.086932,0.000000,0.000000,0.000000,17.545628,48.244495,32.214894,169.128199,0.000000,0.000000,56.250000,100.000000,93.238393,0.000000,169.128199,0.000000,0.000000,"<OVERFLOW>",0.000000,2.018998,61853.000000,42.343458,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,14566293504,1806336,0,8,0,2014840575,5410278,19422559813,3612689,0.000000,0.000000,0.000000,0.000000,169.135472,32.215046,0.000000,74.000000,"<OVERFLOW>",2515518799,2431328256,22645273144,9711765504,310747594752,0,0,155373797376,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","High (7)","High (7)","Low (1)","Idle (0)",55863650304,75909184391,63680237657,0.000000,0,0.000000,0.000000,0.000000,0.000000,155373797376,0,"<OVERFLOW>",0,77715800064,"<OVERFLOW>",78091517952,0,0.000000,0,0.000000,19421724672,3612672,0,32.214894,0,703318415,6.124635,"<OVERFLOW>","<OVERFLOW>",2.151946,0.000000,"<OVERFLOW>","<OVERFLOW>",12.465278,0.000000
5632,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.985965,1.485937,"<OVERFLOW>",96.881179,31.315128,99.985965,1.485937,0.358306,0.000000,0.086933,0.000000,0.000000,0.000000,18.041321,46.910029,31.315128,172.233207,0.000000,0.000000,56.250000,100.000000,93.207024,0.000000,172.233207,0.000000,0.000000,"<OVERFLOW>",0.000000,2.018422,64797.000000,42.328504,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,16747855872,1982464,0,6,0,2339103265,5939458,22331434905,3964950,0.000000,0.000000,0.000000,0.000000,172.240614,31.315302,0.000000,49.000000,"<OVERFLOW>",2891572161,2795274240,26031547705,11166228480,357287591936,0,0,178643795968,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","High (7)","High (7)","Low (1)","Idle (0)",64228859904,87242417974,73182805129,0.000000,0,0.000000,0.000000,0.000000,0.000000,178643795968,0,"<OVERFLOW>",0,89353617408,"<OVERFLOW>",89765969920,0,0.000000,0,0.000000,22330474496,3964928,0,31.315128,0,822145116,6.341141,"<OVERFLOW>","<OVERFLOW>",2.152330,0.000000,"<OVERFLOW>","<OVERFLOW>",12.438395,0.000000
