2816,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int, int)",45.748951,0.000000,99.943897,1.485865,0.956038,80.663256,52.145943,99.943897,1.485865,0.296089,0.000000,0.086910,0.141836,0.000000,0.000000,48.338759,52.145943,52.145943,430.032242,0.000000,0.000000,18.757490,100.000000,79.379748,0.000000,233.100335,0.000000,"<INVALID>",100.000000,0.000000,1.928888,32413.000000,40.057624,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,2093481984,495616,0,1,0,940914662,991232,4541214218,991239,0.000000,0.000000,0.000000,0.000000,233.301348,52.146311,0.000000,55.000000,99.990744,366162776,349904896,3210839032,1395902464,44660948992,0,0,22330474496,0,0,0,0,0,5.671240,15.078098,15.918375,0.000000,0.000000,0.990322,"Low (2)","High (7)","Idle (0)","Low (3)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",8032200704,10410449722,8648023526,0.000000,0,0.000000,0.000000,0.000000,0.000000,22330474496,0,"<OVERFLOW>",0,11173167104,44668878848,11276255232,0,0.000000,0,0.000000,4537301496,991232,0,52.145943,0,0,0.000000,7.339082,0.000078,2.153956,0.000000,50.229828,4.772977,4.439329,0.000000
3072,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int, int)",44.732387,0.000000,99.966287,1.474622,0.958912,79.180616,46.921846,99.966287,1.474622,0.303447,0.000000,0.086913,0.144058,0.000000,0.000000,47.051204,46.921886,46.921846,422.296620,0.000000,0.000000,18.750000,100.000000,79.662568,0.000000,234.545449,0.000000,1.017105,100.000000,0.000000,1.920404,35357.000000,39.922496,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,2717908992,589824,0,9,0,1211289747,1179649,5241546493,1179656,0.000000,0.000000,0.000000,0.000000,203.602050,46.922164,0.000000,375.000000,99.991515,474397044,454164480,4232603506,1812234240,57982058496,0,0,28991029248,0,0,0,0,0,5.612442,14.858093,15.823959,0.000000,0.000000,0.980035,"Low (2)","Mid (6)","Idle (0)","Low (3)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",10427203584,13591305495,11303950341,0.000000,0,0.000000,0.000000,0.000000,0.000000,28991029248,0,"<OVERFLOW>",0,14504951808,57991495680,14627635200,0,0.000000,0,0.000000,6038155688,1179648,0,46.921846,0,0,0.000000,7.412246,0.000059,2.135117,0.000000,50.378192,4.934975,4.539747,0.000000
3328,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int, int)",44.337786,0.000000,99.960933,1.465889,0.959473,73.317183,40.105125,99.960933,1.465889,0.300379,0.000000,0.086917,0.144793,0.000000,0.000000,50.086547,40.105184,40.105125,391.024979,0.000000,0.000000,18.750000,100.000000,76.392915,0.000000,217.093149,0.000000,0.461955,"<OVERFLOW>",0.000000,1.903810,38301.000000,39.568400,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,3455582208,692224,0,0,0,1770507664,1384450,7699365537,1384454,0.000000,0.000000,0.000000,0.000000,217.810203,40.105299,0.000000,0.000000,"<OVERFLOW>",602697057,577314816,5322327962,2304067584,73719087104,0,0,36859543552,0,0,0,0,0,5.598394,14.927321,16.462833,0.000000,0.000000,0.982383,"Low (2)","High (7)","Idle (0)","Low (3)","Idle (0)","Mid (6)","High (7)","Low (1)","Idle (0)",13256435712,17243024798,14335023003,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,"<OVERFLOW>",0,18440847360,73730162688,18584829952,0,0.000000,0,0.000000,7674018444,1384448,0,40.105125,0,0,0.000000,6.888514,0.000045,2.118796,0.000000,50.586937,4.553573,4.285670,0.000000
3584,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int, int)",44.840067,0.000000,99.943656,1.471545,0.961822,79.060918,40.157927,99.943656,1.471545,0.300349,0.000000,0.086920,0.143794,0.000000,0.000000,56.683272,40.157951,40.157927,421.658232,0.000000,0.000000,18.750000,100.000000,75.677225,0.000000,234.613226,0.000000,0.228911,"<OVERFLOW>",0.000000,1.906105,41245.000000,39.617854,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,4315938816,802816,0,4,0,2320756623,1605633,9577483014,1605639,0.000000,0.000000,0.000000,0.000000,233.925035,40.158101,0.000000,104.000000,"<OVERFLOW>",751997579,720928768,6655199168,2877693952,92073361408,0,0,46036680704,0,0,0,0,0,5.590721,14.867929,16.642711,0.000000,0.000000,0.980605,"Low (2)","High (7)","Idle (0)","Mid (4)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",16556072960,21529954329,17899760899,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,"<OVERFLOW>",0,23031185408,92086206464,23198171136,0,0.000000,0,0.000000,9605659320,1605632,0,40.157927,0,0,0.000000,6.881406,0.000037,2.121591,0.000000,50.494241,4.542349,4.297209,0.000000
3840,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int, int)",43.740716,0.000000,99.975480,1.456738,0.960546,77.330625,36.660444,99.975480,1.456738,0.302464,0.000000,0.086922,0.146667,0.000000,0.000000,59.674950,36.660484,36.660444,412.430001,0.000000,0.000000,18.750000,100.000000,74.136727,0.000000,231.717677,0.000000,0.984014,"<OVERFLOW>",0.000000,1.897548,44189.000000,39.446494,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,5308416000,921600,0,1,0,3072322196,1843202,11914768623,1612801,0.000000,0.000000,0.000000,0.000000,231.425346,32.077909,0.000000,20.000000,"<OVERFLOW>",924441761,886579200,8191949817,3539404800,113246208000,0,0,56623104000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","High (7)","Idle (0)","Mid (4)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",20362291200,26501899632,22037011855,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,"<OVERFLOW>",0,28326297600,113260953600,28517990400,0,0.000000,0,0.000000,11929819100,1843200,0,36.660444,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",2.111065,0.000000,"<OVERFLOW>","<OVERFLOW>",4.239720,0.000000
4096,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int, int)",45.336694,0.000000,99.979305,1.491429,0.962161,80.177897,35.634621,99.979305,1.491429,0.299334,0.000000,0.086924,0.142603,0.000000,0.000000,56.571035,35.634637,35.634621,427.615450,0.000000,0.000000,18.750000,100.000000,75.877061,0.000000,234.927142,0.000000,0.436609,"<OVERFLOW>",0.000000,1.919148,47133.000000,39.892600,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,6442450944,1048576,0,13,0,3409195055,2097153,14122848052,2097162,0.000000,0.000000,0.000000,0.000000,234.349787,35.634790,0.000000,231.000000,"<OVERFLOW>",1118855801,1075838976,9993497043,4295491584,137438953472,0,0,68719476736,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","High (7)","Idle (0)","Mid (4)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",24711266304,32108194341,26693317365,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,"<OVERFLOW>",0,34376515584,137455730688,34594619392,0,0.000000,0,0.000000,14157641736,1835008,0,31.180293,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",2.137206,0.000000,"<OVERFLOW>","<OVERFLOW>",4.523229,0.000000
4352,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int, int)",43.389863,0.000000,99.970169,1.447933,0.963032,72.091840,30.156063,99.970169,1.447933,0.303071,0.000000,0.086926,0.147851,0.000000,0.000000,61.749853,30.156076,30.156063,384.489815,0.000000,0.000000,18.750000,100.000000,62.595574,0.000000,218.259696,0.000000,0.100492,"<OVERFLOW>",0.000000,1.884882,50077.000000,39.193384,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,7727480832,1183744,0,5,0,4964197123,2367489,17536095459,2367494,0.000000,0.000000,0.000000,0.000000,218.132217,30.156139,0.000000,66.000000,"<OVERFLOW>",1344026140,1290280960,11919896742,5152245760,164852924416,0,0,82426462208,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","High (7)","Idle (0)","Mid (4)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",29639174144,38613175265,32116194746,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,"<OVERFLOW>",0,41232171008,"<OVERFLOW>",41478389760,0,0.000000,0,0.000000,17546343792,2367488,0,30.156063,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",2.095002,0.000000,"<OVERFLOW>","<OVERFLOW>",4.150713,0.000000
4608,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int, int)",43.428640,0.000000,99.967970,1.451608,0.965112,78.521014,31.020647,99.967970,1.451608,0.303442,0.000000,0.086928,0.147164,0.000000,0.000000,64.113506,31.020647,31.020647,418.778742,0.000000,0.000000,18.750000,100.000000,73.017633,0.000000,237.255209,0.000000,0.371073,"<OVERFLOW>",0.000000,1.891684,53021.000000,39.341389,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,9172942848,1327104,0,8,0,5617377062,2654208,20727153036,2322433,0.000000,0.000000,0.000000,0.000000,236.567785,27.143078,0.000000,98.000000,"<OVERFLOW>",1591659738,1531478016,14227875060,6115958784,195689447424,0,0,97844723712,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","High (7)","Idle (0)","Mid (4)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",35182190592,45857939705,38149234549,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,"<OVERFLOW>",0,48943595520,"<OVERFLOW>",49219633152,0,0.000000,0,0.000000,20787382488,2654208,0,31.020647,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",2.101782,0.000000,"<OVERFLOW>","<OVERFLOW>",4.226618,0.000000
4864,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int, int)",42.567498,0.000000,99.979499,1.441019,0.962464,77.339418,28.945746,99.979499,1.441019,0.304152,0.000000,0.086929,0.148950,0.000000,0.000000,68.605352,28.945756,28.945746,412.388843,0.000000,0.000000,18.754003,100.000000,70.977400,0.000000,236.153691,0.000000,0.218923,"<OVERFLOW>",0.000000,1.875802,55965.000000,39.015302,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,10788274176,1478656,0,9,0,7177452671,2957313,24770464964,2957317,0.000000,0.000000,0.000000,0.000000,236.767352,28.945795,0.000000,92.000000,"<OVERFLOW>",1875040505,1801003008,16681387116,7192922112,230149849088,0,0,115074924544,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","High (7)","Idle (0)","Mid (4)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",41376491520,53961227093,44891216924,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,"<OVERFLOW>",0,57561120768,"<OVERFLOW>",57868681216,0,0.000000,0,0.000000,24706264072,2957312,0,28.945746,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",2.082179,0.000000,"<OVERFLOW>","<OVERFLOW>",4.108370,0.000000
5120,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int, int)",42.436706,0.000000,99.986480,1.437713,"<OVERFLOW>",73.005794,25.957615,99.986480,1.437713,0.306063,0.000000,0.086931,0.149491,0.000000,0.000000,62.933946,25.957631,25.957615,389.364233,0.000000,0.000000,18.750000,100.000000,71.776063,0.000000,223.464452,0.000000,0.102807,"<OVERFLOW>",0.000000,1.875018,58909.000000,39.015510,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,12582912000,1638400,0,4,0,8135234190,3276802,28887096123,3276802,0.000000,0.000000,0.000000,0.000000,223.469774,25.957631,0.000000,33.000000,"<OVERFLOW>",2181500414,2100428800,19582016900,8389427200,268435456000,0,0,134217728000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","High (7)","Idle (0)","Mid (4)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",48258252800,63059678787,52486023199,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,"<OVERFLOW>",0,67135078400,"<OVERFLOW>",67475865600,0,0.000000,0,0.000000,28886408196,3276800,0,25.957615,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",2.078278,0.000000,"<OVERFLOW>","<OVERFLOW>",4.154783,0.000000
5376,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int, int)",42.513404,0.000000,99.982914,1.432487,"<OVERFLOW>",77.448116,26.225817,99.982914,1.432487,0.302839,0.000000,0.086932,0.149764,0.000000,0.000000,73.973678,26.225823,26.225817,413.056618,0.000000,0.000000,18.750000,100.000000,68.834446,0.000000,237.556055,0.000000,0.131155,"<OVERFLOW>",0.000000,1.867342,61853.000000,38.830241,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,14566293504,1806336,0,14,0,10434620951,3612673,33453070419,3612677,0.000000,0.000000,0.000000,0.000000,237.157314,26.225853,0.000000,106.000000,"<OVERFLOW>",2528502007,2431328256,22369023315,9711765504,310747594752,0,0,155373797376,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","High (7)","Idle (0)","Mid (5)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",55863650304,72781348340,60538643156,0.000000,0,0.000000,0.000000,0.000000,0.000000,155373797376,0,"<OVERFLOW>",0,77715800064,"<OVERFLOW>",78091517952,0,0.000000,0,0.000000,33509316284,3612672,0,26.225817,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",2.076148,0.000000,"<OVERFLOW>","<OVERFLOW>",3.974326,0.000000
5632,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int, int)",42.879167,0.000000,99.968402,1.440498,"<OVERFLOW>",75.456971,24.390131,99.968402,1.440498,0.301797,0.000000,0.086933,0.148944,0.000000,0.000000,71.993705,24.390138,24.390131,403.246128,0.000000,0.000000,18.712386,100.000000,69.026424,0.000000,230.353235,0.000000,0.018452,"<OVERFLOW>",0.000000,1.871193,64797.000000,38.909504,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,16747855872,1982464,0,4,0,11984381793,3964929,38393567726,3964931,0.000000,0.000000,0.000000,0.000000,230.641449,24.390150,0.000000,25.000000,"<OVERFLOW>",2903456858,2795274240,25666707380,11166228480,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","High (7)","Idle (0)","Mid (5)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",64228859904,83636827162,69565633631,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,89353617408,"<OVERFLOW>",89765969920,0,0.000000,0,0.000000,38345590296,3469312,0,21.341365,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",4.014433,0.000000
