7680,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0.000000,100.000000,7.142614,0.037079,0.015625,12.328650,1.019636,7.142614,0.037079,0.116985,0.000000,0.000000,0.000000,0.000000,0.000000,6.136000,8.155816,8.157095,98.629204,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,98.632273,0.000000,0.005746,3.125000,0.000000,0.041417,3944344.000000,0.771390,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,30716,53171,0,0,385734,31902,0,9,0,24,31897,391007,31907,31.415375,54.368871,0.000000,0.000000,99.977470,8.158373,0.000000,2.301000,3.053846,549181,549169,509174,509174,0,0,0,0,0,0,0,0,0,9.309970,36.482362,54.080831,0.000000,0.000000,0.126542,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",3944344,4405775,3282321,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,2337783,0,404464,501523,548246,0,0.000000,0,0.000000,385746,31914,0,8.160163,0,0,0.000000,0.000000,0.000293,0.000000,0.000000,0.000000,0.000002,0.030856,0.000000
8192,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0.000000,99.984354,7.142637,0.037085,0.015625,12.392862,945.131000,7.142637,0.037085,0.120810,0.000000,0.000000,0.000000,0.000000,0.000000,3.624000,7.563094,7.561055,99.142900,0.000003,0.000000,12.500000,12.500000,99.996345,0.000000,99.151960,0.000000,0.009764,3.124999,0.000000,0.041565,4447787.000000,0.773015,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,32764,56735,0,0,437702,33381,0,5,0,16,33390,446268,33396,29.685201,51.394158,0.000000,0.000000,101.083165,7.564453,0.000000,1.132000,3.058343,610786,610773,568754,568754,0,0,0,0,0,0,0,0,0,9.138174,36.260335,54.473772,0.000000,0.000000,0.127441,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",4447787,4985124,3708484,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,2639650,0,457998,560582,628629,0,0.000000,0,0.000000,437742,33387,0,7.562414,0,0,0.000000,0.000000,0.000276,0.000000,0.000000,0.000000,0.000002,0.030921,0.000000
8704,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0.000000,99.987384,7.142661,0.036953,0.015625,12.428246,900.846000,7.142661,0.036953,0.122701,0.000000,0.000000,0.000000,0.000000,0.000000,5.666000,7.209001,7.206775,99.425972,0.000000,0.000000,12.500000,12.500000,99.998372,0.000000,99.434877,0.000000,0.010248,3.125000,0.000000,0.041432,4960140.000000,0.770432,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,34812,60303,0,0,491282,35610,0,9,0,28,35621,497780,35646,28.181101,48.816642,0.000000,0.000000,100.741042,7.214060,0.000000,1.821000,3.061365,675461,675449,630685,630685,0,0,0,0,0,0,0,0,0,9.382866,35.851878,54.644688,0.000000,0.000000,0.120324,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",4960140,5568754,4142101,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,2948133,0,512773,622007,705898,0,0.000000,0,0.000000,491326,35620,0,7.208798,0,4,809.000000,0.000000,0.000244,0.000000,0.000000,0.000000,0.000000,0.030817,0.000000
9216,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0.000000,99.986106,7.142679,0.036331,0.015625,12.390859,898.035000,7.142679,0.036331,0.118403,0.000000,0.000000,0.000000,0.000000,0.000000,5.215000,7.183535,7.184280,99.126872,0.000000,0.000000,12.500000,12.500000,99.997745,0.000000,99.129107,0.000000,0.002102,3.125000,0.000000,0.040633,5300438.000000,0.759667,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,36860,63903,0,0,532179,38570,0,3,0,28,38566,538667,38572,27.463064,47.611833,0.000000,0.000000,100.335366,7.184653,0.000000,558.000000,3.061156,728934,728934,680709,680709,0,0,0,0,0,0,0,0,0,9.304649,35.922458,54.655591,0.000000,0.000000,0.117075,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",5300438,5928026,4433143,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,3158456,0,554486,671512,732357,0,0.000000,0,0.000000,532191,38570,0,7.184280,0,9,1.676000,0.000000,0.000226,0.000000,0.000000,0.000000,0.000002,0.030387,0.000000
9728,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0.000000,100.000000,7.142695,0.036381,0.015625,12.446091,839.137000,7.142695,0.036381,0.122313,0.000000,0.000000,0.000000,0.000000,0.000000,97.730000,6.714102,6.713098,99.568735,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,99.568735,0.000000,0.000000,3.125000,0.000000,0.040831,5907698.000000,0.761771,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,38908,67475,0,0,594986,40115,0,7,0,584,40121,606183,40117,26.044447,45.166780,0.000000,0.000000,101.442512,6.713433,0.000000,1.171000,3.065023,801465,801465,751183,751183,0,0,0,0,0,0,0,0,0,9.374244,35.645061,54.869370,0.000000,0.000000,0.111119,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",5907698,6630288,4947942,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,3523103,0,618832,741484,831975,0,0.000000,0,0.000000,594986,40115,0,6.713098,0,288,48.195000,0.000000,0.000204,0.000000,0.000000,0.000000,0.000001,0.030471,0.000000
10240,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0.000000,100.000000,7.142709,0.035902,0.015625,12.434921,802.042000,7.142709,0.035902,0.120826,0.000000,0.000000,0.000000,0.000000,0.000000,4.264000,6.415277,6.416343,99.479371,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,99.479371,0.000000,0.000000,3.125000,0.000000,0.040242,6405311.000000,0.753259,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,40956,71087,0,0,653124,42126,0,5,0,28,42119,661696,42126,24.952548,43.309938,0.000000,0.000000,100.784999,6.416343,0.000000,761.000000,3.066818,870327,870327,817511,817511,0,0,0,0,0,0,0,0,0,9.376684,35.613176,54.903378,0.000000,0.000000,0.106576,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",6405311,7179241,5375282,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,3828614,0,678266,807293,888880,0,0.000000,0,0.000000,653124,42126,0,6.416343,0,14,2.132000,0.000000,0.000186,0.000000,0.000000,0.000000,0.000000,0.030130,0.000000
10752,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0.000000,100.000000,7.142726,0.035647,0.015625,12.465352,743.718000,7.142726,0.035647,0.121930,0.000000,0.000000,0.000000,0.000000,0.000000,4.957000,5.949885,5.949747,99.722816,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,99.722816,0.000000,0.000000,3.125000,0.000000,0.039993,7034509.000000,0.749380,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,43004,74659,0,0,724186,43207,0,5,0,36,43208,734981,43217,23.687174,41.123168,0.000000,0.000000,101.209323,5.951124,0.000000,688.000000,3.070044,950209,950209,895792,895792,0,0,0,0,0,0,0,0,0,9.385851,35.435906,55.076900,0.000000,0.000000,0.101177,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",7034509,7892230,5915295,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,4212148,0,751089,885056,976375,0,0.000000,0,0.000000,724186,43207,0,5.949747,0,13,1.790000,0.000000,0.000166,0.000000,0.000000,0.000000,0.000001,0.029975,0.000000
11264,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0.000000,100.000000,7.142734,0.035516,0.015625,12.453162,762.809000,7.142734,0.035516,0.120139,0.000000,0.000000,0.000000,0.000000,0.000000,14.584000,6.103127,6.102476,99.625299,0.000000,0.000000,12.500000,12.500000,99.996863,0.000000,99.628424,0.000000,0.004187,3.125000,0.000000,0.039783,7409447.000000,0.746745,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,45052,78259,0,0,765073,46864,0,1,0,112,46869,780016,46883,23.466095,40.757053,0.000000,0.000000,101.571127,6.104950,0.000000,130.000000,3.069332,1005055,1005044,946490,946490,0,0,0,0,0,0,0,0,0,9.092689,35.592175,55.214587,0.000000,0.000000,0.100391,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",7409447,8299608,6231559,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,4440293,0,792448,935248,1017641,0,0.000000,0,0.000000,765097,46874,0,6.103778,0,73,9.505000,0.000000,0.000158,0.000000,0.000000,0.000000,0.000000,0.029870,0.000000
11776,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0.000000,99.989142,7.142744,0.035271,0.015625,12.473320,719.635000,7.142744,0.035271,0.120762,0.000000,0.000000,0.000000,0.000000,0.000000,3.794000,5.759574,5.757083,99.786564,0.000000,0.000000,12.500000,12.500000,99.996197,0.000000,99.792257,0.000000,0.006404,3.125000,0.000000,0.039530,8081459.000000,0.742858,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,47100,81839,0,0,841457,48547,0,1,0,32,48568,855458,48559,22.341948,38.820439,0.000000,0.000000,101.446913,5.758506,0.000000,118.000000,3.071892,1091460,1091460,1030700,1030700,0,0,0,0,0,0,0,0,0,9.409432,35.418712,55.082202,0.000000,0.000000,0.089509,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",8081459,9057392,6808330,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,4851005,0,870295,1018943,1108312,0,0.000000,0,0.000000,841505,48556,0,5.758150,0,32,3.794000,0.000000,0.000143,0.000000,0.000000,0.000000,0.000001,0.029714,0.000000
12288,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0.000000,99.991080,7.142754,0.034937,0.015625,12.484699,670.490000,7.142754,0.034937,0.120559,0.000000,0.000000,0.000000,0.000000,0.000000,1.306000,5.363923,5.363923,99.877598,0.000001,0.000000,12.500000,12.500000,100.000000,0.000000,99.879340,0.000000,0.003000,3.125000,0.000000,0.039149,8718841.000000,0.737287,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,49148,85407,0,0,917457,49272,0,1,0,12,49272,930329,49294,21.401697,37.185383,0.000000,0.000000,101.278889,5.366318,0.000000,108.000000,3.074392,1175539,1175528,1113541,1113541,0,0,0,0,0,0,0,0,0,9.394724,35.179811,55.339889,0.000000,0.000000,0.085445,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",8718841,9769977,7359829,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,5243289,0,948243,1101284,1186513,0,0.000000,0,0.000000,917473,49285,0,5.365338,0,0,0.000000,0.000000,0.000131,0.000000,0.000000,0.000000,0.000001,0.029491,0.000000
12800,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0.000000,99.990016,7.142761,0.034754,0.015625,12.471565,683.755000,7.142761,0.034754,0.119200,0.000000,0.000000,0.000000,0.000000,0.000000,2.861000,5.470657,5.470044,99.772525,0.000002,0.000000,12.500000,12.500000,99.998361,0.000000,99.775387,0.000000,0.002719,3.125000,0.000000,0.038896,9244571.000000,0.733672,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,51196,89035,0,0,976176,53519,0,2,0,28,53525,993138,53523,20.930464,36.400185,0.000000,0.000000,101.506169,5.470452,0.000000,204.000000,3.074151,1249452,1249439,1182702,1182702,0,0,0,0,0,0,0,0,0,9.362913,35.212960,55.334897,0.000000,0.000000,0.089106,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",9244571,10346522,7806333,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,5565112,0,1007135,1169926,1247341,0,0.000000,0,0.000000,976204,53519,0,5.470044,0,0,0.000000,0.000000,0.000124,0.000000,0.000000,0.000000,0.000000,0.029347,0.000000
13312,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0.000000,99.990399,7.142767,0.034784,0.015625,12.504342,651.333000,7.142767,0.034784,0.121265,0.000000,0.000000,0.000000,0.000000,0.000000,2.282000,5.210098,5.210669,100.034736,0.000001,0.000000,12.500000,12.500000,99.998479,0.000000,100.036257,0.000000,0.002710,3.125000,0.000000,0.039003,9945032.000000,0.734890,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,53244,92599,0,0,1051996,54797,0,4,0,24,54791,1069193,54807,20.251976,35.221109,0.000000,0.000000,101.670006,5.211620,0.000000,380.000000,3.076247,1334463,1334463,1265924,1265924,0,0,0,0,0,0,0,0,0,9.408286,35.120771,55.384484,0.000000,0.000000,0.086345,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",9945032,11151013,8404325,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,5989181,0,1084623,1252636,1355487,0,0.000000,0,0.000000,1052012,54811,0,5.212000,0,0,0.000000,0.000000,0.000114,0.000000,0.000000,0.000000,0.000000,0.029396,0.000000
13824,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0.000000,100.000000,7.142772,0.034595,0.015625,12.491477,646.389000,7.142772,0.034595,0.119996,0.000000,0.000000,0.000000,0.000000,0.000000,1.436000,5.170580,5.171119,99.931820,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,99.931820,0.000000,0.000342,3.125000,0.000000,0.038711,10467060.000000,0.730775,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,55292,96155,0,0,1113158,57602,0,4,0,16,57596,1129570,57617,19.854971,34.524101,0.000000,0.000000,101.405179,5.172465,0.000000,359.000000,3.076581,1407889,1407889,1336010,1336010,0,0,0,0,0,0,0,0,0,9.371302,35.078718,55.465341,0.000000,0.000000,0.084530,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",10467060,11723061,8852126,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,6310525,0,1146690,1322207,1412656,0,0.000000,0,0.000000,1113158,57606,0,5.171478,0,1,89.000000,0.000000,0.000109,0.000000,0.000000,0.000000,0.000000,0.029231,0.000000
