3840,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.931207,0.618941,0.619009,78753.000000,100.000000,100.000000,99.996191,0.000000,13.776448,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",14745600,0,5,"<OVERFLOW>",14745654,438552350,1916189,"<OVERFLOW>",0.000000,17.308906,4.475838,"<OVERFLOW>",35.806706,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",96.746046,1.039976,4.653077,33.568788,"<OVERFLOW>",35.806706,"<OVERFLOW>",35.806838,0.000000,12.000000,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,14155776000,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,113246208000,0,56623104000,0,0,36289382400,36289384704,"Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>",0.294991,20.587106,1.089224,4.529916,0.000000,72.930349,0.000011,0.350717,0.000000,"<OVERFLOW>",56623104000,0,821226700800,0,14185267200,113260953600,155919974400,0,32305767936,444672000,444672000,14159462400,3541248000,0,0.000000,0.000000,0,0.000000,0.664649,0,"<OVERFLOW>",14745600,"<OVERFLOW>","<OVERFLOW>",0.025304,0.192382
4096,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.931837,0.619643,0.619524,84001.000000,100.000000,100.000000,99.996429,0.000000,13.787942,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",16777216,0,5,"<OVERFLOW>",16777270,529486607,2147489,"<OVERFLOW>",0.000000,17.327672,4.200647,"<OVERFLOW>",33.605182,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",96.874160,1.035718,4.301474,33.605182,"<OVERFLOW>",33.605182,"<OVERFLOW>",33.605289,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,17179869184,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,137438953472,0,68719476736,0,0,44040716288,44040718592,"Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>",0.291158,20.587236,1.158233,4.512006,0.000000,72.888907,0.000013,0.355652,0.000000,"<OVERFLOW>",68719476736,0,996650516480,0,17213423616,137455730688,189213442048,0,39206258176,539492352,539492352,17184063488,4297588736,0,0.000000,0.000000,0,0.000000,0.659690,0,"<OVERFLOW>",16777216,"<OVERFLOW>","<OVERFLOW>",0.023747,0.183049
4352,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.933631,0.618219,0.618208,89249.000000,100.000000,100.000000,99.996639,0.000000,13.758664,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",18939904,0,5,"<OVERFLOW>",18939958,666410026,2498228,"<OVERFLOW>",0.000000,17.290535,3.945077,"<OVERFLOW>",31.560619,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",96.652882,1.084449,4.162936,33.533159,"<OVERFLOW>",31.560619,"<OVERFLOW>",31.560709,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,20606615552,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,164852924416,0,82426462208,0,0,52823984128,52823987968,"Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>",0.293254,20.530611,1.097109,4.519228,0.000000,72.994478,0.000011,0.350275,0.000000,"<OVERFLOW>",82426462208,0,1195429920768,0,20644495360,164871864320,226937929728,0,47025416704,646916096,646916096,20611350528,5154613248,0,0.000000,0.000000,0,0.000000,0.664523,0,"<OVERFLOW>",18939904,"<OVERFLOW>","<OVERFLOW>",0.022194,0.192841
4608,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.934477,0.617853,0.617879,94497.000000,100.000000,100.000000,99.996825,0.000000,13.751347,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",21233664,0,5,"<OVERFLOW>",21233742,786100965,2764845,"<OVERFLOW>",0.000000,17.281647,3.723990,"<OVERFLOW>",29.791929,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",96.637344,1.077090,3.879220,33.515921,"<OVERFLOW>",29.791929,"<OVERFLOW>",29.792039,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,24461180928,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,195689447424,0,97844723712,0,0,62703673344,62703677184,"Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>",0.292681,20.519964,1.103541,4.517165,0.000000,73.002420,0.000009,0.350140,0.000000,"<OVERFLOW>",97844723712,0,1419024531456,0,24503648256,195710681088,269370261504,0,55820651008,767729664,767729664,24466489344,6118612992,0,0.000000,0.000000,0,0.000000,0.664499,0,"<OVERFLOW>",21233664,"<OVERFLOW>","<OVERFLOW>",0.020879,0.193199
4864,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.935009,0.617873,0.617863,99745.000000,100.000000,100.000000,99.996992,0.000000,13.750999,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",23658496,0,5,"<OVERFLOW>",23658574,927974843,3078780,"<OVERFLOW>",0.000000,17.281447,3.527950,"<OVERFLOW>",28.223606,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",96.635090,1.081089,3.672856,33.515533,"<OVERFLOW>",28.223606,"<OVERFLOW>",28.223700,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,28768731136,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,230149849088,0,115074924544,0,0,73744271360,73744274432,"Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>",0.291912,20.497678,1.102568,4.509442,0.000000,73.035025,0.000010,0.350664,0.000000,"<OVERFLOW>",115074924544,0,1668893966336,0,28816048128,230173507584,316787261440,0,65649371136,902719488,902719488,28774645760,7195879424,0,0.000000,0.000000,0,0.000000,0.664530,0,"<OVERFLOW>",23658496,"<OVERFLOW>","<OVERFLOW>",0.019582,0.193119
5120,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.935379,0.617506,0.617572,104993.000000,100.000000,100.000000,99.997143,0.000000,13.744531,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",26214400,0,5,"<OVERFLOW>",26214502,1103909263,3430730,"<OVERFLOW>",0.000000,17.272229,3.349765,"<OVERFLOW>",26.798124,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",96.556301,1.102041,3.507123,33.497656,"<OVERFLOW>",26.798124,"<OVERFLOW>",26.798228,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,33554432000,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,268435456000,0,134217728000,0,0,86010265600,86010270208,"Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>",0.292061,20.442451,1.080868,4.502839,0.000000,73.118851,0.000008,0.348459,0.000000,"<OVERFLOW>",134217728000,0,1946497843200,0,33606860800,268461670400,369465753600,0,76568988672,1052672000,1052672000,33560985600,8392704000,0,0.000000,0.000000,0,0.000000,0.666286,0,"<OVERFLOW>",26214400,"<OVERFLOW>","<OVERFLOW>",0.018296,0.196167
5376,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.936129,0.616435,0.616383,110241.000000,100.000000,100.000000,99.997279,0.000000,13.718093,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",28901376,0,5,"<OVERFLOW>",28901509,1282719176,3843602,"<OVERFLOW>",0.000000,17.242575,3.184775,"<OVERFLOW>",25.478206,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",96.429537,1.104287,3.388353,"<OVERFLOW>","<OVERFLOW>",25.478206,"<OVERFLOW>",25.478323,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,"<OVERFLOW>","Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,310747594752,0,155373797376,0,0,99566143488,99566148096,"Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>",0.290934,20.442326,1.115639,4.500818,0.000000,73.088466,0.000010,0.348939,0.000000,"<OVERFLOW>",155373797376,0,2253295779840,0,38901252096,310776496128,427682562048,0,88636910592,1218373632,1218373632,38850674688,9715378176,0,0.000000,0.000000,0,0.000000,0.664816,0,"<OVERFLOW>",28901376,"<OVERFLOW>","<OVERFLOW>",0.017348,0.195519
5632,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.937830,0.615170,0.615155,115489.000000,100.000000,100.000000,99.997402,0.000000,13.690762,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",31719424,0,5,"<OVERFLOW>",31719574,1513122334,4274177,"<OVERFLOW>",0.000000,17.208466,3.033999,"<OVERFLOW>",24.271996,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",96.139741,1.130718,3.270639,"<OVERFLOW>","<OVERFLOW>",24.271996,"<OVERFLOW>",24.272111,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,"<OVERFLOW>","Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,357287591936,0,178643795968,0,0,114476392448,114476398592,"Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>",0.289303,20.380880,1.130276,4.490266,0.000000,73.148980,0.000009,0.348158,0.000000,"<OVERFLOW>",178643795968,0,2590747394048,0,44724387840,357319311360,491714510848,0,101910548480,1400610816,1400610816,44668878848,11170193408,0,0.000000,0.000000,0,0.000000,0.664217,0,"<OVERFLOW>",31719424,"<OVERFLOW>","<OVERFLOW>",0.016153,0.195975
5888,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.938988,0.610145,0.610103,120737.000000,100.000000,100.000000,99.997515,0.000000,13.578344,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",34668544,0,5,"<OVERFLOW>",34668725,1843530999,4883186,"<OVERFLOW>",0.000000,17.066490,2.878142,"<OVERFLOW>",23.025146,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",95.431461,1.195686,3.243172,"<OVERFLOW>","<OVERFLOW>",23.025146,"<OVERFLOW>",23.025266,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,"<OVERFLOW>","Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,408256774144,0,204128387072,0,0,130805499904,130805505280,"Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>",0.286586,20.340320,1.116964,4.515336,0.000000,73.185302,0.000009,0.344590,0.000000,"<OVERFLOW>",204128387072,0,2960312303616,0,51101433856,408291442688,561838424064,0,116447309312,1600169984,1600169984,51040763904,12763441152,0,0.000000,0.000000,0,0.000000,0.659627,0,"<OVERFLOW>",34668544,"<OVERFLOW>","<OVERFLOW>",0.015263,0.195630
6144,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.939943,0.612970,0.612961,125985.000000,100.000000,100.000000,99.997619,0.000000,13.641948,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",37748736,0,5,"<OVERFLOW>",37748941,2047751890,5226774,"<OVERFLOW>",0.000000,17.144809,2.770878,"<OVERFLOW>",22.167025,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",95.761755,1.174309,3.069295,"<OVERFLOW>","<OVERFLOW>",22.167025,"<OVERFLOW>",22.167145,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,"<OVERFLOW>","Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,463856467968,0,231928233984,0,0,148617953280,148617958656,"Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>",0.287260,20.311426,1.070702,4.487914,0.000000,73.283927,0.000008,0.345432,0.000000,"<OVERFLOW>",231928233984,0,3363450126336,0,58057555968,463894216704,638331125760,0,132304604672,1817837568,1817837568,57991495680,14501412864,0,0.000000,0.000000,0,0.000000,0.664310,0,"<OVERFLOW>",37748736,"<OVERFLOW>","<OVERFLOW>",0.014320,0.199012
6400,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.944884,0.568927,0.568809,131233.000000,100.000000,100.000000,99.997714,0.000000,12.659320,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",40960000,0,5,"<OVERFLOW>",40960252,2379817353,5626927,"<OVERFLOW>",0.000000,15.913681,2.469031,"<OVERFLOW>",19.752253,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",95.603652,1.120728,2.713488,"<OVERFLOW>","<OVERFLOW>",19.752253,"<OVERFLOW>",19.752375,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,"<OVERFLOW>","Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,524288000000,0,262144000000,0,0,167978240000,167978248448,"Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>",0.264222,20.112207,0.929170,4.683921,0.000000,73.499358,0.000009,0.317966,0.000000,"<OVERFLOW>",262144000000,0,3801620480000,0,65617920000,524328960000,721469440000,0,149539845632,2054400000,2054400000,65546240000,16390400000,0,0.000000,0.000000,0,0.000000,0.614447,0,"<OVERFLOW>",40960000,"<OVERFLOW>","<OVERFLOW>",0.012928,0.180220
6656,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.944714,0.529134,0.531792,136481.000000,100.000000,100.000000,99.997802,0.000000,11.835477,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",44302336,0,5,"<OVERFLOW>",44302612,2748360367,6080693,"<OVERFLOW>",0.000000,14.843576,2.214426,"<OVERFLOW>",17.715409,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",95.454131,1.073244,2.431519,"<OVERFLOW>","<OVERFLOW>",17.715409,"<OVERFLOW>",17.715520,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,"<OVERFLOW>","Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,589752696832,0,294876348416,0,0,188950847488,188950856704,"Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>",0.245770,20.150901,0.829911,4.858022,0.000000,73.445669,0.000008,0.296241,0.000000,"<OVERFLOW>",294876348416,0,4276282982400,0,73807691776,589796999168,811530190848,0,168210438144,2310643712,2310643712,73730162688,18436694016,0,0.000000,0.000000,0,0.000000,0.570146,0,"<OVERFLOW>",44302336,"<OVERFLOW>","<OVERFLOW>",0.012772,0.160706
6912,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.941011,0.462101,0.459657,141729.000000,100.000000,100.000000,99.997883,0.000000,10.230053,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",47775744,0,5,"<OVERFLOW>",47779533,3283273748,6748120,"<OVERFLOW>",0.000000,12.914740,1.855315,"<OVERFLOW>",14.842528,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",95.444132,0.996111,2.096443,"<OVERFLOW>","<OVERFLOW>",14.842528,"<OVERFLOW>",14.843706,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,"<OVERFLOW>","Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,660451885056,0,330225942528,0,0,211600263168,211600280832,"Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>",0.216899,20.200157,0.658047,5.273758,0.000000,73.253213,0.000012,0.256693,0.000000,"<OVERFLOW>",330225942528,0,4788897251328,0,82652037120,660499660800,908790202368,0,188373798400,2587355136,2587355136,82568429568,20646586368,0,0.000000,0.000000,0,0.000000,0.485276,0,"<OVERFLOW>",47775744,"<OVERFLOW>","<OVERFLOW>",0.013429,0.127792
7168,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.942420,0.462607,0.462704,146977.000000,100.000000,100.000000,99.997959,0.000000,10.297887,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",51380224,0,5,"<OVERFLOW>",51380626,3587886466,7042210,"<OVERFLOW>",0.000000,12.943951,1.793101,"<OVERFLOW>",14.344811,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",95.641387,0.978222,1.966109,"<OVERFLOW>","<OVERFLOW>",14.344811,"<OVERFLOW>",14.344923,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,"<OVERFLOW>","Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,736586891264,0,368293445632,0,0,235990974464,235990987520,"Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>",0.217005,20.218426,0.659747,5.251401,0.000000,73.255545,0.000009,0.256926,0.000000,"<OVERFLOW>",368293445632,0,5340922904576,0,92176121856,736638271488,1013526298624,0,210087322112,2885320704,2885320704,92086206464,23026368512,0,0.000000,0.000000,0,0.000000,0.488792,0,"<OVERFLOW>",51380224,"<OVERFLOW>","<OVERFLOW>",0.012648,0.128293
7424,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.940532,0.414677,0.414266,152225.000000,100.000000,100.000000,99.998029,0.000000,9.219847,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",55115776,0,5,"<OVERFLOW>",55116307,4346796337,7743392,"<OVERFLOW>",0.000000,11.582305,1.549148,"<OVERFLOW>",12.393187,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",95.067706,977.409100,1.741158,"<OVERFLOW>","<OVERFLOW>",12.393187,"<OVERFLOW>",12.393306,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,"<OVERFLOW>","Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,818359042048,0,409179521024,0,0,262187468800,262187486464,"Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",409179521024,0,5933819559936,0,102405111808,818414157824,1126015303680,0,233408433664,3205326848,3205326848,102308659200,25582331904,0,0.000000,0.000000,0,0.000000,0.432315,0,"<OVERFLOW>",55115776,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
7680,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.938521,0.382740,0.384060,157473.000000,100.000000,100.000000,99.998095,0.000000,8.547588,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",58982400,0,5,"<OVERFLOW>",58983024,5285268659,8629341,"<OVERFLOW>",0.000000,10.718848,1.385871,"<OVERFLOW>",11.086969,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",94.137902,993.476265,1.622064,"<OVERFLOW>","<OVERFLOW>",11.086969,"<OVERFLOW>",11.087087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,"<OVERFLOW>","Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,905969664000,0,452984832000,0,0,290254233600,290254252800,"Low (1)","Idle (0)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",452984832000,0,6569046835200,0,113364172800,906028646400,1246534041600,0,258394534400,3548160000,3548160000,113260953600,28320768000,0,0.000000,0.000000,0,0.000000,0.399536,0,"<OVERFLOW>",58982400,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
7936,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.941134,0.356328,0.356519,162721.000000,100.000000,100.000000,99.998156,0.000000,7.934655,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",62980096,0,5,"<OVERFLOW>",62980818,6268346941,9336109,"<OVERFLOW>",0.000000,9.958457,1.246023,"<OVERFLOW>",9.968191,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",93.911743,992.124336,1.477674,"<OVERFLOW>","<OVERFLOW>",9.968191,"<OVERFLOW>",9.968306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,"<OVERFLOW>","Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,999620083712,0,499810041856,0,0,320255756288,320255779328,"Low (1)","Idle (0)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",499810041856,0,7248064348160,0,125078470656,999683063808,1375359336448,0,285103037440,3914606592,3914606592,124968255488,31247968256,0,0.000000,0.000000,0,0.000000,0.367249,0,"<OVERFLOW>",62980096,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
8192,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.928080,0.245276,0.245267,167969.000000,100.000000,100.000000,99.998214,0.000000,5.458636,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",67108864,0,5,"<OVERFLOW>",67110030,8256575742,10410658,"<OVERFLOW>",0.000000,6.856076,850.984375,"<OVERFLOW>",6.648315,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",93.399186,817.959341,1.031359,"<OVERFLOW>","<OVERFLOW>",6.648315,"<OVERFLOW>",6.648431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,"<OVERFLOW>","Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,1099511627776,0,549755813888,0,0,352256524288,352256560384,"Low (1)","Idle (0)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",549755813888,0,7972331716608,0,137573171200,1099578736640,1512768012288,0,313591356928,4305453056,4305453056,137455730688,34370224128,0,0.000000,0.000000,0,0.000000,0.241932,0,"<OVERFLOW>",67108864,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
