5888,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",31.814661,11.065969,"<OVERFLOW>","<OVERFLOW>",0.357725,0.039963,0.239860,0.000000,0.000000,0.000000,16.597638,11.239518,22.131937,63.629322,0.000000,31.250000,50.000000,50.000000,73.959566,0.000000,63.629322,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",36834.000000,"<OVERFLOW>",0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,19137036288,6379012096,25516048384,8667136,0,2,0,6655833105,4401532,25519436242,8667140,0.000000,0.000000,381.775929,127.258643,63.637770,22.131948,0.000000,5.000000,"<OVERFLOW>",9579352064,9572851712,57255244684,28707721216,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",79811321856,108361753324,108337918316,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,51032096768,"<OVERFLOW>",102584221696,0,0.000000,0,0.000000,25516048384,8667136,0,22.131937,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6144,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",31.674885,10.558294,"<OVERFLOW>","<OVERFLOW>",0.357748,0.039965,0.239866,0.000000,0.000000,0.000000,16.533155,10.881782,21.116590,63.349770,0.000000,"<OVERFLOW>",50.000000,50.000000,73.940398,0.000000,63.349770,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",38434.000000,"<OVERFLOW>",0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,21743271936,7247757312,28991029248,9437184,0,8,0,7566139112,4863161,28994896234,9437190,0.000000,0.000000,380.098621,126.699540,63.358220,21.116603,0.000000,18.000000,"<OVERFLOW>",10883432448,10876354560,65053484695,32617267200,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",90677182464,123116733581,123090780942,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,57982058496,"<OVERFLOW>",116530348032,0,0.000000,0,0.000000,28991029248,9437184,0,21.116590,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6400,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",31.761027,10.163528,"<OVERFLOW>","<OVERFLOW>",0.357659,0.039966,0.239871,0.000000,0.000000,0.000000,16.625298,10.360615,20.327057,63.522054,0.000000,"<OVERFLOW>",50.000000,50.000000,73.871815,0.000000,63.522054,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",40034.000000,"<OVERFLOW>",0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,24576000000,8192000000,32768000000,10240000,0,4,0,8576198836,5219285,32772278561,10240001,0.000000,0.000000,381.132324,127.044108,63.530348,20.327059,0.000000,8.000000,"<OVERFLOW>",12300800000,12293120000,73519691880,36866560000,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",102487040000,139142411067,139114250683,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,65536000000,"<OVERFLOW>",131686400000,0,0.000000,0,0.000000,32768000000,10240000,0,20.327057,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6656,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",31.757993,9.771689,"<OVERFLOW>","<OVERFLOW>",0.357592,0.039967,0.239876,0.000000,0.000000,0.000000,16.674239,9.937049,19.543380,63.515987,0.000000,"<OVERFLOW>",50.000000,50.000000,73.801157,0.000000,63.515987,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",41634.000000,"<OVERFLOW>",0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,27644657664,9214885888,36859543552,11075584,0,0,0,9676380365,5631504,36864443528,11075599,0.000000,0.000000,381.095921,127.031974,63.524430,19.543406,0.000000,0.000000,"<OVERFLOW>",13836173312,13827866624,82688795309,41469755392,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Idle (0)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",115280216064,156504555669,156474097431,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,73719087104,"<OVERFLOW>",148102709248,0,0.000000,0,0.000000,36859543552,11075584,0,19.543380,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6912,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",31.693475,9.390658,"<OVERFLOW>","<OVERFLOW>",0.357564,0.039969,0.239881,0.000000,0.000000,0.000000,16.643920,9.579695,18.781318,63.386950,0.000000,"<OVERFLOW>",50.000000,50.000000,64.568582,0.000000,63.386950,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",43234.000000,"<OVERFLOW>",0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,30958682112,10319560704,41278242816,11943936,0,4,0,10838694189,6092185,41283751884,11943936,0.000000,0.000000,380.321697,126.773899,63.395409,18.781318,0.000000,6.000000,"<OVERFLOW>",15494270976,15485313024,92598087584,46441009152,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",129096032256,175253220337,175220374131,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,82556485632,"<OVERFLOW>",165829607424,0,0.000000,0,0.000000,41278242816,11943936,0,18.781318,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7168,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",31.688300,9.053800,"<OVERFLOW>","<OVERFLOW>",0.357444,0.039970,0.239885,0.000000,0.000000,0.000000,16.680858,9.256529,18.107599,63.376600,0.000000,"<OVERFLOW>",50.000000,50.000000,73.724035,0.000000,63.376600,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",44834.000000,"<OVERFLOW>",0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,34527510528,11509170176,46036680704,12845056,0,5,0,12116953987,6566339,46042886684,12845058,0.000000,0.000000,380.259601,126.753200,63.385144,18.107602,0.000000,7.000000,"<OVERFLOW>",17279811584,17270177792,103254920521,51794477056,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",143973810176,195437955350,195402631062,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,92073361408,"<OVERFLOW>",184917426176,0,0.000000,0,0.000000,46036680704,12845056,0,18.107599,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7424,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",8.749928,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.039971,0.239889,0.000000,0.000000,0.000000,16.754466,8.911274,17.499855,63.436977,0.000000,"<OVERFLOW>","<OVERFLOW>",50.000000,73.646259,0.000000,63.436977,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",46434.000000,"<OVERFLOW>",0.000000,0.000000,1.200000,1.000000,"<OVERFLOW>",4.000000,0,0,38360580096,12786860032,"<OVERFLOW>",13778944,0,5,0,13508651933,7016512,51154210473,13778955,0.000000,0.000000,380.621862,126.873954,63.445374,17.499869,0.000000,6.000000,"<OVERFLOW>",19197513728,19187179520,114705456033,57544314880,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",159952871424,"<OVERFLOW>","<OVERFLOW>",0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,102294880256,"<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,51147440128,13778944,0,17.499855,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7680,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",8.425260,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.039972,0.239893,0.000000,0.000000,0.000000,16.677601,8.676291,16.850519,63.189449,0.000000,"<OVERFLOW>","<OVERFLOW>",50.000000,73.657146,0.000000,63.189449,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",48034.000000,"<OVERFLOW>",0.000000,0.000000,1.200000,1.000000,"<OVERFLOW>",4.000000,0,0,42467328000,14155776000,"<OVERFLOW>",14745600,0,7,0,14944544787,7592474,56630645541,14745612,0.000000,0.000000,379.136695,126.378898,63.197865,16.850533,0.000000,8.000000,"<OVERFLOW>",21252096000,21241036800,126995992149,63704678400,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",177072537600,"<OVERFLOW>","<OVERFLOW>",0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,113246208000,"<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,56623104000,14745600,0,16.850519,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
7936,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",8.173542,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.039973,0.239896,0.000000,0.000000,0.000000,16.814946,8.343039,16.347084,63.344953,0.000000,"<OVERFLOW>","<OVERFLOW>",50.000000,73.508570,0.000000,63.344953,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",49634.000000,"<OVERFLOW>",0.000000,0.000000,1.200000,1.000000,"<OVERFLOW>",4.000000,0,0,46857191424,15619063808,"<OVERFLOW>",15745024,0,0,0,16584349744,8035766,62484548675,15745027,0.000000,0.000000,380.069720,126.689907,63.353362,16.347087,0.000000,0.000000,"<OVERFLOW>",23448276992,23436468224,140074043276,70289723392,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Idle (0)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",195372130304,"<OVERFLOW>","<OVERFLOW>",0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,124952510464,"<OVERFLOW>","<OVERFLOW>",0,0.000000,0,0.000000,62476255232,15745024,0,16.347084,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
8192,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7.980539,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,0.000000,16.925487,8.130162,15.961079,63.844318,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",50.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,0.000000,"<OVERFLOW>",1.000000,"<OVERFLOW>",4.000000,0,0,"<OVERFLOW>",17179869184,"<OVERFLOW>",16777216,0,9,0,18217919421,8545882,"<OVERFLOW>",16777219,0.000000,0.000000,"<OVERFLOW>",127.688636,"<OVERFLOW>",15.961082,0.000000,8.000000,"<OVERFLOW>",25790775296,25778192384,154059670299,77313605632,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,137438953472,"<OVERFLOW>","<OVERFLOW>",0,"<OVERFLOW>",0,0.000000,"<OVERFLOW>",16777216,0,15.961079,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
