2772,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.892439,1.183696,0.780585,36.307728,187.773300,99.892439,1.183696,0.157684,0.088258,0.042931,0.000000,0.000000,0.000000,20.755749,213.586953,234.513407,45.345366,0.000000,64.589690,80.069324,80.069324,54.532709,0.000000,45.345366,0.000000,0.000000,98.000000,0.000000,1.368666,7852.000000,32.319401,0.000000,0.000000,1.200000,1.000415,2.693954,2.693954,0,0,1018813950,48535088,130697028,660086,0,6,0,108717883,1092540,237570260,1199594,0.000000,0.000000,1556.045485,74.128161,45.355451,234.515557,0.000000,1.200195,97.975038,73274058,73262475,1249814023,946286550,42600007296,0,0,21300003648,0,0,0,0,0,2.409784,11.415286,6.472279,0.000000,20.437614,0.178219,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",1923936300,2227221227,2103726291,0.000000,0,0.000000,0.000000,0.000000,0.000000,21300003648,0,6969373488,0,760714416,29675546208,1613636640,0,0.000000,0,0.000000,237517434,1199583,0,234.513407,0,0,0.000000,37.357746,0.000367,6.809969,0.000000,3.463627,18.265078,10.108380,0.000000
3024,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.922869,1.179982,0.780644,32.450569,153.839736,99.922869,1.179982,0.158499,0.088287,0.042987,0.000000,0.000000,0.000000,20.359440,176.558537,192.299670,40.563212,0.000000,64.588112,80.000000,80.000000,49.847223,0.000000,40.563212,0.000000,0.000001,98.000000,0.000000,1.365230,8563.000000,32.242474,0.000000,0.000000,1.200000,1.000953,2.696296,2.696296,0,0,1322697600,63045609,169827840,786240,0,13,0,154906930,1311879,308686687,1428843,0.000000,0.000000,1390.738692,66.288748,40.570736,192.300075,0.000000,1.791016,97.977111,95093093,95061600,1623856590,1228510800,55306395648,0,0,27653197824,0,0,0,0,0,2.396268,11.343061,6.939179,0.000000,20.120528,0.176724,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",2496970800,2893649539,2733558812,0.000000,0,0.000000,0.000000,0.000000,0.000000,27653197824,0,9034841088,0,987614208,38526098688,2084963328,0,0.000000,0,0.000000,308629440,1428844,0,192.300209,0,0,0.000000,37.233707,0.000316,6.789987,0.000000,3.533256,18.256962,10.124563,0.000000
3276,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.949954,1.178159,0.780722,36.743941,160.793997,99.949954,1.178159,0.158576,0.088311,0.042883,0.000000,0.000000,0.000000,22.477951,183.718661,200.845249,45.896278,0.000000,64.589335,80.058651,80.058651,51.282585,0.000000,45.896278,0.000000,0.000000,98.000000,0.000000,1.365074,9274.000000,32.240095,0.000000,0.000000,1.200000,1.000536,2.692308,2.692308,0,0,1681693650,80123594,215601750,921375,0,4,0,192036883,1532785,392179548,1675684,0.000000,0.000000,1574.740319,75.027847,45.904686,200.846447,0.000000,502.000000,97.978866,120826524,120805425,2064756853,1561914900,70317217152,0,0,35158608576,0,0,0,0,0,2.404450,11.376132,6.971852,0.000000,19.778820,0.176301,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",3173794650,3676921958,3473637967,0.000000,0,0.000000,0.000000,0.000000,0.000000,35158608576,0,11472696144,0,1255664592,48981651264,2640115296,0,0.000000,0,0.000000,392107716,1675674,0,200.845249,0,0,0.000000,37.383996,0.000290,6.794927,0.000000,3.598375,18.309783,10.129870,0.000000
3528,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.956130,1.178383,0.780714,32.187068,130.791895,99.956130,1.178383,0.158539,0.088332,0.042962,0.000000,0.000000,0.000000,20.901526,149.812878,163.489868,40.233835,0.000000,64.589250,80.000000,80.000000,47.968553,0.000000,40.233835,0.000000,0.000000,98.000000,0.000000,1.365339,9985.000000,32.247892,0.000000,0.000000,1.200000,1.000565,2.695556,2.695556,0,0,2100394800,100075337,269606232,1069866,0,8,0,254603448,1782114,490197185,1944815,0.000000,0.000000,1379.445767,65.725025,40.242460,163.490289,0.000000,705.000000,97.980371,150850741,150822000,2578614826,1950763500,87824507904,0,0,43912253952,0,0,0,0,0,2.402297,11.369341,6.771677,0.000000,20.195196,0.176041,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",3963046500,4591345722,4337724260,0.000000,0,0.000000,0.000000,0.000000,0.000000,43912253952,0,14313801600,0,1568294784,61175943360,3285950976,0,0.000000,0,0.000000,490092120,1944810,0,163.489868,0,0,0.000000,37.277305,0.000189,6.798524,0.000000,3.570196,18.237757,10.097771,0.000000
3780,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.971914,1.178806,0.780773,32.496851,123.247315,99.971914,1.178806,0.158570,0.088351,0.042926,0.000000,0.000000,0.000000,20.760649,140.875949,153.961329,40.595272,0.000000,64.589292,80.050826,80.050826,49.583275,0.000000,40.595272,0.000000,0.000000,98.000000,0.000000,1.365877,10696.000000,32.262135,0.000000,0.000000,1.200000,1.000551,2.694222,2.694222,0,0,2583393750,123086502,331439850,1227555,0,10,0,308075398,2041517,527203999,2231155,0.000000,0.000000,1392.722175,66.356629,35.527332,153.962019,0.000000,723.000000,97.981675,185475386,185439375,3171772777,2399321250,108020304000,0,0,54010152000,0,0,0,0,0,2.395833,11.323851,6.972621,0.000000,20.269448,0.174854,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",4873365000,5646209891,5334560059,0.000000,0,0.000000,0.000000,0.000000,0.000000,54010152000,0,17589020400,0,1928934000,75242714400,4029328800,0,0.000000,0,0.000000,602409150,2231145,0,153.961329,0,0,0.000000,37.146246,0.000150,6.803097,0.000000,3.571270,18.145727,10.091952,0.000000
4032,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.968476,1.176956,0.780784,32.464449,115.429152,99.968476,1.176956,0.159330,0.088367,0.042943,0.000000,0.000000,0.000000,20.399398,132.584070,144.286440,40.580561,0.000000,64.586490,80.000000,80.000000,49.403256,0.000000,40.580561,0.000000,0.000000,98.000000,0.000000,1.364738,11407.000000,32.238182,0.000000,0.000000,1.200000,1.001505,2.695000,2.695000,0,0,3135283200,149523918,402361344,1397088,0,1,0,367750155,2334140,731689241,2540167,0.000000,0.000000,1391.333533,66.353700,40.587393,144.286838,0.000000,59.000000,97.982818,225092115,224985600,3853984125,2911852800,131096641536,0,0,65548320768,0,0,0,0,0,2.416969,11.403440,6.686244,0.000000,19.806012,0.176114,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",5913388800,6857507089,6479591162,0.000000,0,0.000000,0.000000,0.000000,0.000000,65548320768,0,21329215488,0,2341011456,91315703808,4877107200,0,0.000000,0,0.000000,731566080,2540160,0,144.286440,0,0,0.000000,37.510236,0.000127,6.792136,0.000000,3.615181,18.385678,10.131557,0.000000
4284,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.955454,1.176566,0.780872,32.181903,107.693688,99.955454,1.176566,0.159675,0.088381,0.042889,0.000000,0.000000,0.000000,21.553576,123.613336,134.541695,40.204842,0.000000,64.587424,80.044843,80.044843,46.593538,0.000000,40.204842,0.000000,0.000000,98.000000,0.000000,1.364948,12118.000000,32.244224,0.000000,0.000000,1.200000,1.001187,2.692923,2.692923,0,0,3760655850,179291456,482245596,1575966,0,5,0,470151674,2633201,877178638,2866002,0.000000,0.000000,1379.224415,65.755327,40.213271,134.541976,0.000000,246.000000,97.983826,269893825,269788725,4624850676,3492622800,157245556608,0,0,78622778304,0,0,0,0,0,2.400725,11.350305,6.730694,0.000000,20.212015,0.175027,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",7091756550,8224135354,7771168870,0.000000,0,0.000000,0.000000,0.000000,0.000000,78622778304,0,25565249808,0,2807956368,109528651008,5836144608,0,0.000000,0,0.000000,876994776,2865996,0,134.541695,0,0,0.000000,37.310666,0.000106,6.793318,0.000000,3.592067,18.228396,10.090274,0.000000
4536,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.965052,1.176837,0.780911,32.360611,102.275511,99.965052,1.176837,0.158953,0.088393,0.042973,0.000000,0.000000,0.000000,20.879111,116.756580,127.844388,40.450764,0.000000,64.589341,80.000000,80.000000,47.448497,0.000000,40.450764,0.000000,0.000000,98.000000,0.000000,1.364276,12829.000000,32.227926,0.000000,0.000000,1.200000,1.000534,2.696296,2.696296,0,0,4464104400,212689964,573168960,1769040,0,11,0,537645984,2936066,911609989,3214895,0.000000,0.000000,1386.883326,66.077345,35.401745,127.844587,0.000000,458.000000,97.984722,320217115,320176800,5482131327,4145895900,186659085312,0,0,93329542656,0,0,0,0,0,2.396615,11.349196,6.836863,0.000000,20.287866,0.174442,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",8417106900,9753882913,9216534681,0.000000,0,0.000000,0.000000,0.000000,0.000000,93329542656,0,30327986304,0,3333197952,130015295424,6913299456,0,0.000000,0,0.000000,1041624360,3214890,0,127.844388,0,0,0.000000,37.211071,0.000094,6.796586,0.000000,3.565896,18.177957,10.072073,0.000000
4788,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.978406,1.175630,0.780929,32.433431,97.110623,99.978406,1.175630,0.159353,0.088405,0.042923,0.000000,0.000000,0.000000,22.298021,111.199268,121.327434,40.521467,0.000000,64.589061,80.040120,80.040120,45.129947,0.000000,40.521467,0.000000,0.000000,98.000000,0.000000,1.363141,13540.000000,32.202974,0.000000,0.000000,1.200000,1.000630,2.694391,2.694391,0,0,5250221550,250167951,673626114,1969667,0,9,0,673779557,3281357,1224677287,3132700,0.000000,0.000000,1390.004189,66.232348,40.529398,106.161551,0.000000,319.000000,97.985524,376555713,376477875,6453755084,4875936750,219529263744,0,0,109764631872,0,0,0,0,0,2.407744,11.366377,6.945888,0.000000,19.896409,0.174663,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",9898078500,11475362739,10843754806,0.000000,0,0.000000,0.000000,0.000000,0.000000,109764631872,0,35648287920,0,3920165424,152909376480,8115430176,0,0.000000,0,0.000000,1224437634,3580227,0,121.327434,0,0,0.000000,37.298877,0.000074,6.789021,0.000000,3.662553,18.247417,10.074629,0.000000
5040,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.981443,1.177769,0.780927,32.340928,91.991972,99.981443,1.177769,0.159074,0.088415,0.042957,0.000000,0.000000,0.000000,21.192230,105.325100,114.989964,40.426160,0.000000,64.587852,80.000000,80.000000,48.021710,0.000000,40.426160,0.000000,0.000000,98.000000,0.000000,1.364947,14251.000000,32.245905,0.000000,0.000000,1.200000,1.001041,2.695778,2.695778,0,0,6123600000,291903645,786088800,2183580,0,5,0,749027531,3635407,1250506859,3969008,0.000000,0.000000,1386.039759,66.070621,35.380581,114.990196,0.000000,151.000000,97.986247,439167509,439020000,7523339767,5687010000,256048128000,0,0,128024064000,0,0,0,0,0,2.402552,11.358221,6.704744,0.000000,20.113389,0.173985,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",11543310000,13379556026,12643263722,0.000000,0,0.000000,0.000000,0.000000,0.000000,128024064000,0,41557017600,0,4572288000,"<OVERFLOW>",9449395200,0,0.000000,0,0.000000,1428840000,3969000,0,114.989964,0,0,0.000000,37.330824,0.000078,6.800784,0.000000,3.661314,18.254894,10.105738,0.000000
5292,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.980963,1.172101,0.780938,36.626540,99.221103,99.980963,1.172101,0.160326,0.088424,0.042894,0.000000,0.000000,0.000000,25.808545,113.692303,123.970131,45.762412,0.000000,64.589403,80.036298,80.036298,43.552918,0.000000,45.762412,0.000000,0.000000,"<OVERFLOW>",0.000000,1.360115,14962.000000,32.134560,0.000000,0.000000,1.200000,1.000513,2.693333,2.693333,0,0,7088832450,337736655,909170892,2405214,0,9,0,932414690,4011222,1653608951,4373844,0.000000,0.000000,1569.708858,74.786394,45.770665,123.970301,0.000000,267.000000,"<OVERFLOW>",508216607,508131225,8726529431,6583380300,296407714176,0,0,148203857088,0,0,0,0,0,2.405519,11.303066,7.602251,0.000000,19.405704,0.173430,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",13361440050,15505281545,14653333343,0.000000,0,0.000000,0.000000,0.000000,0.000000,148203857088,0,48085038288,0,5292994896,"<OVERFLOW>",10922052960,0,0.000000,0,0.000000,1653310764,4373838,0,123.970131,0,0,0.000000,37.124758,0.000056,6.769733,0.000000,3.793860,18.191355,10.070847,0.000000
5544,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.985518,1.176583,0.780959,32.467136,83.955422,99.985518,1.176583,0.159169,0.088432,0.042944,0.000000,0.000000,0.000000,21.221961,95.751774,104.944278,40.583920,0.000000,64.589253,80.000000,80.000000,47.833064,0.000000,40.583920,0.000000,0.000000,"<OVERFLOW>",0.000000,1.363618,15673.000000,32.215681,0.000000,0.000000,1.200000,1.000564,2.695354,2.695354,0,0,8150511600,388338555,1046119536,2641716,0,14,0,994473389,4381820,1902185122,4802499,0.000000,0.000000,1391.448694,66.296841,40.592437,104.944475,0.000000,320.000000,"<OVERFLOW>",584248039,584139600,10010866315,7569312300,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,2.400489,11.346225,6.810680,0.000000,20.226759,0.172903,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",15361107300,17804278694,16825156482,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,55263212928,0,6085715328,"<OVERFLOW>",12540261888,0,0.000000,0,0.000000,1901786040,4802490,0,104.944278,0,0,0.000000,37.191037,0.000047,"<OVERFLOW>",0.000000,3.658055,18.193804,10.081817,0.000000
5796,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.980336,1.171875,0.780961,36.617059,90.569730,99.980336,1.171875,0.160398,0.088440,0.042921,0.000000,0.000000,0.000000,25.918781,103.732724,113.165284,45.752371,0.000000,"<OVERFLOW>",80.033140,80.033140,43.425623,0.000000,45.752371,0.000000,0.000000,"<OVERFLOW>",0.000000,1.360029,16384.000000,32.133724,0.000000,0.000000,1.200000,1.000498,2.694493,2.694493,0,0,9313230150,443707810,1194972912,2886408,0,2,0,1230547036,4809495,2172566617,5246829,0.000000,0.000000,1569.302530,74.765874,45.760362,113.165284,0.000000,45.000000,"<OVERFLOW>",667480334,667373175,11464856618,8649070650,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,2.400255,11.294498,7.396237,0.000000,19.738854,0.172816,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",17550950400,20366091788,19247730552,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,63122404464,0,6953878512,"<OVERFLOW>",14310880416,0,0.000000,0,0.000000,2172187206,5246829,0,113.165284,0,0,0.000000,37.076292,0.000045,"<OVERFLOW>",0.000000,3.760811,18.160193,10.058218,0.000000
