"","GpuName","GpuId","L2","Bus","Memoryclock","AppName","AppId","Input.Size","Device","Context","Stream","Kernel","Multiprocessor.Activity","Achieved.Occupancy","Executed.IPC","Issued.IPC","Instructions.per.warp","Branch.Efficiency","Warp.Execution.Efficiency","Warp.Non.Predicated.Execution.Efficiency","Instruction.Replay.Overhead","Issue.Slot.Utilization","Shared.Memory.Load.Transactions.Per.Request","Shared.Memory.Store.Transactions.Per.Request","Local.Memory.Load.Transactions.Per.Request","Local.Memory.Store.Transactions.Per.Request","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Shared.Store.Transactions","Shared.Load.Transactions","Local.Load.Transactions","Local.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","System.Memory.Read.Transactions","System.Memory.Write.Transactions","L2.Read.Transactions","L2.Write.Transactions","Device.Memory.Read.Transactions","Device.Memory.Write.Transactions","Global.Hit.Rate","Local.Hit.Rate","Requested.Global.Load.Throughput","Requested.Global.Store.Throughput","Global.Load.Throughput","Global.Store.Throughput","Local.Memory.Overhead","Unified.Cache.Hit.Rate","L2.Hit.Rate..Texture.Reads.","L2.Hit.Rate..Texture.Writes.","Device.Memory.Read.Throughput","Device.Memory.Write.Throughput","Unified.Cache.Throughput","L2.Throughput..Texture.Reads.","L2.Throughput..Texture.Writes.","L2.Throughput..Reads.","L2.Throughput..Writes.","System.Memory.Read.Throughput","System.Memory.Write.Throughput","Local.Memory.Load.Throughput","Local.Memory.Store.Throughput","Shared.Memory.Load.Throughput","Shared.Memory.Store.Throughput","Global.Memory.Load.Efficiency","Global.Memory.Store.Efficiency","Unified.Cache.Transactions","Control.Flow.Function.Unit.Utilization","Texture.Function.Unit.Utilization","Load.Store.Function.Unit.Utilization","Double.Precision.Function.Unit.Utilization","Special.Function.Unit.Utilization","Single.Precision.Function.Unit.Utilization","Floating.Point.Operations.Double.Precision.","Floating.Point.Operations.Double.Precision.Add.","Floating.Point.Operations.Double.Precison.FMA.","Floating.Point.Operations.Double.Precision.Mul.","Floating.Point.Operations.Single.Precision.","Floating.Point.Operations.Single.Precision.Add.","Floating.Point.Operations.Single.Precision.FMA.","Floating.Point.Operation.Single.Precision.Mul.","Floating.Point.Operations.Single.Precision.Special.","Instructions.Executed","Instructions.Issued","Device.Memory.Utilization","System.Memory.Utilization","Unified.Cache.Utilization","L2.Cache.Utilization","Issue.Stall.Reasons..Instructions.Fetch.","Issue.Stall.Reasons..Execution.Dependency.","Issue.Stall.Reasons..Data.Request.","Issue.Stall.Reasons..Texture.","Issue.Stall.Reasons..Synchronization.","Issue.Stall.Reasons..Other.","Issue.Stall.Reasons..Immediate.constant.","Issue.Stall.Reasons..Pipe.Busy.","Shared.Memory.Efficiency","Shared.Memory.Utilization","FP.Instructions.Single.","FP.Instructions.Double.","Integer.Instructions","Bit.Convert.Instructions","Control.Flow.Instructions","Load.Store.Instructions","Misc.Instructions","Inter.Thread.Instructions","Issue.Slots","Issued.Control.Flow.Instructions","Executed.Control.Flow.Instructions","Issued.Load.Store.Instructions","Executed.Load.Store.Instructions","Atomic.Transactions","Atomic.Transactions.Per.Request","L2.Throughput..Atomic.requests.","ECC.Transactions","ECC.Throughput","Eligible.Warps.Per.Active.Cycle","L2.Transactions..Atomic.requests.","L2.Transactions..Texture.Reads.","L2.Transactions..Texture.Writes.","FLOP.Efficiency.Peak.Single.","FLOP.Efficiency.Peak.Double.","Issue.Stall.Reasons..Memory.Throttle.","Issue.Stall.Reasons..Not.Selected.","Device","Context","Stream","Kernel","tex0_cache_sector_queries","tex1_cache_sector_queries","tex0_cache_sector_misses","tex1_cache_sector_misses","fb_subp0_read_sectors","fb_subp1_read_sectors","fb_subp0_write_sectors","fb_subp1_write_sectors","l2_subp0_write_sector_misses","l2_subp1_write_sector_misses","l2_subp2_write_sector_misses","l2_subp3_write_sector_misses","l2_subp0_read_sector_misses","l2_subp1_read_sector_misses","l2_subp2_read_sector_misses","l2_subp3_read_sector_misses","l2_subp0_read_tex_sector_queries","l2_subp1_read_tex_sector_queries","l2_subp2_read_tex_sector_queries","l2_subp3_read_tex_sector_queries","l2_subp0_write_tex_sector_queries","l2_subp1_write_tex_sector_queries","l2_subp2_write_tex_sector_queries","l2_subp3_write_tex_sector_queries","l2_subp0_read_tex_hit_sectors","l2_subp1_read_tex_hit_sectors","l2_subp2_read_tex_hit_sectors","l2_subp3_read_tex_hit_sectors","l2_subp0_write_tex_hit_sectors","l2_subp1_write_tex_hit_sectors","l2_subp2_write_tex_hit_sectors","l2_subp3_write_tex_hit_sectors","l2_subp0_total_read_sector_queries","l2_subp1_total_read_sector_queries","l2_subp2_total_read_sector_queries","l2_subp3_total_read_sector_queries","l2_subp0_total_write_sector_queries","l2_subp1_total_write_sector_queries","l2_subp2_total_write_sector_queries","l2_subp3_total_write_sector_queries","l2_subp0_read_sysmem_sector_queries","l2_subp1_read_sysmem_sector_queries","l2_subp2_read_sysmem_sector_queries","l2_subp3_read_sysmem_sector_queries","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","l2_subp2_write_sysmem_sector_queries","l2_subp3_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_8bit","gld_inst_16bit","gld_inst_32bit","gld_inst_64bit","gld_inst_128bit","gst_inst_8bit","gst_inst_16bit","gst_inst_32bit","gst_inst_64bit","gst_inst_128bit","prof_trigger_00","prof_trigger_01","prof_trigger_02","prof_trigger_03","prof_trigger_04","prof_trigger_05","prof_trigger_06","prof_trigger_07","warps_launched","inst_issued0","inst_issued1","inst_issued2","inst_executed","thread_inst_executed","not_predicated_off_thread_inst_executed","local_store","local_load","shared_load","shared_store","shared_atom_cas","shared_atom","global_atom_cas","atom_count","gred_count","global_load","global_store","divergent_branch","branch","active_cycles","active_warps","active_ctas","sm_cta_launched","shared_ld_bank_conflict","shared_st_bank_conflict","shared_ld_transactions","shared_st_transactions","Start","Duration","Grid.X","Grid.Y","Grid.Z","Block.X","Block.Y","Block.Z","Registers.Per.Thread","Static.SMem","Dynamic.SMem"
"780","GTX-750",7,2,128,2505,"subSeqMax",9,104857600,"GeForce GTX 750 (0)",2,14,"subSeqMax(int*, int*, int, int)",91.550925,0.181886,0.768345,0.767788,1153080.28125,99.999982,99.999975,84.04161,1e-06,17.396399,32.027888,1.030303,0,0,7.992507,17.333333,3481600,108265600,0,0,26214400,19968,0,5,13885742,19974,13885679,42690,50,0,8.693479,2.431893,8.685336,13.549124,0,49.961943,0,92.257612,9.201187,28.966953,8.685336,8.685336,13.549124,9.201228,13.553196,0,3.473633,0,0,286.963852,9.22817,100.09375,17.948718,13107200,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,147594276,147594436,"Low (2)","Low (1)","Low (1)","Low (1)",7.933007,34.634306,51.868093,0,0.762016,3.335148,0.001126,0.964059,6.143467,"Mid (6)",4096,0,2294469547,8192,442433539,321290240,911093759,0,133766673,20687875,20687875,19976194,10143362,0,0,0,0,0,0.750687,0,13107200,19968,0,0,0.000761,0.501483,"GeForce GTX 750 (0)",2,14,"subSeqMax(int*, int*, int, int)",13117184,13117184,6563584,6563584,6813157,6943000,19409,24555,9710,9699,9704,9694,3406605,3406552,3406584,3406576,3276800,3276800,3276800,3276800,5044,4924,4944,5056,0,0,0,0,4662,4543,4551,4666,3471414,3471416,3471424,3471424,5050,4924,4944,5056,0,0,0,0,1,4,0,0,209797328,0,0,104857600,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,702098767,119938910,13827763,147594276,4723015670,3969299372,0,0,128,3379200,0,0,0,0,0,3276800,1152,3,17103363,192138194,2236546698,558044370,32,104882174,0,108265600,3481600,0.609623,0.049668,32,1,1,128,1,1,25,16392,0
"781","GTX-750",7,2,128,2505,"subSeqMax",9,109051904,"GeForce GTX 750 (0)",2,14,"subSeqMax(int*, int*, int, int)",91.67161,0.181884,0.767438,0.76707,1199192.28125,99.999983,99.999976,84.041504,1e-06,17.380123,32.026816,1.030303,0,0,7.992795,17.333333,3620864,112590976,0,0,27262976,19968,0,5,14410246,19974,14410047,40814,50,0,8.690379,2.33761,8.682553,13.023829,0,49.963406,0,92.307692,9.178454,26.620319,8.682553,8.682553,13.023829,9.178581,13.027741,0,3.338867,0,0,286.858504,9.225212,100.090144,17.948718,13631488,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,153496612,153496772,"Low (2)","Low (1)","Low (1)","Low (1)",7.888862,34.652637,51.844866,0,0.813138,3.328126,0.001087,0.971852,6.143594,"Mid (6)",4096,0,2386219947,8192,460128259,334135296,947531775,0,139116049,21515267,21515267,20774914,10548866,0,0,0,0,0,0.749798,0,13631488,19968,0,0,0.000684,0.498749,"GeForce GTX 750 (0)",2,14,"subSeqMax(int*, int*, int, int)",13641472,13641472,6825728,6825728,7204990,7205025,21415,19404,10709,10706,10716,10696,3602494,3602496,3602504,3602521,3407872,3407872,3407872,3407872,5044,4924,4944,5056,0,0,0,0,4666,4545,4555,4666,3602542,3602544,3602520,3602536,5046,4924,4944,5060,0,0,0,0,1,0,4,0,217998488,0,0,109051904,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,661052915,124735326,14380723,153496612,4911890422,4128027564,0,0,128,3514368,0,0,0,0,0,3407872,1152,3,17787395,199969897,2327774058,582184901,32,109072382,0,112590976,3620864,0.613285,0.051685,32,1,1,128,1,1,25,16392,0
"782","GTX-750",7,2,128,2505,"subSeqMax",9,113246208,"GeForce GTX 750 (0)",2,14,"subSeqMax(int*, int*, int, int)",91.58867,0.181885,0.705213,0.766491,1245304.28125,99.999984,99.999977,84.041406,1e-06,17.367012,32.025823,1.030303,0,0,7.993062,17.333333,3760128,116916352,0,0,28311552,19968,0,5,14674956,19974,14811994,21972,50,0,8.686855,2.250194,8.679321,12.536796,0,49.96476,0,92.307692,9.081667,13.794996,8.679321,8.679321,12.536796,8.997645,12.540563,0,3.213867,0,0,286.739351,9.221778,100.086806,17.948718,14155776,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,159398948,159399108,"Low (2)","Low (1)","Low (1)","Low (1)",7.913115,34.611421,51.881653,0,0.788803,3.34405,0.001063,0.960342,6.143713,"Mid (6)",4096,0,2477970347,8192,477822979,346980352,983969791,0,144465425,22342659,22342659,21573634,10954370,0,0,0,0,0,0.749243,0,14155776,19968,0,0,0.000674,0.498881,"GeForce GTX 750 (0)",2,14,"subSeqMax(int*, int*, int, int)",14165760,14165760,7087872,7087872,7467134,7467265,21422,21408,10720,10702,10710,10698,3733566,3733568,3733577,3733592,3538944,3538944,3538944,3538944,4924,5044,5056,4944,0,0,0,0,4545,4666,4666,4555,3733566,3733576,3733584,3733576,4925,5044,5057,4948,0,0,0,0,0,0,5,0,226704980,0,0,113246208,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,686397803,129531742,14933683,159398948,5100765174,4286755756,0,0,128,3649536,0,0,0,0,0,3538944,1152,3,18471427,207977850,2421074040,604574742,32,113262590,0,116916352,3760128,0.621405,0.050111,32,1,1,128,1,1,25,16392,0
"783","GTX-750",7,2,128,2505,"subSeqMax",9,117440512,"GeForce GTX 750 (0)",2,14,"subSeqMax(int*, int*, int, int)",91.623276,0.181882,0.766066,0.76613,1291416.28125,99.999984,99.999978,84.041315,1e-06,17.358823,32.024901,1.030303,0,0,7.993309,17.333333,3899392,121241728,0,0,29360128,19968,0,5,15458470,19974,15458712,42825,50,0,8.676461,2.1673,8.669204,12.074963,0,49.966018,0,92.257612,9.129029,25.896949,8.669204,8.669204,12.074963,9.128886,12.07859,0,3.095703,0,0,286.393656,9.211029,100.083705,17.948718,14680064,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,165301284,165301444,"Low (2)","Low (1)","Low (1)","Low (1)",7.902438,34.544469,51.907527,0,0.849981,3.33812,0.001024,0.957564,6.143822,"Mid (6)",4096,0,2569720747,8192,495517699,359825408,1020407807,0,149814801,23170051,23170051,22372354,11359874,0,0,0,0,0,0.748899,0,14680064,19968,0,0,0.000635,0.498243,"GeForce GTX 750 (0)",2,14,"subSeqMax(int*, int*, int, int)",14690048,14690048,7350016,7350016,7729222,7729749,21371,2566,10685,10686,10684,10664,3864614,3864608,3864608,3864625,3670016,3670016,3670016,3670016,4944,5056,5044,4924,0,0,0,0,4551,4666,4662,4543,3924616,3924616,3924624,3924640,4945,5056,5049,4924,0,0,0,0,1,0,4,0,235359152,0,0,117440512,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,713277683,134328158,15486643,165301284,5289639928,4445483950,0,0,128,3784704,0,0,0,0,0,3670016,1152,3,19155459,215797041,2511913250,627672693,32,117452798,0,121241728,3899392,0.632011,0.051875,32,1,1,128,1,1,25,16392,0
"784","GTX-750",7,2,128,2505,"subSeqMax",9,121634816,"GeForce GTX 750 (0)",2,14,"subSeqMax(int*, int*, int, int)",91.671398,0.181892,0.766334,0.765907,1337528.28125,99.999985,99.999979,84.041231,1e-06,17.353785,32.024043,1.030303,0,0,7.99354,17.333333,4038656,125567104,0,0,30408704,19968,0,5,15983166,19974,15983032,40820,50,0,8.678463,2.093109,8.671455,11.661612,0,49.967189,0,92.307692,9.115558,23.839493,8.671455,8.671455,11.661612,9.115634,11.665115,0,2.989258,0,0,286.457329,9.213421,100.080819,17.948718,15204352,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,171203620,171203780,"Low (2)","Low (1)","Low (1)","Low (1)",7.906043,34.557516,51.898951,0,0.829926,3.341498,0.00098,0.967708,6.143924,"Mid (6)",4096,0,2661471147,8192,513212419,372670464,1056845823,0,155164177,23997443,23997443,23171074,11765378,0,0,0,0,0,0.748486,0,15204352,19968,0,0,0.000619,0.49676,"GeForce GTX 750 (0)",2,14,"subSeqMax(int*, int*, int, int)",15214336,15214336,7612160,7612160,7991447,8121209,21420,21373,10714,10706,10716,10691,3995719,3995728,3995744,3995744,3801088,3801088,3801088,3801088,5056,4944,4924,5044,0,0,0,0,4666,4555,4545,4666,3995710,3995712,3995736,3995720,5056,4945,4925,5048,0,0,0,0,0,1,4,0,243971408,0,0,121634816,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,738504715,139124574,16039603,171203620,5478514678,4604212140,0,0,128,3919872,0,0,0,0,0,3801088,1152,3,19839491,223482178,2601538686,650006131,32,121643006,0,125567104,4038656,0.638627,0.05218,32,1,1,128,1,1,25,16392,0
"785","GTX-750",7,2,128,2505,"subSeqMax",9,125829120,"GeForce GTX 750 (0)",2,14,"subSeqMax(int*, int*, int, int)",91.643459,0.181887,0.704516,0.766433,1383640.28125,99.999985,99.999979,84.041152,1e-06,17.365694,32.023241,1.030303,0,0,7.993755,17.333333,4177920,129892480,0,0,31457280,19968,0,5,16507230,19974,16507700,23987,50,0,8.674541,2.022479,8.667769,11.2681,0,49.968282,0,92.307692,9.097095,13.536053,8.667769,8.667769,11.2681,9.096836,11.271485,0,2.888672,0,0,286.32559,9.209505,100.078125,17.948718,15728640,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,177105956,177106116,"Low (2)","Low (1)","Low (1)","Low (1)",7.907493,34.52838,51.930847,0,0.832507,3.340602,0.000966,0.959191,6.14402,"Mid (6)",4096,0,2753221547,8192,530907139,385515520,1093283839,0,160513553,24824835,24824835,23969794,12170882,0,0,0,0,0,0.749295,0,15728640,19968,0,0,0.000671,0.499343,"GeForce GTX 750 (0)",2,14,"subSeqMax(int*, int*, int, int)",15738624,15738624,7874304,7874304,8253631,8253617,21420,21308,10710,10710,10716,10691,4126823,4126808,4126816,4126832,3932160,3932160,3932160,3932160,5044,4924,4944,5056,0,0,0,0,4666,4545,4555,4666,4127386,4127429,4127468,4127429,5045,4928,4945,5056,0,0,0,0,5,0,0,0,252482224,0,0,125829120,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,764131079,143920990,16592563,177105956,5667389432,4762940334,0,0,128,4055040,0,0,0,0,0,3932160,1152,3,20523523,231114373,2690344832,672320033,32,125833214,0,129892480,4177920,0.646479,0.054115,32,1,1,128,1,1,25,16392,0
"786","GTX-750",7,2,128,2505,"subSeqMax",9,130023424,"GeForce GTX 750 (0)",2,14,"subSeqMax(int*, int*, int, int)",91.633048,0.181887,0.765809,0.766182,1429752.28125,99.999986,99.99998,84.041078,1e-06,17.360028,32.022492,1.030303,0,0,7.993956,17.333333,4317184,134217856,0,0,32505856,19968,0,5,17291024,19974,17161095,42827,50,0,8.670006,1.956264,8.663456,10.899186,0,49.969304,0,92.307692,9.147545,23.376375,8.663456,8.663456,10.899186,9.216802,10.902461,0,2.793945,0,0,286.173785,9.204922,100.075605,17.948718,16252928,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,183008292,183008452,"Low (2)","Low (1)","Low (1)","Low (1)",7.895039,34.518877,51.94391,0,0.852654,3.334518,0.00091,0.95839,6.144109,"Mid (6)",4096,0,2844971947,8192,548601859,398360576,1129721855,0,165862929,25652227,25652227,24768514,12576386,0,0,0,0,0,0.748657,0,16252928,19968,0,0,0.000618,0.495084,"GeForce GTX 750 (0)",2,14,"subSeqMax(int*, int*, int, int)",16262912,16262912,8136448,8136448,8645737,8645393,21400,21405,10700,10700,10709,10698,4322872,4322865,4322880,4322872,4063232,4063232,4063232,4063232,4924,5044,5056,4944,0,0,0,0,4545,4666,4666,4555,4257830,4257824,4257840,4257840,4925,5048,5057,4944,0,0,0,0,1,4,0,0,260651252,0,0,130023424,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,789876615,148717406,17145523,183008292,5856264182,4921668524,0,0,128,4190208,0,0,0,0,0,4063232,1152,3,21207555,239045030,2782598024,695279559,32,130023422,0,134217856,4317184,0.660455,0.05592,32,1,1,128,1,1,25,16392,0
"787","GTX-750",7,2,128,2505,"subSeqMax",9,134217728,"GeForce GTX 750 (0)",2,14,"subSeqMax(int*, int*, int, int)",91.54907,0.181886,0.76567,0.765439,1475864.28125,99.999986,99.999981,84.041009,1e-06,17.343191,32.021789,1.030303,0,0,7.994145,17.333333,4456448,138543232,0,0,33554432,19968,0,5,17556070,19974,17685720,40817,50,0,8.664391,1.893948,8.65805,10.551998,0,49.970263,0,92.257612,9.126893,21.569557,8.65805,8.65805,10.551998,9.059985,10.555169,0,2.705078,0,0,285.986479,9.199178,100.073242,17.948718,16777216,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,188910628,188910788,"Low (2)","Low (1)","Low (1)","Low (1)",7.8993,34.493574,51.96944,0,0.851591,3.335772,0.000874,0.950969,6.144193,"Mid (6)",4096,0,2936722347,8192,566296579,411205632,1166159871,0,171212305,26479619,26479619,25567234,12981890,0,0,0,0,0,0.748217,0,16777216,19968,0,0,0.000645,0.497833,"GeForce GTX 750 (0)",2,14,"subSeqMax(int*, int*, int, int)",16787200,16787200,8398592,8398592,8777954,8777976,19406,19395,9704,9702,9707,9694,4388986,4388968,4388977,4388992,4194304,4194304,4194304,4194304,4944,5056,5044,4924,0,0,0,0,4551,4666,4662,4543,4389022,4389016,4389008,4388992,4946,5056,5044,4928,0,0,0,0,1,0,0,4,269452052,0,0,134217728,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,815586323,153513822,17698483,188910628,6045138936,5080396718,0,0,128,4325376,0,0,0,0,0,4194304,1152,3,21891587,246742999,2872245944,718321681,32,134213630,0,138543232,4456448,0.672584,0.057689,32,1,1,128,1,1,25,16392,0
"788","GTX-750",7,2,128,2505,"subSeqMax",9,138412032,"GeForce GTX 750 (0)",2,14,"subSeqMax(int*, int*, int, int)",91.687196,0.181886,0.765295,0.765181,1521976.28125,99.999987,99.999981,84.040944,1e-06,17.337339,32.021129,1.030303,0,0,7.994322,17.333333,4595712,142868608,0,0,34603008,19968,0,5,18082820,19974,18339553,42823,50,0,8.666923,1.837132,8.660772,10.235456,0,49.971164,0,92.307692,9.180397,21.95077,8.660772,8.660772,10.235456,9.051882,10.238532,0,2.624023,0,0,286.068164,9.20207,100.071023,17.948718,17301504,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,194812964,194813124,"Low (2)","Low (1)","Low (1)","Low (1)",7.898117,34.437237,52.018663,0,0.854512,3.336742,0.000842,0.95699,6.144271,"Mid (6)",4096,0,3028472747,8192,583991299,424050688,1202597887,0,176561681,27307011,27307011,26365954,13387394,0,0,0,0,0,0.747787,0,17301504,19968,0,0,0.000545,0.496352,"GeForce GTX 750 (0)",2,14,"subSeqMax(int*, int*, int, int)",17311488,17311488,8660736,8660736,9169833,9169872,21416,21407,10718,10698,10709,10698,4584921,4584912,4584936,4584936,4325376,4325376,4325376,4325376,5056,4944,4924,5044,0,0,0,0,4666,4555,4545,4666,4585592,4585661,4585552,4585653,5056,4949,4924,5045,0,0,0,0,0,5,0,0,277915508,0,0,138412032,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,841857483,158310238,18251443,194812964,6234013688,5239124910,0,0,128,4460544,0,0,0,0,0,4325376,1152,3,22575619,254650901,2964385398,741175687,32,138403838,0,142868608,4595712,0.678799,0.059452,32,1,1,128,1,1,25,16392,0
"789","GTX-750",7,2,128,2505,"subSeqMax",9,142606336,"GeForce GTX 750 (0)",2,14,"subSeqMax(int*, int*, int, int)",91.606929,0.167163,0.765495,0.766053,1568088.28125,99.999987,99.999982,84.040882,1e-06,17.357094,32.020508,1.030303,0,0,7.994489,17.333333,4734976,147193984,0,0,35651584,19968,0,5,18863816,19974,18863874,42769,50,0,8.668651,1.783492,8.66268,9.936603,0,49.972011,0,92.307692,9.167149,21.282981,8.66268,8.66268,9.936603,9.167121,9.939589,0,2.546875,0,0,286.12346,9.204097,100.068934,17.948718,17825792,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,200715300,200715460,"Low (2)","Low (1)","Low (1)","Low (1)",7.898669,34.496305,51.962731,0,0.848701,3.335462,0.00082,0.958949,6.144345,"Mid (6)",4096,0,3120223147,8192,601686019,436895744,1239035903,0,181911057,28134403,28134403,27164674,13792898,0,0,0,0,0,0.748814,0,17825792,19968,0,0,0.000547,0.497816,"GeForce GTX 750 (0)",2,14,"subSeqMax(int*, int*, int, int)",17835776,17835776,8922880,8922880,9431928,9352833,21430,19397,10720,10710,10710,10691,4715968,4715960,4715977,4715984,4456448,4456448,4456448,4456448,5056,4944,4924,5044,0,0,0,0,4666,4555,4545,4666,4651046,4651048,4651048,4651056,5057,4944,4925,5048,0,0,0,0,0,0,1,4,286285584,0,0,142606336,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,866793511,163106654,18804403,200715300,6422888438,5397853100,0,0,128,4595712,0,0,0,0,0,4456448,1152,3,23259651,262301028,3053441582,762777438,32,142594046,0,147193984,4734976,0.687426,0.061275,32,1,1,128,1,1,25,16392,0
"790","GTX-750",7,2,128,2505,"subSeqMax",9,146800640,"GeForce GTX 750 (0)",2,14,"subSeqMax(int*, int*, int, int)",91.579296,0.181894,0.765594,0.765633,1614200.28125,99.999987,99.999982,84.040825,1e-06,17.347571,32.019922,1.030303,0,0,7.994646,17.333333,4874240,151519360,0,0,36700160,19968,0,5,19129486,19974,19388241,40819,50,0,8.663946,1.731629,8.658148,9.64765,0,49.972811,0,92.307692,9.147985,19.721927,8.658148,8.658148,9.64765,9.025896,9.650549,0,2.473633,0,0,285.966496,9.199282,100.066964,17.948718,18350080,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,206617636,206617796,"Low (2)","Low (1)","Low (1)","Low (1)",7.901212,34.434967,52.015752,0,0.879311,3.316698,0.000901,0.956231,6.144415,"Mid (6)",4096,0,3211973547,8192,619380739,449740800,1275473919,0,187260433,28961795,28961795,27963394,14198402,0,0,0,0,0,0.74807,0,18350080,19968,0,0,0.000509,0.494419,"GeForce GTX 750 (0)",2,14,"subSeqMax(int*, int*, int, int)",18360064,18360064,9185024,9185024,9694089,9694056,21424,21407,10714,10710,10709,10698,4847049,4847040,4847056,4847072,4587520,4587520,4587520,4587520,4944,5056,5044,4924,0,0,0,0,4555,4666,4666,4545,4847048,4847016,4847064,4847064,4945,5056,5044,4929,0,0,0,0,1,0,4,0,294597204,0,0,146800640,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,892402851,167903070,19357363,206617636,6611763190,5556581292,0,0,128,4730880,0,0,0,0,0,4587520,1152,3,23943683,270025173,3143367840,785599752,32,146784254,0,151519360,4874240,0.699272,0.063142,32,1,1,128,1,1,25,16392,0
"791","GTX-750",7,2,128,2505,"subSeqMax",9,150994944,"GeForce GTX 750 (0)",2,14,"subSeqMax(int*, int*, int, int)",91.592479,0.181891,0.765469,0.765233,1660312.28125,99.999988,99.999983,84.04077,1e-06,17.338525,32.019369,1.030303,0,0,7.994795,17.333333,5013504,155844736,0,0,37748736,19968,0,5,19912440,19974,19912890,42828,50,0,8.665123,1.683788,8.659485,9.381108,0,49.973565,0,92.307692,9.135955,20.120899,8.659485,8.659485,9.381108,9.135748,9.383927,0,2.405273,0,0,286.003784,9.200703,100.065104,17.948718,18874368,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)",0,0,0,0,0,0,0,0,4096,212519972,212520132,"Low (2)","Low (1)","Low (1)","Low (1)",7.894335,34.441852,52.001882,0,0.87347,3.334955,0.000778,0.956933,6.144481,"Mid (6)",4096,0,3303723947,8192,637075459,462585856,1311911935,0,192609809,29789187,29789187,28762114,14603906,0,0,0,0,0,0.747739,0,18874368,19968,0,0,0.000521,0.495275,"GeForce GTX 750 (0)",2,14,"subSeqMax(int*, int*, int, int)",18884352,18884352,9447168,9447168,9956257,9956168,21423,21407,10710,10713,10709,10698,4978121,4978136,4978160,4978168,4718592,4718592,4718592,4718592,4924,5044,5056,4944,0,0,0,0,4545,4666,4666,4555,4978056,4978056,4978056,4978064,4929,5044,5056,4945,0,0,0,0,1,4,0,0,303196884,0,0,150994944,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,128,1015709527,172699486,19910323,212519972,6800637942,5715309484,0,0,128,4866048,0,0,0,0,0,4718592,1152,3,24627715,277735151,3233161370,807991724,32,150974462,0,155844736,5013504,0.708521,0.065047,32,1,1,128,1,1,25,16392,0
