2816,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",12564856832,12564856832,5935497216,5935497216,103065852,77739879,639157,478688,559059,559935,90441860,90443046,5931532288,5931532288,3964928,3964928,5841449843,5841453821,3671419,3670906,5931831898,5931826943,3964932,3964930,0,0,4,1,13992082582,0,0,44660948992,0,0,0,0,7929856,0,0,0,0,0,0,0,0,0,0,247808,43270469069,11171928809,1571351360,14314629120,458068131840,458044342272,0,0,0,0,0,0,0,0,0,1395654656,247808,0,175695872,13984783036,878306168600,111936704602,30976,0,0,0,0
3072,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",16312172544,16312172544,7705460736,7705460736,137433812,102820109,792456,593813,692472,494773,120167030,85894341,7700742144,7700742144,4718592,4718592,7580992440,7581004046,4333136,4332449,7701129152,7701122791,4718596,4718594,0,0,0,5,18093812888,0,0,57982058496,0,0,0,0,9437184,0,0,0,0,0,0,0,0,0,0,294912,55561013303,14503478003,2039907136,18583289856,594665275392,594636963840,0,0,0,0,0,0,0,0,0,1811939328,294912,0,227966976,18086342306,1137630438922,144720421565,36864,0,0,0,0
3328,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",20739031040,20739031040,9796354048,9796354048,176904573,133745055,966027,725263,845607,845666,155343986,155299514,9790816256,9790816256,5537792,5537792,9635509684,9635625211,5038245,5039639,9791320864,9791312567,5537797,5537793,0,0,1,4,23452779884,0,0,73719087104,0,0,0,0,11075584,0,0,0,0,0,0,0,0,0,0,346112,72173223297,18439117551,2593418048,23625951232,756030439424,755997212672,0,0,0,0,0,0,0,0,0,2303721472,346112,0,289695744,23445309868,1474405083426,187463276607,43264,0,0,0,0
3584,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",25902055424,25902055424,12234915840,12234915840,227748502,172614600,1186101,890743,1037836,1037683,200215259,199917597,12228493312,12228493312,6422528,6422528,12028955328,12029200308,5787887,5789016,12229115008,12229104799,6422532,6422530,0,0,4,1,28594423574,0,0,92073361408,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,401408,88049838159,23029179119,3238961984,29507100672,944227221504,944188686336,0,0,0,0,0,0,0,0,0,2877292544,401408,0,361668608,28584123728,1797839594982,228514816763,50176,0,0,0,0
3840,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",31857868800,31857868800,15047884800,15047884800,292858882,220243742,1430440,1066566,1252208,1252652,256873659,256803959,15040512000,10743521280,7372800,7372800,14784826023,14784893493,6569883,6570302,15041292072,15041279287,7372804,7372802,0,0,4,1,36240762903,0,0,113246208000,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,460800,112462013974,28323994352,3983616832,36291225600,1161319219200,1161274982400,0,0,0,0,0,0,0,0,0,3538944000,460800,0,444672000,36230561276,2279861778314,290055962870,57600,0,0,0,0
4096,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",38663094272,38663094272,18261999616,18261999616,372839313,278676539,1802754,1330213,1563802,1563743,325234213,325213567,18253611008,18253611008,8388608,8388608,17929053732,17929072235,7311982,7311918,18254502132,18254487535,8388613,5991937,0,0,1,4,41365201990,0,0,137438953472,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,126275207760,34373894894,4834460480,44042813440,1409370030080,1409319698432,0,0,0,0,0,0,0,0,0,4294967296,524288,0,539492352,41358265184,2602941107266,330839263005,65536,0,0,0,0
4352,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",46374354944,46374354944,21903998976,21903998976,476486893,359851131,2109363,1584190,1841310,1841383,417583099,417425361,21894529024,21894529024,9469952,9469952,21477421802,21477470531,8124279,5805721,21895672706,21895653959,9469957,9469953,0,0,5,0,53151875239,0,0,164852924416,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,591872,165805802384,41229212480,5798570816,52826351616,1690443251712,1690386432000,0,0,0,0,0,0,0,0,0,5151653888,591872,0,646916096,53141318746,3344353121238,424960663319,73984,0,0,0,0
4608,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>",26000621568,26000621568,596419179,450100005,2527492,1884746,2210505,2210003,524074190,523897664,25990004736,25990004736,10616832,10616832,25467646630,25467925477,8941793,8943618,25991248745,18566154643,10616837,10616833,0,0,1,4,"<OVERFLOW>",0,0,195689447424,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,663552,186845856430,48940278508,6883025728,62706327552,2006602481664,2006538780672,0,0,0,0,0,0,0,0,0,6115295232,663552,0,767729664,60666986370,3817052866792,485167048238,82944,0,0,0,0
4864,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>",30578606080,30578606080,775574422,585209490,2978475,2230904,2605319,2608342,679449323,680325393,"<OVERFLOW>","<OVERFLOW>",11829248,11829248,29890601492,21351115600,9735306,9735352,"<OVERFLOW>","<OVERFLOW>",11829252,11829250,0,0,4,1,"<OVERFLOW>",0,0,230149849088,0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,739328,222183098278,57557424876,8094903104,73747228672,2359911317504,2359840342016,0,0,0,0,0,0,0,0,0,7192182784,739328,0,902719488,72278666163,4548988968300,576951891705,92416,0,0,0,0
5120,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>",35664691200,35664691200,940879013,704627781,3510170,2624977,3073222,3076147,821823461,822959197,"<OVERFLOW>","<OVERFLOW>",13107200,13107200,"<OVERFLOW>","<OVERFLOW>",10529158,10527736,"<OVERFLOW>","<OVERFLOW>",13107200,13107206,0,0,4,1,"<OVERFLOW>",0,0,268435456000,0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,819200,260031622931,67130983139,9441280832,86013542400,2752433356800,2752354713600,0,0,0,0,0,0,0,0,0,8388608000,819200,0,1052672000,84114984334,5293875087616,672341592402,102400,0,0,0,0
5376,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>",41285615616,41285615616,1236799812,936517243,4183843,3121162,3662410,3661339,1088733178,1088278007,"<OVERFLOW>","<OVERFLOW>",14450688,14450688,"<OVERFLOW>","<OVERFLOW>",11227798,11227540,"<OVERFLOW>","<OVERFLOW>",14450693,14450689,0,0,5,0,"<OVERFLOW>",0,0,310747594752,0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,903168,316421291988,77711284972,10929236800,99569756160,3186232197120,3186145492992,0,0,0,0,0,0,0,0,0,9710862336,903168,0,1218373632,101278526028,6367593756636,810680796876,112896,0,0,0,0
5632,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>",47468118016,47468118016,1556291638,1176503787,4819615,3616882,4217348,4217797,1364695897,1364618355,"<OVERFLOW>","<OVERFLOW>",15859712,15859712,"<OVERFLOW>","<OVERFLOW>",12031596,12034484,"<OVERFLOW>","<OVERFLOW>",15859712,15859718,0,0,4,1,"<OVERFLOW>",0,0,357287591936,0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,991232,373405593666,89348662080,12565848896,114480357376,3663371436032,3663276277760,0,0,0,0,0,0,0,0,0,11165237248,991232,0,1400610816,118884070320,7474968946888,950377300114,123904,0,0,0,0
5888,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1894005527,1430909090,5471385,4112214,4786244,4786097,1662484774,1662869524,"<OVERFLOW>","<OVERFLOW>",17334272,17334272,"<OVERFLOW>","<OVERFLOW>",12913407,12911982,"<OVERFLOW>","<OVERFLOW>",17334277,17334273,0,0,5,0,"<OVERFLOW>",0,0,408256774144,0,0,0,0,34668544,0,0,0,0,0,0,0,0,0,0,1083392,444383505338,102093445876,14358195008,130809833472,4185914671104,4185810665472,0,0,0,0,0,0,0,0,0,12758024192,1083392,0,1600169984,140248426453,8819869590458,1122916088708,135424,0,0,0,0
6144,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",2355261668,1747684637,6232634,4667422,5451964,5454797,2053296613,2053659170,"<OVERFLOW>","<OVERFLOW>",18874368,18874368,"<OVERFLOW>","<OVERFLOW>",13830170,13831898,"<OVERFLOW>","<OVERFLOW>",18874372,18874370,0,0,0,5,"<OVERFLOW>",0,0,463856467968,0,0,0,0,37748736,0,0,0,0,0,0,0,0,0,0,1179648,469912722158,115995968242,16313353024,148622671872,4755925499904,4755812253696,0,0,0,0,0,0,0,0,0,14495514624,1179648,0,1817837568,150473462884,9467713532900,1203895049300,147456,0,0,0,0
6400,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",2825942150,2123127347,6956939,5229343,6090148,6088390,2473856297,2473769736,"<OVERFLOW>","<OVERFLOW>",20480000,20480000,"<OVERFLOW>","<OVERFLOW>",14693677,10488843,"<OVERFLOW>","<OVERFLOW>",20480005,20480001,0,0,1,4,"<OVERFLOW>",0,0,524288000000,0,0,0,0,40960000,0,0,0,0,0,0,0,0,0,0,1280000,619950388304,131106560746,18438400832,167983360000,5375467520000,5375344640000,0,0,0,0,0,0,0,0,0,16384000000,1280000,0,2054400000,192420341735,12103656438270,1539221374975,160000,0,0,0,0
6656,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",3386578951,2557288125,7793242,5832319,6817981,6821271,2976464130,2974823052,"<OVERFLOW>","<OVERFLOW>",22151168,22151168,"<OVERFLOW>","<OVERFLOW>",15613673,15613008,"<OVERFLOW>","<OVERFLOW>",22151168,22151174,0,0,4,1,"<OVERFLOW>",0,0,589752696832,0,0,0,0,44302336,0,0,0,0,0,0,0,0,0,0,1384448,740649101055,147475555053,20740416320,188956385280,6046604328960,6046471421952,0,0,0,0,0,0,0,0,0,18429771776,1384448,0,2310643712,227348441414,14300032116048,1818361879209,173056,0,0,0,0
6912,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4034673380,3041116045,8627649,6490058,7558845,5402972,3534717892,2529398959,"<OVERFLOW>","<OVERFLOW>",23887872,23887872,"<OVERFLOW>","<OVERFLOW>",16533427,16529644,"<OVERFLOW>","<OVERFLOW>",23887877,23887873,0,0,5,0,"<OVERFLOW>",0,0,660451885056,0,0,0,0,47775744,0,0,0,0,0,0,0,0,0,0,1492992,879132796759,165153282803,23226477376,211606235136,6771399524352,6771256197120,0,0,0,0,0,0,0,0,0,20639121408,1492992,0,2587355136,267278012301,16811513050226,2134278994969,186624,0,0,0,0
7168,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4730623612,3540343054,9484722,7174664,8327353,8327950,4138318594,4136509561,"<OVERFLOW>","<OVERFLOW>",25690112,25690112,"<OVERFLOW>","<OVERFLOW>",17571280,17573300,"<OVERFLOW>","<OVERFLOW>",25690112,25690118,0,0,4,1,"<OVERFLOW>",0,0,736586891264,0,0,0,0,51380224,0,0,0,0,0,0,0,0,0,0,1605632,995685700639,184190075629,25903661888,235997396992,7551916703744,7551762563072,0,0,0,0,0,0,0,0,0,23018340352,1605632,0,2885320704,301435567498,18961233823790,2413976341542,200704,0,0,0,0
7424,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",5596298196,4218467120,10502998,7864200,9185884,9192571,4910376207,4909961720,"<OVERFLOW>","<OVERFLOW>",27557888,27557888,"<OVERFLOW>","<OVERFLOW>",18546146,13239848,"<OVERFLOW>","<OVERFLOW>",27557892,27557890,0,0,4,1,"<OVERFLOW>",0,0,818359042048,0,0,0,0,55115776,0,0,0,0,0,0,0,0,0,0,1722368,1195053465770,204636265196,28779047744,262194358272,8390219464704,8390054117376,0,0,0,0,0,0,0,0,0,25573720064,1722368,0,3205326848,357227461498,22468427244576,2859847006973,215296,0,0,0,0
7680,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",6550866794,4926713710,11566742,8699566,10128745,10130439,5738732542,5735985763,"<OVERFLOW>","<OVERFLOW>",29491200,29491200,"<OVERFLOW>","<OVERFLOW>",19507654,19503157,"<OVERFLOW>","<OVERFLOW>",29491205,29491201,0,0,5,0,"<OVERFLOW>",0,0,905969664000,0,0,0,0,58982400,0,0,0,0,0,0,0,0,0,0,1843200,1403087895678,226542183146,31859712832,290261606400,9288371404800,9288194457600,0,0,0,0,0,0,0,0,0,28311552000,1843200,0,3548160000,415552485259,26135986654330,3320951161222,230400,0,0,0,0
7936,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7651490282,5758316690,12696420,9553558,11114721,11111391,6701487386,6701826835,"<OVERFLOW>","<OVERFLOW>",31490048,31490048,"<OVERFLOW>","<OVERFLOW>",20537814,20532803,"<OVERFLOW>","<OVERFLOW>",31490053,31490049,0,0,5,0,"<OVERFLOW>",0,0,999620083712,0,0,0,0,62980096,0,0,0,0,0,0,0,0,0,0,1968128,1665519551293,249958161135,35152735040,320263628800,10248436121600,10248247181312,0,0,0,0,0,0,0,0,0,31238127616,1968128,0,3914606592,487379992691,30643496746734,3902960509040,246016,0,0,0,0
8192,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",11038320035,8949931255,15551232,11962998,13590604,13594829,9683255265,9682271700,"<OVERFLOW>","<OVERFLOW>",33554432,33554432,"<OVERFLOW>","<OVERFLOW>",19863119,19866559,"<OVERFLOW>","<OVERFLOW>",33554433,33554437,0,0,1,4,"<OVERFLOW>",0,0,1099511627776,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,2097152,2770748688417,274934530797,38665192256,352264912896,11272477212672,11272275886080,0,0,0,0,0,0,0,0,0,34359738368,2097152,0,4305453056,769806086540,48121743151492,6168441850441,262144,0,0,0,0
