2816,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.923399,0.977537,2.743968,2.784644,57761.000000,100.000000,100.000000,99.994806,0.000000,61.973636,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,8373927936,1982464,360279864,1019128,58.333333,0.000000,104.576663,101.407673,348.588878,202.815347,35.994450,104.261564,557.742205,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,5582618624,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","Mid (6)",0,0,0,0,44660948992,0,22330474496,0,0,14313637888,14313639075,"Low (2)","Mid (6)",0.000000,"Idle (0)",22330474496,0,323894968320,0,5598478336,44668878848,61519822848,0,12742288054,175695872,175695872,5584601088,1396893696,0,0.000000,2.361009,26.465577,21.268981,0.867927,0.000000,45.332585,0.000043,1.402538,0.032958,2.268382,0,5,3493111107,1982470,0,0.000000,58.319527,89.842504,75.150671,348.588878,202.815347,3489136640,1982464,348.985955,202.815961,0.000000,536.000000,"High (7)",0.000000,0,"Low (1)",0.000000,3.842069,3.332470,0.000000
3072,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.923050,0.989644,2.963979,2.991025,63009.000000,100.000000,100.000000,99.995239,0.000000,66.566901,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,10871635968,2359296,464517188,1207422,58.333333,0.000000,111.946147,99.507686,373.153825,199.015372,38.265380,101.850526,597.046119,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,7247757312,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,57982058496,0,28991029248,0,0,18582110208,18582112290,"Low (2)","Mid (6)",0.000000,"Idle (0)",28991029248,0,420492607488,0,7266631680,57991495680,79857451008,0,16542205192,227966976,227966976,7250116608,1813413888,0,0.000000,2.617454,26.209727,20.180233,0.611778,0.000000,46.145168,0.000073,1.544521,0.030560,2.660486,0,5,4534484709,2359302,0,0.000000,58.320677,89.851972,80.415810,373.153825,199.015372,4529848320,2359296,373.535755,199.015879,0.000000,442.000000,"High (8)",0.000000,0,"Low (1)",0.000000,4.247524,3.627427,0.000000
3328,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.930820,0.955135,2.810853,2.718326,68257.000000,100.000000,100.000000,99.995605,0.000000,60.497961,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,13822328832,2768896,601039584,1412440,58.333333,0.000000,103.556077,84.969089,345.186924,169.938177,36.023627,86.687069,552.299079,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,9214885888,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,73719087104,0,36859543552,0,0,23624566784,23624568827,"Low (2)","Mid (6)",0.000000,"Idle (0)",36859543552,0,534607364096,0,9237037056,73730162688,101518802944,0,21031150833,289695744,289695744,9217654784,2305452032,0,0.000000,2.264994,25.756749,23.233819,0.672416,0.000000,44.572187,0.000025,1.321207,0.026874,2.151729,0,5,5765927723,2768950,0,0.000000,58.321650,89.618450,65.026711,345.186924,169.938177,5759303680,2768896,345.583940,169.941492,0.000000,321.000000,"High (7)",0.000000,0,"Low (1)",0.000000,3.723156,3.311512,0.000000
3584,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.953155,0.914949,2.860207,2.938577,73505.000000,100.000000,100.000000,99.995919,0.000000,65.399886,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,17263755264,3211264,756097369,1633763,58.333333,0.000000,109.394670,83.348320,364.648901,166.696640,38.329099,84.808599,583.438241,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,11509170176,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,92073361408,0,46036680704,0,0,29505495040,29505496214,"Low (2)","Mid (6)",0.000000,"Idle (0)",46036680704,0,667698855936,0,11534860288,92086206464,126780702720,0,26266534574,361668608,361668608,11512381440,2879299584,0,0.000000,2.622027,25.539332,24.012848,0.677487,0.000000,42.971112,0.000022,1.540239,0.023904,2.613029,0,5,7200959245,3211270,0,0.000000,58.322485,89.632028,78.844499,364.648901,166.696640,7193231360,3211264,365.040653,166.696951,0.000000,272.000000,"High (8)",0.000000,0,"Low (1)",0.000000,4.131904,3.569716,0.000000
3840,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.923454,0.967406,2.576473,2.550299,78753.000000,100.000000,100.000000,99.996191,0.000000,56.758590,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,1,1,0,0,21233664000,3686400,932241188,1871139,58.333333,0.000000,96.244342,68.440420,320.814472,136.880841,33.804035,69.477832,513.303155,0.000000,0.000000,155.000000,155.000000,30.000000,50.000000,14155776000,"Low (1)","Mid (5)","Low (1)","Idle (0)","Idle (0)","Mid (6)",0,0,0,0,113246208000,0,56623104000,0,0,36289382400,36289384442,"Low (2)","Mid (6)",0.000000,"Low (1)",56623104000,0,821226700800,0,14185267200,113260953600,155919974400,0,32305767663,444672000,444672000,14159462400,3541248000,0,0.000000,2.217942,26.231250,24.875666,1.012204,0.000000,42.278393,0.000036,1.327715,0.023473,2.033322,0,5,8858178053,3686406,0,0.000000,58.323208,89.538799,71.631022,320.814472,136.880841,8847360000,3686400,321.206746,136.881063,0.000000,194.000000,"High (7)",0.000000,0,"Low (1)",0.000000,3.421156,3.109712,0.000000
4096,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.951388,0.937624,2.977637,2.881916,84001.000000,100.000000,100.000000,99.996429,0.000000,64.139030,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,25769803776,4194304,1131669007,2134589,58.333333,0.000000,109.982496,73.321664,366.608320,146.643328,38.638643,74.630554,586.573312,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,17179869184,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,137438953472,0,68719476736,0,0,44040716288,44040717483,"Low (2)","Mid (6)",0.000000,"Idle (0)",68719476736,0,996650516480,0,17213423616,137455730688,189213442048,0,39206257336,539492352,539492352,17184063488,4297588736,0,0.000000,2.699143,25.952710,24.218627,0.589310,0.000000,42.355261,0.000015,1.560756,0.020200,2.603978,0,5,10748899167,4194310,0,0.000000,58.323841,89.523769,73.427439,366.608320,146.643328,10737418240,4194304,367.000314,146.643538,0.000000,183.000000,"High (8)",0.000000,0,"Low (1)",0.000000,3.993569,3.630383,0.000000
4352,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.966089,0.988198,2.680774,2.684519,89249.000000,100.000000,100.000000,99.996639,0.000000,59.745877,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,30909923328,4734976,1378243486,2395354,58.333333,0.000000,100.217806,62.881761,334.059354,125.763521,35.748918,63.621897,534.494967,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,20606615552,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","Mid (6)",0,0,0,0,164852924416,0,82426462208,0,0,52823984128,52823986239,"Low (2)","Mid (6)",0.000000,"Idle (0)",82426462208,0,1195429920768,0,20644495360,164871864320,226937929728,0,47025415449,646916096,646916096,20611350528,5154613248,0,0.000000,2.241432,26.334145,20.841201,1.050543,0.000000,46.048774,0.000011,1.348819,0.020865,2.114211,0,5,12894368525,4735030,0,0.000000,58.324399,89.435637,72.204611,334.059354,125.763521,12879134720,4734976,334.454489,125.764956,0.000000,139.000000,"High (7)",0.000000,0,"Low (1)",0.000000,3.659962,3.216870,0.000000
4608,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.947574,0.995947,2.892653,2.884648,94497.000000,100.000000,100.000000,99.996825,0.000000,64.199946,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,36691771392,5308416,1605511909,2682191,58.333333,0.000000,107.574870,63.748071,358.582900,127.496141,37.656996,64.420159,573.732640,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,24461180928,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,195689447424,0,97844723712,0,0,62703673344,62703674539,"Low (2)","Mid (6)",0.000000,"Idle (0)",97844723712,0,1419024531456,0,24503648256,195710681088,269370261504,0,55820649144,767729664,767729664,24466489344,6118612992,0,0.000000,2.432358,26.317343,19.468077,0.723400,0.000000,47.239004,0.000020,1.433238,0.018638,2.367922,0,5,15304964809,5308422,0,0.000000,58.324895,89.641969,83.135892,358.582900,127.496141,15288238080,5308416,358.975223,127.496286,0.000000,125.000000,"High (7)",0.000000,0,"Low (1)",0.000000,4.010724,3.490930,0.000000
4864,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.968490,0.957791,2.941007,2.934951,99745.000000,100.000000,100.000000,99.996992,0.000000,65.319534,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,43153096704,5914624,1958085219,2985384,58.333333,0.000000,109.131290,61.266688,363.770968,122.533378,39.614931,61.848257,582.033548,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,28768731136,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,230149849088,0,115074924544,0,0,73744271360,73744277605,"Low (2)","Mid (6)",0.000000,"Idle (0)",115074924544,0,1668893966336,0,28816048128,230173507584,316787261440,0,65649372950,902719488,902719488,28774645760,7195879424,0,0.000000,2.549717,25.895103,21.265515,0.625396,0.000000,45.650440,0.000008,1.480372,0.018880,2.514569,0,5,18000106229,5914732,0,0.000000,58.325339,89.334826,71.724323,363.770968,122.533378,17980456960,5914624,364.168501,122.535616,0.000000,108.000000,"High (8)",0.000000,0,"Low (1)",0.000000,4.116400,3.576606,0.000000
5120,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.982365,0.958984,2.964643,2.986152,104993.000000,100.000000,100.000000,99.997143,0.000000,66.459100,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,50331648000,6553600,2288937340,3305091,58.333333,0.000000,110.951050,59.173893,369.836832,118.347786,40.365855,59.684784,591.738931,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,33554432000,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,268435456000,0,134217728000,0,0,86010265600,86010267670,"Low (2)","Mid (6)",0.000000,"Idle (0)",134217728000,0,1946497843200,0,33606860800,268461670400,369465753600,0,76568986878,1052672000,1052672000,33560985600,8392704000,0,0.000000,2.648402,25.162349,25.008077,0.612286,0.000000,42.337846,0.000009,1.550050,0.018392,2.662589,0,5,20993819045,6553606,0,0.000000,58.325739,88.969680,73.862015,369.836832,118.347786,20971520000,6553600,370.230080,118.347894,0.000000,94.000000,"High (8)",0.000000,0,"Low (1)",0.000000,4.217648,3.630458,0.000000
5376,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.986548,0.937881,2.970191,2.990067,110241.000000,100.000000,100.000000,99.997279,0.000000,66.546283,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,1,1,0,0,58265174016,7225344,2632889859,3640986,58.333333,0.000000,110.375250,56.063619,367.917501,112.127238,39.901143,56.503013,588.668001,0.000000,0.000000,65.000000,65.000000,30.000000,50.000000,38843449344,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,310747594752,0,155373797376,0,0,99566143488,99566145581,"Low (2)","Mid (6)",0.000000,"Low (1)",155373797376,0,2253295779840,0,38901252096,310776496128,427682562048,0,88636908814,1218373632,1218373632,38850674688,9715378176,0,0.000000,2.712282,23.813809,23.877906,0.591452,0.000000,44.654923,0.000007,1.583186,0.016410,2.750026,0,5,24303207307,7225404,0,0.000000,58.326100,89.202190,69.742603,367.917501,112.127238,24277155840,7225344,368.312308,112.128169,0.000000,81.000000,"High (8)",0.000000,0,"Low (1)",0.000000,4.217629,3.632328,0.000000
5632,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.984601,0.892404,2.988076,2.984403,115489.000000,100.000000,100.000000,99.997402,0.000000,66.420269,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,66991423488,7929856,3128245850,3993325,58.333333,0.000000,110.722727,53.683745,369.075756,107.367492,41.362657,54.068232,590.521209,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,44660948992,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,357287591936,0,178643795968,0,0,114476392448,114476393639,"Low (2)","Mid (6)",0.000000,"Idle (0)",178643795968,0,2590747394048,0,44724387840,357319311360,491714510848,0,101910545078,1400610816,1400610816,44668878848,11170193408,0,0.000000,2.748903,26.141905,22.763887,0.556454,0.000000,43.465297,0.000006,1.567546,0.017787,2.738216,0,5,27943118703,7929862,0,0.000000,58.326429,89.267515,66.241884,369.075756,107.367492,27913093120,7929856,369.472764,107.367574,0.000000,70.000000,"High (8)",0.000000,0,"Low (1)",0.000000,4.199780,3.600600,0.000000
5888,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.993309,0.952823,2.944120,2.914314,120737.000000,100.000000,100.000000,99.997515,0.000000,64.860423,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,76548145152,8667136,3632438651,4361872,58.333333,0.000000,109.313147,50.695951,364.377158,101.391904,41.497889,51.027064,583.003452,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,51032096768,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,408256774144,0,204128387072,0,0,130805499904,130805501083,"Low (2)","Mid (6)",0.000000,"Idle (0)",204128387072,0,2960312303616,0,51101433856,408291442688,561838424064,0,116447306417,1600169984,1600169984,51040763904,12763441152,0,0.000000,2.651403,24.034963,26.730601,0.622277,0.000000,41.817354,0.000005,1.559594,0.015435,2.568368,0,5,31929502503,8667190,0,0.000000,58.326729,88.502714,69.998959,364.377158,101.391904,31895060480,8667136,364.770632,101.392536,0.000000,61.000000,"High (8)",0.000000,0,"Low (1)",0.000000,4.035986,3.585848,0.000000
6144,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.942367,0.895298,2.931583,2.934535,125985.000000,100.000000,100.000000,99.997619,0.000000,65.310503,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,86973087744,9437184,4224500921,4746894,58.333333,0.000000,109.255976,48.558211,364.186585,97.116423,42.454693,48.849462,582.698537,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,57982058496,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,463856467968,0,231928233984,0,0,148617953280,148617955446,"Low (3)","Mid (6)",0.000000,"Idle (0)",231928233984,0,3363450126336,0,58057555968,463894216704,638331125760,0,132304602426,1817837568,1817837568,57991495680,14501412864,0,0.000000,2.734010,26.347424,24.781536,0.547444,0.000000,41.354735,0.000018,1.531065,0.016112,2.687654,0,5,36277863693,9437190,0,0.000000,58.327004,88.507727,62.554444,364.186585,97.116423,36238786560,9437184,364.579296,97.116484,0.000000,53.000000,"High (8)",0.000000,0,"Low (1)",0.000000,4.099513,3.552935,0.000000
6400,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.993846,0.874735,2.880813,2.890708,131233.000000,100.000000,100.000000,99.997714,0.000000,64.335121,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,98304000000,10240000,4836103737,5157814,58.333333,0.000000,107.864395,46.022141,359.547982,92.044283,42.451449,46.362040,575.276771,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,65536000000,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,524288000000,0,262144000000,0,0,167978240000,167978241165,"Low (3)","Mid (6)",0.000000,"Idle (0)",262144000000,0,3801620480000,0,65617920000,524328960000,721469440000,0,149539840680,2054400000,2054400000,65546240000,16390400000,0,0.000000,2.656745,24.152934,25.006734,0.621406,0.000000,43.414288,0.000004,1.524419,0.014276,2.609194,0,5,41005038675,10240054,0,0.000000,58.327258,88.344423,64.916816,359.547982,92.044283,40960000000,10240000,359.943333,92.044768,0.000000,47.000000,"High (8)",0.000000,0,"Low (1)",0.000000,4.015518,3.524102,0.000000
