4864,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.988570,0.970501,0.972141,99745.000000,100.000000,100.000000,99.996992,0.000000,21.635739,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,71921827840,11829248,2337315382,4776699,55.000000,0.000000,37.750452,21.193236,226.502714,84.772945,16.357521,34.231664,201.335746,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,28768731136,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,230149849088,0,115074924544,0,0,73744271360,73744275955,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",115074924544,0,1668893966336,0,28816048128,230173507584,316787261440,0,65649371951,902719488,902719488,28774645760,7195879424,0,0.000000,0.439615,29.036688,2.819994,6.548504,0.000000,60.126670,0.000011,0.703328,0.028846,0.296344,0,5,32420899547,11829254,0,0.000000,54.990955,93.004922,60.213456,226.502714,84.772945,32364822528,11829248,226.895165,84.772988,0.000000,37.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,1.051244,"<OVERFLOW>","<OVERFLOW>"
5120,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.989125,0.970247,0.985220,104993.000000,100.000000,100.000000,99.997143,0.000000,21.926821,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,83886080000,13107200,2761689035,5335672,55.000000,0.000000,37.850499,20.186933,227.102995,80.747731,16.614804,32.870743,201.869329,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,33554432000,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,268435456000,0,134217728000,0,0,86010265600,86010270281,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",134217728000,0,1946497843200,0,33606860800,268461670400,369465753600,0,76568988517,1052672000,1052672000,33560985600,8392704000,0,0.000000,0.441535,29.122679,2.848373,6.598350,0.000000,59.955412,0.000002,0.707896,0.027603,0.298149,0,5,37815852223,13107254,0,0.000000,54.991408,92.838675,59.880608,227.102995,80.747731,37748736000,13107200,227.506778,80.748064,0.000000,32.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,1.065305,"<OVERFLOW>","<OVERFLOW>"
5376,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.989053,0.858359,0.857251,110241.000000,100.000000,100.000000,99.997279,0.000000,19.078791,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,97108623360,14450688,3400092521,6094703,55.000000,0.000000,33.801897,17.169217,202.811384,68.676870,15.780209,28.965066,180.276786,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,38843449344,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,310747594752,0,155373797376,0,0,99566143488,99566148148,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",155373797376,0,2253295779840,0,38901252096,310776496128,427682562048,0,88636910424,1218373632,1218373632,38850674688,9715378176,0,0.000000,0.387477,28.904053,2.728073,7.046829,0.000000,60.070313,0.000007,0.604143,0.026296,0.232809,0,5,43783878645,14450796,0,0.000000,54.991817,92.371120,57.497214,202.811384,68.676870,43698880512,14450688,203.205870,68.677383,0.000000,24.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.908538,"<OVERFLOW>","<OVERFLOW>"
5632,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.989889,0.823884,0.823348,115489.000000,100.000000,100.000000,99.997402,0.000000,18.324269,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,111652372480,15859712,3943899591,6710155,55.000000,0.000000,32.883786,15.943653,197.302717,63.774615,15.487398,26.982681,175.380193,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,44660948992,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,357287591936,0,178643795968,0,0,114476392448,114476396995,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",178643795968,0,2590747394048,0,44724387840,357319311360,491714510848,0,101910547211,1400610816,1400610816,44668878848,11170193408,0,0.000000,0.370559,28.798119,2.689276,7.099241,0.000000,60.229777,0.000006,0.572496,0.025042,0.215483,0,5,50343578029,15859766,0,0.000000,54.992189,92.344026,57.868951,197.302717,63.774615,50243567616,15859712,197.695450,63.774832,0.000000,21.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.868189,"<OVERFLOW>","<OVERFLOW>"
5888,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.989271,0.767901,0.767779,120737.000000,100.000000,100.000000,99.997515,0.000000,17.087545,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,127580241920,17334272,4874759732,7563026,55.000000,0.000000,30.816226,14.291582,184.897354,57.166331,15.699578,24.941944,164.353204,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,51032096768,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,408256774144,0,204128387072,0,0,130805499904,130805503688,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",204128387072,0,2960312303616,0,51101433856,408291442688,561838424064,0,116447308048,1600169984,1600169984,51040763904,12763441152,0,0.000000,0.346541,28.613041,2.582035,7.504030,0.000000,60.218635,0.000010,0.524588,0.023976,0.187144,0,5,57528785674,17334326,0,0.000000,54.992528,92.275521,57.599350,184.897354,57.166331,57411108864,17334272,185.276343,57.166510,0.000000,17.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.800679,"<OVERFLOW>","<OVERFLOW>"
6144,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.989953,0.781781,0.777978,125985.000000,100.000000,100.000000,99.997619,0.000000,17.314538,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,144955146240,18874368,5439426787,8258400,55.000000,0.000000,31.313672,13.917187,187.882032,55.668750,15.667230,24.357626,167.006251,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,57982058496,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,463856467968,0,231928233984,0,0,148617953280,148617959685,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",231928233984,0,3363450126336,0,58057555968,463894216704,638331125760,0,132304605053,1817837568,1817837568,57991495680,14501412864,0,0.000000,0.350565,28.755313,2.653895,7.438550,0.000000,60.054393,0.000005,0.533357,0.023100,0.190822,0,5,65366696727,18874422,0,0.000000,"<OVERFLOW>",91.776327,56.825341,187.882032,55.668750,65229815808,18874368,188.276292,55.668909,0.000000,15.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.812117,"<OVERFLOW>","<OVERFLOW>"
6400,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.991625,0.698269,0.699441,131233.000000,100.000000,100.000000,99.997714,0.000000,15.566649,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,163840000000,20480000,6443418250,8960343,55.000000,0.000000,28.236870,12.047730,169.421220,48.190925,14.806475,21.084336,150.596640,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,65536000000,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,524288000000,0,262144000000,0,0,167978240000,167978244576,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",262144000000,0,3801620480000,0,65617920000,524328960000,721469440000,0,149539842855,2054400000,2054400000,65546240000,16390400000,0,0.000000,0.316179,28.527316,2.596080,7.807028,0.000000,60.108710,0.000004,0.467285,0.022157,0.155241,0,5,"<OVERFLOW>",20480156,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",55.367329,"<OVERFLOW>",48.190925,"<OVERFLOW>",20480000,"<OVERFLOW>",48.191291,0.000000,12.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.720257,"<OVERFLOW>","<OVERFLOW>"
6656,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.990113,0.663484,0.666210,136481.000000,100.000000,100.000000,99.997802,0.000000,14.827057,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,184297717760,22151168,7410520022,9810202,55.000000,0.000000,27.121174,11.126635,162.727042,44.506541,14.540386,19.710841,144.646260,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,73719087104,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,589752696832,0,294876348416,0,0,188950847488,188950854851,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",294876348416,0,4276282982400,0,73807691776,589796999168,811530190848,0,168210436600,2310643712,2310643712,73730162688,18436694016,0,0.000000,0.302841,28.578232,2.533739,7.970906,0.000000,60.009432,0.000006,0.440444,0.021439,0.142962,0,5,"<OVERFLOW>",22151270,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",55.778336,"<OVERFLOW>",44.506541,"<OVERFLOW>",22151168,"<OVERFLOW>",44.506746,0.000000,10.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.682940,"<OVERFLOW>","<OVERFLOW>"
6912,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.990480,0.635538,0.638793,141729.000000,100.000000,100.000000,99.997883,0.000000,14.216889,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,206391214080,23887872,8546311302,10665824,55.000000,0.000000,26.151621,10.331504,156.909726,41.326017,14.438592,18.451875,139.475312,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,82556485632,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,660451885056,0,330225942528,0,0,211600263168,211600272108,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",330225942528,0,4788897251328,0,82652037120,660499660800,908790202368,0,188373792176,2587355136,2587355136,82568429568,20646586368,0,0.000000,0.289890,28.471717,2.524527,8.120328,0.000000,60.026521,0.000008,0.415909,0.020636,0.130463,0,5,"<OVERFLOW>",23888028,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",54.710114,"<OVERFLOW>",41.326017,"<OVERFLOW>",23887872,"<OVERFLOW>",41.326287,0.000000,9.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.651292,"<OVERFLOW>","<OVERFLOW>"
7168,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.991474,0.614269,0.616354,146977.000000,100.000000,100.000000,99.997959,0.000000,13.717487,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,230183403520,25690112,9502705248,11561760,55.000000,0.000000,25.301633,9.638717,151.809797,38.554869,13.927095,17.351506,134.942042,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,92073361408,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,736586891264,0,368293445632,0,0,235990974464,235990987159,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",368293445632,0,5340922904576,0,92176121856,736638271488,1013526298624,0,210087321360,2885320704,2885320704,92086206464,23026368512,0,0.000000,0.282087,28.577252,2.486836,8.239792,0.000000,59.871484,0.000008,0.399794,0.020044,0.122702,0,5,"<OVERFLOW>",25690262,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",55.697527,"<OVERFLOW>",38.554869,"<OVERFLOW>",25690112,"<OVERFLOW>",38.555094,0.000000,7.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.626180,"<OVERFLOW>","<OVERFLOW>"
7424,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.990743,0.594029,0.584432,152225.000000,100.000000,100.000000,99.998029,0.000000,13.007038,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",16.000000,0,0,0,0,"<OVERFLOW>",27557888,11154187265,12587117,"<OVERFLOW>",0.000000,24.387867,8.970249,146.327205,35.881000,14.182624,16.388714,130.068627,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,102294880256,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,818359042048,0,409179521024,0,0,262187468800,262187477791,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",409179521024,0,5933819559936,0,102405111808,818414157824,1126015303680,0,233408427475,3205326848,3205326848,102308659200,25582331904,0,0.000000,0.272265,28.657839,2.474063,8.276359,0.000000,59.807295,0.000008,0.381151,0.019463,0.111557,0,5,"<OVERFLOW>",27558038,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",55.163933,"<OVERFLOW>",35.881000,"<OVERFLOW>",27557888,"<OVERFLOW>",35.881195,0.000000,6.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.590015,"<OVERFLOW>","<OVERFLOW>"
7680,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.989847,0.566172,0.562659,157473.000000,100.000000,100.000000,99.998095,0.000000,12.522465,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",16.000000,0,0,0,0,"<OVERFLOW>",29491200,12818092324,13477312,"<OVERFLOW>",0.000000,23.631780,8.402411,141.790678,33.609642,14.265759,15.359416,126.036158,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,113246208000,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,905969664000,0,452984832000,0,0,290254233600,290254245132,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",452984832000,0,6569046835200,0,113364172800,906028646400,1246534041600,0,258394528778,3548160000,3548160000,113260953600,28320768000,0,0.000000,0.263374,28.311497,2.485546,8.423026,0.000000,60.030408,0.000007,0.364930,0.018613,0.102599,0,5,"<OVERFLOW>",29491350,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",55.124220,"<OVERFLOW>",33.609642,"<OVERFLOW>",29491200,"<OVERFLOW>",33.609813,0.000000,5.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.565074,"<OVERFLOW>","<OVERFLOW>"
7936,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.991694,0.546567,0.543015,162721.000000,100.000000,100.000000,99.998156,0.000000,12.085288,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",16.000000,0,0,0,0,"<OVERFLOW>",31490048,13794901764,14347117,"<OVERFLOW>",0.000000,22.794385,7.843228,"<OVERFLOW>",31.372916,13.421475,14.293751,121.570054,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",25.000000,124952510464,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,999620083712,0,499810041856,0,0,320255756288,320255770566,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",499810041856,0,7248064348160,0,125078470656,999683063808,1375359336448,0,285103030985,3914606592,3914606592,124968255488,31247968256,0,0.000000,0.255913,28.458303,2.495520,8.484274,0.000000,59.841752,0.000005,0.348752,0.018153,0.097327,0,5,"<OVERFLOW>",31490300,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",55.292967,"<OVERFLOW>",31.372916,"<OVERFLOW>",31490048,"<OVERFLOW>",31.373168,0.000000,5.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.544475,"<OVERFLOW>","<OVERFLOW>"
8192,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.991198,0.533378,0.531747,167969.000000,100.000000,100.000000,99.998214,0.000000,11.834510,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",16.000000,0,0,0,0,"<OVERFLOW>",33554432,15322213496,15440953,"<OVERFLOW>",0.000000,22.334086,7.444695,"<OVERFLOW>",29.778780,13.279404,13.703487,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",25.000000,"<OVERFLOW>","Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,1099511627776,0,549755813888,0,0,352256524288,352256538646,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",549755813888,0,7972331716608,0,137573171200,1099578736640,1512768012288,0,313591341799,4305453056,4305453056,137455730688,34370224128,0,0.000000,0.252689,28.218867,2.630228,8.541944,0.000000,59.900415,0.000005,0.337441,0.017414,0.100998,0,5,"<OVERFLOW>",33554678,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",54.563832,"<OVERFLOW>",29.778780,"<OVERFLOW>",33554432,"<OVERFLOW>",29.778998,0.000000,4.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.536810,"<OVERFLOW>","<OVERFLOW>"
