14848,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,100.000000,7.692219,0.046087,0.015625,11.102182,547.767578,7.692219,0.046087,0.179595,0.000000,0.000000,0.000000,0.000000,0.000000,2.844727,8.556928,4.279436,88.817460,0.000000,0.000000,12.500000,12.500000,95.013691,0.000000,88.817460,0.000000,0.000298,3.125000,0.000000,0.054353,14278994.000000,1.007457,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,59388,103323,0,0,1278621,61607,0,4,0,40,123186,1417352,61625,16.501187,28.706337,0.000000,0.000000,98.454198,4.280686,0.000000,291.000000,3.086966,1550115,1550115,1517759,1517759,0,0,0,0,0,0,0,0,0,10.063759,28.383634,61.370875,0.000000,0.000000,0.087678,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",14278994,16843435,12487863,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,7207621,0,1270069,1502939,4003678,0,0.000000,0,0.000000,1278621,61611,0,4.279714,0,61606,4.279366,0.093928,0.000125,0.000000,0.000000,0.000000,0.000000,0.040298,0.000000
15360,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,99.992874,7.692222,0.045808,0.015625,11.109070,525.204102,7.692222,0.045808,0.180853,0.000000,0.000000,0.000000,0.000000,0.000000,2.333984,8.206770,4.103157,88.872559,0.000001,0.000000,12.500000,12.500000,100.000000,0.000000,88.874122,0.000000,"<INVALID>",3.125000,0.000000,0.054083,15149569.000000,1.004621,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,61436,106955,0,0,1364552,63000,0,2,0,35,126007,1497008,63023,16.005177,27.863692,0.000000,0.000000,97.499349,4.104654,0.000000,136.000000,3.088128,1643986,1643986,1611286,1611286,0,0,0,0,0,0,0,0,0,10.041780,28.186904,61.611887,0.000000,0.000000,0.084944,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",15149569,17889415,13293060,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,7628655,0,1356069,1595943,4265798,0,0.000000,0,0.000000,1364576,60026,0,3.909462,0,63004,4.103417,0.074367,0.000118,0.000000,0.000000,0.000000,0.000001,0.040185,0.000000
15872,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,100.000000,7.692230,0.045668,0.015625,11.127006,506.690430,7.692230,0.045668,0.181525,0.000000,0.000000,0.000000,0.000000,0.000000,1.236328,7.915051,3.958521,89.016047,0.000001,0.000000,12.500000,12.500000,100.000000,0.000000,89.016047,0.000000,0.000584,3.125000,0.000000,0.053979,16291006.000000,1.003615,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,63484,110515,0,0,1474238,65559,0,10,0,20,131085,1617259,65593,15.332923,26.688788,0.000000,0.000000,97.651805,3.960574,0.000000,633.000000,3.089445,1763876,1763876,1729638,1729638,0,0,0,0,0,0,0,0,0,10.038892,28.056739,61.756864,0.000000,0.000000,0.081325,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",16291006,19248317,14315048,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,8196168,0,1465248,1713796,4601499,0,0.000000,0,0.000000,1474238,65568,0,3.959064,0,65540,3.957374,0.066070,0.000110,0.000000,0.000000,0.000000,0.000001,0.040145,0.000000
16384,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,100.000000,7.692234,0.045718,0.015625,11.120316,506.423828,7.692234,0.045718,0.181279,0.000000,0.000000,0.000000,0.000000,0.000000,1.484375,7.914276,3.956442,88.962530,0.000001,0.000000,12.500000,12.500000,100.000000,0.000000,84.444892,0.000000,"<INVALID>",3.125000,0.000000,0.054012,16971584.000000,1.002828,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,65532,114079,0,0,1533870,68216,0,6,0,25,136456,1690325,68234,15.203094,26.463318,0.000000,0.000000,98.036723,3.957486,0.000000,364.000000,3.089610,1833986,1833980,1798065,1798065,0,0,0,0,0,0,0,0,0,10.050632,28.068406,61.721766,0.000000,0.000000,0.080683,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",16971584,20047425,14888685,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,8552436,0,1524315,1781697,4787269,0,0.000000,0,0.000000,1455978,68226,0,3.957022,0,68238,3.957718,0.078407,0.000105,0.000000,0.000000,0.000000,0.000001,0.040113,0.000000
16896,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,99.993522,7.692237,0.045526,0.015625,11.146027,477.268555,7.692237,0.045526,0.182457,0.000000,0.000000,0.000000,0.000000,0.000000,2.216797,7.456736,3.728665,89.168214,0.000001,0.000000,12.500000,12.500000,99.999757,0.000000,89.169297,0.000000,0.001923,3.125000,0.000000,0.053840,18103579.000000,1.001615,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,67580,117663,0,0,1646926,68868,0,9,0,40,137725,1815912,68874,14.635722,25.482140,0.000000,0.000000,98.317490,3.728991,0.000000,510.000000,3.091172,1953448,1953448,1917911,1917911,0,0,0,0,0,0,0,0,0,10.049418,27.908531,61.902945,0.000000,0.000000,0.077607,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",18103579,21406097,15929269,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,9103121,0,1637816,1901037,5129271,0,0.000000,0,0.000000,1646946,68881,0,3.729369,0,68880,3.729315,0.061401,0.000098,0.000000,0.000000,0.000000,0.000000,0.040065,0.000000
17408,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,99.993714,7.692241,0.045510,0.015625,11.147407,478.164062,7.692241,0.045510,0.182670,0.000000,0.000000,0.000000,0.000000,0.000000,2.389648,7.472354,3.735659,89.179253,0.000001,0.000000,12.500000,12.500000,99.998837,0.000000,89.180290,0.000000,0.001731,3.125000,0.000000,0.053798,18887231.000000,1.000798,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,69628,121259,0,0,1719006,72008,0,1,0,45,144036,1897781,72020,14.448751,25.162883,0.000000,0.000000,98.453811,3.736280,0.000000,54.000000,3.091333,2036902,2036896,1999284,1999284,0,0,0,0,0,0,0,0,0,10.044954,27.893311,61.923919,0.000000,0.000000,0.076595,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",18887231,22333907,16619141,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,9497915,0,1709089,1981901,5353308,0,0.000000,0,0.000000,1719026,72019,0,3.736229,0,72048,3.737733,0.061127,0.000094,0.000000,0.000000,0.000000,0.000001,0.040032,0.000000
17920,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,99.993893,7.692244,0.045492,0.015625,11.153069,469.752930,7.692244,0.045492,0.182644,0.000000,0.000000,0.000000,0.000000,0.000000,2.264648,7.336804,3.669950,89.224557,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,89.225344,0.000000,0.001111,3.125000,0.000000,0.053825,19931299.000000,1.000365,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,71676,124823,0,0,1815197,74662,0,0,0,45,149261,1996226,74669,14.092706,24.542298,0.000000,0.000000,98.122892,3.670295,0.000000,0.000000,3.092029,2143545,2143539,2104255,2104255,0,0,0,0,0,0,0,0,0,10.061653,27.867941,61.925737,0.000000,0.000000,0.074760,"Low (1)","Low (1)","Idle (0)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Idle (0)",19931299,23570707,17522811,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,10034938,0,1804725,2086358,5648742,0,0.000000,0,0.000000,1815213,74667,0,3.670197,0,74629,3.668328,0.069819,0.000089,0.000000,0.000000,0.000000,0.000001,0.040015,0.000000
18432,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,100.000000,7.692248,0.045406,0.015625,11.168481,447.951172,7.692248,0.045406,0.183394,0.000000,0.000000,0.000000,0.000000,0.000000,971.000000,6.998407,3.499620,89.347853,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,89.348224,0.000000,0.000399,3.125000,0.000000,0.053735,21108132.000000,0.999138,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,73724,128431,0,0,1929408,75572,0,2,0,20,151126,2019835,75576,13.656170,23.789751,0.000000,0.000000,93.535385,3.499805,0.000000,97.000000,3.093250,2264678,2264678,2225541,2225541,0,0,0,0,0,0,0,0,0,10.068745,27.766451,62.025457,0.000000,0.000000,0.072405,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",21108132,24979309,18578543,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,10623366,0,1919249,2207135,5994719,0,0.000000,0,0.000000,1929416,75572,0,3.499620,0,75564,3.499249,0.066859,0.000084,0.000000,0.000000,0.000000,0.000000,0.039966,0.000000
18944,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,100.000000,7.692251,0.045376,0.015625,11.165985,445.355469,7.692251,0.045376,0.183318,0.000000,0.000000,0.000000,0.000000,0.000000,1.801758,6.957990,3.479346,89.327886,0.000000,0.000000,12.500000,12.500000,99.999212,0.000000,89.328589,0.000000,0.001043,3.125000,0.000000,0.053694,22205392.000000,0.997746,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,75772,131991,0,0,2030614,79093,0,1,0,40,158170,2213094,79102,13.333016,23.225442,0.000000,0.000000,97.355287,3.479742,0.000000,46.000000,3.093677,2378056,2378056,2336394,2336394,0,0,0,0,0,0,0,0,0,10.071821,27.736708,62.048915,0.000000,0.000000,0.070730,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",22205392,26276035,19530534,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,11184188,0,2019459,2317470,6306926,0,0.000000,0,0.000000,2030630,79099,0,3.479610,0,79103,3.479786,0.071746,0.000079,0.000000,0.000000,0.000000,0.000000,0.039910,0.000000
19456,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,100.000000,7.692253,0.045156,0.015625,11.156883,439.399414,7.692253,0.045156,0.184013,0.000000,0.000000,0.000000,0.000000,0.000000,3.012695,6.865958,3.432811,89.255066,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,89.256915,0.000000,0.002721,3.125000,0.000000,0.053485,23133722.000000,0.995919,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,77820,135627,0,0,2123077,81655,0,4,0,70,163318,2317887,81675,13.086344,22.807268,0.000000,0.000000,97.444962,3.433652,0.000000,176.000000,3.094031,2480798,2480791,2437616,2437616,0,0,0,0,0,0,0,0,0,10.031515,27.593179,62.253221,0.000000,0.000000,0.069308,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",23133722,27390703,20401101,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,11624497,0,2111415,2418179,6590976,0,0.000000,0,0.000000,2123121,81671,0,3.433483,0,81683,3.433988,0.052700,0.000077,0.000000,0.000000,0.000000,0.000000,0.039837,0.000000
19968,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,100.000000,7.692257,0.045002,0.015625,11.159228,407.188477,7.692257,0.045002,0.184614,0.000000,0.000000,0.000000,0.000000,0.000000,622.000000,6.361931,3.181163,89.273831,0.000000,0.000000,12.500000,12.500000,99.999823,0.000000,89.274465,0.000000,"<INVALID>",3.125000,0.000000,0.053314,24476978.000000,0.992414,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,79868,139151,0,0,2254406,80333,0,6,0,15,160656,2482317,80351,12.650999,22.041358,0.000000,0.000000,98.299042,3.181876,0.000000,249.000000,3.095630,2614556,2614556,2573701,2573701,0,0,0,0,0,0,0,0,0,10.037611,27.454767,62.383262,0.000000,0.000000,0.067027,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",24476978,28995543,21589577,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,12305050,0,2244169,2553758,6983850,0,0.000000,0,0.000000,2254422,76465,0,3.027991,0,80301,3.179896,0.057262,0.000072,0.000000,0.000000,0.000000,0.000000,0.039697,0.000000
20480,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,99.994659,7.692259,0.045129,0.015625,11.197693,409.728516,7.692259,0.045129,0.184790,0.000000,0.000000,0.000000,0.000000,0.000000,3.882812,6.401794,3.201011,89.581548,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,89.582458,0.000000,0.001472,3.125000,0.000000,0.053470,25620199.000000,0.995580,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,81916,142783,0,0,2362023,84402,0,1,0,100,168798,2603416,84418,12.426910,21.658877,0.000000,0.000000,98.736564,3.201617,0.000000,39.000000,3.095853,2735429,2735429,2691573,2691573,0,0,0,0,0,0,0,0,0,10.070628,27.520591,62.288327,0.000000,0.000000,0.065846,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",25620199,30355718,22608056,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,12877008,0,2350525,2671124,7316362,0,0.000000,0,0.000000,2362047,84414,0,3.201466,0,84466,3.203438,0.054540,0.000068,0.000000,0.000000,0.000000,0.000000,0.039823,0.000000
20992,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,100.000000,7.692261,0.045071,0.015625,11.177845,410.629883,7.692261,0.045071,0.184777,0.000000,0.000000,0.000000,0.000000,0.000000,1.495117,6.416312,3.208047,89.422763,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,89.424077,0.000000,0.001577,3.125000,0.000000,0.053388,26571784.000000,0.993626,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,83964,146315,0,0,2449306,87869,0,0,0,40,175744,2682346,87887,12.261910,21.365683,0.000000,0.000000,97.930920,3.208704,0.000000,0.000000,3.095955,2834776,2834768,2788418,2788418,0,0,0,0,0,0,0,0,0,10.051182,27.465184,62.360976,0.000000,0.000000,0.064964,"Low (1)","Low (1)","Idle (0)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Idle (0)",26571784,31480702,23436053,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,13362086,0,2436840,2767454,7586695,0,0.000000,0,0.000000,2449342,87873,0,3.208193,0,87897,3.209069,0.057627,0.000066,0.000000,0.000000,0.000000,0.000000,0.039745,0.000000
21504,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,100.000000,7.692262,0.045042,0.015625,11.203217,396.856445,7.692262,0.045042,0.185272,0.000000,0.000000,0.000000,0.000000,0.000000,1.250000,6.200510,3.100447,89.625739,0.000000,0.000000,12.500000,12.500000,99.998910,0.000000,89.627275,0.000000,0.001920,3.125000,0.000000,0.053357,27779112.000000,0.993777,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,86012,149959,0,0,2568014,88836,0,0,0,35,177661,2679918,88856,12.007549,20.933149,0.000000,0.000000,93.531278,3.101145,0.000000,0.000000,3.096736,2960538,2960532,2914297,2914297,0,0,0,0,0,0,0,0,0,10.067927,27.433486,62.383219,0.000000,0.000000,0.063608,"Low (1)","Low (1)","Idle (0)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Idle (0)",27779112,32925812,24529794,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,13958176,0,2555833,2892821,7946275,0,0.000000,0,0.000000,2568058,88843,0,3.100691,0,88831,3.100272,0.051696,0.000063,0.000000,0.000000,0.000000,0.000000,0.039751,0.000000
22016,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,100.000000,7.692265,0.044910,0.015625,11.179949,390.726562,7.692265,0.044910,0.185485,0.000000,0.000000,0.000000,0.000000,0.000000,870.000000,6.104280,3.052555,89.439593,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,89.439992,0.000000,0.000646,3.125000,0.000000,0.053233,29121769.000000,0.990680,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,88060,153495,0,0,2693072,91914,0,5,0,25,183803,2963071,91931,11.698239,20.389091,0.000000,0.000000,98.406528,3.053120,0.000000,174.000000,3.097239,3096873,3096866,3048539,3048539,0,0,0,0,0,0,0,0,0,10.052463,27.342840,62.484106,0.000000,0.000000,0.061977,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",29121769,34523419,25700879,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,14647381,0,2680110,3026541,8329153,0,0.000000,0,0.000000,2693084,91920,0,3.052754,0,91894,3.051890,0.058554,0.000061,0.000000,0.000000,0.000000,0.000000,0.039627,0.000000
22528,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,99.995145,7.692267,0.044923,0.015625,11.218671,374.995117,7.692267,0.044923,0.186004,0.000000,0.000000,0.000000,0.000000,0.000000,1.139648,5.858168,2.929656,89.749370,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,89.749752,0.000000,0.000549,3.125000,0.000000,0.053285,30394039.000000,0.992674,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,90108,157095,0,0,2820329,92063,0,6,0,35,184090,2945108,92082,11.469777,19.996500,0.000000,0.000000,93.720125,2.930261,0.000000,200.000000,3.098089,3229561,3229555,3182102,3182102,0,0,0,0,0,0,0,0,0,10.077526,27.332036,62.479435,0.000000,0.000000,0.060749,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",30394039,36045991,26860794,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,15269790,0,2808067,3159595,8712761,0,0.000000,0,0.000000,2820341,92067,0,2.929784,0,92039,2.928893,0.050195,0.000057,0.000000,0.000000,0.000000,0.000000,0.039707,0.000000
23040,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,99.994463,7.692268,0.044939,0.015625,11.216063,377.315430,7.692268,0.044939,0.186022,0.000000,0.000000,0.000000,0.000000,0.000000,1.254883,5.894708,2.947783,89.728500,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,89.728991,0.000000,0.000959,3.125000,0.000000,0.053288,31560856.000000,0.992048,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,92156,160655,0,0,2927075,96161,0,6,0,40,192294,3213840,96199,11.300044,19.699300,0.000000,0.000000,98.519185,2.948948,0.000000,192.000000,3.098197,3349605,3349605,3299065,3299065,0,0,0,0,0,0,0,0,0,10.081910,27.337497,62.464731,0.000000,0.000000,0.059870,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",31560856,37426887,27870439,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,15869631,0,2913530,3276047,9042731,0,0.000000,0,0.000000,2927091,96174,0,2.948181,0,96114,2.946342,0.055936,0.000055,0.000000,0.000000,0.000000,0.000000,0.039682,0.000000
23552,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,100.000000,7.692270,0.044943,0.015625,11.224609,368.250000,7.692270,0.044943,0.186143,0.000000,0.000000,0.000000,0.000000,0.000000,1.203125,5.753852,2.876955,89.796882,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,89.796882,0.000000,0.000317,3.125000,0.000000,0.053308,32918813.000000,0.991972,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,94204,164239,0,0,3055732,97901,0,10,0,40,195800,3349476,97932,11.073256,19.305554,0.000000,0.000000,98.428953,2.877866,0.000000,308.000000,3.098787,3486876,3486870,3435609,3435609,0,0,0,0,0,0,0,0,0,10.093894,27.314334,62.472362,0.000000,0.000000,0.058688,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",32918813,39046455,29063389,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,16562785,0,3042084,3412076,9433722,0,0.000000,0,0.000000,3055732,97911,0,2.877249,0,97914,2.877337,0.060669,0.000053,0.000000,0.000000,0.000000,0.000000,0.039679,0.000000
24064,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,100.000000,7.692270,0.044869,0.015625,11.231239,361.160156,7.692270,0.044869,0.186424,0.000000,0.000000,0.000000,0.000000,0.000000,1.013672,5.641329,2.821569,89.849919,0.000000,0.000000,12.500000,12.500000,99.998993,0.000000,89.851276,0.000000,0.001618,3.125000,0.000000,0.053227,34147743.000000,0.991290,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,96252,167847,0,0,3176784,99761,0,8,0,35,199458,3467522,94926,10.889295,18.987877,0.000000,0.000000,98.072948,2.684819,0.000000,237.000000,3.099220,3616734,3616734,3564678,3564678,0,0,0,0,0,0,0,0,0,10.088269,27.255250,62.545798,0.000000,0.000000,0.057686,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",34147743,40513696,30180615,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,17164395,0,3162978,3540644,9802114,0,0.000000,0,0.000000,3176832,99766,0,2.821711,0,99726,2.820580,0.052945,0.000051,0.000000,0.000000,0.000000,0.000000,0.039652,0.000000
24576,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,99.995550,7.692273,0.044782,0.015625,11.218536,344.840820,7.692273,0.044782,0.186581,0.000000,0.000000,0.000000,0.000000,0.000000,988.000000,5.387153,2.694075,89.748291,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,89.748291,0.000000,0.000000,3.125000,0.000000,0.053110,35793409.000000,0.987969,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,98300,171395,0,0,3332554,100037,0,0,0,35,200037,3656465,100051,10.589184,18.462291,0.000000,0.000000,98.471468,2.694451,0.000000,0.000000,3.100121,3778204,3778204,3726842,3726842,0,0,0,0,0,0,0,0,0,10.080587,27.166646,62.632616,0.000000,0.000000,0.056103,"Low (1)","Low (1)","Idle (0)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Idle (0)",35793409,42471149,31602570,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,18017005,0,3319375,3702286,10271535,0,0.000000,0,0.000000,3332554,100037,0,2.694075,0,104677,2.819034,0.063999,0.000049,0.000000,0.000000,0.000000,0.000000,0.039519,0.000000
25088,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,100.000000,7.692273,0.044699,0.015625,11.223588,351.672852,7.692273,0.044699,0.186910,0.000000,0.000000,0.000000,0.000000,0.000000,1.071289,5.494500,2.747446,89.788708,0.000000,0.000000,12.500000,12.500000,99.999767,0.000000,89.788918,0.000000,0.000226,3.125000,0.000000,0.053054,36778602.000000,0.988683,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,100348,174983,0,0,3430567,104972,0,5,0,40,209929,3748401,104984,10.505689,18.318213,0.000000,0.000000,98.107422,2.747761,0.000000,137.000000,3.099919,3891205,3891205,3835940,3835940,0,0,0,0,0,0,0,0,0,10.065858,27.138621,62.692858,0.000000,0.000000,0.055623,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",36778602,43652328,32539333,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,18474653,0,3415686,3810870,10576978,0,0.000000,0,0.000000,3430575,104972,0,2.747446,0,104982,2.747708,0.046993,0.000047,0.000000,0.000000,0.000000,0.000000,0.039547,0.000000
25600,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,99.995729,7.692276,0.044742,0.015625,11.250986,326.982422,7.692276,0.044742,0.187174,0.000000,0.000000,0.000000,0.000000,0.000000,1.145508,5.106899,2.554556,90.007891,0.000000,0.000000,12.500000,12.500000,99.998895,0.000000,90.008885,0.000000,0.001478,3.125000,0.000000,0.053116,38744259.000000,0.988492,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,102396,178583,0,0,3619333,102722,0,5,0,45,205355,3937675,102728,10.185797,17.763421,0.000000,0.000000,97.924623,2.554706,0.000000,130.000000,3.101241,4080547,4080547,4028599,4028599,0,0,0,0,0,0,0,0,0,10.121286,27.141359,62.622252,0.000000,0.000000,0.053985,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",38744259,45996096,34239470,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,19495014,0,3606351,4003034,11140286,0,0.000000,0,0.000000,3619373,102737,0,2.554929,0,102662,2.553064,0.061073,0.000045,0.000000,0.000000,0.000000,0.000000,0.039540,0.000000
26112,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,99.995115,7.692277,0.044684,0.015625,11.248469,338.382812,7.692277,0.044684,0.187400,0.000000,0.000000,0.000000,0.000000,0.000000,0.991211,5.287353,2.643616,89.987761,0.000000,0.000000,12.500000,12.500000,99.999355,0.000000,89.988729,0.000000,"<INVALID>",3.125000,0.000000,0.053075,39764513.000000,0.989175,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,104444,182187,0,0,3718457,109239,0,4,0,40,218483,4099375,109254,10.110303,17.635917,0.000000,0.000000,99.206089,2.643979,0.000000,101.000000,3.100859,4197859,4197851,4140411,4140411,0,0,0,0,0,0,0,0,0,10.090259,27.105646,62.704084,0.000000,0.000000,0.053533,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",39764513,47214539,35198160,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,19974190,0,3702984,4114327,11452236,0,0.000000,0,0.000000,3718497,103724,0,2.510151,0,109252,2.643930,0.046434,0.000044,0.000000,0.000000,0.000000,0.000000,0.039567,0.000000
26624,"Tesla K20c (0)","2","14","quicksort(int*, int)",0.000000,100.000000,7.692278,0.044575,0.015625,11.234598,323.163086,7.692278,0.044575,0.187678,0.000000,0.000000,0.000000,0.000000,0.000000,972.000000,5.048960,2.524712,89.876785,0.000000,0.000000,12.500000,12.500000,94.963744,0.000000,89.877805,0.000000,0.001279,3.125000,0.000000,0.052915,41395051.000000,0.986065,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,106492,185779,0,0,3877638,108926,0,5,0,40,217832,4261560,108937,9.873184,17.224113,0.000000,0.000000,98.775417,2.524966,0.000000,121.000000,3.101630,4361544,4361544,4305440,4305440,0,0,0,0,0,0,0,0,0,10.079696,26.999195,62.820468,0.000000,0.000000,0.052272,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)",41395051,49163971,36646716,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0,20797535,0,3863085,4278835,11930696,0,0.000000,0,0.000000,3877682,108933,0,2.524874,0,108921,2.524595,0.048328,0.000042,0.000000,0.000000,0.000000,0.000000,0.039443,0.000000
