2816,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.963404,1.608319,0.998869,85.888874,55.524120,99.963404,1.608319,0.297841,0.000000,0.086910,0.000000,0.000000,0.000000,15.067883,82.468078,55.524120,152.691331,0.000000,0.000000,56.250000,100.000000,93.501928,0.000000,152.691331,0.000000,0.000000,100.000000,0.000000,2.087310,32413.000000,43.396148,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,2093481984,495616,0,8,0,275451940,1472243,2791483752,991252,0.000000,0.000000,0.000000,0.000000,152.700874,55.525240,0.000000,469.000000,99.990744,358872727,349904896,2815997439,1395902464,44660948992,0,0,22330474496,0,0,0,0,0,7.147833,18.440607,24.452347,0.000000,0.000000,1.888145,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",8032200704,10424458016,8669175225,0.000000,0,0.000000,0.000000,0.000000,0.000000,22330474496,0,167557857280,0,11173167104,44668878848,11276255232,0,0.000000,0,0.000000,2791309312,991232,0,55.524120,0,94381019,5.162869,18.391394,0.000097,2.327937,0.000000,13.826722,15.852855,11.299118,0.000000
3072,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.959805,1.608780,0.998528,85.922031,50.916759,99.959805,1.608780,0.298398,0.000000,0.086913,0.000000,0.000000,0.000000,14.866774,75.709051,50.916759,152.750277,0.000000,0.000000,56.250000,100.000000,93.584614,0.000000,152.750277,0.000000,0.000000,100.000000,0.000000,2.088708,35357.000000,43.427450,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,2717908992,589824,0,15,0,352702374,1754040,3442880031,1179660,0.000000,0.000000,0.000000,0.000000,145.120995,50.917276,0.000000,678.000000,99.991515,466180025,454164480,3653671760,1812234240,57982058496,0,0,28991029248,0,0,0,0,0,7.165613,18.468723,24.423610,0.000000,0.000000,1.893813,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",10427203584,13538661981,11259646523,0.000000,0,0.000000,0.000000,0.000000,0.000000,28991029248,0,"<OVERFLOW>",0,14504951808,57991495680,14627635200,0,0.000000,0,0.000000,3623878656,1179664,0,50.917449,0,120528089,5.080385,18.390565,0.000065,2.328619,0.000000,13.816354,15.841258,11.290180,0.000000
3328,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.968029,1.608371,0.998620,85.914889,46.996178,99.968029,1.608371,0.298309,0.000000,0.086917,0.000000,0.000000,0.000000,15.036068,70.304137,46.996178,152.737581,0.000000,0.000000,56.250000,100.000000,88.832069,0.000000,152.737581,0.000000,0.000000,100.000000,0.000000,2.088398,38301.000000,43.421305,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,3455582208,692224,0,1,0,453574211,2071071,4607704896,1384456,0.000000,0.000000,0.000000,0.000000,152.746264,46.996449,0.000000,35.000000,99.992167,592423888,577314816,4646310080,2304067584,73719087104,0,0,36859543552,0,0,0,0,0,7.162072,18.459359,24.432180,0.000000,0.000000,1.892326,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",13256435712,17211064297,14313878645,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,"<OVERFLOW>",0,18440847360,73730162688,18584829952,0,0.000000,0,0.000000,4607442944,1384456,0,46.996449,0,155427328,5.152444,18.392447,0.000050,2.328710,0.000000,13.817497,15.844068,11.293587,0.000000
3584,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.975866,1.608226,0.998937,85.919214,43.641505,99.975866,1.608226,0.298447,0.000000,0.086920,0.000000,0.000000,0.000000,14.999115,65.294039,43.641505,152.745269,0.000000,0.000000,56.250000,100.000000,93.531620,0.000000,152.745269,0.000000,0.000000,"<OVERFLOW>",0.000000,2.088386,41245.000000,43.422444,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,4315938816,802816,0,1,0,565082545,2402259,5754914659,1605677,0.000000,0.000000,0.000000,0.000000,152.754017,43.642728,0.000000,28.000000,"<OVERFLOW>",739671486,720928768,5804295492,2877693952,92073361408,0,0,46036680704,0,0,0,0,0,7.162603,18.453748,24.416652,0.000000,0.000000,1.892205,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",16556072960,21497180397,17879027284,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,"<OVERFLOW>",0,23031185408,92086206464,23198171136,0,0.000000,0,0.000000,5754585088,1605632,0,43.641505,0,192292995,5.104077,18.395349,0.000040,2.328774,0.000000,13.823964,15.855439,11.302707,0.000000
3840,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.980468,1.608291,0.998762,85.927533,40.736015,99.980468,1.608291,0.298199,0.000000,0.086922,0.000000,0.000000,0.000000,15.176473,60.988922,40.736015,152.760058,0.000000,0.000000,56.250000,100.000000,93.459176,0.000000,152.760058,0.000000,0.000000,"<OVERFLOW>",0.000000,2.087917,44189.000000,43.411233,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,5308416000,921600,0,4,0,703177114,2759592,7078307778,1843225,0.000000,0.000000,0.000000,0.000000,152.769118,40.736567,0.000000,92.000000,"<OVERFLOW>",909518039,886579200,7138452103,3539404800,113246208000,0,0,56623104000,0,0,0,0,0,7.156859,18.448576,24.442337,0.000000,0.000000,1.890334,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",20362291200,26434307152,21984483563,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,"<OVERFLOW>",0,28326297600,113260953600,28517990400,0,0.000000,0,0.000000,7077888000,1843200,0,40.736015,0,241378413,5.209602,18.389567,0.000039,2.328882,0.000000,13.824411,15.847878,11.296740,0.000000
4096,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.971926,1.607665,"<OVERFLOW>",85.896644,38.176286,99.971926,1.607665,0.298393,0.000000,0.086924,0.000000,0.000000,0.000000,15.334991,55.419904,38.176286,152.705145,0.000000,0.000000,56.250000,100.000000,93.412164,0.000000,152.705145,0.000000,0.000000,"<OVERFLOW>",0.000000,2.087212,47133.000000,43.398807,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,6442450944,1048576,0,9,0,862620371,3044402,8590449181,2097165,0.000000,0.000000,0.000000,0.000000,152.714293,38.176522,0.000000,171.000000,"<OVERFLOW>",1103080556,1075838976,8670603841,4295491584,137438953472,0,0,68719476736,0,0,0,0,0,7.153439,18.430122,24.412376,0.000000,0.000000,1.888829,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",24711266304,32084925867,26685308129,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,"<OVERFLOW>",0,34376515584,137455730688,34594619392,0,0.000000,0,0.000000,8589934592,2097152,0,38.176286,0,295972842,5.261574,18.403603,0.000031,2.327669,0.000000,13.835804,15.875795,11.316225,0.000000
4352,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.983915,1.607867,"<OVERFLOW>",85.915810,35.938639,99.983915,1.607867,0.298241,0.000000,0.086926,0.000000,0.000000,0.000000,15.516309,53.813433,35.938639,152.739218,0.000000,0.000000,56.250000,100.000000,93.367907,0.000000,152.739218,0.000000,0.000000,"<OVERFLOW>",0.000000,2.087328,50077.000000,43.399722,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,7727480832,1183744,0,4,0,1046681462,3545005,9788706414,2367503,0.000000,0.000000,0.000000,0.000000,145.110619,35.938867,0.000000,63.000000,"<OVERFLOW>",1323380142,1290280960,10396167738,5152245760,164852924416,0,0,82426462208,0,0,0,0,0,7.152955,18.436231,24.430035,0.000000,0.000000,1.888710,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",29639174144,38478934879,32002158796,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,"<OVERFLOW>",0,41232171008,164871864320,41478389760,0,0.000000,0,0.000000,10303307776,2367488,0,35.938639,0,363266494,5.385168,18.397245,0.000026,2.328430,0.000000,13.832534,15.862264,11.305842,0.000000
4608,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.941484,1.607803,"<OVERFLOW>",85.898372,33.935159,99.941484,1.607803,0.298657,0.000000,0.086928,0.000000,0.000000,0.000000,14.862410,50.032589,33.935159,152.708218,0.000000,0.000000,56.250000,100.000000,93.571813,0.000000,152.708218,0.000000,0.000000,"<OVERFLOW>",0.000000,2.088123,53021.000000,43.419603,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,9172942848,1327104,0,0,0,1190348860,3913254,12231353745,2654228,0.000000,0.000000,0.000000,0.000000,152.717748,33.935414,0.000000,0.000000,"<OVERFLOW>",1570185773,1531478016,12344102797,6115958784,195689447424,0,0,97844723712,0,0,0,0,0,7.156684,18.437147,24.399563,0.000000,0.000000,1.891911,"Low (1)","Mid (4)","Idle (0)","Low (1)","Idle (0)","Mid (6)","High (7)","Low (1)","Idle (0)",35182190592,45689697488,38002146667,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,"<OVERFLOW>",0,48943595520,"<OVERFLOW>",49219633152,0,0.000000,0,0.000000,12230590464,2654208,0,33.935159,0,402294371,5.022951,18.399463,0.000018,2.327661,0.000000,13.832222,15.882992,11.325695,0.000000
4864,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.982522,1.607451,"<OVERFLOW>",85.904195,32.151277,99.982522,1.607451,0.298151,0.000000,0.086929,0.000000,0.000000,0.000000,15.869926,48.145192,32.151277,152.718568,0.000000,0.000000,56.250000,100.000000,93.252921,0.000000,152.718568,0.000000,0.000000,"<OVERFLOW>",0.000000,2.086689,55965.000000,43.386273,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,10788274176,1478656,0,5,0,1494767936,4428451,14385202795,2957321,0.000000,0.000000,0.000000,0.000000,152.727457,32.151375,0.000000,56.000000,"<OVERFLOW>",1846681836,1801003008,14519247159,7192922112,230149849088,0,0,115074924544,0,0,0,0,0,7.147454,18.422309,24.430519,0.000000,0.000000,1.886476,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",41376491520,53712935812,44671786895,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,"<OVERFLOW>",0,57561120768,"<OVERFLOW>",57868681216,0,0.000000,0,0.000000,14384365568,2957312,0,32.151277,0,523202439,5.554832,18.401254,0.000019,2.328001,0.000000,13.840387,15.871582,11.311801,0.000000
5120,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.966203,1.607016,"<OVERFLOW>",85.879002,30.534756,99.966203,1.607016,0.298356,0.000000,0.086931,0.000000,0.000000,0.000000,15.867598,45.237146,30.534756,152.673782,0.000000,0.000000,56.250000,100.000000,93.248824,0.000000,152.673782,0.000000,0.000000,"<OVERFLOW>",0.000000,2.086379,58909.000000,43.381944,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,12582912000,1638400,0,7,0,1743679335,4854569,16778240684,3276809,0.000000,0.000000,0.000000,0.000000,152.683107,30.534840,0.000000,68.000000,"<OVERFLOW>",2152796923,2100428800,16940485267,8389427200,268435456000,0,0,134217728000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",48258252800,62656406037,52112471764,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,"<OVERFLOW>",0,67135078400,"<OVERFLOW>",67475865600,0,0.000000,0,0.000000,16777216000,3276800,0,30.534756,0,670613220,6.102625,"<OVERFLOW>","<OVERFLOW>",2.326976,0.000000,"<OVERFLOW>","<OVERFLOW>",11.329156,0.000000
5376,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.985877,1.606759,"<OVERFLOW>",85.874276,29.079120,99.985877,1.606759,0.298026,0.000000,0.086932,0.000000,0.000000,0.000000,16.226555,43.493063,29.079120,152.665379,0.000000,0.000000,56.250000,100.000000,93.134661,0.000000,152.665379,0.000000,0.000000,"<OVERFLOW>",0.000000,2.085544,61853.000000,43.362381,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,14566293504,1806336,0,13,0,2064303578,5403402,19422947021,3612691,0.000000,0.000000,0.000000,0.000000,152.674987,29.079272,0.000000,109.000000,"<OVERFLOW>",2491892674,2431328256,19615622702,9711765504,310747594752,0,0,155373797376,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",55863650304,72511884884,60306326163,0.000000,0,0.000000,0.000000,0.000000,0.000000,155373797376,0,"<OVERFLOW>",0,77715800064,"<OVERFLOW>",78091517952,0,0.000000,0,0.000000,19421724672,3612672,0,29.079120,0,729575127,5.734860,"<OVERFLOW>","<OVERFLOW>",2.327156,0.000000,"<OVERFLOW>","<OVERFLOW>",11.316007,0.000000
5632,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.981688,1.606560,"<OVERFLOW>",85.867009,27.754992,99.981688,1.606560,0.297988,0.000000,0.086933,0.000000,0.000000,0.000000,16.443429,41.533977,27.754992,152.652461,0.000000,0.000000,56.250000,100.000000,88.412771,0.000000,152.652461,0.000000,0.000000,"<OVERFLOW>",0.000000,2.085325,64797.000000,43.357860,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,16747855872,1982464,0,1,0,2405395739,5933319,22331765203,3964942,0.000000,0.000000,0.000000,0.000000,152.661284,27.755091,0.000000,7.000000,"<OVERFLOW>",2864701558,2795274240,22557193145,11166228480,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (6)","High (7)","Low (1)","Idle (0)",64228859904,83368611227,69335673082,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,89353617408,"<OVERFLOW>",89765969920,0,0.000000,0,0.000000,22330474496,3964928,0,27.754992,0,857378508,5.861091,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",11.317321,0.000000
